SeqID	Localization	Score
WP_008169585.1 MULTISPECIES: hydrogen peroxide-inducible genes activator [Marinobacter]	Cytoplasmic	9.97
WP_008169589.1 MULTISPECIES: RidA family protein [Marinobacter]	Cytoplasmic	9.26
WP_008169593.1 MULTISPECIES: DNA-directed RNA polymerase subunit omega [Marinobacter]	Unknown	2.00
WP_008169641.1 MULTISPECIES: sigma-54-dependent transcriptional regulator [Marinobacter]	Cytoplasmic	9.97
WP_008169646.1 MULTISPECIES: hypothetical protein [Marinobacter]	Unknown	2.00
WP_008169652.1 MULTISPECIES: 3-methyl-2-oxobutanoate hydroxymethyltransferase [Marinobacter]	Cytoplasmic	8.96
WP_008169659.1 MULTISPECIES: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Marinobacter]	Cytoplasmic	9.97
WP_008169681.1 MULTISPECIES: RNA polymerase sigma factor RpoD [Marinobacter]	Cytoplasmic	9.97
WP_008169714.1 MULTISPECIES: porin family protein [Marinobacter]	Unknown	2.50
WP_008169890.1 MULTISPECIES: transcription termination factor Rho [Marinobacter]	Cytoplasmic	9.97
WP_008169901.1 MULTISPECIES: thioredoxin TrxA [Pseudomonadota]	Cytoplasmic	9.26
WP_008169902.1 MULTISPECIES: exopolyphosphatase [Marinobacter]	Cytoplasmic	9.97
WP_008169914.1 MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Marinobacter]	OuterMembrane	9.93
WP_008169916.1 MULTISPECIES: Rsd/AlgQ family anti-sigma factor [Marinobacter]	Cytoplasmic	9.97
WP_008169920.1 MULTISPECIES: flagellar basal body-associated FliL family protein [Marinobacter]	CytoplasmicMembrane	9.97
WP_008169923.1 MULTISPECIES: ribosome modulation factor [Marinobacter]	Unknown	2.00
WP_008169943.1 MULTISPECIES: CidA/LrgA family protein [Marinobacter]	CytoplasmicMembrane	10.00
WP_008170056.1 MULTISPECIES: RNA chaperone Hfq [Marinobacter]	Cytoplasmic	9.26
WP_008170060.1 MULTISPECIES: ribosome rescue GTPase HflX [Marinobacter]	Cytoplasmic	8.96
WP_008170064.1 MULTISPECIES: protease modulator HflC [Marinobacter]	Cytoplasmic	8.96
WP_008170083.1 MULTISPECIES: biotin synthase BioB [Marinobacter]	Cytoplasmic	9.97
WP_008170101.1 MULTISPECIES: hypothetical protein [Marinobacter]	Cytoplasmic	8.96
WP_008170107.1 MULTISPECIES: HlyC/CorC family transporter [Marinobacter]	CytoplasmicMembrane	7.88
WP_008170127.1 MULTISPECIES: PilZ domain-containing protein [Marinobacter]	Unknown	2.00
WP_008170134.1 MULTISPECIES: rod shape-determining protein [Marinobacter]	Cytoplasmic	9.97
WP_008170151.1 MULTISPECIES: HPr family phosphocarrier protein [Marinobacter]	Cytoplasmic	9.26
WP_008170152.1 MULTISPECIES: RNase adapter RapZ [Marinobacter]	Cytoplasmic	9.97
WP_008170172.1 MULTISPECIES: lipid asymmetry maintenance ABC transporter permease subunit MlaE [Marinobacter]	CytoplasmicMembrane	10.00
WP_008170174.1 MULTISPECIES: outer membrane lipid asymmetry maintenance protein MlaD [Marinobacter]	Unknown	2.00
WP_008170179.1 MULTISPECIES: BolA family protein [Marinobacter]	Unknown	2.00
WP_008170195.1 MULTISPECIES: YhcB family protein [Marinobacter]	Unknown	2.00
WP_008170208.1 MULTISPECIES: glucosaminidase domain-containing protein [Marinobacter]	Unknown	2.00
WP_008170214.1 MULTISPECIES: DNA gyrase inhibitor YacG [Marinobacter]	Unknown	2.00
WP_008170364.1 MULTISPECIES: acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [Marinobacter]	Cytoplasmic	9.97
WP_008170365.1 MULTISPECIES: 3-hydroxyacyl-ACP dehydratase FabZ [Marinobacter]	Cytoplasmic	9.97
WP_008170376.1 MULTISPECIES: ribosome recycling factor [Marinobacter]	Cytoplasmic	9.97
WP_008170379.1 MULTISPECIES: UMP kinase [Marinobacter]	Cytoplasmic	9.97
WP_008170381.1 MULTISPECIES: translation elongation factor Ts [Marinobacter]	Cytoplasmic	9.97
WP_008170383.1 MULTISPECIES: 30S ribosomal protein S2 [Marinobacter]	Cytoplasmic	9.97
WP_008170385.1 MULTISPECIES: type I methionyl aminopeptidase [Marinobacter]	Cytoplasmic	9.97
WP_008170392.1 MULTISPECIES: 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [Marinobacter]	Unknown	2.00
WP_008170477.1 MULTISPECIES: MerR family transcriptional regulator [Marinobacter]	Unknown	2.00
WP_008170485.1 MULTISPECIES: 50S ribosomal protein L20 [Marinobacter]	Cytoplasmic	9.26
WP_008170494.1 MULTISPECIES: TAXI family TRAP transporter solute-binding subunit [Marinobacter]	Unknown	2.50
WP_008170503.1 MULTISPECIES: DUF2797 domain-containing protein [Marinobacter]	Cytoplasmic	8.96
WP_008170505.1 MULTISPECIES: YeaC family protein [Marinobacter]	Cytoplasmic	8.96
WP_008170510.1 MULTISPECIES: metallophosphoesterase [Marinobacter]	Cytoplasmic	9.97
WP_008170512.1 MULTISPECIES: NAD(+) kinase [Marinobacter]	Cytoplasmic	9.97
WP_008170520.1 MULTISPECIES: AraC family transcriptional regulator [Marinobacter]	Cytoplasmic	9.97
WP_008170525.1 MULTISPECIES: response regulator FixJ [Marinobacter]	Cytoplasmic	9.97
WP_008170530.1 MULTISPECIES: PilZ domain-containing protein [Marinobacter]	Unknown	2.00
WP_008170541.1 MULTISPECIES: ferredoxin FdxA [Marinobacter]	Cytoplasmic	9.26
WP_008170564.1 MULTISPECIES: SulP family inorganic anion transporter [Marinobacter]	CytoplasmicMembrane	10.00
WP_008170590.1 MULTISPECIES: nitrate ABC transporter permease [Marinobacter]	CytoplasmicMembrane	10.00
WP_008170605.1 MULTISPECIES: isovaleryl-CoA dehydrogenase [Marinobacter]	Cytoplasmic	9.26
WP_008170621.1 MULTISPECIES: DUF2959 domain-containing protein [Marinobacter]	Cytoplasmic	8.96
WP_008170638.1 MULTISPECIES: hypothetical protein [Marinobacter]	Unknown	2.00
WP_008170689.1 MULTISPECIES: ketol-acid reductoisomerase [Marinobacter]	Cytoplasmic	9.26
WP_008170692.1 MULTISPECIES: acetolactate synthase small subunit [Marinobacter]	Cytoplasmic	9.97
WP_008170735.1 MULTISPECIES: 30S ribosomal protein S20 [Marinobacter]	Cytoplasmic	9.26
WP_008170742.1 MULTISPECIES: 50S ribosomal protein L27 [Marinobacter]	Cytoplasmic	9.26
WP_008170744.1 MULTISPECIES: 50S ribosomal protein L21 [Marinobacter]	Cytoplasmic	9.97
WP_008170755.1 MULTISPECIES: DUF6316 family protein [Marinobacter]	Unknown	2.00
WP_008170760.1 MULTISPECIES: transcription antitermination factor NusB [Marinobacter]	Cytoplasmic	8.96
WP_008170762.1 MULTISPECIES: 6,7-dimethyl-8-ribityllumazine synthase [Marinobacter]	Cytoplasmic	9.97
WP_008170777.1 MULTISPECIES: PilZ domain-containing protein [Marinobacter]	Cytoplasmic	9.97
WP_008170781.1 MULTISPECIES: FAD-dependent oxidoreductase [Marinobacter]	Cytoplasmic	9.97
WP_008170790.1 MULTISPECIES: shikimate kinase AroK [Marinobacter]	Cytoplasmic	9.97
WP_008170804.1 MULTISPECIES: 50S ribosomal protein L31 [Marinobacter]	Cytoplasmic	9.26
WP_008170810.1 MULTISPECIES: ATP-dependent protease subunit HslV [Marinobacter]	Cytoplasmic	9.97
WP_008170814.1 MULTISPECIES: patatin-like phospholipase family protein [Marinobacter]	Extracellular	8.89
WP_008170821.1 MULTISPECIES: class I SAM-dependent rRNA methyltransferase [Marinobacter]	Cytoplasmic	9.97
WP_008170823.1 MULTISPECIES: glycine cleavage system protein GcvH [Marinobacter]	Cytoplasmic	8.96
WP_008170830.1 MULTISPECIES: DUF1249 domain-containing protein [Marinobacter]	Cytoplasmic	8.96
WP_008170849.1 MULTISPECIES: glycosyltransferase family 2 protein [Marinobacter]	Cytoplasmic	8.96
WP_008170872.1 MULTISPECIES: DUF6165 family protein [Marinobacter]	Cytoplasmic	8.96
WP_008170880.1 MULTISPECIES: branched-chain amino acid transaminase [Marinobacter]	Cytoplasmic	9.97
WP_008170940.1 MULTISPECIES: acetyl-CoA carboxylase biotin carboxyl carrier protein [Marinobacter]	Cytoplasmic	8.96
WP_008170953.1 MULTISPECIES: hypothetical protein [Gammaproteobacteria]	CytoplasmicMembrane	9.82
WP_008170954.1 MULTISPECIES: 5-formyltetrahydrofolate cyclo-ligase [Marinobacter]	Cytoplasmic	8.96
WP_008170964.1 MULTISPECIES: TIGR02449 family protein [Gammaproteobacteria]	Unknown	2.00
WP_008170988.1 MULTISPECIES: phosphoribosyl-AMP cyclohydrolase [Marinobacter]	Cytoplasmic	9.26
WP_008171002.1 MULTISPECIES: ABC transporter permease [Marinobacter]	CytoplasmicMembrane	10.00
WP_008171059.1 MULTISPECIES: hypothetical protein [Marinobacter]	Unknown	2.00
WP_008171069.1 MULTISPECIES: peptide-methionine (S)-S-oxide reductase MsrA [Marinobacter]	Unknown	2.00
WP_008171070.1 MULTISPECIES: peptide-methionine (R)-S-oxide reductase MsrB [Marinobacter]	Cytoplasmic	9.26
WP_008171076.1 MULTISPECIES: lysophospholipid acyltransferase family protein [Marinobacter]	CytoplasmicMembrane	9.82
WP_008171084.1 MULTISPECIES: ATP-grasp domain-containing protein [Marinobacter]	Cytoplasmic	8.96
WP_008171094.1 MULTISPECIES: SDR family oxidoreductase [Marinobacter]	Extracellular	9.71
WP_008171150.1 MULTISPECIES: hypothetical protein [Marinobacter]	Unknown	2.00
WP_008171152.1 MULTISPECIES: YdcH family protein [Marinobacter]	Cytoplasmic	8.96
WP_008171158.1 MULTISPECIES: YebG family protein [Marinobacter]	Unknown	2.00
WP_008171182.1 MULTISPECIES: GNAT family N-acetyltransferase [Marinobacter]	Cytoplasmic	9.97
WP_008171185.1 MULTISPECIES: type II secretion system minor pseudopilin GspK [Marinobacter]	CytoplasmicMembrane	9.97
WP_008171195.1 MULTISPECIES: type II secretion system protein N [Marinobacter]	Unknown	2.50
WP_008171198.1 MULTISPECIES: transglutaminase-like cysteine peptidase [Marinobacter]	Unknown	2.00
WP_008171203.1 MULTISPECIES: D-amino acid dehydrogenase [Marinobacter]	CytoplasmicMembrane	9.82
WP_008171349.1 MULTISPECIES: YajQ family cyclic di-GMP-binding protein [Marinobacter]	Unknown	6.00
WP_008171362.1 MULTISPECIES: FxsA family protein [Marinobacter]	CytoplasmicMembrane	10.00
WP_008171363.1 MULTISPECIES: co-chaperone GroES [Marinobacter]	Cytoplasmic	9.97
WP_008171364.1 MULTISPECIES: chaperonin GroEL [Marinobacter]	Cytoplasmic	9.97
WP_008171375.1 MULTISPECIES: putative bifunctional diguanylate cyclase/phosphodiesterase [Marinobacter]	CytoplasmicMembrane	7.88
WP_008171382.1 MULTISPECIES: 5-(carboxyamino)imidazole ribonucleotide mutase [Marinobacter]	Unknown	2.00
WP_008171403.1 MULTISPECIES: response regulator transcription factor [Marinobacter]	Cytoplasmic	9.97
WP_008171407.1 MULTISPECIES: BolA family protein [Marinobacter]	Unknown	2.00
WP_008171409.1 MULTISPECIES: L-threonylcarbamoyladenylate synthase [Marinobacter]	Cytoplasmic	8.96
WP_008171428.1 MULTISPECIES: hypothetical protein [Marinobacter]	Unknown	2.00
WP_008171440.1 MULTISPECIES: histone deacetylase family protein [Marinobacter]	Cytoplasmic	9.97
WP_008171445.1 MULTISPECIES: DUF2788 domain-containing protein [Marinobacter]	CytoplasmicMembrane	9.82
WP_008171447.1 MULTISPECIES: peroxide stress protein YaaA [Marinobacter]	Cytoplasmic	8.96
WP_008171448.1 MULTISPECIES: glutaredoxin family protein [Marinobacter]	Unknown	2.00
WP_008171450.1 MULTISPECIES: YciK family oxidoreductase [Marinobacter]	Cytoplasmic	9.26
WP_008171454.1 MULTISPECIES: bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG [Marinobacter]	Cytoplasmic	9.97
WP_008171471.1 MULTISPECIES: NUDIX hydrolase [Marinobacter]	Cytoplasmic	8.96
WP_008171478.1 MULTISPECIES: gamma carbonic anhydrase family protein [Marinobacter]	Cytoplasmic	9.97
WP_008171481.1 MULTISPECIES: DUF1289 domain-containing protein [Marinobacter]	Unknown	2.00
WP_008171507.1 MULTISPECIES: SsrA-binding protein SmpB [Marinobacter]	Unknown	2.00
WP_008171511.1 MULTISPECIES: outer membrane protein assembly factor BamE [Marinobacter]	OuterMembrane	9.92
WP_008171512.1 MULTISPECIES: ferric iron uptake transcriptional regulator [Marinobacter]	Cytoplasmic	9.97
WP_008171523.1 MULTISPECIES: ribosome assembly RNA-binding protein YhbY [Marinobacter]	Cytoplasmic	9.97
WP_008171529.1 MULTISPECIES: phosphoglucosamine mutase [Marinobacter]	Cytoplasmic	9.97
WP_008171532.1 MULTISPECIES: preprotein translocase subunit SecG [Marinobacter]	CytoplasmicMembrane	10.00
WP_008171533.1 MULTISPECIES: ribosome maturation factor RimP [Marinobacter]	Cytoplasmic	9.97
WP_008171536.1 MULTISPECIES: 30S ribosome-binding factor RbfA [Marinobacter]	Cytoplasmic	9.97
WP_008171539.1 MULTISPECIES: 30S ribosomal protein S15 [Marinobacter]	Cytoplasmic	9.26
WP_008171549.1 MULTISPECIES: ABC transporter ATP-binding protein [Marinobacter]	CytoplasmicMembrane	7.88
WP_008171562.1 MULTISPECIES: MarR family winged helix-turn-helix transcriptional regulator [Marinobacter]	Unknown	2.00
WP_008171577.1 MULTISPECIES: carbon-nitrogen hydrolase family protein [Marinobacter]	Cytoplasmic	9.97
WP_008171578.1 MULTISPECIES: hypothetical protein [Marinobacter]	Cytoplasmic	8.96
WP_008171591.1 MULTISPECIES: ABC transporter ATP-binding protein [Marinobacter]	CytoplasmicMembrane	7.88
WP_008171593.1 MULTISPECIES: ABC transporter permease [Marinobacter]	CytoplasmicMembrane	10.00
WP_008171627.1 MULTISPECIES: electron transfer flavoprotein subunit beta/FixA family protein [Gammaproteobacteria]	Cytoplasmic	8.96
WP_008171631.1 MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Marinobacter]	Cytoplasmic	9.97
WP_008171642.1 MULTISPECIES: NAD(P)H-dependent glycerol-3-phosphate dehydrogenase [Marinobacter]	Cytoplasmic	9.97
WP_008171643.1 MULTISPECIES: STAS domain-containing protein [Marinobacter]	Cytoplasmic	9.97
WP_008171664.1 MULTISPECIES: TetR/AcrR family transcriptional regulator [Marinobacter]	Cytoplasmic	9.97
WP_008171667.1 MULTISPECIES: YeeE/YedE family protein [Marinobacter]	CytoplasmicMembrane	10.00
WP_008171670.1 MULTISPECIES: TIGR01244 family sulfur transferase [Marinobacter]	Unknown	2.00
WP_008171682.1 MULTISPECIES: hypothetical protein [Marinobacter]	Unknown	2.00
WP_008171686.1 MULTISPECIES: DUF2970 domain-containing protein [Marinobacter]	CytoplasmicMembrane	9.82
WP_008171689.1 MULTISPECIES: DUF934 domain-containing protein [Marinobacter]	Unknown	2.00
WP_008171697.1 MULTISPECIES: SCP2 sterol-binding domain-containing protein [Marinobacter]	Unknown	2.00
WP_008171698.1 MULTISPECIES: hypothetical protein [Marinobacter]	CytoplasmicMembrane	9.86
WP_008171714.1 MULTISPECIES: microcin C ABC transporter permease YejB [Marinobacter]	CytoplasmicMembrane	10.00
WP_008171720.1 MULTISPECIES: enoyl-ACP reductase FabI [Marinobacter]	CytoplasmicMembrane	9.82
WP_008171726.1 MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase [Marinobacter]	Cytoplasmic	9.97
WP_008171742.1 MULTISPECIES: CvpA family protein [Marinobacter]	CytoplasmicMembrane	10.00
WP_008171745.1 MULTISPECIES: acetyl-CoA carboxylase, carboxyltransferase subunit beta [Marinobacter]	Cytoplasmic	9.97
WP_008171746.1 MULTISPECIES: tryptophan synthase subunit alpha [Marinobacter]	Cytoplasmic	9.97
WP_008171800.1 MULTISPECIES: HTH-type transcriptional regulator CysB [Marinobacter]	Cytoplasmic	9.97
WP_008171846.1 MULTISPECIES: recombination mediator RecR [Marinobacter]	Cytoplasmic	9.97
WP_008171847.1 MULTISPECIES: YbaB/EbfC family nucleoid-associated protein [Marinobacter]	Unknown	2.00
WP_008171996.1 MULTISPECIES: class I fructose-bisphosphate aldolase [Marinobacter]	Cytoplasmic	8.96
WP_008172004.1 MULTISPECIES: DUF2835 domain-containing protein [Marinobacter]	Unknown	2.00
WP_008172009.1 MULTISPECIES: PaaI family thioesterase [Marinobacter]	Unknown	2.00
WP_008172012.1 MULTISPECIES: DUF599 domain-containing protein [Marinobacter]	CytoplasmicMembrane	10.00
WP_008172013.1 MULTISPECIES: hypothetical protein [Marinobacter]	Unknown	2.00
WP_008172020.1 MULTISPECIES: hypothetical protein [Marinobacter]	Cytoplasmic	8.96
WP_008172042.1 MULTISPECIES: ribosome modulation factor [Marinobacter]	Unknown	2.00
WP_008172059.1 MULTISPECIES: lipopolysaccharide assembly protein LapB [Marinobacter]	Cytoplasmic	8.96
WP_008172060.1 MULTISPECIES: LapA family protein [Marinobacter]	CytoplasmicMembrane	9.86
WP_008172061.1 MULTISPECIES: integration host factor subunit beta [Marinobacter]	Cytoplasmic	9.97
WP_008172067.1 MULTISPECIES: prephenate dehydratase [Marinobacter]	Cytoplasmic	9.97
WP_008172070.1 MULTISPECIES: formyltetrahydrofolate deformylase [Marinobacter]	Cytoplasmic	9.97
WP_008172080.1 MULTISPECIES: universal stress protein [Marinobacter]	Unknown	2.00
WP_008172088.1 MULTISPECIES: sulfate/thiosulfate ABC transporter permease CysT [Marinobacter]	CytoplasmicMembrane	10.00
WP_008172126.1 MULTISPECIES: OadG family protein [Marinobacter]	Unknown	2.00
WP_008172364.1 DMT family transporter [Marinobacter adhaerens]	CytoplasmicMembrane	10.00
WP_008172373.1 MULTISPECIES: LysR family transcriptional regulator [Marinobacter]	Cytoplasmic	9.97
WP_008172415.1 MULTISPECIES: hypothetical protein [Marinobacter]	Unknown	2.00
WP_008172436.1 MULTISPECIES: organic hydroperoxide resistance protein [Marinobacter]	Cytoplasmic	9.97
WP_008172442.1 MULTISPECIES: BCCT family transporter [Marinobacter]	CytoplasmicMembrane	10.00
WP_008172445.1 MULTISPECIES: glutathione S-transferase family protein [Marinobacter]	Cytoplasmic	9.26
WP_008172447.1 MULTISPECIES: cupin domain-containing protein [Marinobacter]	Unknown	2.00
WP_008172456.1 MULTISPECIES: hypothetical protein [Marinobacter]	Unknown	2.00
WP_008172458.1 MULTISPECIES: rhodanese-like domain-containing protein [Marinobacter]	Unknown	2.50
WP_008172483.1 MULTISPECIES: cold-shock protein [Marinobacter]	Cytoplasmic	9.26
WP_008172490.1 MULTISPECIES: hypothetical protein [Marinobacter]	Unknown	2.00
WP_008172535.1 MULTISPECIES: DNA topoisomerase (ATP-hydrolyzing) subunit B [Marinobacter]	Cytoplasmic	9.97
WP_008172539.1 MULTISPECIES: DNA polymerase III subunit beta [Marinobacter]	Cytoplasmic	9.97
WP_008172542.1 MULTISPECIES: 50S ribosomal protein L34 [Marinobacter]	Cytoplasmic	9.26
WP_008172546.1 MULTISPECIES: membrane protein insertion efficiency factor YidD [Marinobacter]	Unknown	2.00
WP_008172557.1 MULTISPECIES: DUF3833 domain-containing protein [Marinobacter]	Unknown	2.00
WP_008172567.1 MULTISPECIES: tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG [Marinobacter]	Cytoplasmic	9.97
WP_008172570.1 MULTISPECIES: 16S rRNA (guanine(527)-N(7))-methyltransferase RsmG [Marinobacter]	Unknown	2.00
WP_008172572.1 MULTISPECIES: ParA family protein [Marinobacter]	CytoplasmicMembrane	9.82
WP_008172578.1 MULTISPECIES: F0F1 ATP synthase subunit I [Marinobacter]	CytoplasmicMembrane	10.00
WP_008172580.1 MULTISPECIES: F0F1 ATP synthase subunit A [Marinobacter]	CytoplasmicMembrane	10.00
WP_008172587.1 MULTISPECIES: F0F1 ATP synthase subunit B [Marinobacter]	CytoplasmicMembrane	9.82
WP_008172588.1 MULTISPECIES: F0F1 ATP synthase subunit delta [Marinobacter]	Cytoplasmic	9.26
WP_008172590.1 MULTISPECIES: F0F1 ATP synthase subunit alpha [Marinobacter]	Cytoplasmic	9.97
WP_008172593.1 MULTISPECIES: F0F1 ATP synthase subunit gamma [Marinobacter]	Cytoplasmic	9.12
WP_008172594.1 MULTISPECIES: F0F1 ATP synthase subunit beta [Marinobacter]	Cytoplasmic	9.12
WP_008172596.1 MULTISPECIES: F0F1 ATP synthase subunit epsilon [Marinobacter]	Cytoplasmic	9.12
