SeqID	Localization	Score
WP_011124174.1 MULTISPECIES: ribosome small subunit-dependent GTPase A [Prochlorococcus]	Cytoplasmic	9.97
WP_011124175.1 MULTISPECIES: YbaB/EbfC family nucleoid-associated protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124176.1 MULTISPECIES: UDP-N-acetylmuramate dehydrogenase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124177.1 MULTISPECIES: UDP-N-acetylmuramate--L-alanine ligase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124178.1 MULTISPECIES: type I glyceraldehyde-3-phosphate dehydrogenase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124179.1 MULTISPECIES: thiamine-phosphate kinase [Prochlorococcus]	Cytoplasmic	8.96
WP_011124180.1 MULTISPECIES: peptidylprolyl isomerase [Prochlorococcus]	Unknown	5.41
WP_011124181.1 MULTISPECIES: elongation factor P [Prochlorococcus]	Cytoplasmic	10.00
WP_011124183.1 MULTISPECIES: 4-hydroxythreonine-4-phosphate dehydrogenase PdxA [Prochlorococcus]	Cytoplasmic	9.26
WP_011124185.1 oxidoreductase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011124187.1 MULTISPECIES: HNH endonuclease [Prochlorococcus]	Unknown	2.00
WP_011124190.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124191.1 MULTISPECIES: pyridoxal-phosphate-dependent aminotransferase family protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011124192.1 MULTISPECIES: cobalt-precorrin-5B (C(1))-methyltransferase CbiD [Prochlorococcus]	Cytoplasmic	8.96
WP_011124193.1 glutamine-hydrolyzing GMP synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011124194.1 MULTISPECIES: membrane protein [Prochlorococcus]	Unknown	2.00
WP_011124196.1 MULTISPECIES: penicillin-binding protein 2 [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124197.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124198.1 MULTISPECIES: NAD(P)H-dependent oxidoreductase [Prochlorococcus]	Unknown	2.00
WP_011124199.1 MULTISPECIES: diflavin flavoprotein [Prochlorococcus]	Cytoplasmic	9.26
WP_011124200.1 MULTISPECIES: diflavin flavoprotein [Prochlorococcus]	Cytoplasmic	9.97
WP_011124201.1 MULTISPECIES: SWIM zinc finger family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124202.1 MULTISPECIES: DEAD/DEAH box helicase [Prochlorococcus]	Cytoplasmic	8.96
WP_011124203.1 MULTISPECIES: alanine--tRNA ligase [Prochlorococcus]	Cytoplasmic	10.00
WP_011124204.1 MULTISPECIES: biosynthetic arginine decarboxylase [Prochlorococcus]	Unknown	5.41
WP_011124206.1 MULTISPECIES: glycine oxidase ThiO [Prochlorococcus]	CytoplasmicMembrane	7.88
WP_011124207.1 MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB [Prochlorococcus]	Cytoplasmic	9.97
WP_011124210.1 MULTISPECIES: HupE/UreJ family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124211.1 MULTISPECIES: ABC transporter ATP-binding protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124212.1 MULTISPECIES: glycosyltransferase family 1 protein [Prochlorococcus]	Unknown	2.00
WP_011124213.1 MULTISPECIES: asparagine synthase (glutamine-hydrolyzing) [Prochlorococcus]	Cytoplasmic	9.26
WP_011124214.1 MULTISPECIES: ArnT family glycosyltransferase [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124215.1 MULTISPECIES: glycosyltransferase [Prochlorococcus]	Cytoplasmic	8.96
WP_011124216.1 MULTISPECIES: lysylphosphatidylglycerol synthase transmembrane domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124218.1 MULTISPECIES: GDP-mannose 4,6-dehydratase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124220.1 MULTISPECIES: THUMP domain-containing class I SAM-dependent RNA methyltransferase [Prochlorococcus]	Cytoplasmic	9.26
WP_011124221.1 MULTISPECIES: phage holin family protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124222.1 MULTISPECIES: DUF883 family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124223.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124224.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124225.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124227.1 MULTISPECIES: PRC-barrel domain-containing protein [Prochlorococcus]	Unknown	5.48
WP_011124228.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124229.1 MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011124230.1 MULTISPECIES: YggT family protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124231.1 MULTISPECIES: photosystem II reaction center X protein [Prochlorococcus]	CytoplasmicMembrane	9.86
WP_011124232.1 MULTISPECIES: Ycf66 family protein [Prochlorococcus]	OuterMembrane	8.97
WP_011124233.1 MULTISPECIES: chlorophyll a/b-binding protein [Prochlorococcus]	Unknown	2.00
WP_011124234.1 MULTISPECIES: ABC transporter ATP-binding protein/permease [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124235.1 MULTISPECIES: histidine triad nucleotide-binding protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011124236.1 MULTISPECIES: peptide deformylase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124237.1 MULTISPECIES: alpha/beta hydrolase family protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011124239.1 MULTISPECIES: Fe-S cluster assembly protein SufD [Prochlorococcus]	Cytoplasmic	8.96
WP_011124240.1 MULTISPECIES: Fe-S cluster assembly ATPase SufC [Prochlorococcus]	Cytoplasmic	9.97
WP_011124241.1 MULTISPECIES: Fe-S cluster assembly protein SufB [Prochlorococcus]	Unknown	2.00
WP_011124242.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124243.1 MULTISPECIES: DUF4912 domain-containing protein [Prochlorococcus]	OuterMembrane	9.49
WP_011124244.1 MULTISPECIES: membrane protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124245.1 MULTISPECIES: alpha-D-glucose phosphate-specific phosphoglucomutase [Prochlorococcus]	Cytoplasmic	8.96
WP_011124248.1 MULTISPECIES: thioredoxin-dependent thiol peroxidase [Prochlorococcus]	Unknown	2.00
WP_011124249.1 MULTISPECIES: type III pantothenate kinase [Prochlorococcus]	Unknown	2.00
WP_011124251.1 MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124252.1 MULTISPECIES: SLC13 family permease [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124253.1 MULTISPECIES: TrkH family potassium uptake protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124255.1 MULTISPECIES: anhydro-N-acetylmuramic acid kinase [Prochlorococcus]	Unknown	2.00
WP_011124256.1 MULTISPECIES: ribbon-helix-helix domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011124258.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124259.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124260.1 MULTISPECIES: ABC transporter ATP-binding protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011124261.1 MULTISPECIES: trypsin-like peptidase domain-containing protein [Prochlorococcus]	Periplasmic	9.44
WP_011124263.1 MULTISPECIES: DUF2973 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011124264.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124265.1 MULTISPECIES: chlorophyll a/b-binding protein [Prochlorococcus]	Unknown	2.00
WP_011124266.1 MULTISPECIES: exodeoxyribonuclease VII large subunit [Prochlorococcus]	Cytoplasmic	9.26
WP_011124267.1 MULTISPECIES: exodeoxyribonuclease VII small subunit [Prochlorococcus]	Unknown	2.00
WP_011124268.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124269.1 MULTISPECIES: YihY/virulence factor BrkB family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124270.1 MULTISPECIES: inositol monophosphatase family protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011124272.1 MULTISPECIES: TIGR03279 family radical SAM protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124273.1 MULTISPECIES: DUF3120 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124274.1 MULTISPECIES: L-aspartate oxidase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124275.1 MULTISPECIES: vitamin K epoxide reductase family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124277.1 MULTISPECIES: cytochrome b6-f complex subunit PetL [Prochlorococcus]	CytoplasmicMembrane	9.86
WP_011124278.1 MULTISPECIES: DUF4346 domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124279.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011124280.1 MULTISPECIES: GNAT family N-acetyltransferase [Prochlorococcus]	Cytoplasmic	9.26
WP_011124281.1 MULTISPECIES: RibD family protein [Prochlorococcus]	Unknown	2.00
WP_011124282.1 MULTISPECIES: 6-pyruvoyl trahydropterin synthase family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124283.1 MULTISPECIES: shikimate kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124284.1 MULTISPECIES: chlororespiratory reduction protein 7 [Prochlorococcus]	Unknown	2.00
WP_011124285.1 MULTISPECIES: glutathione S-transferase family protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011124286.1 MULTISPECIES: DUF751 family protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124287.1 MULTISPECIES: 30S ribosome-binding factor RbfA [Prochlorococcus]	Cytoplasmic	9.97
WP_011124288.1 MULTISPECIES: glycoside hydrolase family 3 protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011124289.1 MULTISPECIES: uroporphyrinogen-III synthase [Prochlorococcus]	Cytoplasmic	8.96
WP_011124290.1 MULTISPECIES: SRPBCC family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124291.1 MULTISPECIES: 9,9'-di-cis-zeta-carotene desaturase [Prochlorococcus]	Unknown	2.50
WP_011124292.1 MULTISPECIES: HesB/IscA family protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011124293.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124294.1 MULTISPECIES: lipid-A-disaccharide synthase-related protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124295.1 MULTISPECIES: TIGR01777 family oxidoreductase [Prochlorococcus]	Cytoplasmic	9.26
WP_011124296.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit O [Prochlorococcus]	Unknown	2.00
WP_011124297.1 MULTISPECIES: J domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011124298.1 MULTISPECIES: cysteine synthase A [Prochlorococcus]	Cytoplasmic	9.26
WP_011124299.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124300.1 MULTISPECIES: ABC transporter ATP-binding protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124301.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124302.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124305.1 MULTISPECIES: response regulator transcription factor [Prochlorococcus]	Cytoplasmic	9.97
WP_011124306.1 MULTISPECIES: DNA polymerase III subunit delta' [Prochlorococcus]	Cytoplasmic	8.96
WP_011124307.1 MULTISPECIES: dTMP kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124308.1 MULTISPECIES: heavy metal translocating P-type ATPase [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124309.1 MULTISPECIES: photosystem I assembly protein Ycf3 [Prochlorococcus]	Unknown	2.00
WP_011124310.1 MULTISPECIES: DNA repair protein RadA [Prochlorococcus]	Cytoplasmic	8.96
WP_011124311.1 MULTISPECIES: response regulator transcription factor RpaB [Prochlorococcus]	Cytoplasmic	9.97
WP_011124312.1 MULTISPECIES: phosphate acyltransferase PlsX [Prochlorococcus]	Unknown	4.99
WP_011124313.1 MULTISPECIES: beta-ketoacyl-ACP synthase III [Prochlorococcus]	Cytoplasmic	9.26
WP_011124314.1 MULTISPECIES: ACP S-malonyltransferase [Prochlorococcus]	Cytoplasmic	9.26
WP_011124317.1 MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB [Prochlorococcus]	Unknown	2.00
WP_011124318.1 Ycf34 family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011124319.1 MULTISPECIES: CCA tRNA nucleotidyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124320.1 RNA recognition motif domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011124321.1 MULTISPECIES: phytoene synthase [Prochlorococcus]	Unknown	2.00
WP_011124322.1 MULTISPECIES: 15-cis-phytoene desaturase [Prochlorococcus]	Unknown	4.90
WP_011124323.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit M [Prochlorococcus]	Cytoplasmic	8.96
WP_011124325.1 LysR family transcriptional regulator [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011124326.1 MULTISPECIES: NnrU family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124327.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit 5 [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124329.1 MULTISPECIES: segregation/condensation protein A [Prochlorococcus]	Cytoplasmic	8.96
WP_011124331.1 MULTISPECIES: methylenetetrahydrofolate reductase [Prochlorococcus]	Cytoplasmic	8.96
WP_011124332.1 MULTISPECIES: helix-turn-helix domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011124334.1 MULTISPECIES: CYTH domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011124335.1 MULTISPECIES: NAD(+) kinase [Prochlorococcus]	Cytoplasmic	9.26
WP_011124336.1 MULTISPECIES: NADH-quinone oxidoreductase subunit NuoK [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124337.1 MULTISPECIES: NADH-quinone oxidoreductase subunit J [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124338.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit I [Prochlorococcus]	Cytoplasmic	9.12
WP_011124341.1 MULTISPECIES: DUF3352 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011124342.1 MULTISPECIES: rhodanese-like domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011124343.1 MULTISPECIES: tryptophan synthase subunit beta [Prochlorococcus]	Cytoplasmic	9.97
WP_011124344.1 MULTISPECIES: translation initiation factor [Prochlorococcus]	Unknown	2.00
WP_011124345.1 MULTISPECIES: adenylyl-sulfate kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124346.1 MULTISPECIES: 5-(carboxyamino)imidazole ribonucleotide mutase [Prochlorococcus]	Unknown	2.00
WP_011124347.1 MULTISPECIES: N-acetylglucosamine-6-phosphate deacetylase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124348.1 MULTISPECIES: magnesium protoporphyrin IX methyltransferase [Prochlorococcus]	Cytoplasmic	8.96
WP_011124349.1 MULTISPECIES: response regulator transcription factor [Prochlorococcus]	Cytoplasmic	9.97
WP_011124350.1 MULTISPECIES: cysteine desulfurase family protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011124351.1 MULTISPECIES: 16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH [Prochlorococcus]	Cytoplasmic	9.97
WP_011124352.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit H [Prochlorococcus]	Cytoplasmic	9.12
WP_011124353.1 MULTISPECIES: thioesterase family protein [Prochlorococcus]	Unknown	2.00
WP_011124354.1 MULTISPECIES: AMP-binding protein [Prochlorococcus]	Extracellular	9.52
WP_011124355.1 MULTISPECIES: o-succinylbenzoate synthase [Prochlorococcus]	Unknown	2.00
WP_011124356.1 MULTISPECIES: 2-carboxy-1,4-naphthoquinone phytyltransferase [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124357.1 MULTISPECIES: isochorismate synthase [Prochlorococcus]	Unknown	2.00
WP_011124358.1 MULTISPECIES: glutathione synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124359.1 MULTISPECIES: glutaredoxin 3 [Prochlorococcus]	Unknown	2.00
WP_011124361.1 MULTISPECIES: DUF3285 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124362.1 MULTISPECIES: rRNA maturation RNase YbeY [Prochlorococcus]	Cytoplasmic	9.26
WP_011124363.1 MULTISPECIES: diacylglycerol kinase family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124364.1 MULTISPECIES: anthranilate synthase component II [Prochlorococcus]	Cytoplasmic	9.26
WP_011124365.1 MULTISPECIES: MBL fold metallo-hydrolase [Prochlorococcus]	Unknown	2.50
WP_011124366.1 MULTISPECIES: pyridoxal phosphate-dependent aminotransferase [Prochlorococcus]	Cytoplasmic	9.26
WP_011124367.1 MULTISPECIES: arginine--tRNA ligase [Prochlorococcus]	Cytoplasmic	10.00
WP_011124368.1 MULTISPECIES: carboxylating nicotinate-nucleotide diphosphorylase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124369.1 MULTISPECIES: tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Prochlorococcus]	Cytoplasmic	9.12
WP_011124370.1 MULTISPECIES: DUF2062 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124371.1 MULTISPECIES: protein adenylyltransferase SelO [Prochlorococcus]	Unknown	2.00
WP_011124374.1 MULTISPECIES: RluA family pseudouridine synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124375.1 MULTISPECIES: ribosome biogenesis GTPase YlqF [Prochlorococcus]	Cytoplasmic	8.96
WP_011124376.1 MULTISPECIES: phosphoglycerate kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124377.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124378.1 MULTISPECIES: undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124379.1 MULTISPECIES: pyridoxal phosphate-dependent aminotransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124380.1 MULTISPECIES: quinone-dependent dihydroorotate dehydrogenase [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124381.1 MULTISPECIES: ribonuclease HI [Prochlorococcus]	Cytoplasmic	8.96
WP_011124382.1 MULTISPECIES: 50S ribosomal protein L7/L12 [Prochlorococcus]	Cytoplasmic	9.97
WP_011124383.1 MULTISPECIES: 50S ribosomal protein L10 [Prochlorococcus]	Cytoplasmic	9.26
WP_011124384.1 MULTISPECIES: 50S ribosomal protein L1 [Prochlorococcus]	Cytoplasmic	9.97
WP_011124385.1 MULTISPECIES: 50S ribosomal protein L11 [Prochlorococcus]	Cytoplasmic	9.26
WP_011124387.1 MULTISPECIES: preprotein translocase subunit SecE [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124388.1 MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011124389.1 MULTISPECIES: lactoylglutathione lyase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124390.1 MULTISPECIES: phosphopyruvate hydratase [Prochlorococcus]	Cytoplasmic	10.00
WP_011124391.1 MULTISPECIES: ABC1 kinase family protein [Prochlorococcus]	CytoplasmicMembrane	7.88
WP_011124392.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124393.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124394.1 MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124395.1 P-II family nitrogen regulator [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011124396.1 MULTISPECIES: sodium-dependent bicarbonate transport family permease [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124397.1 SulP family inorganic anion transporter [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011124398.1 MULTISPECIES: porphobilinogen synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124399.1 MULTISPECIES: VOC family protein [Prochlorococcus]	Unknown	2.00
WP_011124400.1 MULTISPECIES: endonuclease MutS2 [Prochlorococcus]	Cytoplasmic	9.97
WP_011124401.1 MULTISPECIES: Obg family GTPase CgtA [Prochlorococcus]	Cytoplasmic	8.96
WP_011124402.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124403.1 MULTISPECIES: CP12 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011124404.1 MULTISPECIES: DUF2301 domain-containing membrane protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124405.1 MULTISPECIES: glutathione S-transferase family protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011124406.1 MULTISPECIES: aspartoacylase [Prochlorococcus]	Cytoplasmic	8.96
WP_011124407.1 MULTISPECIES: photosystem II q(b) protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124408.1 MULTISPECIES: chorismate synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124409.1 MULTISPECIES: bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase [Prochlorococcus]	Cytoplasmic	9.26
WP_011124411.1 MULTISPECIES: sulfate adenylyltransferase [Prochlorococcus]	Cytoplasmic	8.96
WP_011124412.1 MULTISPECIES: photosystem II manganese-stabilizing polypeptide [Prochlorococcus]	Unknown	2.50
WP_011124413.1 MULTISPECIES: bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC [Prochlorococcus]	Cytoplasmic	9.26
WP_011124414.1 MULTISPECIES: protein IsiD [Prochlorococcus]	Unknown	2.00
WP_011124415.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124417.1 MULTISPECIES: aspartate carbamoyltransferase catalytic subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011124419.1 MULTISPECIES: creatininase family protein [Prochlorococcus]	Unknown	2.00
WP_011124420.1 MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC [Prochlorococcus]	Cytoplasmic	9.97
WP_011124421.1 MULTISPECIES: beta-carotene hydroxylase [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124422.1 MULTISPECIES: Ycf66 family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011124423.1 MULTISPECIES: isoleucine--tRNA ligase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124425.1 MULTISPECIES: tRNA (guanosine(46)-N7)-methyltransferase TrmB [Prochlorococcus]	Cytoplasmic	9.97
WP_011124426.1 MULTISPECIES: phosphoglucosamine mutase [Prochlorococcus]	Cytoplasmic	9.26
WP_011124427.1 MULTISPECIES: thioredoxin family protein [Prochlorococcus]	Unknown	2.00
WP_011124428.1 MULTISPECIES: FAD-dependent thymidylate synthase [Prochlorococcus]	Cytoplasmic	8.96
WP_011124429.1 MULTISPECIES: dCTP deaminase [Prochlorococcus]	Cytoplasmic	9.26
WP_011124430.1 MULTISPECIES: cob(I)yrinic acid a,c-diamide adenosyltransferase [Prochlorococcus]	Cytoplasmic	9.26
WP_011124433.1 MULTISPECIES: DUF3084 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	9.93
WP_011124434.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011124435.1 MULTISPECIES: DUF3146 family protein [Prochlorococcus]	Unknown	2.00
WP_011124436.1 MULTISPECIES: aminoacyl-tRNA hydrolase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124437.1 MULTISPECIES: TatA/E family twin arginine-targeting protein translocase [Prochlorococcus]	Unknown	2.00
WP_011124438.1 MULTISPECIES: photosystem II reaction center phosphoprotein PsbH [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124439.1 MULTISPECIES: photosystem II reaction center protein PsbN [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124440.1 MULTISPECIES: photosystem II reaction center protein I [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124442.1 MULTISPECIES: 3-isopropylmalate dehydratase small subunit [Prochlorococcus]	Cytoplasmic	9.26
WP_011124443.1 MULTISPECIES: 3-isopropylmalate dehydratase large subunit [Prochlorococcus]	Cytoplasmic	9.26
WP_011124444.1 MULTISPECIES: competence/damage-inducible protein A [Prochlorococcus]	Unknown	2.00
WP_011124445.1 MULTISPECIES: serine hydroxymethyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011124446.1 MULTISPECIES: 2TM domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011124447.1 MULTISPECIES: DUF3181 family protein [Prochlorococcus]	Unknown	2.00
