alt_id,locus_tag,source_col,source_csv,paper
PMM0015,PMM0015,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0015,PMM0015,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0016,PMM0016,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0016,PMM0016,GENE,medExpression.1.csv,Tolonen 2006
PMM0016,PMM0016,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0016,PMM0016,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0016,PMM0016,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0017,PMM0017,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0017,PMM0017,GENE,medExpression.1.csv,Tolonen 2006
PMM0017,PMM0017,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0017,PMM0017,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0017,PMM0017,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0018,PMM0018,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0018,PMM0018,GENE,medExpression.1.csv,Tolonen 2006
PMM0019,PMM0019,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0019,PMM0019,GENE,medExpression.1.csv,Tolonen 2006
PMM0020,PMM0020,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0020,PMM0020,GENE,medExpression.1.csv,Tolonen 2006
PMM0020,PMM0020,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0020,PMM0020,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0020,PMM0020,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0021,PMM0021,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0021,PMM0021,Locus tag2,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMED4_00201,PMM0021,Alternative locus tag,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
MED4_ARR_0021_x_at,PMM0021,Probeset,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMM0021,PMM0021,GENE,medExpression.1.csv,Tolonen 2006
PMM0022,PMM0022,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0022,PMM0022,GENE,medExpression.1.csv,Tolonen 2006
PMM0023,PMM0023,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0023,PMM0023,Locus tag2,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMED4_00221,PMM0023,Alternative locus tag,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
MED4_ARR_0023_x_at,PMM0023,Probeset,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMM0023,PMM0023,GENE,medExpression.1.csv,Tolonen 2006
PMM0023,PMM0023,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0023,PMM0023,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0023,PMM0023,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0024,PMM0024,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0024,PMM0024,Locus tag2,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMED4_00231,PMM0024,Alternative locus tag,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
MED4_ARR_0024_x_at,PMM0024,Probeset,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMM0024,PMM0024,GENE,medExpression.1.csv,Tolonen 2006
PMM0025,PMM0025,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0025,PMM0025,GENE,medExpression.1.csv,Tolonen 2006
PMM0025,PMM0025,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0025,PMM0025,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0025,PMM0025,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0026,PMM0026,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0026,PMM0026,GENE,medExpression.1.csv,Tolonen 2006
PMM0026,PMM0026,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0026,PMM0026,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0026,PMM0026,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0027,PMM0027,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0027,PMM0027,GENE,medExpression.1.csv,Tolonen 2006
PMM0027,PMM0027,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0027,PMM0027,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0027,PMM0027,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0028,PMM0028,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0028,PMM0028,GENE,medExpression.1.csv,Tolonen 2006
PMM0029,PMM0029,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0029,PMM0029,GENE,medExpression.1.csv,Tolonen 2006
PMM0030,PMM0030,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0030,PMM0030,ORF ,supp table 3.csv,Lindell 2007
PMM0030,PMM0030,GENE,medExpression.1.csv,Tolonen 2006
PMM0030,PMM0030,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0030,PMM0030,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0030,PMM0030,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0031,PMM0031,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0031,PMM0031,GENE,medExpression.1.csv,Tolonen 2006
PMM0031,PMM0031,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0031,PMM0031,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0031,PMM0031,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0032,PMM0032,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0032,PMM0032,GENE,medExpression.1.csv,Tolonen 2006
PMM0032,PMM0032,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0032,PMM0032,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0032,PMM0032,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0033,PMM0033,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0033,PMM0033,GENE,medExpression.1.csv,Tolonen 2006
PMM0033,PMM0033,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0033,PMM0033,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0033,PMM0033,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0034,PMM0034,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0034,PMM0034,GENE,medExpression.1.csv,Tolonen 2006
PMM0034,PMM0034,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0034,PMM0034,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0034,PMM0034,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0035,PMM0035,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0035,PMM0035,GENE,medExpression.1.csv,Tolonen 2006
PMM0035,PMM0035,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0035,PMM0035,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0035,PMM0035,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0036,PMM0036,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0036,PMM0036,GENE,medExpression.1.csv,Tolonen 2006
PMM0037,PMM0037,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0037,PMM0037,GENE,medExpression.1.csv,Tolonen 2006
PMM0037,PMM0037,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0037,PMM0037,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0037,PMM0037,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0038,PMM0038,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0038,PMM0038,GENE,medExpression.1.csv,Tolonen 2006
PMM0039,PMM0039,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0039,PMM0039,Locus tag2,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMED4_00381,PMM0039,Alternative locus tag,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
MED4_ARR_0039_x_at,PMM0039,Probeset,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMM0039,PMM0039,GENE,medExpression.1.csv,Tolonen 2006
PMM0040,PMM0040,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0040,PMM0040,GENE,medExpression.1.csv,Tolonen 2006
PMM0041,PMM0041,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0041,PMM0041,gene ID,supp table s1.csv,Steglich 2006
PMM0041,PMM0041,GENE,medExpression.1.csv,Tolonen 2006
PMM0042,PMM0042,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0042,PMM0042,GENE,medExpression.1.csv,Tolonen 2006
PMM0043,PMM0043,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0043,PMM0043,gene ID,supp table s1.csv,Steglich 2006
PMM0043,PMM0043,GENE,medExpression.1.csv,Tolonen 2006
PMM0043,PMM0043,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0043,PMM0043,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0043,PMM0043,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0044,PMM0044,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0044,PMM0044,GENE,medExpression.1.csv,Tolonen 2006
PMM0045,PMM0045,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0045,PMM0045,GENE,medExpression.1.csv,Tolonen 2006
PMM0046,PMM0046,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0046,PMM0046,gene ID,supp table s1.csv,Steglich 2006
PMM0046,PMM0046,GENE,medExpression.1.csv,Tolonen 2006
PMM0046,PMM0046,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0046,PMM0046,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0046,PMM0046,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0047,PMM0047,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0047,PMM0047,GENE,medExpression.1.csv,Tolonen 2006
PMM0048,PMM0048,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0048,PMM0048,GENE,medExpression.1.csv,Tolonen 2006
PMM0048,PMM0048,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0048,PMM0048,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0048,PMM0048,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0049,PMM0049,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0049,PMM0049,GENE,medExpression.1.csv,Tolonen 2006
PMM0050,PMM0050,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0050,PMM0050,GENE,medExpression.1.csv,Tolonen 2006
PMM0051,PMM0051,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0051,PMM0051,Locus tag2,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMED4_00511,PMM0051,Alternative locus tag,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
MED4_ARR_0051_x_at,PMM0051,Probeset,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMM0051,PMM0051,gene ID,supp table s1.csv,Steglich 2006
PMM0051,PMM0051,GENE,medExpression.1.csv,Tolonen 2006
PMM0051,PMM0051,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0051,PMM0051,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0051,PMM0051,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0052,PMM0052,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0052,PMM0052,GENE,medExpression.1.csv,Tolonen 2006
PMM0053,PMM0053,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0053,PMM0053,GENE,medExpression.1.csv,Tolonen 2006
PMM0054,PMM0054,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0054,PMM0054,GENE,medExpression.1.csv,Tolonen 2006
PMM0055,PMM0055,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0055,PMM0055,GENE,medExpression.1.csv,Tolonen 2006
PMM0055,PMM0055,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0055,PMM0055,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0055,PMM0055,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0056,PMM0056,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0056,PMM0056,GENE,medExpression.1.csv,Tolonen 2006
PMM0056,PMM0056,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0056,PMM0056,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0056,PMM0056,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0057,PMM0057,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0057,PMM0057,GENE,medExpression.1.csv,Tolonen 2006
PMM0058,PMM0058,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0058,PMM0058,GENE,medExpression.1.csv,Tolonen 2006
PMM0058,PMM0058,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0058,PMM0058,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0058,PMM0058,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0059,PMM0059,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0059,PMM0059,GENE,medExpression.1.csv,Tolonen 2006
PMM0059,PMM0059,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0059,PMM0059,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0059,PMM0059,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0060,PMM0060,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0060,PMM0060,Locus tag2,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMED4_00621,PMM0060,Alternative locus tag,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
MED4_ARR_0060_x_at,PMM0060,Probeset,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMM0060,PMM0060,GENE,medExpression.1.csv,Tolonen 2006
PMM0060,PMM0060,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0060,PMM0060,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0060,PMM0060,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0061,PMM0061,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0061,PMM0061,gene ID,supp table s1.csv,Steglich 2006
PMM0061,PMM0061,GENE,medExpression.1.csv,Tolonen 2006
PMM0061,PMM0061,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0061,PMM0061,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0061,PMM0061,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0062,PMM0062,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0062,PMM0062,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0062,PMM0062,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0062,PMM0062,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0063,PMM0063,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0063,PMM0063,locus_tag,supp table 1_with_locus_tag.csv,Thompson 2011
PMED4_00651,PMM0063,Gene,supp table 1_with_locus_tag.csv,Thompson 2011
(PMM0063),PMM0063,Gene,supp table 1_with_locus_tag.csv,Thompson 2011
PMM0063,PMM0063,GENE,medExpression.1.csv,Tolonen 2006
PMM0063,PMM0063,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0063,PMM0063,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0063,PMM0063,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0064,PMM0064,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0064,PMM0064,GENE,medExpression.1.csv,Tolonen 2006
PMM0064,PMM0064,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0064,PMM0064,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0064,PMM0064,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0065,PMM0065,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0065,PMM0065,gene ID,supp table s1.csv,Steglich 2006
PMM0065,PMM0065,GENE,medExpression.1.csv,Tolonen 2006
PMM0066,PMM0066,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0066,PMM0066,gene ID,supp table s1.csv,Steglich 2006
PMM0066,PMM0066,GENE,medExpression.1.csv,Tolonen 2006
PMM0067,PMM0067,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0067,PMM0067,Locus tag2,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMED4_00691,PMM0067,Alternative locus tag,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
MED4_ARR_0066_x_at,PMM0067,Probeset,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMM0067,PMM0067,GENE,medExpression.1.csv,Tolonen 2006
PMM0068,PMM0068,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0068,PMM0068,GENE,medExpression.1.csv,Tolonen 2006
PMM0068,PMM0068,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0068,PMM0068,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0068,PMM0068,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0069,PMM0069,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0069,PMM0069,GENE,medExpression.1.csv,Tolonen 2006
PMM0070,PMM0070,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0070,PMM0070,GENE,medExpression.1.csv,Tolonen 2006
PMM0071,PMM0071,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0071,PMM0071,GENE,medExpression.1.csv,Tolonen 2006
PMM0072,PMM0072,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0072,PMM0072,GENE,medExpression.1.csv,Tolonen 2006
PMM0073,PMM0073,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0073,PMM0073,GENE,medExpression.1.csv,Tolonen 2006
PMM0073,PMM0073,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0073,PMM0073,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0073,PMM0073,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0074,PMM0074,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0074,PMM0074,GENE,medExpression.1.csv,Tolonen 2006
PMM0075,PMM0075,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0075,PMM0075,Locus tag2,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMED4_00771,PMM0075,Alternative locus tag,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
MED4_ARR_0074_x_at,PMM0075,Probeset,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMM0075,PMM0075,gene ID,supp table s1.csv,Steglich 2006
PMM0075,PMM0075,GENE,medExpression.1.csv,Tolonen 2006
PMM0075,PMM0075,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0075,PMM0075,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0075,PMM0075,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0076,PMM0076,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0076,PMM0076,GENE,medExpression.1.csv,Tolonen 2006
PMM0077,PMM0077,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0077,PMM0077,GENE,medExpression.1.csv,Tolonen 2006
PMM0078,PMM0078,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0078,PMM0078,GENE,medExpression.1.csv,Tolonen 2006
PMM0078,PMM0078,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0078,PMM0078,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0078,PMM0078,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0079,PMM0079,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0079,PMM0079,gene ID,supp table s1.csv,Steglich 2006
PMM0079,PMM0079,GENE,medExpression.1.csv,Tolonen 2006
PMM0079,PMM0079,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0079,PMM0079,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0079,PMM0079,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0080,PMM0080,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0080,PMM0080,GENE,medExpression.1.csv,Tolonen 2006
PMM0081,PMM0081,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0081,PMM0081,gene ID,supp table s1.csv,Steglich 2006
PMM0081,PMM0081,GENE,medExpression.1.csv,Tolonen 2006
PMM0081,PMM0081,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0081,PMM0081,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0081,PMM0081,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0082,PMM0082,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0082,PMM0082,gene ID,supp table s1.csv,Steglich 2006
PMM0082,PMM0082,GENE,medExpression.1.csv,Tolonen 2006
PMM0082,PMM0082,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0082,PMM0082,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0082,PMM0082,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0083,PMM0083,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0083,PMM0083,GENE,medExpression.1.csv,Tolonen 2006
PMM0083,PMM0083,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0083,PMM0083,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0083,PMM0083,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0084,PMM0084,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0084,PMM0084,GENE,medExpression.1.csv,Tolonen 2006
PMM0085,PMM0085,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0085,PMM0085,GENE,medExpression.1.csv,Tolonen 2006
PMM0085,PMM0085,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
PMM0085,PMM0085,locus_tag,DE_genes_12h_post_starvation.csv,Read 2017
PMM0085,PMM0085,locus_tag,DE_genes_24h_post_starvation.csv,Read 2017
PMM0086,PMM0086,Synonym,de_genes_med4_t20h.csv,Aharonovich 2016
PMM0086,PMM0086,Locus tag2,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMED4_00891,PMM0086,Alternative locus tag,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
MED4_ARR_0085_x_at,PMM0086,Probeset,de_genes_gas_shock_vs_air.csv,Bagby and Chisholm 2015
PMM0086,PMM0086,GENE,medExpression.1.csv,Tolonen 2006
PMM0086,PMM0086,locus_tag,DE_genes_3h_post_starvation.csv,Read 2017
