SeqID	Localization	Score
WP_011375864.1 MULTISPECIES: photosystem II reaction center protein J [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011375974.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011376025.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011376112.1 MULTISPECIES: carboxysome peptide B [Prochlorococcus]	Unknown	2.00
WP_011376270.1 MULTISPECIES: potassium channel family protein [Prochlorococcus]	CytoplasmicMembrane	9.99
WP_011376303.1 MULTISPECIES: cytochrome b6-f complex subunit PetN [Prochlorococcus]	CytoplasmicMembrane	9.86
WP_011376314.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011376338.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011376344.1 MULTISPECIES: class II fructose-bisphosphate aldolase [Prochlorococcus]	Cytoplasmic	9.97
WP_011376423.1 MULTISPECIES: DUF3082 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011376579.1 MULTISPECIES: DUF1330 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011376589.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011376619.1 MULTISPECIES: cytochrome b6-f complex subunit V [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011376622.1 MULTISPECIES: thioredoxin [Prochlorococcus]	Cytoplasmic	9.26
WP_011376777.1 MULTISPECIES: high light inducible protein [Prochlorococcus]	Unknown	2.00
WP_011376956.1 MULTISPECIES: ATP-dependent Clp protease proteolytic subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011377173.1 MULTISPECIES: 50S ribosomal protein L36 [Prochlorococcus]	Unknown	2.00
WP_011377237.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011377332.1 MULTISPECIES: RpoD/SigA family RNA polymerase sigma factor [Prochlorococcus]	Cytoplasmic	9.97
WP_011817632.1 MULTISPECIES: Ycf34 family protein [Prochlorococcus]	Unknown	2.00
WP_011817646.1 MULTISPECIES: helix-turn-helix domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011817672.1 MULTISPECIES: glutaredoxin 3 [Prochlorococcus]	Cytoplasmic	8.96
WP_011817687.1 ribosome biogenesis GTPase YlqF [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011817745.1 MULTISPECIES: photosystem II reaction center protein PsbN [Prochlorococcus]	CytoplasmicMembrane	9.86
WP_011817760.1 MULTISPECIES: DUF3155 domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011817804.1 MULTISPECIES: photosystem II reaction center protein PsbM [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011817812.1 MULTISPECIES: cytochrome b6 [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011817817.1 MULTISPECIES: photosystem I reaction center subunit IV [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011817920.1 MULTISPECIES: 30S ribosomal protein S4 [Prochlorococcus]	Cytoplasmic	9.97
WP_011817939.1 MULTISPECIES: chlorophyll synthase ChlG [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011817974.1 MULTISPECIES: cytochrome b6-f complex iron-sulfur subunit [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011817989.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011818162.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011818215.1 MULTISPECIES: DUF3303 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011818220.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818239.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818259.1 MULTISPECIES: 30S ribosomal protein S2 [Prochlorococcus]	Cytoplasmic	9.97
WP_011818319.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011818326.1 urea ABC transporter ATP-binding protein UrtD [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_011818343.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818417.1 MULTISPECIES: flavin reductase family protein [Prochlorococcus]	Unknown	2.00
WP_011818539.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011818540.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818547.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011818557.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011818573.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011818670.1 high light inducible protein [Prochlorococcus marinus]	Unknown	2.00
WP_011818671.1 MULTISPECIES: high light inducible protein [Prochlorococcus]	Unknown	2.00
WP_011818673.1 photosystem II reaction center protein PsbN [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011818674.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011818695.1 MULTISPECIES: DUF3303 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011818754.1 MULTISPECIES: acetolactate synthase small subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011818757.1 MULTISPECIES: photosystem II reaction center protein CP43 [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011818786.1 MULTISPECIES: flavodoxin FldA [Prochlorococcus]	Unknown	2.00
WP_011819066.1 MULTISPECIES: F0F1 ATP synthase subunit alpha [Prochlorococcus]	Cytoplasmic	9.97
WP_011819160.1 MULTISPECIES: 50S ribosomal protein L5 [Prochlorococcus]	Cytoplasmic	9.97
WP_011819161.1 MULTISPECIES: 50S ribosomal protein L24 [Prochlorococcus]	Cytoplasmic	9.97
WP_011819167.1 MULTISPECIES: 30S ribosomal protein S19 [Prochlorococcus]	Cytoplasmic	9.26
WP_011819180.1 MULTISPECIES: CAAD domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011819228.1 SsrA-binding protein SmpB [Prochlorococcus marinus]	Unknown	2.00
WP_011819231.1 MULTISPECIES: response regulator transcription factor RpaB [Prochlorococcus]	Cytoplasmic	9.97
WP_011819234.1 MULTISPECIES: rod shape-determining protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011819235.1 single-stranded DNA-binding protein [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819266.1 MULTISPECIES: ATP-dependent Clp endopeptidase proteolytic subunit ClpP [Prochlorococcus]	Cytoplasmic	9.97
WP_011862263.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862475.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862490.1 MULTISPECIES: photosystem I reaction center subunit IX [Prochlorococcus]	Unknown	2.00
WP_011862529.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862567.1 MULTISPECIES: form I ribulose bisphosphate carboxylase large subunit [Prochlorococcus]	Cytoplasmic	8.96
WP_011862568.1 MULTISPECIES: ribulose bisphosphate carboxylase small subunit [Prochlorococcus]	Unknown	2.00
WP_011862700.1 MULTISPECIES: DUF4278 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011862755.1 MULTISPECIES: phosphate ABC transporter substrate-binding protein PstS [Prochlorococcus]	Periplasmic	9.44
WP_011862949.1 MULTISPECIES: PHP domain-containing protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011862954.1 MULTISPECIES: DUF2237 family protein [Prochlorococcus]	Unknown	2.00
WP_011863071.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011863180.1 MULTISPECIES: HupE/UreJ family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011863393.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011863425.1 MULTISPECIES: cell division protein FtsZ [Prochlorococcus]	Cytoplasmic	9.12
WP_011863458.1 MULTISPECIES: 50S ribosomal protein L27 [Prochlorococcus]	Cytoplasmic	9.26
WP_011863460.1 MULTISPECIES: tRNA pseudouridine(55) synthase TruB [Prochlorococcus]	Cytoplasmic	9.97
WP_011863462.1 MULTISPECIES: ribonuclease Z [Prochlorococcus]	Unknown	2.00
WP_011863463.1 MULTISPECIES: pentapeptide repeat-containing protein [Prochlorococcus]	Unknown	2.00
WP_011863464.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011863468.1 MULTISPECIES: photosystem II S4 domain protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011863469.1 MULTISPECIES: DUF1295 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011863482.1 MULTISPECIES: DUF2214 family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011863550.1 MULTISPECIES: F0F1 ATP synthase subunit beta [Prochlorococcus]	CytoplasmicMembrane	7.88
WP_011863567.1 MULTISPECIES: F0F1 ATP synthase subunit A [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011863629.1 MULTISPECIES: photosystem I reaction center subunit VIII [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011863640.1 MULTISPECIES: 50S ribosomal protein L13 [Prochlorococcus]	Cytoplasmic	9.26
WP_011863642.1 MULTISPECIES: 50S ribosomal protein L17 [Prochlorococcus]	Cytoplasmic	9.26
WP_011863644.1 MULTISPECIES: 30S ribosomal protein S11 [Prochlorococcus]	Cytoplasmic	9.26
WP_012007000.1 RluA family pseudouridine synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_012007103.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_012007144.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_012007248.1 MULTISPECIES: ABC transporter permease [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_012007422.1 MULTISPECIES: DUF760 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_012008067.1 30S ribosomal protein S14 [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_012008254.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.50
WP_025879972.1 DUF502 domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_025880297.1 RNA recognition motif domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_025880659.1 MULTISPECIES: YlqD family protein [Prochlorococcus]	Unknown	2.00
WP_025881318.1 STAS domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_025881525.1 MULTISPECIES: peroxiredoxin [Prochlorococcus]	Cytoplasmic	9.26
WP_025887482.1 DUF3764 family protein [Prochlorococcus marinus]	Unknown	2.00
WP_025888346.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_025888435.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_025888492.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_025888496.1 MULTISPECIES: Nif11 family protein [Prochlorococcus]	Unknown	2.00
WP_025890277.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_025890347.1 MULTISPECIES: photosystem II manganese-stabilizing polypeptide [Prochlorococcus]	Cytoplasmic	8.96
WP_025890383.1 adenosylcobinamide-GDP ribazoletransferase [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_025890625.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_025890675.1 MULTISPECIES: class II fructose-bisphosphatase [Prochlorococcus]	Cytoplasmic	9.97
WP_025890687.1 MULTISPECIES: acetyl-CoA carboxylase, carboxyltransferase subunit beta [Prochlorococcus]	Cytoplasmic	9.97
WP_025890716.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_025890744.1 MULTISPECIES: 30S ribosomal protein S15 [Prochlorococcus]	Cytoplasmic	9.26
WP_025890918.1 MULTISPECIES: alpha-E domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_025890966.1 MULTISPECIES: DUF6761 family protein [Prochlorococcus]	Unknown	2.00
WP_025890999.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_025891142.1 PIN/TRAM domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_025891460.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_025891704.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_025891745.1 MULTISPECIES: acyl-CoA thioesterase [Prochlorococcus]	Cytoplasmic	8.96
WP_025892447.1 MULTISPECIES: response regulator transcription factor RpaB [Prochlorococcus]	Cytoplasmic	9.97
WP_025892528.1 MULTISPECIES: DUF565 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_025893607.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_025893996.1 MULTISPECIES: 2Fe-2S iron-sulfur cluster-binding protein [Prochlorococcus]	Unknown	2.00
WP_025894221.1 MULTISPECIES: plastocyanin [Prochlorococcus]	Periplasmic	9.44
WP_025894429.1 MULTISPECIES: urea ABC transporter ATP-binding subunit UrtE [Prochlorococcus]	Cytoplasmic	9.12
WP_025895196.1 MULTISPECIES: tetratricopeptide repeat protein [Prochlorococcus]	Unknown	2.00
WP_025900824.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_025900842.1 MULTISPECIES: high light inducible protein [Prochlorococcus]	Unknown	2.00
WP_025905805.1 MULTISPECIES: photosystem II reaction center X protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_025913212.1 MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus]	Cytoplasmic	9.97
WP_025913788.1 MULTISPECIES: circadian clock protein KaiB [Prochlorococcus]	Cytoplasmic	9.97
WP_025914364.1 microcompartment protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_025921726.1 molecular chaperone DnaK [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_025922294.1 MULTISPECIES: DUF1499 domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_025922676.1 MULTISPECIES: cation:proton antiporter [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_025923057.1 MULTISPECIES: translation elongation factor Ts [Prochlorococcus]	Cytoplasmic	9.97
WP_025923271.1 MULTISPECIES: DUF3303 domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_025923470.1 MULTISPECIES: oxidoreductase [Prochlorococcus]	Cytoplasmic	9.26
WP_025923478.1 MULTISPECIES: cupin domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_025923574.1 elongation factor Tu [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_025923778.1 MULTISPECIES: elongation factor P [Prochlorococcus]	Cytoplasmic	9.97
WP_025923785.1 AbrB family transcriptional regulator [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_025923790.1 PD-(D/E)XK nuclease family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_025923793.1 NAD(P)H-dependent oxidoreductase [Prochlorococcus marinus]	Unknown	2.00
WP_025924291.1 RdgB/HAM1 family non-canonical purine NTP pyrophosphatase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_025924339.1 MULTISPECIES: chlorophyll a/b binding light-harvesting protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_025924573.1 cyanase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_025924574.1 TatA/E family twin arginine-targeting protein translocase [Prochlorococcus marinus]	Unknown	2.00
WP_025924835.1 high light inducible protein [Prochlorococcus marinus]	Unknown	2.00
WP_025925886.1 50S ribosomal protein L11 [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_025926746.1 MULTISPECIES: nitrate reductase associated protein [Prochlorococcus]	Cytoplasmic	8.96
WP_025931316.1 MULTISPECIES: NADH-quinone oxidoreductase subunit J [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_025932142.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_025933243.1 MULTISPECIES: high light inducible protein [Prochlorococcus]	Unknown	2.00
WP_025933616.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_025933764.1 MULTISPECIES: DUF2839 family protein [Prochlorococcus]	Unknown	2.00
WP_025938370.1 pantetheine-phosphate adenylyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_025938552.1 MULTISPECIES: translation initiation factor IF-1 [Prochlorococcus]	Cytoplasmic	9.97
WP_025941978.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_025943327.1 MULTISPECIES: DUF1651 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_025945794.1 photosystem I reaction center subunit XII [Prochlorococcus marinus]	Unknown	2.00
WP_025945869.1 phosphoribosylformylglycinamidine synthase subunit PurQ [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_025945899.1 MULTISPECIES: ABC transporter permease subunit [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_025945934.1 pyruvate dehydrogenase complex E1 component subunit beta [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_025946293.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_025952478.1 MULTISPECIES: prohibitin family protein [Prochlorococcus]	Unknown	2.00
WP_025952645.1 phosphate ABC transporter ATP-binding protein PstB [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_025952812.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_025952860.1 MAPEG family protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_025955192.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_025955465.1 homoserine O-succinyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_025955611.1 phosphoribosylformylglycinamidine synthase subunit PurS [Prochlorococcus marinus]	Unknown	2.00
WP_025955840.1 pentapeptide repeat-containing protein [Prochlorococcus marinus]	Unknown	2.50
WP_025956826.1 MULTISPECIES: chlorophyll a/b binding light-harvesting protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_025957531.1 NADH-quinone oxidoreductase subunit NuoH [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_025961976.1 Bax inhibitor-1/YccA family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_025972613.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_025973407.1 50S ribosomal protein L34 [Prochlorococcus marinus]	Unknown	2.00
WP_025974179.1 acyl-CoA desaturase [Prochlorococcus marinus]	CytoplasmicMembrane	9.46
WP_025980084.1 MULTISPECIES: glycosyltransferase family 4 protein [Prochlorococcus]	Cytoplasmic	9.97
WP_025980726.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_029968747.1 MULTISPECIES: 50S ribosomal protein L1 [Prochlorococcus]	Cytoplasmic	9.97
WP_032515599.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_032516106.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_032517015.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_032518008.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_032518646.1 hypothetical protein [Prochlorococcus marinus]	OuterMembrane	9.49
WP_032518648.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518650.1 RNA recognition motif-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518651.1 ribonucleoside-triphosphate reductase, adenosylcobalamin-dependent [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_032518652.1 class I SAM-dependent methyltransferase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_032518653.1 peptide chain release factor 3 [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_032518654.1 CPP1-like family protein [Prochlorococcus marinus]	Unknown	4.69
WP_032518656.1 Hsp33 family molecular chaperone HslO [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_032518657.1 ABC transporter ATP-binding protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_032518658.1 DUF3531 family protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518659.1 16S rRNA (uracil(1498)-N(3))-methyltransferase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_032518660.1 TIGR00297 family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_032518661.1 GDSL-type esterase/lipase family protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518662.1 PhnE/PtxC family ABC transporter permease [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_032518665.1 ATP-binding cassette domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_032518668.1 putative selenate ABC transporter substrate-binding protein [Prochlorococcus marinus]	Unknown	5.77
WP_032518669.1 pyridoxal phosphate-dependent aminotransferase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_032518671.1 uracil-DNA glycosylase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_032518672.1 (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_032518673.1 S41 family peptidase [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_032518675.1 methanol dehydrogenase [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_032518676.1 SAM-dependent methyltransferase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_032518677.1 3-dehydroquinate synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_032518679.1 5-(carboxyamino)imidazole ribonucleotide synthase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_032518680.1 NAD-dependent DNA ligase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_032518682.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518683.1 DUF1651 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518684.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518685.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518686.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518688.1 chlorophyll a/b-binding protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_032518691.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518693.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_032518694.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_032518695.1 SDR family oxidoreductase [Prochlorococcus marinus]	Extracellular	9.71
WP_032518696.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_032518698.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518699.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518702.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_032518706.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
