SeqID	Localization	Score
WP_011375974.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011375988.1 MULTISPECIES: cytochrome b6f subunit PetP [Prochlorococcus]	Unknown	2.00
WP_011376025.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011376267.1 MULTISPECIES: DUF3303 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011376270.1 MULTISPECIES: potassium channel family protein [Prochlorococcus]	CytoplasmicMembrane	9.99
WP_011376303.1 MULTISPECIES: cytochrome b6-f complex subunit PetN [Prochlorococcus]	CytoplasmicMembrane	9.86
WP_011376314.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011376338.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011376344.1 MULTISPECIES: class II fructose-bisphosphate aldolase [Prochlorococcus]	Cytoplasmic	9.97
WP_011376579.1 MULTISPECIES: DUF1330 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011376589.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011376619.1 MULTISPECIES: cytochrome b6-f complex subunit V [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011376622.1 MULTISPECIES: thioredoxin [Prochlorococcus]	Cytoplasmic	9.26
WP_011376777.1 MULTISPECIES: high light inducible protein [Prochlorococcus]	Unknown	2.00
WP_011376917.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011376994.1 MULTISPECIES: ferredoxin [Prochlorococcus]	Unknown	2.00
WP_011377098.1 MULTISPECIES: P-II family nitrogen regulator [Prochlorococcus]	CytoplasmicMembrane	7.88
WP_011377173.1 MULTISPECIES: 50S ribosomal protein L36 [Prochlorococcus]	Unknown	2.00
WP_011377237.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011377257.1 MULTISPECIES: rod shape-determining protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011377332.1 MULTISPECIES: RpoD/SigA family RNA polymerase sigma factor [Prochlorococcus]	Cytoplasmic	9.97
WP_011817646.1 MULTISPECIES: helix-turn-helix domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011817694.1 MULTISPECIES: 50S ribosomal protein L7/L12 [Prochlorococcus]	Unknown	6.49
WP_011817713.1 MULTISPECIES: CP12 domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011817745.1 MULTISPECIES: photosystem II reaction center protein PsbN [Prochlorococcus]	CytoplasmicMembrane	9.86
WP_011817760.1 MULTISPECIES: DUF3155 domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011817804.1 MULTISPECIES: photosystem II reaction center protein PsbM [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011817812.1 MULTISPECIES: cytochrome b6 [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011817817.1 MULTISPECIES: photosystem I reaction center subunit IV [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011817920.1 MULTISPECIES: 30S ribosomal protein S4 [Prochlorococcus]	Cytoplasmic	9.97
WP_011817939.1 MULTISPECIES: chlorophyll synthase ChlG [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011817979.1 MULTISPECIES: photosystem I PsaF protein (subunit III) [Prochlorococcus]	CytoplasmicMembrane	9.97
WP_011817992.1 MULTISPECIES: prohibitin family protein [Prochlorococcus]	Unknown	2.00
WP_011818001.1 MULTISPECIES: 4a-hydroxytetrahydrobiopterin dehydratase [Prochlorococcus]	Cytoplasmic	9.26
WP_011818055.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011818131.1 MULTISPECIES: chlorophyll a/b binding light-harvesting protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011818162.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011818197.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818220.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818259.1 MULTISPECIES: 30S ribosomal protein S2 [Prochlorococcus]	Cytoplasmic	9.97
WP_011818291.1 MULTISPECIES: phosphoribulokinase [Prochlorococcus]	Cytoplasmic	8.96
WP_011818295.1 MULTISPECIES: YqeG family HAD IIIA-type phosphatase [Prochlorococcus]	Unknown	2.00
WP_011818417.1 MULTISPECIES: flavin reductase family protein [Prochlorococcus]	Unknown	2.00
WP_011818444.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818467.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011818521.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818540.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818573.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011818576.1 MULTISPECIES: alpha-E domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011818578.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011818579.1 MULTISPECIES: pentapeptide repeat-containing protein [Prochlorococcus]	Unknown	2.50
WP_011818643.1 MULTISPECIES: MgPME-cyclase complex family protein [Prochlorococcus]	Unknown	2.00
WP_011818654.1 MULTISPECIES: photosystem II protein Y [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011818705.1 MULTISPECIES: DUF3721 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011818706.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011818713.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011818716.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011818721.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818722.1 MULTISPECIES: DUF3764 family protein [Prochlorococcus]	Unknown	2.00
WP_011818732.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818737.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011818754.1 MULTISPECIES: acetolactate synthase small subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011818757.1 MULTISPECIES: photosystem II reaction center protein CP43 [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011818901.1 MULTISPECIES: Bax inhibitor-1/YccA family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011819135.1 MULTISPECIES: photosystem I core protein PsaB [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011819162.1 MULTISPECIES: 30S ribosomal protein S17 [Prochlorococcus]	Cytoplasmic	9.26
WP_011819165.1 MULTISPECIES: 30S ribosomal protein S3 [Prochlorococcus]	Cytoplasmic	9.97
WP_011819167.1 MULTISPECIES: 30S ribosomal protein S19 [Prochlorococcus]	Cytoplasmic	9.26
WP_011819266.1 MULTISPECIES: ATP-dependent Clp endopeptidase proteolytic subunit ClpP [Prochlorococcus]	Cytoplasmic	9.97
WP_011862028.1 MULTISPECIES: DNA polymerase III subunit beta [Prochlorococcus]	Cytoplasmic	9.26
WP_011862029.1 MULTISPECIES: PRC-barrel domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011862030.1 MULTISPECIES: phosphoribosylformylglycinamidine synthase subunit PurL [Prochlorococcus]	Cytoplasmic	9.26
WP_011862031.1 MULTISPECIES: amidophosphoribosyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862032.1 MULTISPECIES: DNA gyrase/topoisomerase IV subunit A [Prochlorococcus]	Cytoplasmic	9.97
WP_011862033.1 MULTISPECIES: tetratricopeptide repeat protein [Prochlorococcus]	Unknown	2.00
WP_011862034.1 MULTISPECIES: tRNA epoxyqueuosine(34) reductase QueG [Prochlorococcus]	Cytoplasmic	8.96
WP_011862035.1 MULTISPECIES: DUF502 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011862036.1 MULTISPECIES: transcription antitermination factor NusB [Prochlorococcus]	Cytoplasmic	8.96
WP_011862037.1 MULTISPECIES: signal recognition particle-docking protein FtsY [Prochlorococcus]	Cytoplasmic	9.12
WP_011862038.1 MULTISPECIES: PP2C family protein-serine/threonine phosphatase [Prochlorococcus]	Cytoplasmic	8.96
WP_011862039.1 MULTISPECIES: argininosuccinate lyase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862040.1 MULTISPECIES: RNA recognition motif domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011862041.1 MULTISPECIES: tRNA dihydrouridine(20/20a) synthase DusA [Prochlorococcus]	Cytoplasmic	9.97
WP_011862042.1 MULTISPECIES: peptide-methionine (R)-S-oxide reductase MsrB [Prochlorococcus]	Cytoplasmic	9.26
WP_011862043.1 MULTISPECIES: nucleotide exchange factor GrpE [Prochlorococcus]	Cytoplasmic	9.97
WP_011862044.1 MULTISPECIES: molecular chaperone DnaJ [Prochlorococcus]	Cytoplasmic	9.97
WP_011862045.1 MULTISPECIES: sulfurtransferase TusA family protein [Prochlorococcus]	Unknown	2.00
WP_011862046.1 MULTISPECIES: ribosome small subunit-dependent GTPase A [Prochlorococcus]	Cytoplasmic	9.97
WP_011862047.1 MULTISPECIES: YbaB/EbfC family nucleoid-associated protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862048.1 MULTISPECIES: UDP-N-acetylmuramate dehydrogenase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862050.1 MULTISPECIES: type I glyceraldehyde-3-phosphate dehydrogenase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862051.1 MULTISPECIES: thiamine-phosphate kinase [Prochlorococcus]	Cytoplasmic	8.96
WP_011862052.1 MULTISPECIES: peptidylprolyl isomerase [Prochlorococcus]	Unknown	5.41
WP_011862053.1 MULTISPECIES: elongation factor P [Prochlorococcus]	Cytoplasmic	9.97
WP_011862054.1 MULTISPECIES: acetyl-CoA carboxylase biotin carboxyl carrier protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862056.1 MULTISPECIES: NAD-dependent epimerase/dehydratase family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862058.1 MULTISPECIES: HNH endonuclease [Prochlorococcus]	Unknown	2.00
WP_011862059.1 MULTISPECIES: DUF6554 family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862060.1 MULTISPECIES: AbrB family transcriptional regulator [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011862061.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862063.1 MULTISPECIES: cobalt-precorrin-5B (C(1))-methyltransferase CbiD [Prochlorococcus]	Cytoplasmic	8.96
WP_011862064.1 MULTISPECIES: glutamine-hydrolyzing GMP synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862065.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862066.1 MULTISPECIES: tetratricopeptide repeat protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862067.1 MULTISPECIES: tetratricopeptide repeat-containing sulfotransferase family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862068.1 MULTISPECIES: PD-(D/E)XK nuclease family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862069.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862070.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011862072.1 MULTISPECIES: NAD(P)H-dependent oxidoreductase [Prochlorococcus]	Unknown	2.00
WP_011862073.1 MULTISPECIES: diflavin flavoprotein [Prochlorococcus]	Cytoplasmic	9.97
WP_011862074.1 MULTISPECIES: diflavin flavoprotein [Prochlorococcus]	Cytoplasmic	9.26
WP_011862075.1 MULTISPECIES: alanine--tRNA ligase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862076.1 MULTISPECIES: biosynthetic arginine decarboxylase [Prochlorococcus]	Unknown	5.41
WP_011862077.1 MULTISPECIES: nucleoside-diphosphate kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862078.1 MULTISPECIES: glycine oxidase ThiO [Prochlorococcus]	CytoplasmicMembrane	7.88
WP_011862080.1 MULTISPECIES: dephospho-CoA kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862081.1 MULTISPECIES: bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ [Prochlorococcus]	Cytoplasmic	9.97
WP_011862082.1 MULTISPECIES: DEAD/DEAH box helicase [Prochlorococcus]	Cytoplasmic	8.96
WP_011862083.1 MULTISPECIES: tetratricopeptide repeat protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862085.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862086.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862087.1 MULTISPECIES: AAA family ATPase [Prochlorococcus]	Unknown	2.00
WP_011862088.1 MULTISPECIES: aldo/keto reductase [Prochlorococcus]	Cytoplasmic	9.26
WP_011862090.1 MULTISPECIES: THUMP domain-containing class I SAM-dependent RNA methyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862091.1 MULTISPECIES: phage holin family protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011862092.1 MULTISPECIES: DUF883 C-terminal domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011862095.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862096.1 MULTISPECIES: chromosome segregation protein SMC [Prochlorococcus]	Cytoplasmic	9.97
WP_011862097.1 MULTISPECIES: PRC-barrel domain-containing protein [Prochlorococcus]	Unknown	5.48
WP_011862098.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862099.1 MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011862100.1 MULTISPECIES: YggT family protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011862101.1 MULTISPECIES: photosystem II reaction center X protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011862102.1 MULTISPECIES: Ycf66 family protein [Prochlorococcus]	OuterMembrane	8.97
WP_011862103.1 MULTISPECIES: chlorophyll a/b-binding protein [Prochlorococcus]	Unknown	2.00
WP_011862104.1 MULTISPECIES: ABC transporter ATP-binding protein/permease [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011862105.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862106.1 MULTISPECIES: histidine triad nucleotide-binding protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011862107.1 MULTISPECIES: peptide deformylase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862108.1 MULTISPECIES: alpha/beta hydrolase family protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011862109.1 MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Prochlorococcus]	Cytoplasmic	9.97
WP_011862110.1 MULTISPECIES: SufD family Fe-S cluster assembly protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862111.1 MULTISPECIES: Fe-S cluster assembly ATPase SufC [Prochlorococcus]	Cytoplasmic	9.97
WP_011862113.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862115.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011862116.1 MULTISPECIES: alpha-D-glucose phosphate-specific phosphoglucomutase [Prochlorococcus]	Unknown	2.00
WP_011862117.1 MULTISPECIES: AAA family ATPase [Prochlorococcus]	Cytoplasmic	9.26
WP_011862119.1 MULTISPECIES: thioredoxin-dependent thiol peroxidase [Prochlorococcus]	Unknown	2.00
WP_011862120.1 MULTISPECIES: type III pantothenate kinase [Prochlorococcus]	Unknown	2.00
WP_011862121.1 MULTISPECIES: phosphoadenylyl-sulfate reductase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862122.1 MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus]	CytoplasmicMembrane	7.88
WP_011862123.1 MULTISPECIES: SLC13 family permease [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011862124.1 MULTISPECIES: potassium transporter TrkG [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011862125.1 MULTISPECIES: potassium channel family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862126.1 MULTISPECIES: ribbon-helix-helix domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011862127.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862128.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862129.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862130.1 MULTISPECIES: ABC-F family ATP-binding cassette domain-containing protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011862131.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862132.1 MULTISPECIES: trypsin-like peptidase domain-containing protein [Prochlorococcus]	Unknown	5.41
WP_011862134.1 MULTISPECIES: DUF2973 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011862135.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862136.1 MULTISPECIES: high light inducible protein [Prochlorococcus]	Unknown	2.00
WP_011862137.1 MULTISPECIES: DUF2614 family zinc ribbon-containing protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011862138.1 MULTISPECIES: YihY/virulence factor BrkB family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011862139.1 MULTISPECIES: inositol monophosphatase family protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011862140.1 MULTISPECIES: TolC family protein [Prochlorococcus]	OuterMembrane	9.49
WP_011862141.1 MULTISPECIES: TIGR03279 family radical SAM protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862142.1 MULTISPECIES: DUF3120 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011862143.1 MULTISPECIES: L-aspartate oxidase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862144.1 MULTISPECIES: vitamin K epoxide reductase family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011862145.1 MULTISPECIES: 30S ribosomal protein S12 methylthiotransferase RimO [Prochlorococcus]	Cytoplasmic	9.97
WP_011862146.1 MULTISPECIES: DUF4346 domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862147.1 MULTISPECIES: GNAT family N-acetyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862148.1 MULTISPECIES: dihydrofolate reductase family protein [Prochlorococcus]	Unknown	2.00
WP_011862149.1 MULTISPECIES: 6-pyruvoyl trahydropterin synthase family protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011862150.1 MULTISPECIES: shikimate kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862151.1 MULTISPECIES: DUF6816 family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862152.1 MULTISPECIES: glutathione S-transferase family protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011862154.1 MULTISPECIES: DUF751 family protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011862155.1 MULTISPECIES: 30S ribosome-binding factor RbfA [Prochlorococcus]	Cytoplasmic	9.97
WP_011862156.1 MULTISPECIES: uroporphyrinogen-III synthase [Prochlorococcus]	Cytoplasmic	8.96
WP_011862157.1 MULTISPECIES: SRPBCC family protein [Prochlorococcus]	Unknown	2.00
WP_011862158.1 MULTISPECIES: 9,9'-di-cis-zeta-carotene desaturase [Prochlorococcus]	Cytoplasmic	8.96
WP_011862159.1 MULTISPECIES: HesB/IscA family protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011862160.1 MULTISPECIES: tetratricopeptide repeat protein [Prochlorococcus]	Unknown	2.00
WP_011862161.1 MULTISPECIES: lipid-A-disaccharide synthase-related protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011862162.1 MULTISPECIES: hypothetical protein [unclassified Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011862163.1 MULTISPECIES: TIGR01777 family oxidoreductase [Prochlorococcus]	Cytoplasmic	9.26
WP_011862164.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit O [Prochlorococcus]	Unknown	2.00
WP_011862165.1 J domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011862166.1 MULTISPECIES: cysteine synthase A [Prochlorococcus]	Cytoplasmic	9.26
WP_011862167.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862168.1 MULTISPECIES: ABC transporter ATP-binding protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011862169.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011862170.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.50
WP_011862172.1 DUF7326 family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011862173.1 MULTISPECIES: response regulator transcription factor [Prochlorococcus]	Cytoplasmic	9.97
WP_011862174.1 MULTISPECIES: DNA polymerase III subunit delta' [Prochlorococcus]	Cytoplasmic	8.96
WP_011862175.1 MULTISPECIES: dTMP kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862176.1 MULTISPECIES: heavy metal translocating P-type ATPase [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011862177.1 MULTISPECIES: photosystem I assembly protein Ycf3 [Prochlorococcus]	Unknown	2.00
WP_011862178.1 MULTISPECIES: DNA repair protein RadA [Prochlorococcus]	Cytoplasmic	8.96
WP_011862179.1 MULTISPECIES: response regulator transcription factor RpaB [Prochlorococcus]	Cytoplasmic	9.97
WP_011862180.1 MULTISPECIES: phosphate acyltransferase PlsX [Prochlorococcus]	Cytoplasmic	9.97
WP_011862181.1 MULTISPECIES: beta-ketoacyl-ACP synthase III [Prochlorococcus]	Cytoplasmic	9.26
WP_011862182.1 MULTISPECIES: ACP S-malonyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862183.1 MULTISPECIES: lysophospholipid acyltransferase family protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011862184.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011862185.1 MULTISPECIES: Ycf34 family protein [Prochlorococcus]	Unknown	2.00
WP_011862186.1 MULTISPECIES: CCA tRNA nucleotidyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011862187.1 MULTISPECIES: RNA recognition motif domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011862188.1 MULTISPECIES: phytoene synthase [Prochlorococcus]	Unknown	2.00
WP_011862189.1 MULTISPECIES: 15-cis-phytoene desaturase [Prochlorococcus]	Unknown	2.00
WP_011862190.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit M [Prochlorococcus]	Cytoplasmic	8.96
WP_011862192.1 MULTISPECIES: LysR family transcriptional regulator [Prochlorococcus]	Cytoplasmic	9.97
