SeqID	Localization	Score
WP_006083582.1 MULTISPECIES: 50S ribosomal protein L30 [Shewanella]	Cytoplasmic	9.26
WP_006083590.1 MULTISPECIES: 50S ribosomal protein L14 [Shewanella]	Cytoplasmic	9.26
WP_006083591.1 MULTISPECIES: 30S ribosomal protein S17 [Shewanella]	Cytoplasmic	9.26
WP_006083593.1 MULTISPECIES: 50S ribosomal protein L16 [Shewanella]	Cytoplasmic	9.26
WP_006083595.1 MULTISPECIES: 50S ribosomal protein L22 [Shewanella]	Cytoplasmic	9.26
WP_006083596.1 MULTISPECIES: 30S ribosomal protein S19 [Pseudomonadati]	Cytoplasmic	9.26
WP_006083599.1 MULTISPECIES: 50S ribosomal protein L4 [Shewanella]	Cytoplasmic	9.26
WP_006083601.1 MULTISPECIES: 30S ribosomal protein S10 [Shewanella]	Cytoplasmic	9.97
WP_006083609.1 MULTISPECIES: 50S ribosomal protein L10 [Shewanella]	Cytoplasmic	9.26
WP_006083754.1 MULTISPECIES: molybdopterin adenylyltransferase [Shewanella]	Cytoplasmic	9.97
WP_006083793.1 MULTISPECIES: DUF494 family protein [Shewanella]	Cytoplasmic	8.96
WP_006083827.1 MULTISPECIES: 50S ribosomal protein L34 [Pseudomonadati]	Cytoplasmic	9.26
WP_006084190.1 MULTISPECIES: peptidylprolyl isomerase [Shewanella]	Cytoplasmic	9.26
WP_006084266.1 MULTISPECIES: antibiotic biosynthesis monooxygenase family protein [Shewanella]	Unknown	2.00
WP_006084450.1 MULTISPECIES: methylisocitrate lyase [Shewanella]	Cytoplasmic	9.97
WP_006084745.1 MULTISPECIES: thiosulfate sulfurtransferase GlpE [Gammaproteobacteria]	Cytoplasmic	9.26
WP_006084975.1 MULTISPECIES: ArsR/SmtB family transcription factor [Shewanella]	Unknown	2.00
WP_006086065.1 MULTISPECIES: BolA family protein [Shewanella]	Unknown	2.00
WP_006086113.1 MULTISPECIES: co-chaperone GroES [Shewanella]	Cytoplasmic	9.97
WP_006086363.1 MULTISPECIES: cold adaptation protein AtcB [Shewanella]	Cytoplasmic	8.96
WP_007644333.1 MULTISPECIES: 50S ribosomal protein L7/L12 [Shewanella]	Unknown	6.49
WP_007644429.1 MULTISPECIES: 50S ribosomal protein L29 [Shewanella]	Cytoplasmic	9.26
WP_007644434.1 MULTISPECIES: 30S ribosomal protein S8 [Shewanella]	Cytoplasmic	9.26
WP_007644436.1 MULTISPECIES: 50S ribosomal protein L18 [Shewanella]	Cytoplasmic	9.97
WP_007644468.1 MULTISPECIES: DNA-directed RNA polymerase subunit alpha [Shewanella]	Cytoplasmic	9.97
WP_007644470.1 MULTISPECIES: 50S ribosomal protein L17 [Shewanella]	Cytoplasmic	9.97
WP_007644494.1 MULTISPECIES: acetylglutamate kinase [unclassified Shewanella]	Cytoplasmic	9.26
WP_007644695.1 MULTISPECIES: two-component system response regulator ArcA [Shewanella]	Cytoplasmic	9.97
WP_007644947.1 MULTISPECIES: RNA polymerase-binding protein DksA [Shewanella]	Cytoplasmic	9.97
WP_007645837.1 MULTISPECIES: (Na+)-NQR maturation NqrM [Shewanella]	CytoplasmicMembrane	9.82
WP_007646164.1 MULTISPECIES: 6,7-dimethyl-8-ribityllumazine synthase [Shewanella]	Cytoplasmic	9.26
WP_007646311.1 MULTISPECIES: bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN [Shewanella]	Cytoplasmic	9.97
WP_007647640.1 MULTISPECIES: leucine-responsive transcriptional regulator Lrp [Shewanella]	Cytoplasmic	9.97
WP_007647758.1 MULTISPECIES: integration host factor subunit beta [Shewanella]	Cytoplasmic	9.97
WP_007647788.1 MULTISPECIES: recombinase family protein [Shewanella]	Cytoplasmic	8.96
WP_007648439.1 MULTISPECIES: cell division topological specificity factor MinE [Shewanella]	Cytoplasmic	9.26
WP_007648738.1 MULTISPECIES: YbaB/EbfC family nucleoid-associated protein [Shewanella]	Cytoplasmic	8.96
WP_007648921.1 MULTISPECIES: GrxA family glutaredoxin [Shewanella]	Unknown	2.00
WP_007649794.1 MULTISPECIES: carbon storage regulator CsrA [Shewanella]	Unknown	2.00
WP_007650346.1 MULTISPECIES: 50S ribosomal protein L27 [Pseudomonadati]	Cytoplasmic	9.26
WP_007650458.1 MULTISPECIES: 50S ribosomal protein L13 [Shewanella]	Cytoplasmic	9.97
WP_007651290.1 MULTISPECIES: 50S ribosomal protein L33 [Shewanella]	Cytoplasmic	9.26
WP_007651394.1 MULTISPECIES: DNA-directed RNA polymerase subunit omega [Shewanella]	Cytoplasmic	8.96
WP_007651625.1 MULTISPECIES: acetolactate synthase 2 small subunit [Shewanella]	Unknown	2.00
WP_008305558.1 MULTISPECIES: tyrosine-type recombinase/integrase [Gammaproteobacteria]	Cytoplasmic	8.96
WP_008983526.1 MULTISPECIES: acyloxyacyl hydrolase [Gammaproteobacteria]	CytoplasmicMembrane	9.82
WP_008983527.1 MULTISPECIES: glutathione S-transferase family protein [Alteromonadales]	Cytoplasmic	8.96
WP_008983528.1 MULTISPECIES: cupin domain-containing protein [Gammaproteobacteria]	Cytoplasmic	8.96
WP_008983529.1 MULTISPECIES: TetR/AcrR family transcriptional regulator [Gammaproteobacteria]	Cytoplasmic	8.96
WP_008983530.1 MULTISPECIES: aldo/keto reductase [Gammaproteobacteria]	Cytoplasmic	9.26
WP_008983531.1 MULTISPECIES: PaaI family thioesterase [Gammaproteobacteria]	Unknown	2.00
WP_008983532.1 MULTISPECIES: PaaI family thioesterase [Gammaproteobacteria]	Unknown	2.00
WP_008983535.1 MULTISPECIES: N-acetyltransferase [Gammaproteobacteria]	Unknown	2.00
WP_008983536.1 MULTISPECIES: site-specific integrase [Gammaproteobacteria]	Cytoplasmic	8.96
WP_008983537.1 MULTISPECIES: hypothetical protein [Gammaproteobacteria]	Unknown	2.00
WP_008983539.1 MULTISPECIES: Tn3 family transposase [Gammaproteobacteria]	Cytoplasmic	8.96
WP_008983541.1 MULTISPECIES: hypothetical protein [Alteromonadales]	Unknown	2.00
WP_008983542.1 MULTISPECIES: hypothetical protein [Gammaproteobacteria]	Unknown	2.00
WP_008985542.1 MULTISPECIES: DUF3703 domain-containing protein [Gammaproteobacteria]	CytoplasmicMembrane	9.82
WP_008985545.1 MULTISPECIES: TolC family protein [Gammaproteobacteria]	OuterMembrane	9.99
WP_011070421.1 MULTISPECIES: membrane protein insertion efficiency factor YidD [Shewanella]	Unknown	2.00
WP_011070431.1 MULTISPECIES: glycine--tRNA ligase subunit alpha [Shewanella]	Cytoplasmic	10.00
WP_011070699.1 MULTISPECIES: DUF1107 domain-containing protein [Shewanella]	Unknown	2.00
WP_011070954.1 MULTISPECIES: cAMP-activated global transcriptional regulator CRP [Shewanella]	Cytoplasmic	9.97
WP_011072275.1 MULTISPECIES: Fe-S cluster assembly transcriptional regulator IscR [Shewanella]	Unknown	2.00
WP_011072576.1 MULTISPECIES: cold shock domain-containing protein CspD [Shewanella]	Cytoplasmic	9.26
WP_011073601.1 MULTISPECIES: ribose-phosphate pyrophosphokinase [Shewanella]	Cytoplasmic	9.97
WP_011623257.1 MULTISPECIES: FeoA family protein [Shewanella]	Unknown	2.00
WP_011623460.1 MULTISPECIES: phosphate regulon transcriptional regulator PhoB [Shewanella]	Cytoplasmic	9.97
WP_011716410.1 MULTISPECIES: hypothetical protein [Shewanella]	Unknown	2.00
WP_011718494.1 MULTISPECIES: cell division protein FtsA [Shewanella]	Cytoplasmic	9.97
WP_011787424.1 MULTISPECIES: chromosomal replication initiator protein DnaA [Shewanella]	Cytoplasmic	9.97
WP_011787425.1 MULTISPECIES: DNA polymerase III subunit beta [Shewanella]	Cytoplasmic	9.97
WP_011787426.1 MULTISPECIES: DNA replication/repair protein RecF [Shewanella]	Cytoplasmic	9.97
WP_011787427.1 MULTISPECIES: DNA topoisomerase (ATP-hydrolyzing) subunit B [Shewanella]	Cytoplasmic	9.97
WP_011787428.1 HDOD domain-containing protein [Shewanella sp. W3-18-1]	Unknown	2.00
WP_011787429.1 glycine--tRNA ligase subunit beta [Shewanella sp. W3-18-1]	Cytoplasmic	9.97
WP_011787430.1 MULTISPECIES: DNA-3-methyladenine glycosylase I [Shewanella]	Unknown	2.00
WP_011787431.1 amidohydrolase family protein [Shewanella sp. W3-18-1]	CytoplasmicMembrane	9.86
WP_011787432.1 MULTISPECIES: MOSC domain-containing protein [Shewanella]	Unknown	2.00
WP_011787433.1 MULTISPECIES: sulfurtransferase TusA [Shewanella]	Cytoplasmic	9.26
WP_011787434.1 acetyl-CoA C-acyltransferase FadA [Shewanella sp. W3-18-1]	Cytoplasmic	9.97
WP_011787435.1 MULTISPECIES: fatty acid oxidation complex subunit alpha FadB [Shewanella]	Cytoplasmic	9.97
WP_011787436.1 MULTISPECIES: Xaa-Pro dipeptidase [Shewanella]	Cytoplasmic	9.97
WP_011787437.1 MULTISPECIES: YigZ family protein [Shewanella]	Cytoplasmic	9.26
WP_011787438.1 MULTISPECIES: TrkH family potassium uptake protein [Shewanella]	CytoplasmicMembrane	10.00
WP_011787439.1 MULTISPECIES: menaquinone-dependent protoporphyrinogen IX dehydrogenase [Shewanella]	Unknown	2.00
WP_011787440.1 MULTISPECIES: ArsR/SmtB family transcription factor [Shewanella]	Unknown	2.00
WP_011787441.1 MULTISPECIES: menaquinone-dependent protoporphyrinogen IX dehydrogenase [Shewanella]	Unknown	2.00
WP_011787442.1 MULTISPECIES: TrkH family potassium uptake protein [Shewanella]	CytoplasmicMembrane	10.00
WP_011787443.1 MULTISPECIES: Trk system potassium transporter TrkA [Shewanella]	CytoplasmicMembrane	7.88
WP_011787444.1 MULTISPECIES: 16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB [Shewanella]	Unknown	5.96
WP_011787445.1 MULTISPECIES: methionyl-tRNA formyltransferase [Shewanella]	Cytoplasmic	9.26
WP_011787446.1 MULTISPECIES: peptide deformylase [Shewanella]	Cytoplasmic	9.97
WP_011787447.1 MULTISPECIES: LysM peptidoglycan-binding domain-containing protein [Shewanella]	Unknown	4.90
WP_011787450.1 MULTISPECIES: L-threonylcarbamoyladenylate synthase [Shewanella]	Unknown	2.00
WP_011787451.1 MULTISPECIES: oxygen-dependent coproporphyrinogen oxidase [Shewanella]	Cytoplasmic	9.97
WP_011787452.1 MULTISPECIES: group II truncated hemoglobin [Shewanella]	Unknown	2.00
WP_011787453.1 MULTISPECIES: shikimate dehydrogenase [Shewanella]	Cytoplasmic	9.26
WP_011787454.1 MULTISPECIES: DUF1488 domain-containing protein [Shewanella]	Unknown	2.00
WP_011787455.1 MULTISPECIES: gamma carbonic anhydrase family protein [Shewanella]	Cytoplasmic	9.97
WP_011787456.1 MULTISPECIES: EAL domain-containing protein [Shewanella]	CytoplasmicMembrane	9.99
WP_011787457.1 MULTISPECIES: alpha/beta fold hydrolase [Shewanella]	CytoplasmicMembrane	9.82
WP_011787458.1 MULTISPECIES: DUF885 domain-containing protein [Shewanella]	Unknown	4.90
WP_011787459.1 MULTISPECIES: adenosine deaminase [Shewanella]	Cytoplasmic	9.97
WP_011787461.1 MULTISPECIES: DUF2489 domain-containing protein [Shewanella]	Cytoplasmic	8.96
WP_011787462.1 MULTISPECIES: Der GTPase-activating protein YihI [Shewanella]	Unknown	2.00
WP_011787463.1 MULTISPECIES: methyltransferase domain-containing protein [Shewanella]	Unknown	2.00
WP_011787464.1 MULTISPECIES: c-type cytochrome [Shewanella]	Periplasmic	10.00
WP_011787465.1 MULTISPECIES: ribosome biogenesis GTP-binding protein YihA/YsxC [Shewanella]	Cytoplasmic	8.96
WP_011787466.1 MULTISPECIES: DNA polymerase I [Shewanella]	Cytoplasmic	9.97
WP_011787467.1 MULTISPECIES: isoprenoid biosynthesis glyoxalase ElbB [Shewanella]	Cytoplasmic	9.97
WP_011787468.1 MULTISPECIES: rhomboid family intramembrane serine protease GlpG [Shewanella]	CytoplasmicMembrane	10.00
WP_011787469.1 L-threonine 3-dehydrogenase [Shewanella sp. W3-18-1]	Cytoplasmic	9.97
WP_011787470.1 glycine C-acetyltransferase [Shewanella sp. W3-18-1]	Cytoplasmic	9.97
WP_011787471.1 TetR/AcrR family transcriptional regulator [Shewanella sp. W3-18-1]	Cytoplasmic	9.97
WP_011787472.1 lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase [Shewanella sp. W3-18-1]	Unknown	2.00
WP_011787473.1 3-deoxy-D-manno-octulosonic acid kinase [Shewanella sp. W3-18-1]	CytoplasmicMembrane	9.82
WP_011787474.1 MULTISPECIES: glycosyltransferase family 9 protein [Shewanella]	Cytoplasmic	9.97
WP_011787475.1 MULTISPECIES: glycosyltransferase [Shewanella]	Cytoplasmic	8.96
WP_011787477.1 glycosyltransferase family 2 protein [Shewanella sp. W3-18-1]	CytoplasmicMembrane	7.88
WP_011787478.1 glycosyltransferase [Shewanella sp. W3-18-1]	Cytoplasmic	8.96
WP_011787479.1 DUF3413 domain-containing protein [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787480.1 pantetheine-phosphate adenylyltransferase [Shewanella sp. W3-18-1]	Cytoplasmic	9.97
WP_011787481.1 MULTISPECIES: capsule assembly Wzi family protein [unclassified Shewanella]	Unknown	2.50
WP_011787482.1 MULTISPECIES: NAD-dependent epimerase [unclassified Shewanella]	Cytoplasmic	9.97
WP_011787483.1 MULTISPECIES: nucleotide sugar dehydrogenase [unclassified Shewanella]	Cytoplasmic	9.97
WP_011787484.1 MULTISPECIES: glycosyltransferase family 2 protein [unclassified Shewanella]	CytoplasmicMembrane	7.88
WP_011787485.1 MULTISPECIES: TVP38/TMEM64 family protein [unclassified Shewanella]	CytoplasmicMembrane	10.00
WP_011787486.1 MULTISPECIES: ArnT family glycosyltransferase [unclassified Shewanella]	CytoplasmicMembrane	10.00
WP_011787487.1 MULTISPECIES: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase [unclassified Shewanella]	Cytoplasmic	9.97
WP_011787488.1 MULTISPECIES: hypothetical protein [unclassified Shewanella]	Unknown	2.00
WP_011787489.1 MULTISPECIES: GTP 3',8-cyclase MoaA [unclassified Shewanella]	Cytoplasmic	9.97
WP_011787490.1 MULTISPECIES: bifunctional molybdopterin-guanine dinucleotide biosynthesis adaptor protein MobB/molybdopterin molybdotransferase MoeA [unclassified Shewanella]	Cytoplasmic	9.97
WP_011787491.1 MULTISPECIES: molybdenum cofactor guanylyltransferase MobA [unclassified Shewanella]	Cytoplasmic	9.97
WP_011787492.1 MULTISPECIES: ATP-binding cassette domain-containing protein [unclassified Shewanella]	CytoplasmicMembrane	9.82
WP_011787493.1 MULTISPECIES: ABC transporter permease [Shewanella]	CytoplasmicMembrane	10.00
WP_011787494.1 MULTISPECIES: substrate-binding domain-containing protein [Shewanella]	Unknown	2.50
WP_011787496.1 MULTISPECIES: cache domain-containing protein [Shewanella]	CytoplasmicMembrane	10.00
WP_011787497.1 GNAT family N-acetyltransferase [Shewanella sp. W3-18-1]	Unknown	2.00
WP_011787498.1 MULTISPECIES: 7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter [Shewanella]	CytoplasmicMembrane	10.00
WP_011787499.1 ABC transporter substrate-binding protein [Shewanella sp. W3-18-1]	Unknown	2.50
WP_011787500.1 MULTISPECIES: isochorismate synthase MenF [Shewanella]	Cytoplasmic	9.97
WP_011787501.1 ATP-binding cassette domain-containing protein [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787502.1 MULTISPECIES: HD-GYP domain-containing protein [Shewanella]	Cytoplasmic	8.96
WP_011787503.1 paraquat-inducible protein A [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787504.1 MULTISPECIES: hypothetical protein [Shewanella]	CytoplasmicMembrane	9.86
WP_011787505.1 YeiH family protein [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787506.1 MULTISPECIES: malate synthase [Shewanella]	Cytoplasmic	9.26
WP_011787507.1 MULTISPECIES: DUF3612 domain-containing protein [Shewanella]	Cytoplasmic	8.96
WP_011787508.1 homocysteine S-methyltransferase family protein [Shewanella sp. W3-18-1]	Cytoplasmic	8.96
WP_011787509.1 basic amino acid/polyamine antiporter [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787511.1 heme o synthase [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787512.1 MULTISPECIES: cytochrome o ubiquinol oxidase subunit IV [Shewanella]	CytoplasmicMembrane	10.00
WP_011787513.1 MULTISPECIES: cytochrome o ubiquinol oxidase subunit III [Shewanella]	CytoplasmicMembrane	10.00
WP_011787514.1 cytochrome o ubiquinol oxidase subunit I [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787515.1 ubiquinol oxidase subunit II [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787516.1 hypothetical protein [Shewanella sp. W3-18-1]	CytoplasmicMembrane	9.82
WP_011787517.1 EAL domain-containing protein [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787518.1 MULTISPECIES: hypothetical protein [Shewanella]	Unknown	2.00
WP_011787519.1 MULTISPECIES: DUF3300 domain-containing protein [Shewanella]	Unknown	2.50
WP_011787520.1 ATP-binding protein [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787521.1 response regulator transcription factor [Shewanella sp. W3-18-1]	Cytoplasmic	9.97
WP_011787522.1 MULTISPECIES: PepSY domain-containing protein [Shewanella]	Unknown	2.50
WP_011787523.1 choice-of-anchor H family protein [Shewanella sp. W3-18-1]	CytoplasmicMembrane	9.86
WP_011787524.1 peroxiredoxin [Shewanella sp. W3-18-1]	Unknown	2.00
WP_011787525.1 methyl-accepting chemotaxis protein [Shewanella sp. W3-18-1]	Unknown	4.94
WP_011787526.1 two-component system sensor histidine kinase EnvZ [Shewanella sp. W3-18-1]	CytoplasmicMembrane	9.99
WP_011787527.1 MULTISPECIES: two-component system response regulator OmpR [Shewanella]	Cytoplasmic	9.97
WP_011787528.1 MULTISPECIES: transcription elongation factor GreB [Shewanella]	Cytoplasmic	9.97
WP_011787530.1 LTA synthase family protein [Shewanella sp. W3-18-1]	CytoplasmicMembrane	10.00
WP_011787531.1 hypothetical protein [Shewanella sp. W3-18-1]	Unknown	2.00
WP_011787533.1 amidophosphoribosyltransferase [Shewanella sp. W3-18-1]	Cytoplasmic	9.97
WP_011787534.1 MULTISPECIES: response regulator transcription factor [Shewanella]	Unknown	2.00
WP_011787535.1 MULTISPECIES: response regulator transcription factor [Shewanella]	Cytoplasmic	9.97
WP_011787536.1 sensor histidine kinase [Shewanella sp. W3-18-1]	CytoplasmicMembrane	9.82
WP_011787537.1 MULTISPECIES: outer membrane protein OmpK [Shewanella]	OuterMembrane	9.52
WP_011787538.1 MULTISPECIES: urocanate reductase [Shewanella]	Periplasmic	9.44
WP_011787539.1 MULTISPECIES: Fe-S biogenesis protein NfuA [Shewanella]	Cytoplasmic	9.97
WP_011787541.1 hypothetical protein [Shewanella sp. W3-18-1]	Cytoplasmic	8.96
WP_011787542.1 MULTISPECIES: hypothetical protein [Shewanella]	Unknown	4.90
WP_011787544.1 MULTISPECIES: polysaccharide deacetylase family protein [unclassified Shewanella]	Periplasmic	9.84
WP_011787545.1 MULTISPECIES: SCO family protein [Shewanella]	CytoplasmicMembrane	9.82
WP_011787546.1 MULTISPECIES: heme o synthase [Shewanella]	CytoplasmicMembrane	10.00
WP_011787547.1 MULTISPECIES: COX15/CtaA family protein [Shewanella]	CytoplasmicMembrane	10.00
WP_011787550.1 MULTISPECIES: cytochrome c oxidase subunit 3 [Shewanella]	CytoplasmicMembrane	10.00
WP_011787551.1 MULTISPECIES: cytochrome c oxidase assembly protein [Shewanella]	Unknown	2.00
WP_011787552.1 MULTISPECIES: cytochrome c oxidase subunit I [Shewanella]	CytoplasmicMembrane	10.00
WP_011787553.1 cytochrome c oxidase subunit II [Shewanella sp. W3-18-1]	CytoplasmicMembrane	9.97
WP_011787554.1 MULTISPECIES: cell division inhibitor SulA [Shewanella]	Unknown	2.00
WP_011787555.1 MULTISPECIES: transcriptional repressor LexA [Shewanella]	Cytoplasmic	9.97
WP_011787556.1 glycerol-3-phosphate 1-O-acyltransferase PlsB [Shewanella sp. W3-18-1]	CytoplasmicMembrane	9.82
WP_011787557.1 MULTISPECIES: tryptophan permease [Shewanella]	CytoplasmicMembrane	10.00
WP_011787558.1 ribonuclease T2 [Shewanella sp. W3-18-1]	Periplasmic	9.76
WP_011787559.1 MULTISPECIES: UDP-N-acetylmuramate dehydrogenase [Shewanella]	Cytoplasmic	9.97
WP_011787560.1 MULTISPECIES: bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA [Shewanella]	Cytoplasmic	9.97
WP_011787561.1 MULTISPECIES: type I pantothenate kinase [Shewanella]	Cytoplasmic	8.96
WP_011787562.1 MULTISPECIES: elongation factor Tu [Shewanella]	Cytoplasmic	10.00
WP_011787563.1 MULTISPECIES: preprotein translocase subunit SecE [Shewanella]	CytoplasmicMembrane	10.00
WP_011787564.1 MULTISPECIES: transcription termination/antitermination protein NusG [Shewanella]	Cytoplasmic	9.97
WP_011787565.1 MULTISPECIES: 50S ribosomal protein L11 [Shewanella]	Cytoplasmic	9.26
WP_011787566.1 MULTISPECIES: 50S ribosomal protein L1 [Shewanella]	Cytoplasmic	9.97
WP_011787567.1 MULTISPECIES: DNA-directed RNA polymerase subunit beta [Shewanella]	Cytoplasmic	9.97
WP_011787568.1 MULTISPECIES: DNA-directed RNA polymerase subunit beta' [Shewanella]	Cytoplasmic	9.97
WP_011787569.1 MULTISPECIES: 30S ribosomal protein S12 [Shewanella]	Cytoplasmic	9.26
WP_011787570.1 MULTISPECIES: 30S ribosomal protein S7 [Shewanella]	Cytoplasmic	9.26
WP_011787571.1 MULTISPECIES: elongation factor G [Shewanella]	Cytoplasmic	9.97
WP_011787572.1 MULTISPECIES: 50S ribosomal protein L3 [Shewanella]	Cytoplasmic	9.97
WP_011787573.1 MULTISPECIES: 50S ribosomal protein L2 [Shewanella]	Cytoplasmic	9.97
WP_011787574.1 MULTISPECIES: 30S ribosomal protein S3 [Shewanella]	Cytoplasmic	9.97
WP_011787575.1 MULTISPECIES: 50S ribosomal protein L24 [Shewanella]	Cytoplasmic	9.26
WP_011787576.1 MULTISPECIES: 50S ribosomal protein L5 [Shewanella]	Cytoplasmic	9.97
WP_011787577.1 MULTISPECIES: 30S ribosomal protein S14 [Shewanella]	Cytoplasmic	9.26
WP_011787578.1 MULTISPECIES: 50S ribosomal protein L6 [Shewanella]	Cytoplasmic	9.26
WP_011787579.1 MULTISPECIES: 30S ribosomal protein S5 [Shewanella]	Cytoplasmic	9.26
WP_011787580.1 MULTISPECIES: preprotein translocase subunit SecY [Shewanella]	CytoplasmicMembrane	10.00
WP_011787581.1 MULTISPECIES: 30S ribosomal protein S13 [Shewanella]	Cytoplasmic	9.97
WP_011787582.1 MULTISPECIES: 30S ribosomal protein S4 [Shewanella]	Cytoplasmic	9.97
