gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
ACZ81_RS00125,0.154948506014497,196.9206399808533,0.6210476760613558,0.7796130401621274,RNA,C2vsC1_rna,ACZ81_00125,tier1:gene_id
ACZ81_RS00130,0.2200052913830135,158.70564873644452,0.5008766946981971,0.6934152170908097,RNA,C2vsC1_rna,ACZ81_00130,tier1:gene_id
ACZ81_RS00135,-3.238836839923396,287.94847033631896,0.005619564379771,0.0291664842065217,RNA,C2vsC1_rna,ACZ81_00135,tier1:gene_id
ACZ81_RS00140,-0.3489481308055672,87.95332994412374,0.2059420825141809,0.4003085632691565,RNA,C2vsC1_rna,ACZ81_00140,tier1:gene_id
ACZ81_RS00145,0.8461247462540193,214.7079769439887,0.003831896726555,0.0216529150238575,RNA,C2vsC1_rna,ACZ81_00145,tier1:gene_id
ACZ81_RS00150,0.1455511847464664,475.3645439551685,0.4648349497671245,0.6629640307378967,RNA,C2vsC1_rna,ACZ81_00150,tier1:gene_id
ACZ81_RS00155,-0.9026521795269584,388.5406480708241,0.0003079448890393,0.0030894849483821,RNA,C2vsC1_rna,ACZ81_00155,tier1:gene_id
ACZ81_RS00180,-1.0714892842602852,83.06394679967222,0.0953174055232224,0.2366419746034459,RNA,C2vsC1_rna,ACZ81_00180,tier1:gene_id
ACZ81_RS00185,0.3433453740468107,146.32040671107194,0.25484406459194,0.4615956601096449,RNA,C2vsC1_rna,ACZ81_00185,tier1:gene_id
ACZ81_RS00190,-0.3634145967615257,152.9795615675542,0.2871707352805709,0.4969119297607612,RNA,C2vsC1_rna,ACZ81_00190,tier1:gene_id
ACZ81_RS00195,-0.54948147119234,125.44152045513596,0.0563130497857745,0.1630071830739736,RNA,C2vsC1_rna,ACZ81_00195,tier1:gene_id
ACZ81_RS00200,-0.8881878584636479,153.6092224492428,0.0177498793674878,0.0695283150492165,RNA,C2vsC1_rna,ACZ81_00200,tier1:gene_id
ACZ81_RS00205,-0.8119747667478111,258.04984908791573,0.0539091135470764,0.1582187439272441,RNA,C2vsC1_rna,ACZ81_00205,tier1:gene_id
ACZ81_RS00210,0.081027780511199,131.17694763852066,0.7906370491007207,0.8866316215453477,RNA,C2vsC1_rna,ACZ81_00210,tier1:gene_id
ACZ81_RS00215,-0.3806042793207828,562.7279291514704,0.187901020437905,0.3776630331115551,RNA,C2vsC1_rna,ACZ81_00215,tier1:gene_id
ACZ81_RS00220,0.0302530434656436,69.56860381538597,0.9285325945046708,0.9613607146200616,RNA,C2vsC1_rna,ACZ81_00220,tier1:gene_id
ACZ81_RS00225,0.0674446297507233,1219.9736127505785,0.8322988278600105,0.907140151419278,RNA,C2vsC1_rna,ACZ81_00225,tier1:gene_id
ACZ81_RS00230,-0.0254447513965419,656.8374852753045,0.9304108043616452,0.9623119739878628,RNA,C2vsC1_rna,ACZ81_00230,tier1:gene_id
ACZ81_RS00235,0.2310583275292901,1076.058944981807,0.2760214015915818,0.4846380145231625,RNA,C2vsC1_rna,ACZ81_00235,tier1:gene_id
ACZ81_RS00240,-0.2614640188518189,120.08726277533192,0.3058378396775502,0.5181678263455792,RNA,C2vsC1_rna,ACZ81_00240,tier1:gene_id
ACZ81_RS00245,-0.579906982079649,13866.363026558374,0.1308389994454897,0.2949022841434298,RNA,C2vsC1_rna,ACZ81_00245,tier1:gene_id
ACZ81_RS00250,0.2424605126999424,251.94275716051257,0.5504116854152217,0.7299721600830519,RNA,C2vsC1_rna,ACZ81_00250,tier1:gene_id
ACZ81_RS00255,0.6179770658788754,112.06646700724454,0.1286143845552126,0.2909759379971788,RNA,C2vsC1_rna,ACZ81_00255,tier1:gene_id
ACZ81_RS00260,0.3684974682804196,377.1285487408503,0.1831390511322157,0.3722157412069146,RNA,C2vsC1_rna,ACZ81_00260,tier1:gene_id
ACZ81_RS00265,1.268784298347507,5242.482040030117,0.0102244186100624,0.0459354618852975,RNA,C2vsC1_rna,ACZ81_00265,tier1:gene_id
ACZ81_RS00270,1.3115035902998673,2516.352591078579,0.0131712323726431,0.0554051605862144,RNA,C2vsC1_rna,ACZ81_00270,tier1:gene_id
ACZ81_RS00275,-0.8892792950950464,345.68062363758327,0.0093126565985445,0.042846764074955,RNA,C2vsC1_rna,ACZ81_00275,tier1:gene_id
ACZ81_RS00280,-0.9037180606902776,382.1429805793016,8.27196977585184e-05,0.0010810144215217,RNA,C2vsC1_rna,ACZ81_00280,tier1:gene_id
ACZ81_RS00285,0.4415218373343476,275.99563765803885,0.1043226573219847,0.2512259911019225,RNA,C2vsC1_rna,ACZ81_00285,tier1:gene_id
ACZ81_RS00290,-0.3908372714577505,219.6856865350664,0.2486302135068903,0.4534136683659924,RNA,C2vsC1_rna,ACZ81_00290,tier1:gene_id
ACZ81_RS00295,-0.8741007705870888,288.05231975857134,0.0001931833937366,0.0021351288585992,RNA,C2vsC1_rna,ACZ81_00295,tier1:gene_id
ACZ81_RS00300,-0.5297054231747185,612.4321337778085,0.0294269252477872,0.101864386621331,RNA,C2vsC1_rna,ACZ81_00300,tier1:gene_id
ACZ81_RS00305,-0.1600488969638397,517.2613444994904,0.5772941369180903,0.7517552535397901,RNA,C2vsC1_rna,ACZ81_00305,tier1:gene_id
ACZ81_RS00310,0.6677278082523274,3845.429327987116,0.0086573971409522,0.0404819083094411,RNA,C2vsC1_rna,ACZ81_00310,tier1:gene_id
ACZ81_RS00315,0.6094321504132669,3128.9408886356264,0.0658001516130937,0.1805761222889863,RNA,C2vsC1_rna,ACZ81_00315,tier1:gene_id
ACZ81_RS00320,0.2859569242023903,796.266971982868,0.2689569989030786,0.4785330874775752,RNA,C2vsC1_rna,ACZ81_00320,tier1:gene_id
ACZ81_RS00325,0.600223151168393,246.067596261958,0.0408678356274048,0.1307510020232441,RNA,C2vsC1_rna,ACZ81_00325,tier1:gene_id
ACZ81_RS00330,0.3644514544263718,516.9041780137908,0.3327390431298339,0.549300828022972,RNA,C2vsC1_rna,ACZ81_00330,tier1:gene_id
ACZ81_RS00335,-0.9008774818814324,240.3320428142352,0.0003016124250558,0.0030531359827397,RNA,C2vsC1_rna,ACZ81_00335,tier1:gene_id
ACZ81_RS00340,-0.64813442505242,232.49788225746263,0.0761965112803633,0.2024505981833229,RNA,C2vsC1_rna,ACZ81_00340,tier1:gene_id
ACZ81_RS00345,0.9217597786166364,175.72517122303077,0.1648913897119704,0.3478150659960175,RNA,C2vsC1_rna,ACZ81_00345,tier1:gene_id
ACZ81_RS00350,0.7570088348996883,461.0219458681487,0.002471313741322,0.0154708469736617,RNA,C2vsC1_rna,ACZ81_00350,tier1:gene_id
ACZ81_RS00355,-0.0518079806442795,3194.804882229915,0.7773639370330968,0.8786319461828669,RNA,C2vsC1_rna,ACZ81_00355,tier1:gene_id
ACZ81_RS00360,0.6630103260566975,656.928307133229,0.1037432653666288,0.2501397350551814,RNA,C2vsC1_rna,ACZ81_00360,tier1:gene_id
ACZ81_RS00370,0.1490822817873906,94.53129545700656,0.6852170250001447,0.825998022706362,RNA,C2vsC1_rna,ACZ81_00370,tier1:gene_id
ACZ81_RS00375,0.0431602935694154,13.756901065059974,0.9602876648243732,0.9803973412519236,RNA,C2vsC1_rna,ACZ81_00375,tier1:gene_id
ACZ81_RS00380,-0.2032779279359578,93.42496569111594,0.6061567060418946,0.7684846747397728,RNA,C2vsC1_rna,ACZ81_00380,tier1:gene_id
ACZ81_RS00385,-0.7063410311157211,131.5679646133276,0.0680574334879103,0.1847404757466145,RNA,C2vsC1_rna,ACZ81_00385,tier1:gene_id
ACZ81_RS00390,0.2645270804547064,82.78152585036624,0.4417397909154548,0.6479927024324696,RNA,C2vsC1_rna,ACZ81_00390,tier1:gene_id
ACZ81_RS00395,0.1979261154460879,60.29149226639222,0.7374538659414545,0.8565099665027804,RNA,C2vsC1_rna,ACZ81_00395,tier1:gene_id
ACZ81_RS00400,0.3435742569734483,862.9442520704338,0.3453320218801619,0.5611470521600685,RNA,C2vsC1_rna,ACZ81_00400,tier1:gene_id
ACZ81_RS00405,0.534205672150959,514.3431252969833,0.0459165348323316,0.1406237692727591,RNA,C2vsC1_rna,ACZ81_00405,tier1:gene_id
ACZ81_RS00420,0.3677117751291495,82.96760438220124,0.5481196410224749,0.7293718075562751,RNA,C2vsC1_rna,ACZ81_00420,tier1:gene_id
ACZ81_RS00425,0.35634829114882,235.20834326608127,0.1655330166305748,0.3480704731246677,RNA,C2vsC1_rna,ACZ81_00425,tier1:gene_id
ACZ81_RS00430,0.4222700384612458,885.0669744192894,0.4486548561337961,0.651671144896191,RNA,C2vsC1_rna,ACZ81_00430,tier1:gene_id
ACZ81_RS00435,0.0530789554926348,4038.217547675053,0.9302633017969004,0.9623119739878628,RNA,C2vsC1_rna,ACZ81_00435,tier1:gene_id
ACZ81_RS00440,0.0967884702095882,4166.891534491862,0.8515474902028456,0.918389389971456,RNA,C2vsC1_rna,ACZ81_00440,tier1:gene_id
ACZ81_RS00445,-2.16837315637366,372.3222588411072,5.552758773960276e-06,0.0001244732375648,RNA,C2vsC1_rna,ACZ81_00445,tier1:gene_id
ACZ81_RS00450,-0.5346395935620576,135.2230638906304,0.0659165491979148,0.180640160780078,RNA,C2vsC1_rna,ACZ81_00450,tier1:gene_id
ACZ81_RS00455,0.194209546551418,433.19632844377054,0.6623289874929845,0.8105472229353142,RNA,C2vsC1_rna,ACZ81_00455,tier1:gene_id
ACZ81_RS00460,-0.320926966112715,483.0030335055264,0.4394938956796996,0.646589479085792,RNA,C2vsC1_rna,ACZ81_00460,tier1:gene_id
ACZ81_RS00465,-0.0591409007446302,287.27023141496863,0.9047943343595756,0.9486381639300652,RNA,C2vsC1_rna,ACZ81_00465,tier1:gene_id
ACZ81_RS00470,0.3870151570448888,304.0521602227928,0.4043497725327671,0.6154215809565485,RNA,C2vsC1_rna,ACZ81_00470,tier1:gene_id
ACZ81_RS00475,0.2393692317984682,52.14527333365326,0.5986057344219666,0.7640324058863964,RNA,C2vsC1_rna,ACZ81_00475,tier1:gene_id
ACZ81_RS00480,-0.6002281223065487,18.41859924430889,0.3916930497221733,0.6034826215905038,RNA,C2vsC1_rna,ACZ81_00480,tier1:gene_id
ACZ81_RS00485,1.245365532945114,1.519234663945611,0.5929622647175614,0.7624226267145476,RNA,C2vsC1_rna,ACZ81_00485,tier1:gene_id
ACZ81_RS00490,-0.0530279999932178,16.790488087703125,0.9451513528888458,0.9710492260665938,RNA,C2vsC1_rna,ACZ81_00490,tier1:gene_id
ACZ81_RS00495,0.1104382399891169,81.92925587342182,0.8489985655608148,0.9168727442880186,RNA,C2vsC1_rna,ACZ81_00495,tier1:gene_id
ACZ81_RS00500,0.3508399838196577,221.3582233584016,0.416472719105792,0.6258933272125888,RNA,C2vsC1_rna,ACZ81_00500,tier1:gene_id
ACZ81_RS00505,-0.1405201924836338,1131.741578399235,0.5391225008535084,0.7232563916784255,RNA,C2vsC1_rna,ACZ81_00505,tier1:gene_id
ACZ81_RS00510,-0.2275191715492895,1960.859066500324,0.2705435485444023,0.4797465219301141,RNA,C2vsC1_rna,ACZ81_00510,tier1:gene_id
ACZ81_RS00515,-0.3358871494354687,914.948277276994,0.1568744175731049,0.3358201615172759,RNA,C2vsC1_rna,ACZ81_00515,tier1:gene_id
ACZ81_RS00520,-0.6018149906118837,1007.313643334394,0.1147920297909553,0.2680707936678189,RNA,C2vsC1_rna,ACZ81_00520,tier1:gene_id
ACZ81_RS00525,-1.3529869795506388,393.3929157611526,0.0003179207493327,0.0031676591531473,RNA,C2vsC1_rna,ACZ81_00525,tier1:gene_id
ACZ81_RS00530,0.4897438123946365,359.1632347163572,0.1153769726219381,0.2688465161886793,RNA,C2vsC1_rna,ACZ81_00530,tier1:gene_id
ACZ81_RS00535,-1.2095465674523314,1886.941543525409,1.1125716905332985e-05,0.000210751264734,RNA,C2vsC1_rna,ACZ81_00535,tier1:gene_id
ACZ81_RS00540,0.2517389717919353,3013.5326890717483,0.5404330704352835,0.7241875345979819,RNA,C2vsC1_rna,ACZ81_00540,tier1:gene_id
ACZ81_RS00545,0.2375648081836407,1901.1196369185625,0.416737114918236,0.6259637982223748,RNA,C2vsC1_rna,ACZ81_00545,tier1:gene_id
ACZ81_RS00550,0.123830715542808,526.818635330733,0.7025180725343311,0.8346172659187847,RNA,C2vsC1_rna,ACZ81_00550,tier1:gene_id
ACZ81_RS00555,-0.3731767709149395,846.4198085843552,0.2307433852817241,0.4298043773514197,RNA,C2vsC1_rna,ACZ81_00555,tier1:gene_id
ACZ81_RS00560,0.4961034420269911,323.1190459401692,0.1327425474073787,0.2981876260909314,RNA,C2vsC1_rna,ACZ81_00560,tier1:gene_id
ACZ81_RS00565,-0.4993796128899107,994.3850689206204,0.217378289347684,0.4135238012626403,RNA,C2vsC1_rna,ACZ81_00565,tier1:gene_id
ACZ81_RS00570,-0.4124028749357147,1254.3056211372102,0.2663226029175578,0.4757285320148005,RNA,C2vsC1_rna,ACZ81_00570,tier1:gene_id
ACZ81_RS00575,-2.028387815588358,4391.230052207237,1.5256230173662e-07,6.511488878375739e-06,RNA,C2vsC1_rna,ACZ81_00575,tier1:gene_id
ACZ81_RS00580,-1.5654155767121607,3319.9077352524823,1.6567973614092575e-06,4.461121485888552e-05,RNA,C2vsC1_rna,ACZ81_00580,tier1:gene_id
ACZ81_RS00585,-1.213028849997268,407.933180297431,1.1378172568487417e-06,3.307915097447211e-05,RNA,C2vsC1_rna,ACZ81_00585,tier1:gene_id
ACZ81_RS00590,-0.5823381129867988,631.7503368184688,0.0035303786915377,0.0202630605299707,RNA,C2vsC1_rna,ACZ81_00590,tier1:gene_id
ACZ81_RS00595,-0.6854960870305173,369.13198443363046,0.0073306036630424,0.0355197848987032,RNA,C2vsC1_rna,ACZ81_00595,tier1:gene_id
ACZ81_RS00600,0.8259453621035691,21.69905535183419,0.2258734315397141,0.4240543787259397,RNA,C2vsC1_rna,ACZ81_00600,tier1:gene_id
ACZ81_RS00605,1.7095017384244362,61.96037289056295,0.0010735142261471,0.0081880971013349,RNA,C2vsC1_rna,ACZ81_00605,tier1:gene_id
ACZ81_RS00610,1.2253377863835957,280.6689887899975,0.0013897209327255,0.0099386103067642,RNA,C2vsC1_rna,ACZ81_00610,tier1:gene_id
ACZ81_RS00615,0.5858203073958526,131.01300852789623,0.1122603102936969,0.2636934220716112,RNA,C2vsC1_rna,ACZ81_00615,tier1:gene_id
ACZ81_RS00620,1.0239284028989863,91.49178933528198,0.0417644033989883,0.1325669231749598,RNA,C2vsC1_rna,ACZ81_00620,tier1:gene_id
ACZ81_RS00625,1.8573467204374257,186.2169049971166,8.957366201637276e-06,0.0001833518020457,RNA,C2vsC1_rna,ACZ81_00625,tier1:gene_id
ACZ81_RS00630,1.9250510557868,310.45498277225323,5.481633407417549e-06,0.0001242503572347,RNA,C2vsC1_rna,ACZ81_00630,tier1:gene_id
ACZ81_RS00635,1.833411753652492,101.59205556182692,0.000391533381498,0.0037223505368958,RNA,C2vsC1_rna,ACZ81_00635,tier1:gene_id
ACZ81_RS00640,2.6129313560304945,95.780669882624,2.227188207947604e-08,1.333653595565043e-06,RNA,C2vsC1_rna,ACZ81_00640,tier1:gene_id
ACZ81_RS00645,1.0601682860386832,78.6256623367854,0.0366036449313729,0.1200767158337434,RNA,C2vsC1_rna,ACZ81_00645,tier1:gene_id
ACZ81_RS00650,2.4040982656146483,210.5094423438248,1.1237847487330255e-11,1.610223004256035e-09,RNA,C2vsC1_rna,ACZ81_00650,tier1:gene_id
ACZ81_RS00655,1.1121051669107334,299.0481167512662,0.0002250008598515,0.0024136455874983,RNA,C2vsC1_rna,ACZ81_00655,tier1:gene_id
ACZ81_RS00660,1.2140380950805838,338.0270556344574,2.410224810965085e-07,8.953538834807332e-06,RNA,C2vsC1_rna,ACZ81_00660,tier1:gene_id
ACZ81_RS00665,0.2266256244015743,134.63086963215443,0.6294721377564277,0.7857629796760387,RNA,C2vsC1_rna,ACZ81_00665,tier1:gene_id
ACZ81_RS00670,-0.254217913881605,667.508374030011,0.582415644452204,0.7549260159394263,RNA,C2vsC1_rna,ACZ81_00670,tier1:gene_id
ACZ81_RS00675,0.1961716582265425,123.8324715077422,0.5585919101518488,0.7351776270873013,RNA,C2vsC1_rna,ACZ81_00675,tier1:gene_id
ACZ81_RS00680,-1.844511626233392,727.2465686024341,9.597163442161102e-07,2.916956040147753e-05,RNA,C2vsC1_rna,ACZ81_00680,tier1:gene_id
ACZ81_RS00685,-0.4467140230628941,40.70143695012266,0.3402396813224167,0.5555724873689605,RNA,C2vsC1_rna,ACZ81_00685,tier1:gene_id
ACZ81_RS00690,0.4090725002204113,37.80687709233189,0.5358862714513086,0.720984480570976,RNA,C2vsC1_rna,ACZ81_00690,tier1:gene_id
ACZ81_RS00695,0.9016265885584128,53.70187911381038,0.2252641740289969,0.4231085515937902,RNA,C2vsC1_rna,ACZ81_00695,tier1:gene_id
ACZ81_RS00700,0.3253292811873064,577.5202316689155,0.2447904165368571,0.4505041977733351,RNA,C2vsC1_rna,ACZ81_00700,tier1:gene_id
ACZ81_RS00705,0.4550986942145774,107.44342690417776,0.1946316976353248,0.3854207161465564,RNA,C2vsC1_rna,ACZ81_00705,tier1:gene_id
ACZ81_RS00710,-0.1211371311654899,1167.3460346594995,0.7508962346213158,0.8634685174872839,RNA,C2vsC1_rna,ACZ81_00710,tier1:gene_id
ACZ81_RS00715,-0.1697856891419102,976.15362704979,0.5346496965851277,0.7204047932763096,RNA,C2vsC1_rna,ACZ81_00715,tier1:gene_id
ACZ81_RS00720,0.0549491772344612,538.6353849972538,0.8876593804444877,0.9384161882327496,RNA,C2vsC1_rna,ACZ81_00720,tier1:gene_id
ACZ81_RS00725,0.7564729116345105,828.0304502044837,0.0148361452777852,0.0607373620964026,RNA,C2vsC1_rna,ACZ81_00725,tier1:gene_id
ACZ81_RS00730,0.3495703724279109,360.8388848978414,0.3441265259422636,0.5602654752563687,RNA,C2vsC1_rna,ACZ81_00730,tier1:gene_id
ACZ81_RS00735,0.4618009609782459,107.64746866027798,0.507606469396983,0.6986336724599299,RNA,C2vsC1_rna,ACZ81_00735,tier1:gene_id
ACZ81_RS00740,0.1273745462400618,37.593600050558464,0.8214092073327918,0.9017474373030028,RNA,C2vsC1_rna,ACZ81_00740,tier1:gene_id
ACZ81_RS00745,0.5234251409914716,1103.595743929824,0.1613453617104061,0.3428588936346131,RNA,C2vsC1_rna,ACZ81_00745,tier1:gene_id
ACZ81_RS00750,0.6231802895303235,156.5506263249851,0.2064676127230655,0.4007489415795545,RNA,C2vsC1_rna,ACZ81_00750,tier1:gene_id
ACZ81_RS00755,-0.5343976650955473,1744.6536093271866,0.3343007267602697,0.5508067826538817,RNA,C2vsC1_rna,ACZ81_00755,tier1:gene_id
ACZ81_RS00760,-1.7810693766140016,898.6195844767584,0.0001060459484166,0.0013154956087884,RNA,C2vsC1_rna,ACZ81_00760,tier1:gene_id
ACZ81_RS00765,-0.140906490373188,264.2425793949584,0.6240750953842462,0.7819454349411604,RNA,C2vsC1_rna,ACZ81_00765,tier1:gene_id
ACZ81_RS00770,0.4779977797690902,29.20332709590881,0.4706089780255341,0.6689827855022221,RNA,C2vsC1_rna,ACZ81_00770,tier1:gene_id
ACZ81_RS00775,-0.3056802191561267,389.9528282998672,0.1850448195730772,0.374193455709267,RNA,C2vsC1_rna,ACZ81_00775,tier1:gene_id
ACZ81_RS00780,0.8140968235314269,597.1255530412118,0.0011116959561661,0.008383692060411,RNA,C2vsC1_rna,ACZ81_00780,tier1:gene_id
ACZ81_RS00785,0.1109718224490471,270.9878980637537,0.6859599247469687,0.8260964510321623,RNA,C2vsC1_rna,ACZ81_00785,tier1:gene_id
ACZ81_RS00790,-0.089538418501454,972.1007906721636,0.6803150970130982,0.8236041548631715,RNA,C2vsC1_rna,ACZ81_00790,tier1:gene_id
ACZ81_RS00795,1.54019260694012,131.4935759736591,0.0003326991560449,0.0032876576700797,RNA,C2vsC1_rna,ACZ81_00795,tier1:gene_id
ACZ81_RS00800,1.2941696641176257,551.0632251001902,0.0001676350692476,0.0018891907242178,RNA,C2vsC1_rna,ACZ81_00800,tier1:gene_id
ACZ81_RS00805,0.7509277422007555,1565.551239802686,0.0017919211899095,0.0121234195850202,RNA,C2vsC1_rna,ACZ81_00805,tier1:gene_id
ACZ81_RS00810,0.6458360048938974,940.1013192327214,0.0112113000119199,0.049756344743167,RNA,C2vsC1_rna,ACZ81_00810,tier1:gene_id
ACZ81_RS00815,-0.4342426574541685,0.7697567338223308,0.8972530460504946,0.9445760222394608,RNA,C2vsC1_rna,ACZ81_00815,tier1:gene_id
ACZ81_RS00820,-0.6155275432441158,738.184372484125,0.0527466998607124,0.1554884348575888,RNA,C2vsC1_rna,ACZ81_00820,tier1:gene_id
ACZ81_RS00825,-0.9900038988738918,47.57560194718479,0.0950252793367292,0.2362090586734557,RNA,C2vsC1_rna,ACZ81_00825,tier1:gene_id
ACZ81_RS00830,0.0790353688366947,132.4086351680665,0.8008584146442324,0.8913183167954346,RNA,C2vsC1_rna,ACZ81_00830,tier1:gene_id
ACZ81_RS00835,-0.14354798400885,419.3101702225,0.4537130152005981,0.6552543617655866,RNA,C2vsC1_rna,ACZ81_00835,tier1:gene_id
ACZ81_RS00840,0.2479977259861344,582.815680329011,0.2935458129354639,0.5043707929323689,RNA,C2vsC1_rna,ACZ81_00840,tier1:gene_id
ACZ81_RS00845,1.2172356655989491,1149.7947949897336,1.0240995463047929e-06,3.06618461177226e-05,RNA,C2vsC1_rna,ACZ81_00845,tier1:gene_id
ACZ81_RS00850,0.339574815528334,107.27681997357038,0.2247124393309103,0.4228753518786618,RNA,C2vsC1_rna,ACZ81_00850,tier1:gene_id
ACZ81_RS00855,-0.6681560970117636,458.941775222014,0.0404379060518299,0.1300678644231638,RNA,C2vsC1_rna,ACZ81_00855,tier1:gene_id
ACZ81_RS00860,1.1298866815243571,27.02717365648966,0.1715042271072248,0.3568136501282292,RNA,C2vsC1_rna,ACZ81_00860,tier1:gene_id
ACZ81_RS00865,-0.553804636247784,1802.993681252128,0.1828426576672938,0.3718016941516386,RNA,C2vsC1_rna,ACZ81_00865,tier1:gene_id
ACZ81_RS00870,-0.6069019737374349,899.8749940704527,0.0710309080689917,0.1917738917717326,RNA,C2vsC1_rna,ACZ81_00870,tier1:gene_id
ACZ81_RS00875,0.1710082908605533,510.1081258504885,0.5352119636046786,0.7205605362355606,RNA,C2vsC1_rna,ACZ81_00875,tier1:gene_id
ACZ81_RS00880,0.3260256448153345,350.6995120484381,0.1376147475783754,0.3052019719648658,RNA,C2vsC1_rna,ACZ81_00880,tier1:gene_id
ACZ81_RS00885,0.033189419737446,1017.605965491804,0.8912311134568895,0.9409524282076424,RNA,C2vsC1_rna,ACZ81_00885,tier1:gene_id
ACZ81_RS00890,0.3650689348932874,1419.9990070750127,0.4125071648897542,0.62301430964519,RNA,C2vsC1_rna,ACZ81_00890,tier1:gene_id
ACZ81_RS00895,0.9673299626103348,3017.481133984874,0.0001070261050165,0.0013192089427402,RNA,C2vsC1_rna,ACZ81_00895,tier1:gene_id
ACZ81_RS00900,0.692058550109752,102.33410659504224,0.0178134901763351,0.0696566496953769,RNA,C2vsC1_rna,ACZ81_00900,tier1:gene_id
ACZ81_RS00905,0.8541799158798116,229.85215259950104,0.0042720032950561,0.0235429632139632,RNA,C2vsC1_rna,ACZ81_00905,tier1:gene_id
ACZ81_RS00910,-0.2705219642157645,479.3985258576184,0.1133291926533436,0.2655821968021113,RNA,C2vsC1_rna,ACZ81_00910,tier1:gene_id
ACZ81_RS00915,0.0976226040377073,255.1023648728962,0.7239160800849853,0.8471080990030724,RNA,C2vsC1_rna,ACZ81_00915,tier1:gene_id
ACZ81_RS00920,0.5765574697031686,9.928712518607773,0.5467148566102193,0.7278966490345491,RNA,C2vsC1_rna,ACZ81_00920,tier1:gene_id
