gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
TX50_RS00450,-0.2623348211436013,597.132413994273,0.2223133972642682,0.5726254171958424,RNA,C1vsP1_rna,PMM0085,tier1:gene_id
TX50_RS00455,1.574034621360917,2044.2453977488133,0.0066293426260687,0.1164545462069434,RNA,C1vsP1_rna,PMM0086,tier1:gene_id
TX50_RS00460,1.3194846143284815,1443.5501672781254,0.0097842812004618,0.1429070177285958,RNA,C1vsP1_rna,PMM0087,tier1:gene_id
TX50_RS00465,1.057168998513873,1434.5709443724702,0.0153772427789854,0.174240499354405,RNA,C1vsP1_rna,PMM0088,tier1:gene_id
TX50_RS00475,0.0114982826418633,372.1432776991524,0.9571009804937414,0.9848147998509316,RNA,C1vsP1_rna,PMM0089,tier1:gene_id
TX50_RS00480,0.4489226886967437,433.7009962355085,0.0825863286637254,0.4047661455871817,RNA,C1vsP1_rna,PMM0090,tier1:gene_id
TX50_RS00485,0.3527647820406127,1031.627610426494,0.1615497696531716,0.5222924730625402,RNA,C1vsP1_rna,PMM0091,tier1:gene_id
TX50_RS00490,0.196386503634976,1237.022728459698,0.4451176150445752,0.7304053528723724,RNA,C1vsP1_rna,PMM0092,tier1:gene_id
TX50_RS00495,-0.2281374228549458,665.3715785287753,0.5363530746246354,0.7806508791625687,RNA,C1vsP1_rna,PMM0093,tier1:gene_id
TX50_RS00500,-0.363446720686281,80.02758352663297,0.2587072003513904,,RNA,C1vsP1_rna,PMM0094,tier1:gene_id
TX50_RS00505,-0.2214598864193318,458.504639341223,0.3354967093868716,0.6673296481564139,RNA,C1vsP1_rna,PMM0095,tier1:gene_id
TX50_RS00510,-0.2919515655520361,197.0372644348696,0.4186793941532399,0.7124715042884332,RNA,C1vsP1_rna,PMM0096,tier1:gene_id
TX50_RS00515,-0.074749654373018,281.1218824243658,0.8080622964044983,0.9350251109774376,RNA,C1vsP1_rna,PMM0097,tier1:gene_id
TX50_RS00520,0.2453960491989527,146.29889106430514,0.4712212704187152,0.7448137165065465,RNA,C1vsP1_rna,PMM0098,tier1:gene_id
TX50_RS00525,-0.1489470879563825,187.21858824487447,0.6184380402664356,0.8273961189293866,RNA,C1vsP1_rna,PMM0099,tier1:gene_id
TX50_RS00530,-0.0780178082464113,407.066439271122,0.7342720693298439,0.8983274575943805,RNA,C1vsP1_rna,PMM0100,tier1:gene_id
TX50_RS00535,0.4054511847670641,983.6027025996956,0.1669160564474279,0.5283146846564575,RNA,C1vsP1_rna,PMM0101,tier1:gene_id
TX50_RS00540,-0.2692531398441689,111.5335657712686,0.2261009642270999,,RNA,C1vsP1_rna,PMM0102,tier1:gene_id
TX50_RS00550,0.3070380687818032,218.33854395976127,0.2266479187626441,0.5787033050509577,RNA,C1vsP1_rna,PMM0103,tier1:gene_id
TX50_RS00555,0.0163348721046284,65.15991607563618,0.9679577908843102,,RNA,C1vsP1_rna,PMM0104,tier1:gene_id
TX50_RS00560,-0.3138155875447811,419.0485684405025,0.4601403409098929,0.7379609241007717,RNA,C1vsP1_rna,PMM0105,tier1:gene_id
TX50_RS00565,0.0558048479795953,3085.0045588688,0.7728053329470677,0.9172657808767912,RNA,C1vsP1_rna,PMM0106,tier1:gene_id
TX50_RS00570,0.2205104739206249,113.80190537151384,0.464515122055205,,RNA,C1vsP1_rna,PMM0107,tier1:gene_id
TX50_RS00575,0.7665548767290342,15.82247104919888,0.1003692101810504,,RNA,C1vsP1_rna,PMM0108,tier1:gene_id
TX50_RS00580,-0.1122439890114705,105.04407842694276,0.7044264595352072,,RNA,C1vsP1_rna,PMM0109,tier1:gene_id
TX50_RS00585,-0.2066243040946458,197.09832688924791,0.4235169359323272,0.718063953874624,RNA,C1vsP1_rna,PMM0110,tier1:gene_id
TX50_RS00590,0.1555464957054696,79.49175959720307,0.6894422917742808,,RNA,C1vsP1_rna,PMM0112,tier1:gene_id
TX50_RS00595,-0.0498664288728201,118.030227974096,0.8858235466649368,,RNA,C1vsP1_rna,PMM0113,tier1:gene_id
TX50_RS00600,-0.1845002204097932,443.9265415026325,0.4116746844611175,0.7056857457360333,RNA,C1vsP1_rna,PMM0114,tier1:gene_id
TX50_RS00605,0.0547787269583956,1661.868397678184,0.8404249841844178,0.9436055611868652,RNA,C1vsP1_rna,PMM0115,tier1:gene_id
TX50_RS00610,0.0970012350698212,838.7559069125631,0.7529614880106945,0.9100175548001966,RNA,C1vsP1_rna,PMM0116,tier1:gene_id
TX50_RS00615,-0.0931909624809704,718.1347979778146,0.7517579578854005,0.9100175548001966,RNA,C1vsP1_rna,PMM0117,tier1:gene_id
TX50_RS00620,-0.4065797657134275,99.67345481493484,0.1206216702789864,,RNA,C1vsP1_rna,PMM0118,tier1:gene_id
TX50_RS00625,-0.21647104764833,18.74715418092213,0.6264513930884821,,RNA,C1vsP1_rna,PMM0119,tier1:gene_id
TX50_RS00630,0.9493320268992698,389.2048466969011,0.0314537057057635,0.2506467173428033,RNA,C1vsP1_rna,PMM0120,tier1:gene_id
TX50_RS00635,0.2096299957746006,108.93615501078222,0.6237715027866225,,RNA,C1vsP1_rna,PMM0121,tier1:gene_id
TX50_RS00640,0.3312756560171584,64.62545783797609,0.4876216190755547,,RNA,C1vsP1_rna,PMM0122,tier1:gene_id
TX50_RS00645,0.4854941471741028,286.51831358707153,0.2653047136774863,0.606153820244546,RNA,C1vsP1_rna,PMM0123,tier1:gene_id
TX50_RS00650,0.1480333409708358,177.28175439498722,0.5906287639126081,0.810604600633558,RNA,C1vsP1_rna,PMM0124,tier1:gene_id
TX50_RS00655,-0.0913299124132794,222.8578936697753,0.7223042734036678,0.8932472828221886,RNA,C1vsP1_rna,PMM0125,tier1:gene_id
TX50_RS00665,-0.0409092316010226,177.9091331745175,0.879244310419811,0.9577884917871404,RNA,C1vsP1_rna,PMM0126,tier1:gene_id
TX50_RS00670,0.049913157498787,62.10016561750386,0.8936653274026349,,RNA,C1vsP1_rna,PMM0127,tier1:gene_id
TX50_RS00675,-0.0536454400842668,4439.345531574252,0.8096217431522283,0.9350251109774376,RNA,C1vsP1_rna,PMM0128,tier1:gene_id
TX50_RS00680,-0.2529384107090544,36.10695939917876,0.4924317929093963,,RNA,C1vsP1_rna,PMM0129,tier1:gene_id
TX50_RS00685,0.0903644703000174,149.81388298034125,0.7907711252835588,0.9266849124416704,RNA,C1vsP1_rna,PMM0130,tier1:gene_id
TX50_RS00690,-0.0438241271850225,1288.6557555105935,0.7686644863336721,0.916264440512092,RNA,C1vsP1_rna,PMM0131,tier1:gene_id
TX50_RS00695,0.1991433693292519,223.71099661794617,0.5610367590681353,0.7896172246512214,RNA,C1vsP1_rna,PMM0132,tier1:gene_id
TX50_RS00700,0.455110853371002,153.72141208774744,0.2338673778348541,0.5787578250683978,RNA,C1vsP1_rna,PMM0133,tier1:gene_id
TX50_RS00705,-0.3932724476168873,1100.8984298256034,0.0797997101396991,0.3999526561528483,RNA,C1vsP1_rna,PMM0134,tier1:gene_id
TX50_RS00710,-0.7500980984200024,310.5744513124213,0.0132168999069884,0.1658732568633717,RNA,C1vsP1_rna,PMM0135,tier1:gene_id
TX50_RS00715,-0.4916600545321454,115.89326212789656,0.2233745236520374,,RNA,C1vsP1_rna,PMM0136,tier1:gene_id
TX50_RS00720,-0.4490751170684345,328.76433680019045,0.2358461232117243,0.5787578250683978,RNA,C1vsP1_rna,PMM0137,tier1:gene_id
TX50_RS00725,-0.5519172434818289,186.14798319803745,0.0429835922837374,0.2979770726428981,RNA,C1vsP1_rna,PMM0138,tier1:gene_id
TX50_RS00730,0.2129829206657404,77.26779633643005,0.3546239125912392,,RNA,C1vsP1_rna,PMM0139,tier1:gene_id
TX50_RS00735,0.3478988325685304,59.18695158819811,0.4827730857620554,,RNA,C1vsP1_rna,PMM0140,tier1:gene_id
TX50_RS00740,0.5950578245197014,64.76406405507943,0.1474141877434212,,RNA,C1vsP1_rna,PMM0141,tier1:gene_id
TX50_RS00745,0.1310960435215243,3518.620460791002,0.765059448572469,0.9141994347984048,RNA,C1vsP1_rna,PMM0142,tier1:gene_id
TX50_RS00750,0.3388307877288026,416.92724218250345,0.1518430934835208,0.5041665213320028,RNA,C1vsP1_rna,PMM0143,tier1:gene_id
TX50_RS00755,0.1750599324983074,1425.1491392422236,0.4890428921497186,0.7478907952737693,RNA,C1vsP1_rna,PMM0144,tier1:gene_id
TX50_RS00760,1.0437481426044848,1211.8406227432763,0.0029358191000435,0.0719840260106828,RNA,C1vsP1_rna,PMM0145,tier1:gene_id
TX50_RS00765,0.3548303026338736,1370.754095856371,0.06455227832766,0.3674292628025292,RNA,C1vsP1_rna,PMM0146,tier1:gene_id
TX50_RS00770,0.0669617504000088,506.8815833132471,0.8242430536785776,0.9408096276483974,RNA,C1vsP1_rna,PMM0147,tier1:gene_id
TX50_RS00775,-0.0975649044942101,175.23679684316443,0.6296903037011808,0.8311129784875834,RNA,C1vsP1_rna,PMM0148,tier1:gene_id
TX50_RS00780,0.4997372549175843,4524.592802208069,0.0749787794968728,0.3893436777499762,RNA,C1vsP1_rna,PMM0149,tier1:gene_id
TX50_RS00785,1.4876245697632418,11202.560999658252,0.0028212422837118,0.0719840260106828,RNA,C1vsP1_rna,PMM0150,tier1:gene_id
TX50_RS00790,0.3524174797954957,410.755357981301,0.1821573038617565,0.5440743999469035,RNA,C1vsP1_rna,PMM0151,tier1:gene_id
TX50_RS00795,-0.1466790295892955,391.1125336741756,0.5894369556878689,0.8098406449375354,RNA,C1vsP1_rna,PMM0152,tier1:gene_id
TX50_RS00800,-0.6196854284506198,243.84627184179587,0.0038464414763705,0.0875752300423649,RNA,C1vsP1_rna,PMM0153,tier1:gene_id
TX50_RS00805,-0.0149229008020039,967.5142296388384,0.961966622521429,0.9848147998509316,RNA,C1vsP1_rna,PMM0154,tier1:gene_id
TX50_RS00810,-0.0779339818357277,47.95300827434956,0.8136694578418873,,RNA,C1vsP1_rna,PMM0155,tier1:gene_id
TX50_RS00815,0.0819399290767496,100.114244611836,0.7221709009275382,,RNA,C1vsP1_rna,PMM0156,tier1:gene_id
TX50_RS00820,0.3148216773877119,228.9997382149,0.3879560064709539,0.6922781327253966,RNA,C1vsP1_rna,PMM0157,tier1:gene_id
TX50_RS00825,0.2705257406413693,480.9586880259665,0.3211485160629278,0.6536856929063505,RNA,C1vsP1_rna,PMM0158,tier1:gene_id
TX50_RS00830,0.4949115083750103,1484.0773286893932,0.0946236077450004,0.4172683877936441,RNA,C1vsP1_rna,PMM0159,tier1:gene_id
TX50_RS00835,1.0670076429019526,2470.1240347489097,0.0183000424610469,0.1919938215543301,RNA,C1vsP1_rna,PMM0160,tier1:gene_id
TX50_RS00840,0.4988858667749689,825.3737815386357,0.0589354763923132,0.3511342635523338,RNA,C1vsP1_rna,PMM0161,tier1:gene_id
TX50_RS00845,0.0973626025959161,34.65116717083576,0.8350579831759014,,RNA,C1vsP1_rna,PMM0162,tier1:gene_id
TX50_RS00850,-0.199149038309416,126.53822459379782,0.5557019498325686,0.788997757278981,RNA,C1vsP1_rna,PMM0163,tier1:gene_id
TX50_RS00855,0.3828829881555571,1492.4416415525295,0.1645181316253009,0.5257158341409992,RNA,C1vsP1_rna,PMM0164,tier1:gene_id
TX50_RS00860,0.3114081864053238,8.955089142167154,0.6166501195475169,,RNA,C1vsP1_rna,PMM0165,tier1:gene_id
TX50_RS00865,-0.3763827897155942,136.67095500216485,0.2918067891648087,0.6301219970052118,RNA,C1vsP1_rna,PMM0166,tier1:gene_id
TX50_RS00870,0.0171126819706483,121.89838429812086,0.9618250841758116,0.9848147998509316,RNA,C1vsP1_rna,PMM0167,tier1:gene_id
TX50_RS00875,-0.1514296546918908,361.0430114998192,0.4441823970188036,0.7298099951017714,RNA,C1vsP1_rna,PMM0168,tier1:gene_id
TX50_RS00880,0.3536526121555902,900.2083280184914,0.1933714807784986,0.5511538589357595,RNA,C1vsP1_rna,PMM0169,tier1:gene_id
TX50_RS00885,0.4637040743407217,657.8030471146669,0.0849470818565569,0.4056461774049066,RNA,C1vsP1_rna,PMM0170,tier1:gene_id
TX50_RS00890,-0.0962760287375115,127.29190349453792,0.7285999557059565,0.8963439732706934,RNA,C1vsP1_rna,PMM0171,tier1:gene_id
TX50_RS00895,0.708938279788273,2550.4572782036657,0.01854679758512,0.1922533896018542,RNA,C1vsP1_rna,PMM0172,tier1:gene_id
TX50_RS00900,0.1276726630261992,216.7941104002604,0.7055027098915436,0.8836109578700571,RNA,C1vsP1_rna,PMM0173,tier1:gene_id
TX50_RS00905,-0.5379129823175887,54.72523215465918,0.1191205454464721,,RNA,C1vsP1_rna,PMM0174,tier1:gene_id
TX50_RS00910,-0.0415119831815151,94.178455791908,0.8838369449206994,,RNA,C1vsP1_rna,PMM0175,tier1:gene_id
TX50_RS00915,-0.0618700558406959,109.37753266897748,0.8116134267321007,,RNA,C1vsP1_rna,PMM0176,tier1:gene_id
TX50_RS00920,-0.3047034029378875,122.08575512373486,0.277448439925289,0.6149519794787582,RNA,C1vsP1_rna,PMM0177,tier1:gene_id
TX50_RS00925,-0.2722633801047082,406.1237904197275,0.2307969860055344,0.5787033050509577,RNA,C1vsP1_rna,PMM0178,tier1:gene_id
TX50_RS00930,-0.0239972125653793,33.940448580743855,0.9559300572844474,,RNA,C1vsP1_rna,PMM0179,tier1:gene_id
TX50_RS00935,0.2117632336318248,258.9899899793005,0.4117883881000853,0.7056857457360333,RNA,C1vsP1_rna,PMM0180,tier1:gene_id
TX50_RS00940,-0.1797535051587849,49.48646016585974,0.5822898288410895,,RNA,C1vsP1_rna,PMM0181,tier1:gene_id
TX50_RS00945,-0.3290022538050597,12.56651388422752,0.5970644732741869,,RNA,C1vsP1_rna,PMM0182,tier1:gene_id
TX50_RS00950,0.2928630075610193,10.215412222659946,0.70532653441243,,RNA,C1vsP1_rna,PMM0183,tier1:gene_id
TX50_RS00955,-0.2427386740504711,234.07746097052788,0.3019098360946023,0.6383665688567461,RNA,C1vsP1_rna,PMM0184,tier1:gene_id
TX50_RS00960,0.4663314212852477,127.68078970266087,0.095428151751204,0.4172683877936441,RNA,C1vsP1_rna,PMM0185,tier1:gene_id
TX50_RS00965,0.003023895081599,189.43388080713143,0.9893069811819236,0.9932978979382872,RNA,C1vsP1_rna,PMM0186,tier1:gene_id
TX50_RS00970,-0.0638999358843821,136.96461234537864,0.8330158702093889,0.9424092586663452,RNA,C1vsP1_rna,PMM0187,tier1:gene_id
TX50_RS00975,0.0269565382653825,58.22623622078949,0.9153760906978846,,RNA,C1vsP1_rna,PMM0188,tier1:gene_id
TX50_RS00980,0.4033806283469795,82.36211513316623,0.3219925920724422,,RNA,C1vsP1_rna,PMM0189,tier1:gene_id
TX50_RS00985,-0.3631021932412214,88.66156509870719,0.3022218913266087,,RNA,C1vsP1_rna,PMM0190,tier1:gene_id
TX50_RS00990,0.4649813742464733,813.7897097079226,0.0857972583553017,0.4069489014569214,RNA,C1vsP1_rna,PMM0191,tier1:gene_id
TX50_RS00995,-0.1864057759529535,87.54413707602676,0.7309908140975341,,RNA,C1vsP1_rna,PMM0192,tier1:gene_id
TX50_RS01000,0.0500230963226983,159.32084597953863,0.8854455034906624,0.959985558631458,RNA,C1vsP1_rna,PMM0193,tier1:gene_id
TX50_RS01005,0.4051900497883493,183.1798406029638,0.1939718721048831,0.5511538589357595,RNA,C1vsP1_rna,PMM0194,tier1:gene_id
TX50_RS01010,-0.7520202692900714,1508.812675519555,0.0704731696338382,0.3792841750787705,RNA,C1vsP1_rna,PMM0195,tier1:gene_id
