baseMean,log2FoldChange (positive means more highly expressed in mitomycin C treatment),lfcSE,stat,pvalue,padj,gene,resolved_locus_tag,resolution_method
494.3370716,-0.421128386,0.17926557,-2.349187219,0.018814444,0.023440759,MIT0604_00029,EW14_0029,tier1:gene
1386.599478,-1.368398533,0.480124011,-2.850093938,0.004370632,0.005757197,MIT0604_00030,EW14_0030,tier1:gene
109.9706319,0.144925916,0.224172916,0.64649164,0.517961009,0.548224502,MIT0604_00031,EW14_0031,tier1:gene
593.9919028,-2.565947677,0.130122545,-19.71947045,1.4700000000000001e-86,1.28e-85,MIT0604_00032,EW14_0032,tier1:gene
386.9012072,-0.242855822,0.181263988,-1.339790794,0.180313369,0.20403619,MIT0604_00033,EW14_0033,tier1:gene
963.899437,-0.149422697,0.161320308,-0.926248522,0.354316841,0.385790731,MIT0604_00034,EW14_0034,tier1:gene
1331.611783,-1.863112093,0.166252875,-11.20649547,3.79e-29,1.22e-28,MIT0604_00035,EW14_0035,tier1:gene
628.3748123,1.947274873,0.174943131,11.13090214,8.87e-29,2.83e-28,MIT0604_00036,EW14_0036,tier1:gene
2049.223963,-0.035045038,0.091804171,-0.38173688,0.702656541,0.723874152,MIT0604_00037,EW14_0037,tier1:gene
913.0817263,2.012316696,0.117203296,17.16945482,4.5000000000000003e-66,2.98e-65,MIT0604_00038,EW14_0038,tier1:gene
1977.092513,3.316276372,0.219954082,15.07713041,2.29e-51,1.19e-50,MIT0604_00039,EW14_0039,tier1:gene
3659.18232,6.095301393,0.1390426,43.83765386,0.0,0.0,MIT0604_00040,EW14_0040,tier1:gene
1068.1054,2.739566823,0.165046978,16.59870937,7.12e-62,4.43e-61,MIT0604_00041,EW14_0041,tier1:gene
4940.467999,0.432683471,0.11757117,3.68018343,0.000233,0.000332,MIT0604_00042,EW14_0042,tier1:gene
5408.550408,1.867222864,0.105150068,17.75769533,1.5e-70,1.05e-69,MIT0604_00043,EW14_0043,tier1:gene
1504.606719,2.902167404,0.146310305,19.83570061,1.46e-87,1.3e-86,MIT0604_00044,EW14_0044,tier1:gene
405.7582484,1.524045622,0.189116088,8.058783581,7.71e-16,1.73e-15,MIT0604_00045,EW14_0045,tier1:gene
703.5593498,-0.871579158,0.113427267,-7.684035621,1.54e-14,3.31e-14,MIT0604_00046,EW14_0046,tier1:gene
403.0211227,0.217427764,0.111355429,1.952556479,0.050872172,0.060862266,MIT0604_00047,EW14_0047,tier1:gene
105.8157121,1.777692427,0.224281971,7.926149487,2.26e-15,4.98e-15,MIT0604_00048,EW14_0048,tier1:gene
265.7956827,-0.16077562,0.160613071,-1.001012055,0.31682098,0.346994407,MIT0604_00049,EW14_0049,tier1:gene
17.53016679,-0.555159385,0.506836278,-1.095342636,0.273366555,0.302967698,MIT0604_00050,EW14_0050,tier1:gene
533.3259458,1.421427805,0.149274283,9.522255124,1.6900000000000001e-21,4.58e-21,MIT0604_00051,EW14_0051,tier1:gene
597.7074047,0.484373949,0.137073921,3.533669626,0.00041,0.000578,MIT0604_00052,EW14_0052,tier1:gene
2059.263707,1.585127135,0.165304238,9.589150019,8.88e-22,2.42e-21,MIT0604_00053,EW14_0053,tier1:gene
1301.783435,3.985867424,0.111966037,35.59889709,1.46e-277,7.46e-276,MIT0604_00054,EW14_0054,tier1:gene
194.1345113,4.421819175,0.268827319,16.44854843,8.59e-61,5.23e-60,MIT0604_00055,EW14_0055,tier1:gene
5481.675767,1.929574827,0.195879689,9.850816286,6.799999999999999e-23,1.91e-22,MIT0604_00056,EW14_0056,tier1:gene
1453.829068,-0.558511719,0.095649563,-5.839145516,5.25e-09,9.37e-09,MIT0604_00057,EW14_0057,tier1:gene
831.048572,2.332012132,0.097836258,23.83586807,1.42e-125,1.95e-124,MIT0604_00058,EW14_0058,tier1:gene
630.8156196,-1.392512772,0.144018538,-9.66898285,4.08e-22,1.1200000000000002e-21,MIT0604_00059,EW14_0059,tier1:gene
1359.51365,2.864447413,0.121729676,23.531217,1.9500000000000002e-122,2.5800000000000002e-121,MIT0604_00060,EW14_0060,tier1:gene
4015.195559,-2.777769292,0.129116085,-21.51373548,1.16e-102,1.25e-101,MIT0604_00061,EW14_0061,tier1:gene
802.7715755,4.127549071,0.179659812,22.97424802,8.43e-117,1.04e-115,MIT0604_00062,EW14_0062,tier1:gene
959.1370616,-0.434237917,0.128730305,-3.373237691,0.000743,0.001026121,MIT0604_00063,EW14_0063,tier1:gene
4097.208565,1.125344339,0.097734911,11.51425139,1.12e-30,3.74e-30,MIT0604_00064,EW14_0064,tier1:gene
4369.22167,0.894112198,0.124707208,7.169691386,7.52e-13,1.53e-12,MIT0604_00065,EW14_0065,tier1:gene
554.79691,-1.329349026,0.116299315,-11.43041153,2.95e-30,9.779999999999999e-30,MIT0604_00066,EW14_0066,tier1:gene
1230.406495,-3.190400385,0.148354238,-21.50528652,1.39e-102,1.4999999999999998e-101,MIT0604_00067,EW14_0067,tier1:gene
452.8741151,3.553299752,0.161646027,21.98198017,4.28e-107,4.9e-106,MIT0604_00068,EW14_0068,tier1:gene
16.66971544,1.234082181,0.633115917,1.949219958,0.051269163,0.061265602,MIT0604_00069,EW14_0069,tier1:gene
502.6401099,0.977681611,0.130358407,7.499950609,6.38e-14,1.34e-13,MIT0604_00071,EW14_0071,tier1:gene
385.6008791,0.429344982,0.178173226,2.409705382,0.015965407,0.020012975,MIT0604_00072,EW14_0072,tier1:gene
785.6664535,-1.203434452,0.136258583,-8.831990048,1.03e-18,2.58e-18,MIT0604_00073,EW14_0073,tier1:gene
2018.74156,-6.112280704,0.213189859,-28.67059774,8.880000000000001e-181,2.39e-179,MIT0604_00074,EW14_0074,tier1:gene
2543.61923,-5.597807988,0.143947546,-38.88783194,0.0,0.0,MIT0604_00075,EW14_0075,tier1:gene
1937.693694,-1.91162782,0.137025782,-13.95086229,3.11e-44,1.41e-43,MIT0604_00076,EW14_0076,tier1:gene
671.5300785,-0.974197963,0.134194749,-7.259583326,3.88e-13,7.98e-13,MIT0604_00077,EW14_0077,tier1:gene
477.2617175,0.929590846,0.133107809,6.98374388,2.87e-12,5.73e-12,MIT0604_00078,EW14_0078,tier1:gene
1895.650535,-3.150376792,0.108702323,-28.98168788,1.12e-184,3.1e-183,MIT0604_00080,EW14_0080,tier1:gene
248.9756519,-1.272494288,0.142635548,-8.921298413,4.61e-19,1.17e-18,MIT0604_00081,EW14_0081,tier1:gene
1650.884261,-4.18659255,0.174544377,-23.98583462,3.91e-127,5.44e-126,MIT0604_00082,EW14_0082,tier1:gene
9710.099303,-1.526159994,0.10930446,-13.96246776,2.64e-44,1.2e-43,MIT0604_00083,EW14_0083,tier1:gene
419.4074036,0.416076679,0.148961031,2.793191455,0.005219079,0.00682213,MIT0604_00084,EW14_0084,tier1:gene
2887.621016,1.253009991,0.112176046,11.17003173,5.72e-29,1.83e-28,MIT0604_00085,EW14_0085,tier1:gene
232.3997245,0.632800356,0.236118058,2.680016777,0.007361847,0.009501703,MIT0604_00086,EW14_0086,tier1:gene
492.3781844,-0.475784761,0.116892455,-4.070277767,4.7e-05,6.94e-05,MIT0604_00087,EW14_0087,tier1:gene
1579.361728,-1.709543438,0.141595995,-12.07338838,1.46e-33,5.17e-33,MIT0604_00088,EW14_0088,tier1:gene
286.6305717,1.174184068,0.143615536,8.175884745,2.94e-16,6.79e-16,MIT0604_00089,EW14_0089,tier1:gene
692.7492711,0.878963685,0.102168538,8.6030759,7.76e-18,1.9e-17,MIT0604_00090,EW14_0090,tier1:gene
977.4286813,0.532741345,0.11923045,4.468165196,7.89e-06,1.22e-05,MIT0604_00091,EW14_0091,tier1:gene
1695.826624,-1.761968995,0.153738204,-11.46084021,2.07e-30,6.91e-30,MIT0604_00092,EW14_0092,tier1:gene
4007.899112,-2.328038743,0.141175512,-16.49038635,4.2999999999999997e-61,2.64e-60,MIT0604_00093,EW14_0093,tier1:gene
39.58569391,-0.425305653,0.501344957,-0.848329374,0.396254563,0.428264568,MIT0604_00094,EW14_0094,tier1:gene
1646.696339,-1.993531466,0.225053544,-8.858031879,8.14e-19,2.06e-18,MIT0604_00095,EW14_0095,tier1:gene
146.6491609,-1.248445934,0.263342774,-4.740763966,2.13e-06,3.38e-06,MIT0604_00096,EW14_0096,tier1:gene
1330.846592,-1.969764119,0.162192644,-12.14459593,6.13e-34,2.19e-33,MIT0604_00097,EW14_0097,tier1:gene
537.547941,-0.625290455,0.161275649,-3.877153543,0.000106,0.000154,MIT0604_00098,EW14_0098,tier1:gene
196.345821,0.541064451,0.180008686,3.005768569,0.002649105,0.003544261,MIT0604_00099,EW14_0099,tier1:gene
589.6308294,-1.824505745,0.229794467,-7.939728772,2.03e-15,4.47e-15,MIT0604_00100,EW14_0100,tier1:gene
366.7742002,0.419301735,0.119081599,3.521129541,0.00043,0.000603,MIT0604_00101,EW14_0101,tier1:gene
824.9712701,-0.987750951,0.096271188,-10.26008891,1.07e-24,3.0899999999999997e-24,MIT0604_00102,EW14_0102,tier1:gene
257.8740345,1.134306926,0.130055716,8.721699877,2.74e-18,6.79e-18,MIT0604_00103,EW14_0103,tier1:gene
1739.094433,0.196907043,0.108302953,1.818113327,0.069046814,0.081369503,MIT0604_00104,EW14_0104,tier1:gene
1172.364527,-0.236603294,0.112459284,-2.103901836,0.035387011,0.042963945,MIT0604_00105,EW14_0105,tier1:gene
1600.323443,-1.247463037,0.153885471,-8.106438042,5.21e-16,1.19e-15,MIT0604_00106,EW14_0106,tier1:gene
702.2548861,0.089618641,0.171211938,0.523436872,0.600670271,0.628615565,MIT0604_00107,EW14_0107,tier1:gene
757.0171989,-2.293040008,0.167421832,-13.69618277,1.07e-42,4.659999999999999e-42,MIT0604_00108,EW14_0108,tier1:gene
954.9792351,-2.162869802,0.109147793,-19.81597376,2.17e-87,1.92e-86,MIT0604_00109,EW14_0109,tier1:gene
133.7797338,-1.130467033,0.28195666,-4.009364538,6.09e-05,8.95e-05,MIT0604_00110,EW14_0110,tier1:gene
897.0023745,1.137187776,0.114327045,9.946795862,2.5999999999999997e-23,7.42e-23,MIT0604_00111,EW14_0111,tier1:gene
409.2419508,-2.304021031,0.323959423,-7.11206671,1.14e-12,2.31e-12,MIT0604_00112,EW14_0112,tier1:gene
602.3310962,1.012799359,0.149092054,6.793114262,1.1e-11,2.12e-11,MIT0604_00113,EW14_0113,tier1:gene
2251.587335,-0.603853874,0.120603988,-5.006914655,5.53e-07,9e-07,MIT0604_00114,EW14_0114,tier1:gene
3707.191649,-0.047755624,0.09761043,-0.489247141,0.624666739,0.650952255,MIT0604_00115,EW14_0115,tier1:gene
1539.893835,-0.060894771,0.131374866,-0.463519189,0.642992264,0.6667706,MIT0604_00116,EW14_0116,tier1:gene
256.4773694,-0.28926445,0.129799322,-2.228551316,0.025843773,0.031830448,MIT0604_00117,EW14_0117,tier1:gene
934.0684563,-0.214589426,0.137404757,-1.561732152,0.118351101,0.136256864,MIT0604_00118,EW14_0118,tier1:gene
611.1273836,0.319764901,0.129467322,2.469850269,0.013516962,0.017058706,MIT0604_00119,EW14_0119,tier1:gene
450.3644293,0.560293697,0.11249607,4.980562405,6.34e-07,1.03e-06,MIT0604_00120,EW14_0120,tier1:gene
719.8953247,0.61518784,0.09744539,6.313154885,2.73e-10,5.09e-10,MIT0604_00121,EW14_0121,tier1:gene
10.01692725,2.269801434,0.822263018,2.760432348,0.005772491,0.007521508,MIT0604_00122,EW14_0122,tier1:gene
215.018202,0.061715592,0.150510704,0.410041213,0.681775715,0.703779571,MIT0604_00123,EW14_0123,tier1:gene
372.0760581,1.051251817,0.135467796,7.760160322,8.48e-15,1.83e-14,MIT0604_00124,EW14_0124,tier1:gene
1525.515121,-1.269922626,0.112718549,-11.26631452,1.9200000000000002e-29,6.23e-29,MIT0604_00125,EW14_RS00585,tier1:gene
1796.85693,-1.537805971,0.147982903,-10.39178134,2.7e-25,8.01e-25,MIT0604_00126,EW14_0126,tier1:gene
121.7391562,-1.983790266,0.413765229,-4.794482788,1.63e-06,2.6e-06,MIT0604_00127,,unresolved
154.3101314,0.205156632,0.177768243,1.154067953,0.248472311,0.276876875,MIT0604_00128,EW14_0128,tier1:gene
632.1234951,3.033542065,0.187222234,16.20289431,4.810000000000001e-59,2.87e-58,MIT0604_00129,EW14_0129,tier1:gene
1511.172802,-0.623139667,0.105161518,-5.925548427,3.11e-09,5.61e-09,MIT0604_00130,EW14_0130,tier1:gene
7045.598072,-1.634063061,0.136934606,-11.93316359,7.95e-33,2.79e-32,MIT0604_00131,EW14_0131,tier1:gene
201.5927318,-0.265073565,0.138446182,-1.914632541,0.055539382,0.066136774,MIT0604_00132,EW14_0132,tier1:gene
189.1493287,0.93892898,0.310775875,3.02124153,0.002517405,0.003374674,MIT0604_00133,EW14_0133,tier1:gene
179.8348026,0.376178887,0.214373396,1.754783451,0.079296355,0.09291336,MIT0604_00134,EW14_0134,tier1:gene
806.0269814,2.480599261,0.137544112,18.03493608,1.04e-72,7.42e-72,MIT0604_00135,EW14_0135,tier1:gene
513.7830203,-1.099586239,0.155359455,-7.077691148,1.47e-12,2.95e-12,MIT0604_00136,EW14_0136,tier1:gene
592.2179867,-0.807916305,0.132896213,-6.079302694,1.21e-09,2.21e-09,MIT0604_00137,EW14_0137,tier1:gene
617.1324887,0.800176775,0.106558542,7.509269147,5.95e-14,1.25e-13,MIT0604_00138,EW14_0138,tier1:gene
1306.224335,0.979422043,0.173114161,5.657665645,1.53e-08,2.69e-08,MIT0604_00139,EW14_0139,tier1:gene
4142.217717,0.670196204,0.181630718,3.689883578,0.000224,0.00032,MIT0604_00140,EW14_0140,tier1:gene
688.1173064,-2.528033757,0.147088313,-17.18718299,3.31e-66,2.2e-65,MIT0604_00141,EW14_0141,tier1:gene
983.4409793,-1.911895644,0.13802861,-13.8514446,1.25e-43,5.56e-43,MIT0604_00142,EW14_0142,tier1:gene
629.8149905,0.710623719,0.093871133,7.570204991,3.73e-14,7.9e-14,MIT0604_00143,EW14_0143,tier1:gene
79.45605107,2.050818113,0.338023068,6.067095145,1.3e-09,2.38e-09,MIT0604_00144,EW14_0144,tier1:gene
509.069499,1.689083733,0.18756272,9.005434208,2.15e-19,5.53e-19,MIT0604_00145,EW14_0145,tier1:gene
300.2629442,-1.253405611,0.253658832,-4.941304833,7.76e-07,1.25e-06,MIT0604_00146,,unresolved
303.8446976,1.720512734,0.131080723,13.12559689,2.35e-39,9.56e-39,MIT0604_00147,EW14_0147,tier1:gene
671.51549,0.582201733,0.10214413,5.69980609,1.2e-08,2.11e-08,MIT0604_00148,EW14_0148,tier1:gene
942.3507357,-2.973269969,0.121788823,-24.41332387,1.23e-131,1.82e-130,MIT0604_00149,EW14_0149,tier1:gene
1119.298787,-1.376609485,0.085453639,-16.10943073,2.19e-58,1.29e-57,MIT0604_00150,EW14_0150,tier1:gene
82.33206328,1.838471699,0.247520729,7.427546409,1.11e-13,2.32e-13,MIT0604_00152,,unresolved
124.826758,1.796675756,0.24318552,7.388086901,1.49e-13,3.11e-13,MIT0604_00153,EW14_0153,tier1:gene
125.018022,2.153911957,0.241929711,8.903048537,5.43e-19,1.38e-18,MIT0604_00154,EW14_0154,tier1:gene
353.3912566,2.304738417,0.205013124,11.2419067,2.54e-29,8.17e-29,MIT0604_00155,EW14_0155,tier1:gene
115.8751588,-0.323519235,0.227662917,-1.421044936,0.155303696,0.176811272,MIT0604_00156,EW14_0156,tier1:gene
358.1751317,-2.206470022,0.199225862,-11.07521887,1.6499999999999999e-28,5.24e-28,MIT0604_00157,EW14_0157,tier1:gene
735.5387065,3.231887987,0.178571447,18.09857083,3.2700000000000004e-73,2.3500000000000003e-72,MIT0604_00158,EW14_0158,tier1:gene
1414.86026,1.377149215,0.152948394,9.00401229,2.18e-19,5.6e-19,MIT0604_00159,EW14_0159,tier1:gene
720.4022938,1.495101147,0.196300131,7.61640424,2.61e-14,5.56e-14,MIT0604_00160,EW14_0160,tier1:gene
806.7911823,6.230932318,0.248698565,25.05415472,1.57e-138,2.5199999999999997e-137,MIT0604_00161,EW14_0161,tier1:gene
27.06817573,0.950144039,0.382954072,2.481091359,0.01309808,0.016550475,MIT0604_00162,EW14_0162,tier1:gene
14983.00249,6.280828103,0.178773115,35.13295663,2.12e-270,1.0299999999999999e-268,MIT0604_00163,EW14_0163,tier1:gene
3257.381212,5.633291535,0.179186699,31.43811209,6.1e-217,2.15e-215,MIT0604_00164,EW14_0164,tier1:gene
73.86381871,-1.099804702,0.326019674,-3.373430474,0.000742,0.001026096,MIT0604_00165,EW14_0165,tier1:gene
39.64598126,-0.291876253,0.318420003,-0.916639188,0.359331742,0.390835322,MIT0604_00166,EW14_0166,tier1:gene
173.9681532,-0.490301676,0.163579972,-2.997320934,0.002723638,0.003639221,MIT0604_00167,EW14_0167,tier1:gene
145.1665374,0.56826641,0.167417153,3.394314145,0.000688,0.000955,MIT0604_00168,EW14_0168,tier1:gene
1594.074679,-1.715794332,0.217362571,-7.893697251,2.93e-15,6.42e-15,MIT0604_00169,EW14_0169,tier1:gene
305.5799463,2.357221575,0.224191297,10.51433134,7.420000000000001e-26,2.24e-25,MIT0604_00170,EW14_0170,tier1:gene
939.3019058,0.898006783,0.097486507,9.211600767,3.21e-20,8.43e-20,MIT0604_00171,EW14_0171,tier1:gene
4199.668561,1.155613164,0.100165166,11.5370763,8.580000000000001e-31,2.8799999999999997e-30,MIT0604_00172,EW14_0172,tier1:gene
1126.895359,-1.02616806,0.125053212,-8.205851318,2.29e-16,5.32e-16,MIT0604_00173,EW14_0173,tier1:gene
242.5179115,-1.091393332,0.168061256,-6.49402102,8.36e-11,1.58e-10,MIT0604_00174,EW14_0174,tier1:gene
4049.540257,-1.988215981,0.168658562,-11.7884082,4.4800000000000004e-32,1.53e-31,MIT0604_00175,EW14_0175,tier1:gene
2221.261396,-0.708531347,0.106478547,-6.654216887,2.85e-11,5.46e-11,MIT0604_00176,EW14_0176,tier1:gene
1867.177855,-0.168993832,0.0838851,-2.014587011,0.04394794,0.052949636,MIT0604_00177,EW14_0177,tier1:gene
1478.975307,0.253273417,0.083079676,3.04856047,0.002299406,0.003088507,MIT0604_00178,EW14_0178,tier1:gene
780.598604,0.768786298,0.092202152,8.338051577,7.55e-17,1.79e-16,MIT0604_00179,EW14_0179,tier1:gene
722.1688827,-2.242200042,0.130752187,-17.1484706,6.45e-66,4.26e-65,MIT0604_00180,EW14_0180,tier1:gene
1050.966912,-3.453313152,0.166292662,-20.76647943,8.7e-96,8.6e-95,MIT0604_00181,EW14_0181,tier1:gene
358.1911984,0.782995192,0.195767348,3.999620974,6.34e-05,9.32e-05,MIT0604_00182,EW14_0182,tier1:gene
3446.328714,-2.520449496,0.196682301,-12.81482617,1.35e-37,5.3e-37,MIT0604_00183,EW14_0183,tier1:gene
1192.028068,-0.205151929,0.129718349,-1.581518197,0.113759602,0.131562658,MIT0604_00184,EW14_0184,tier1:gene
3326.738179,-1.087755701,0.20201116,-5.384631736,7.26e-08,1.24e-07,MIT0604_00185,EW14_0185,tier1:gene
1568.143969,-0.830754428,0.075600913,-10.98868242,4.33e-28,1.3600000000000002e-27,MIT0604_00186,EW14_0186,tier1:gene
1884.699006,-0.556277414,0.08948876,-6.216170754,5.09e-10,9.4e-10,MIT0604_00187,EW14_0187,tier1:gene
1856.93111,0.811976438,0.142801844,5.686036097,1.3e-08,2.28e-08,MIT0604_00188,EW14_0188,tier1:gene
714.401101,0.690425655,0.098715545,6.994092549,2.67e-12,5.34e-12,MIT0604_00189,EW14_0189,tier1:gene
6409.696014,-0.375951448,0.133863127,-2.80847652,0.004977651,0.006523209,MIT0604_00190,EW14_0190,tier1:gene
4957.482423,-0.858383624,0.138000521,-6.220147717,4.97e-10,9.18e-10,MIT0604_00191,EW14_0191,tier1:gene
416.8114024,0.084965176,0.137809541,0.616540596,0.537537787,0.567478004,MIT0604_00192,EW14_0192,tier1:gene
1199.769678,0.069400347,0.125832247,0.551530696,0.58126993,0.609559194,MIT0604_00193,EW14_0193,tier1:gene
1332.859937,-0.059682562,0.151509446,-0.393919739,0.693640297,0.714945462,MIT0604_00194,EW14_0194,tier1:gene
3732.468047,-2.969081415,0.117703004,-25.22519663,2.12e-140,3.53e-139,MIT0604_00195,EW14_0195,tier1:gene
124.5987054,2.345655358,0.215258988,10.89689858,1.1900000000000001e-27,3.7e-27,MIT0604_00196,EW14_0196,tier1:gene
278.4941822,2.683161121,0.180356889,14.87695392,4.65e-50,2.36e-49,MIT0604_00197,EW14_0197,tier1:gene
796.8734934,1.36624631,0.152037811,8.986227187,2.56e-19,6.57e-19,MIT0604_00198,EW14_0198,tier1:gene
822.8744518,0.881237631,0.13915907,6.332592123,2.41e-10,4.5e-10,MIT0604_00199,EW14_0199,tier1:gene
2049.193602,0.03552296,0.127892998,0.277755318,0.781200193,0.797166897,MIT0604_00200,EW14_0200,tier1:gene
2159.324864,0.157951423,0.129768459,1.217178848,0.223536176,0.250590664,MIT0604_00201,EW14_0201,tier1:gene
3627.020679,0.277266873,0.145877689,1.900680468,0.057343878,0.06808754,MIT0604_00202,EW14_0202,tier1:gene
1742.978607,0.384511727,0.179843879,2.138030659,0.032514255,0.039640667,MIT0604_00203,EW14_0203,tier1:gene
36.82026055,2.008919729,0.373255395,5.382158584,7.36e-08,1.25e-07,MIT0604_00204,EW14_0204,tier1:gene
173.8397933,-1.595438949,0.160918902,-9.914552775,3.6e-23,1.02e-22,MIT0604_00205,EW14_0205,tier1:gene
2993.866857,-0.63124047,0.177932057,-3.547648918,0.000389,0.000548,MIT0604_00206,EW14_0206,tier1:gene
83.80991494,0.328926957,0.240831306,1.365798169,0.172002321,0.194955012,MIT0604_00207,EW14_0207,tier1:gene
946.9709394,-1.621619196,0.109162032,-14.85515765,6.44e-50,3.24e-49,MIT0604_00208,EW14_0208,tier1:gene
144.4220179,-1.851201388,0.236302167,-7.834043231,4.72e-15,1.03e-14,MIT0604_00209,EW14_0209,tier1:gene
942.5614181,-1.712019512,0.113880622,-15.03345765,4.43e-51,2.29e-50,MIT0604_00210,EW14_0210,tier1:gene
763.9974153,-1.171416205,0.168049373,-6.97066693,3.15e-12,6.28e-12,MIT0604_00211,EW14_0211,tier1:gene
681.6235063,3.164471969,0.156616412,20.20523857,8.799999999999999e-91,8.15e-90,MIT0604_00212,EW14_0212,tier1:gene
263.2314717,-0.296686741,0.132382769,-2.241128075,0.02501778,0.030854758,MIT0604_00213,EW14_0213,tier1:gene
2862.785855,-1.520431972,0.159205813,-9.550103383,1.3e-21,3.51e-21,MIT0604_00214,EW14_0214,tier1:gene
636.3133551,-1.400252885,0.196952156,-7.10960934,1.16e-12,2.35e-12,MIT0604_00215,EW14_0215,tier1:gene
154.5606651,1.922321136,0.200737445,9.576295719,1.0100000000000002e-21,2.73e-21,MIT0604_00216,EW14_0216,tier1:gene
154.6766167,0.351583072,0.214969064,1.635505433,0.101943137,0.11836506,MIT0604_00217,EW14_0217,tier1:gene
246.583878,-0.644001777,0.193826497,-3.32256832,0.000892,0.001227826,MIT0604_00218,EW14_0218,tier1:gene
297.7736137,-1.020471361,0.21691366,-4.704504822,2.54e-06,4.02e-06,MIT0604_00219,EW14_0219,tier1:gene
534.2789051,-0.734727444,0.121260187,-6.059098721,1.37e-09,2.5e-09,MIT0604_00220,EW14_0220,tier1:gene
228.2328112,-2.226899166,0.177039852,-12.57851915,2.77e-36,1.07e-35,MIT0604_00221,EW14_0221,tier1:gene
1120.332682,-1.736182436,0.116933578,-14.84759522,7.21e-50,3.61e-49,MIT0604_00222,EW14_0222,tier1:gene
243.0286588,-1.3652649,0.198499895,-6.877912457,6.07e-12,1.19e-11,MIT0604_00223,EW14_0223,tier1:gene
112.8599,0.447502806,0.262576418,1.704276452,0.088329452,0.103202277,MIT0604_00224,EW14_0224,tier1:gene
26.10616212,0.604821516,0.443573032,1.363521838,0.172718107,0.195549759,MIT0604_00225,EW14_0225,tier1:gene
488.3910113,1.90847503,0.153172509,12.45964466,1.24e-35,4.64e-35,MIT0604_00226,EW14_0226,tier1:gene
664.2999614,1.36392202,0.106152973,12.8486465,8.749999999999999e-38,3.4500000000000004e-37,MIT0604_00227,EW14_0227,tier1:gene
