SeqID	Localization	Score
WP_011819343.1 sulfurtransferase TusA family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819344.1 ribosome small subunit-dependent GTPase A [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819345.1 YbaB/EbfC family nucleoid-associated protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819346.1 UDP-N-acetylmuramate dehydrogenase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819347.1 UDP-N-acetylmuramate--L-alanine ligase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819348.1 type I glyceraldehyde-3-phosphate dehydrogenase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819349.1 thiamine-phosphate kinase [Prochlorococcus marinus]	Unknown	2.00
WP_011819350.1 peptidylprolyl isomerase [Prochlorococcus marinus]	Unknown	5.41
WP_011819351.1 elongation factor P [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819352.1 acetyl-CoA carboxylase biotin carboxyl carrier protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819353.1 4-hydroxythreonine-4-phosphate dehydrogenase PdxA [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819354.1 NAD-dependent epimerase/dehydratase family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819355.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819356.1 HNH endonuclease [Prochlorococcus marinus]	Unknown	2.00
WP_011819357.1 DUF6554 family protein [Prochlorococcus marinus]	Unknown	2.50
WP_011819358.1 AbrB family transcriptional regulator [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819359.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819361.1 cobalt-precorrin-5B (C(1))-methyltransferase CbiD [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819362.1 glutamine-hydrolyzing GMP synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819363.1 DEAD/DEAH box helicase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819364.1 GIY-YIG nuclease family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819365.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819366.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819367.1 acyltransferase family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819368.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819370.1 PD-(D/E)XK nuclease family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819371.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819372.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819374.1 NAD(P)H-dependent oxidoreductase [Prochlorococcus marinus]	Unknown	2.00
WP_011819375.1 diflavin flavoprotein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819376.1 diflavin flavoprotein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819377.1 alanine--tRNA ligase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819378.1 biosynthetic arginine decarboxylase [Prochlorococcus marinus]	Unknown	5.41
WP_011819379.1 nucleoside-diphosphate kinase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819380.1 glycine oxidase ThiO [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_011819381.1 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819382.1 dephospho-CoA kinase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819384.1 nucleotide-binding protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819385.1 aldo/keto reductase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819387.1 THUMP domain-containing class I SAM-dependent RNA methyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819388.1 phage holin family protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011819389.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819391.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819393.1 PRC-barrel domain-containing protein [Prochlorococcus marinus]	Unknown	5.48
WP_011819394.1 glycosyltransferase family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819395.1 acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819397.1 photosystem II reaction center X protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011819398.1 Ycf66 family protein [Prochlorococcus marinus]	OuterMembrane	8.97
WP_011819399.1 chlorophyll a/b-binding protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819400.1 ABC transporter ATP-binding protein/permease [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819401.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819402.1 histidine triad nucleotide-binding protein [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819403.1 peptide deformylase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819404.1 alpha/beta hydrolase family protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819405.1 SufS family cysteine desulfurase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819406.1 SufD family Fe-S cluster assembly protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819407.1 Fe-S cluster assembly ATPase SufC [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819408.1 Fe-S cluster assembly protein SufB [Prochlorococcus marinus]	Unknown	2.00
WP_011819409.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819410.1 DUF4912 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819411.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011819412.1 alpha-D-glucose phosphate-specific phosphoglucomutase [Prochlorococcus marinus]	Unknown	2.00
WP_011819413.1 AAA family ATPase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819414.1 4'-phosphopantetheinyl transferase family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819415.1 thioredoxin-dependent thiol peroxidase [Prochlorococcus marinus]	Unknown	2.00
WP_011819416.1 type III pantothenate kinase [Prochlorococcus marinus]	Unknown	2.00
WP_011819418.1 NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_011819419.1 SLC13 family permease [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819420.1 TrkH family potassium uptake protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819421.1 potassium channel family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819422.1 ribbon-helix-helix domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819423.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819424.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819425.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011819426.1 ABC-F family ATP-binding cassette domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819429.1 DUF2973 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819430.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819433.1 inositol monophosphatase family protein [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819434.1 TolC family protein [Prochlorococcus marinus]	Unknown	6.26
WP_011819435.1 TIGR03279 family radical SAM protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819436.1 DUF3120 domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819437.1 L-aspartate oxidase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819438.1 vitamin K epoxide reductase family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819439.1 30S ribosomal protein S12 methylthiotransferase RimO [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819440.1 DUF4346 domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819441.1 GNAT family N-acetyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819442.1 RibD family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819443.1 6-pyruvoyl trahydropterin synthase family protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819444.1 shikimate kinase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819445.1 CRR7 family NDH-1 assembly protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819446.1 DUF6816 family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819447.1 glutathione S-transferase family protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819449.1 DUF751 domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011819450.1 30S ribosome-binding factor RbfA [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819451.1 uroporphyrinogen-III synthase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819452.1 SRPBCC family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819453.1 9,9'-di-cis-zeta-carotene desaturase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819454.1 HesB/IscA family protein [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819455.1 tetratricopeptide repeat protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819456.1 lipid-A-disaccharide synthase-related protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819457.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011819458.1 TIGR01777 family oxidoreductase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819459.1 NAD(P)H-quinone oxidoreductase subunit O [Prochlorococcus marinus]	Unknown	2.00
WP_011819460.1 J domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819461.1 cysteine synthase A [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819462.1 UPF0367 protein family [Prochlorococcus marinus]	Unknown	2.00
WP_011819463.1 ABC transporter ATP-binding protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819464.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819466.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819467.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819468.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819469.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819470.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819471.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819472.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819473.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819475.1 cation efflux transmembrane domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819476.1 dTDP-glucose 4,6-dehydratase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819477.1 glycosyltransferase family 61 protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819478.1 ATP-binding cassette domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819479.1 DUF7326 family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819480.1 response regulator transcription factor [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819481.1 DNA polymerase III subunit delta' [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819482.1 dTMP kinase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819483.1 heavy metal translocating P-type ATPase [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819484.1 photosystem I assembly protein Ycf3 [Prochlorococcus marinus]	Unknown	2.00
WP_011819485.1 DNA repair protein RadA [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819486.1 phosphate acyltransferase PlsX [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819487.1 beta-ketoacyl-ACP synthase III [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819488.1 ACP S-malonyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819489.1 lysophospholipid acyltransferase family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819490.1 molecular chaperone [Prochlorococcus marinus]	Unknown	2.00
WP_011819491.1 Ycf34 family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819492.1 tRNA nucleotidyltransferase/poly(A) polymerase-related protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819493.1 RNA recognition motif domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819494.1 phytoene synthase [Prochlorococcus marinus]	Unknown	2.00
WP_011819495.1 15-cis-phytoene desaturase [Prochlorococcus marinus]	Unknown	2.00
WP_011819496.1 NAD(P)H-quinone oxidoreductase subunit M [Prochlorococcus marinus]	Unknown	2.00
WP_011819497.1 DUF3172 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819498.1 LysR family transcriptional regulator [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819499.1 NnrU family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819500.1 NAD(P)H-quinone oxidoreductase subunit 5 [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819501.1 NAD(P)H-quinone oxidoreductase subunit 4 [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819502.1 segregation/condensation protein A [Prochlorococcus marinus]	Unknown	5.48
WP_011819503.1 nucleotidyltransferase family protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819504.1 methylenetetrahydrofolate reductase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819505.1 photosynthetic electron transport-dependent transcriptional regulator PedR [Prochlorococcus marinus]	Unknown	2.00
WP_011819507.1 CYTH domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819509.1 NADH-quinone oxidoreductase subunit NuoK [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819510.1 NADH-quinone oxidoreductase subunit J [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819511.1 NAD(P)H-quinone oxidoreductase subunit I [Prochlorococcus marinus]	Cytoplasmic	9.12
WP_011819512.1 NADH-quinone oxidoreductase subunit NuoH [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819513.1 citrate synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819514.1 hypothetical protein [Prochlorococcus marinus]	Unknown	5.48
WP_011819515.1 rhodanese-like domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819516.1 tryptophan synthase subunit beta [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819517.1 SUI1 family translation initiation factor [Prochlorococcus marinus]	Unknown	2.00
WP_011819518.1 adenylyl-sulfate kinase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819520.1 magnesium protoporphyrin IX methyltransferase [Prochlorococcus marinus]	Unknown	2.00
WP_011819521.1 response regulator transcription factor [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819522.1 cysteine desulfurase family protein [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819523.1 16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819524.1 NAD(P)H-quinone oxidoreductase subunit H [Prochlorococcus marinus]	Cytoplasmic	9.12
WP_011819525.1 acyl-CoA thioesterase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819526.1 AMP-binding protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819527.1 o-succinylbenzoate synthase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819528.1 2-carboxy-1,4-naphthoquinone phytyltransferase [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819529.1 isochorismate synthase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819530.1 glutathione synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819531.1 glutaredoxin 3 [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819533.1 DUF3285 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819535.1 diacylglycerol kinase family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819536.1 anthranilate synthase component II [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819537.1 MBL fold metallo-hydrolase [Prochlorococcus marinus]	Unknown	4.90
WP_011819538.1 pyridoxal phosphate-dependent aminotransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819539.1 arginine--tRNA ligase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819540.1 carboxylating nicotinate-nucleotide diphosphorylase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819541.1 tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819542.1 DUF2062 domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819543.1 RelA/SpoT family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819544.1 ABC transporter ATP-binding protein [Prochlorococcus marinus]	Cytoplasmic	9.12
WP_011819545.1 RluA family pseudouridine synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819546.1 ribosome biogenesis GTPase YlqF [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819547.1 phosphoglycerate kinase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819548.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819549.1 UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011819550.1 pyridoxal phosphate-dependent aminotransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819551.1 quinone-dependent dihydroorotate dehydrogenase [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011819552.1 ribonuclease HI [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819553.1 50S ribosomal protein L7/L12 [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819554.1 50S ribosomal protein L10 [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819555.1 50S ribosomal protein L1 [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819556.1 50S ribosomal protein L11 [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819557.1 transcription termination/antitermination protein NusG [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819559.1 ATP-dependent Clp protease ATP-binding subunit [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819560.1 phosphopyruvate hydratase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819561.1 ABC1 kinase family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819562.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819563.1 NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819564.1 DUF3240 family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819565.1 sodium-dependent bicarbonate transport family permease [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819567.1 SulP family inorganic anion transporter [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819568.1 porphobilinogen synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819569.1 VOC family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819570.1 endonuclease MutS2 [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819571.1 Obg family GTPase CgtA [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819572.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819573.1 CP12 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819575.1 aspartoacylase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819576.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819577.1 chorismate synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819578.1 bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819579.1 ATP-dependent zinc metalloprotease FtsH [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819580.1 sulfate adenylyltransferase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819581.1 photosystem II manganese-stabilizing polypeptide [Prochlorococcus marinus]	Unknown	2.00
WP_011819582.1 bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819583.1 DUF2555 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819584.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819585.1 DUF565 domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819586.1 aspartate carbamoyltransferase catalytic subunit [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819588.1 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819589.1 fatty acid desaturase [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819590.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819591.1 isoleucine--tRNA ligase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819593.1 DUF3177 family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011819594.1 tRNA (guanosine(46)-N7)-methyltransferase TrmB [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819595.1 phosphohexomutase domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819597.1 FAD-dependent thymidylate synthase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819598.1 dCTP deaminase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011819599.1 cob(I)yrinic acid a,c-diamide adenosyltransferase [Prochlorococcus marinus]	Unknown	2.00
WP_011819600.1 global nitrogen regulator NtcA [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819601.1 DUF3084 domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011819602.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011819603.1 DUF3146 family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011819604.1 aminoacyl-tRNA hydrolase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011819605.1 photosystem II reaction center protein PsbN [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011819606.1 DUF3769 domain-containing protein [Prochlorococcus marinus]	OuterMembrane	9.49
