SeqID	Localization	Score
WP_014947935.1 MULTISPECIES: chemotaxis protein CheW [Alteromonas]	Cytoplasmic	9.97
WP_014947943.1 MULTISPECIES: chemotaxis protein CheW [Alteromonas]	Cytoplasmic	9.97
WP_014947949.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.50
WP_014947952.1 MULTISPECIES: LacI family DNA-binding transcriptional regulator [Alteromonas]	Cytoplasmic	9.26
WP_014947959.1 MULTISPECIES: DUF3392 family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947970.1 MULTISPECIES: 2,3-diphosphoglycerate-dependent phosphoglycerate mutase [Alteromonas]	Cytoplasmic	8.96
WP_014947975.1 MULTISPECIES: 50S ribosomal protein L3 [Alteromonas]	Cytoplasmic	9.26
WP_014947976.1 MULTISPECIES: 50S ribosomal protein L2 [Alteromonas]	Cytoplasmic	9.97
WP_014947977.1 MULTISPECIES: 50S ribosomal protein L22 [Alteromonas]	Cytoplasmic	9.97
WP_014947978.1 MULTISPECIES: 30S ribosomal protein S3 [Alteromonas]	Cytoplasmic	9.97
WP_014947979.1 MULTISPECIES: 50S ribosomal protein L16 [Alteromonas]	Cytoplasmic	9.97
WP_014947980.1 MULTISPECIES: 50S ribosomal protein L29 [Alteromonas]	Cytoplasmic	9.26
WP_014947984.1 MULTISPECIES: cation:proton antiporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947990.1 MULTISPECIES: YgjV family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947992.1 MULTISPECIES: formyltetrahydrofolate deformylase [Alteromonas]	Cytoplasmic	9.97
WP_014948000.1 MULTISPECIES: DUF808 domain-containing protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948004.1 MULTISPECIES: ammonium transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948008.1 MULTISPECIES: glutamate-1-semialdehyde 2,1-aminomutase [Alteromonas]	Cytoplasmic	9.26
WP_014948009.1 MULTISPECIES: aspartate carbamoyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948013.1 MULTISPECIES: DUF2982 domain-containing protein [Alteromonas]	Unknown	2.00
WP_014948018.1 MULTISPECIES: DUF1338 domain-containing protein [Alteromonas]	Unknown	2.00
WP_014948027.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948028.1 MULTISPECIES: DUF2970 domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948032.1 MULTISPECIES: shikimate kinase AroK [Alteromonas]	Cytoplasmic	9.97
WP_014948035.1 MULTISPECIES: type IV pilus inner membrane component PilO [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948036.1 MULTISPECIES: PilN domain-containing protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948056.1 MULTISPECIES: flagellar basal body L-ring protein FlgH [Alteromonas]	OuterMembrane	9.92
WP_014948068.1 MULTISPECIES: protein-export chaperone SecB [Alteromonas]	Cytoplasmic	9.26
WP_014948069.1 MULTISPECIES: glutaredoxin 3 [Alteromonas]	Unknown	2.00
WP_014948070.1 MULTISPECIES: rhodanese-like domain-containing protein [Alteromonas]	Unknown	6.49
WP_014948073.1 MULTISPECIES: MerC domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948075.1 MULTISPECIES: DMT family transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948078.1 MULTISPECIES: oligoribonuclease [Alteromonas]	Cytoplasmic	9.97
WP_014948087.1 MULTISPECIES: Sec-independent protein translocase protein TatB [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948094.1 MULTISPECIES: transcription termination factor Rho [Alteromonas]	Cytoplasmic	9.97
WP_014948097.1 MULTISPECIES: Na+/H+ antiporter NhaA [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948098.1 MULTISPECIES: 5-(carboxyamino)imidazole ribonucleotide mutase [Alteromonas]	Unknown	2.00
WP_014948105.1 MULTISPECIES: thioredoxin [Alteromonas]	Cytoplasmic	9.97
WP_014948108.1 MULTISPECIES: DUF2065 domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948109.1 MULTISPECIES: adenylosuccinate synthase [Alteromonas]	Cytoplasmic	9.97
WP_014948122.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948149.1 MULTISPECIES: ZIP family metal transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948160.1 MULTISPECIES: protein-L-isoaspartate(D-aspartate) O-methyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948164.1 MULTISPECIES: cell division protein FtsB [Alteromonas]	Unknown	2.00
WP_014948166.1 MULTISPECIES: methyl-accepting chemotaxis protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948175.1 MULTISPECIES: TIGR04211 family SH3 domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948179.1 MULTISPECIES: RNA pyrophosphohydrolase [Alteromonas]	Cytoplasmic	9.26
WP_014948203.1 MULTISPECIES: ion transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948226.1 MULTISPECIES: BolA family protein [Alteromonas]	Unknown	2.00
WP_014948232.1 MULTISPECIES: hypothetical protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948248.1 MULTISPECIES: thiol:disulfide interchange protein DsbA/DsbL [Alteromonas]	Periplasmic	9.76
WP_014948251.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948258.1 MULTISPECIES: class II aldolase/adducin family protein [Alteromonas]	Cytoplasmic	9.26
WP_014948265.1 MULTISPECIES: RNA polymerase sigma factor RpoD [Alteromonas]	Cytoplasmic	9.97
WP_014948271.1 MULTISPECIES: dihydroneopterin aldolase [Alteromonas]	Cytoplasmic	9.97
WP_014948272.1 MULTISPECIES: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Alteromonas]	Cytoplasmic	9.26
WP_014948276.1 MULTISPECIES: HDOD domain-containing protein [Alteromonas]	Unknown	2.00
WP_014948279.1 MULTISPECIES: recombination-associated protein RdgC [Alteromonas]	Cytoplasmic	9.97
WP_014948281.1 MULTISPECIES: phosphate regulon transcriptional regulator PhoB [Alteromonas]	Cytoplasmic	9.97
WP_014948287.1 MULTISPECIES: DUF3450 domain-containing protein [Alteromonas]	Unknown	4.90
WP_014948288.1 MULTISPECIES: MotA/TolQ/ExbB proton channel family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948289.1 MULTISPECIES: ExbD/TolR family protein [Alteromonas]	Unknown	2.00
WP_014948290.1 MULTISPECIES: energy transducer TonB [Alteromonas]	Unknown	2.00
WP_014948291.1 MULTISPECIES: tetratricopeptide repeat protein [Alteromonas]	Periplasmic	9.84
WP_014948308.1 MULTISPECIES: 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA [Alteromonas]	Cytoplasmic	9.97
WP_014948309.1 MULTISPECIES: 4-hydroxythreonine-4-phosphate dehydrogenase PdxA [Alteromonas]	Cytoplasmic	9.97
WP_014948312.1 MULTISPECIES: co-chaperone DjlA [Alteromonas]	Cytoplasmic	9.12
WP_014948313.1 MULTISPECIES: bifunctional protein-disulfide isomerase/oxidoreductase DsbC [Alteromonas]	Periplasmic	9.76
WP_014948329.1 MULTISPECIES: 50S ribosomal protein L13 [Alteromonas]	Cytoplasmic	9.26
WP_014948330.1 MULTISPECIES: 30S ribosomal protein S9 [Alteromonas]	Cytoplasmic	9.97
WP_014948331.1 MULTISPECIES: ubiquinol-cytochrome c reductase iron-sulfur subunit [Alteromonas]	CytoplasmicMembrane	9.97
WP_014948332.1 MULTISPECIES: cytochrome b [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948333.1 MULTISPECIES: cytochrome c1 [Alteromonas]	Unknown	2.50
WP_014948334.1 MULTISPECIES: ClpXP protease specificity-enhancing factor [Alteromonas]	Unknown	2.00
WP_014948338.1 MULTISPECIES: magnesium transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948339.1 MULTISPECIES: HPr family phosphocarrier protein [Alteromonas]	Cytoplasmic	9.26
WP_014948340.1 MULTISPECIES: RNase adapter RapZ [Alteromonas]	Cytoplasmic	9.97
WP_014948343.1 MULTISPECIES: LPS export ABC transporter ATP-binding protein [Alteromonas]	Cytoplasmic	9.12
WP_014948345.1 MULTISPECIES: LPS export ABC transporter periplasmic protein LptC [Alteromonas]	Unknown	2.00
WP_014948348.1 MULTISPECIES: calcium/sodium antiporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948349.1 MULTISPECIES: phospholipid ABC transporter ATP-binding protein MlaF [Alteromonas]	CytoplasmicMembrane	7.88
WP_014948350.1 MULTISPECIES: lipid asymmetry maintenance ABC transporter permease subunit MlaE [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948351.1 MULTISPECIES: outer membrane lipid asymmetry maintenance protein MlaD [Alteromonas]	Unknown	2.00
WP_014948352.1 MULTISPECIES: MlaC/ttg2D family ABC transporter substrate-binding protein [Alteromonas]	Unknown	4.90
WP_014948355.1 MULTISPECIES: UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948356.1 MULTISPECIES: trypsin-like peptidase domain-containing protein [Alteromonas]	Periplasmic	9.44
WP_014948358.1 MULTISPECIES: ZapG family protein [Alteromonas]	Unknown	2.00
WP_014948360.1 MULTISPECIES: YebC/PmpR family DNA-binding transcriptional regulator [Alteromonas]	Cytoplasmic	8.96
WP_014948382.1 MULTISPECIES: methionine adenosyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948384.1 MULTISPECIES: erythrose-4-phosphate dehydrogenase [Alteromonas]	Cytoplasmic	9.97
WP_014948385.1 MULTISPECIES: phosphoglycerate kinase [Alteromonas]	Cytoplasmic	9.97
WP_014948398.1 MULTISPECIES: polyphosphate kinase 1 [Alteromonas]	CytoplasmicMembrane	7.88
WP_014948403.1 MULTISPECIES: phosphate signaling complex protein PhoU [Alteromonas]	Cytoplasmic	9.97
WP_014948411.1 MULTISPECIES: PAQR family membrane homeostasis protein TrhA [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948414.1 MULTISPECIES: organic hydroperoxide resistance protein [Alteromonas]	Cytoplasmic	9.26
WP_014948463.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948465.1 MULTISPECIES: DUF3718 domain-containing protein [Alteromonas]	Unknown	2.50
WP_014948483.1 MULTISPECIES: 3-isopropylmalate dehydratase small subunit [Alteromonas]	Cytoplasmic	9.26
WP_014948493.1 MULTISPECIES: cupin domain-containing protein [Alteromonas]	Cytoplasmic	8.96
WP_014948497.1 MULTISPECIES: FadR/GntR family transcriptional regulator [Alteromonas]	Cytoplasmic	9.97
WP_014948506.1 MULTISPECIES: recombinase RecA [Alteromonas]	Cytoplasmic	9.97
WP_014948509.1 MULTISPECIES: EscU/YscU/HrcU family type III secretion system export apparatus switch protein [Alteromonas]	Unknown	2.00
WP_014948512.1 MULTISPECIES: heme exporter protein CcmB [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948525.1 MULTISPECIES: ABC transporter ATP-binding protein [Alteromonas]	CytoplasmicMembrane	7.88
WP_014948528.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948529.1 MULTISPECIES: UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948534.1 MULTISPECIES: isocitrate dehydrogenase [Alteromonas]	Cytoplasmic	9.97
WP_014948537.1 MULTISPECIES: nucleotide 5'-monophosphate nucleosidase PpnN [Alteromonas]	Cytoplasmic	8.96
WP_014948542.1 MULTISPECIES: DUF3192 domain-containing protein [Alteromonas]	Unknown	2.00
WP_014948549.1 MULTISPECIES: 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948551.1 MULTISPECIES: type I methionyl aminopeptidase [Alteromonas]	Cytoplasmic	9.97
WP_014948552.1 MULTISPECIES: 30S ribosomal protein S2 [Alteromonas]	Cytoplasmic	9.97
WP_014948554.1 MULTISPECIES: UMP kinase [Alteromonas]	Cytoplasmic	9.97
WP_014948555.1 MULTISPECIES: ribosome recycling factor [Alteromonas]	Cytoplasmic	9.97
