seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,position_merge_note,ec_numbers
NZ_CP007753.1,EW14_RS01235,,EW14_RS01235,EW14_0259,Protein Homology,236561.0,236947.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817709.1,VOC family protein,WP_042849715.1,,,,,EW14_0259,236654.0,236947.0,+,CK_Pro_MIT0604_00259,,"GO:0004462,GO:0046872",CK_00001214,,,"COG0346,NOG147832,NOG75827,bactNOG86092,bactNOG30592,cyaNOG04652,cyaNOG03470","COG: METABOLISM [E] Amino acid transport and metabolism,COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: METABOLISM [Q] Secondary metabolites biosynthesis%2C transport and catabolism,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,"lactoylglutathione lyase activity,metal ion binding",glyoxalase/Bleomycin resistance /Dioxygenase superfamily protein,"PF00903,PS00934,IPR004360,IPR018146","Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,Glyoxalase I signature 1.,Glyoxalase/fosfomycin resistance/dioxygenase domain,Glyoxalase I%2C conserved site",703,Unknown function / Enzymes of unknown specificity,,
NZ_CP007753.1,EW14_RS01240,,EW14_RS01240,EW14_0260,Protein Homology,236962.0,239373.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862261.1,endonuclease MutS2,WP_042849716.1,,,,,EW14_0260,236962.0,239373.0,+,CK_Pro_MIT0604_00260,mutS2,"GO:0006298,GO:0003677,GO:0005524",CK_00000586,F.1,DNA replication%2C recombination%2C and repair,"COG1193,bactNOG01214,cyaNOG01113","COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",,,"mismatch repair,mismatch repair,DNA binding,ATP binding",DNA mismatch repair protein%2C MutS family,"TIGR01069,PF01713,PF00488,PF05192,PS00486,PS50828,IPR002625,IPR000432,IPR007696,IPR005747","MutS2 family protein,Smr domain,MutS domain V,MutS domain III,DNA mismatch repair proteins mutS family signature.,Smr domain profile.,Smr domain,DNA mismatch repair protein MutS%2C C-terminal,DNA mismatch repair protein MutS%2C core,Endonuclease MutS2",132,DNA metabolism / DNA replication%2C recombination%2C and repair,,
NZ_CP007753.1,cgtA,cgtA,EW14_RS01245,EW14_0261,Protein Homology,239414.0,240397.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011375786.1,Obg family GTPase CgtA,WP_042849717.1,"GO:0000287,GO:0003924,GO:0005525",,"magnesium ion binding|0000287||IEA,GTPase activity|0003924||IEA,GTP binding|0005525||IEA",,EW14_0261,239414.0,240397.0,+,CK_Pro_MIT0604_00261,cgtA,"GO:0042254,GO:0005525,GO:0005525,GO:0000287,GO:0003924",CK_00000587,,,"COG0536,bactNOG01782,cyaNOG00670","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",3.6.5.-,,"ribosome biogenesis,ribosome biogenesis,GTP binding,GTP binding,magnesium ion binding,GTPase activity",obg family GTPase CgtA,"TIGR02729,PF01926,PF01018,PS51710,IPR006073,IPR006169,IPR014100","Obg family GTPase CgtA,50S ribosome-binding GTPase,GTP1/OBG,OBG-type guanine nucleotide-binding (G) domain profile.,GTP binding domain,GTP1/OBG domain,GTP-binding protein Obg/CgtA",136,Protein synthesis / Other,,
NZ_CP007753.1,EW14_RS01250,,EW14_RS01250,EW14_0262,Protein Homology,240484.0,240666.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019477241.1,hypothetical protein,WP_042849718.1,,,,,EW14_0262,240541.0,240666.0,+,CK_Pro_MIT0604_00262,,,CK_00001731,,,"NOG118619,NOG42460,bactNOG75240,bactNOG73625,cyaNOG08291,cyaNOG07888","COG: POORLY CHARACTERIZED [S] Function unknown,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS01255,,EW14_RS01255,EW14_0263,Protein Homology,240737.0,240955.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817713.1,CP12 domain-containing protein,WP_011817713.1,,,,,EW14_0263,240737.0,240955.0,-,CK_Pro_MIT0604_00263,cp12,GO:0015977,CK_00049420,"J.2,N.3","CO2 fixation,Protein interactions","NOG314061,bactNOG43926,cyaNOG04189","bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,carbon fixation,CP12 polypeptide,"PF02672,IPR003823","CP12 domain,Domain of unknown function CP12","164,263","Energy metabolism / Photosynthesis,Regulatory functions / Protein interactions",,
NZ_CP007753.1,EW14_RS01260,,EW14_RS01260,EW14_0264,Protein Homology,241076.0,242029.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862264.1,glutathione S-transferase family protein,WP_042849719.1,,,,,EW14_0264,241076.0,242029.0,-,CK_Pro_MIT0604_00264,yqjG,"GO:0055114,GO:0016672,GO:0042803,GO:0004364,GO:0016491,GO:0005515",CK_00000140,D.1.4,Oxidative stress,"COG0435,bactNOG00167,cyaNOG01419","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",1.8.5.7,glutathionyl-hydroquinone reductase%3B pcpF (gene name)%3B yqjG (gene name),"oxidation-reduction process,oxidation-reduction process,oxidoreductase activity%2C acting on a sulfur group of donors%2C quinone or similar compound as acceptor,protein homodimerization activity,glutathione transferase activity,oxidoreductase activity,protein binding",glutathionyl-hydroquinone reductase,"PF13409,PF13410,PS50405,IPR004045,IPR010987,IPR016639,IPR036282","Glutathione S-transferase%2C N-terminal domain,Glutathione S-transferase%2C C-terminal domain,Soluble glutathione S-transferase C-terminal domain profile.,Glutathione S-transferase%2C N-terminal,Glutathione S-transferase%2C C-terminal-like,Glutathione S-transferase Omega/GSH,Glutathione S-transferase%2C C-terminal domain superfamily",149,Cellular processes / Adaptations to atypical conditions,,
NZ_CP007753.1,EW14_RS01265,,EW14_RS01265,EW14_0265,Protein Homology,242053.0,242958.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007025.1,aspartoacylase,WP_042849720.1,,,,,EW14_0265,242053.0,242958.0,+,CK_Pro_MIT0604_00265,aspA,"GO:0008152,GO:0016788",CK_00000588,A.2,Aspartate family (Asp%2C Asn%2C Ile%2C Lys%2C Met%2C Thr),"COG2988,bactNOG15922,bactNOG53901,bactNOG78639,bactNOG97725,cyaNOG02351","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",3.5.1.15,aspartoacylase%3B aminoacylase II%3B N-acetylaspartate amidohydrolase%3B acetyl-aspartic deaminase%3B acylase II,"metabolic process,metabolic process,hydrolase activity%2C acting on ester bonds",aspartoacylase,"PF04952,IPR007036","Succinylglutamate desuccinylase / Aspartoacylase family,Succinylglutamate desuccinylase/aspartoacylase",71,Amino acid biosynthesis / Aspartate family,,3.5.1.15
NZ_CP007753.1,EW14_RS10595,,EW14_RS10595,EW14_0266,Protein Homology,243076.0,243204.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817716.1,hypothetical protein,WP_011817716.1,,,,,EW14_0266,243076.0,243204.0,-,CK_Pro_MIT0604_00266,,,CK_00002389,,,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,psbA,psbA,EW14_RS01270,EW14_0267,Protein Homology,243394.0,244476.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131862.1,photosystem II q(b) protein,WP_002805533.1,"GO:0009055,GO:0009539",photosystem II reaction center|0009539||IEA,electron transfer activity|0009055||IEA,,EW14_0267,243394.0,244476.0,+,CK_Pro_MIT0604_00267,psbA,"GO:0009771,GO:0009055,GO:0045156,GO:0009055,GO:0009523,GO:0009539",CK_00008058,J.8,Photosystem II,"NOG04871,bactNOG12939,cyaNOG00439","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",1.10.3.9,photosystem II,"primary charge separation in photosystem II,primary charge separation in photosystem II,electron transfer activity,electron transporter%2C transferring electrons within the cyclic electron transport pathway of photosynthesis activity,electron transfer activity,primary charge separation in photosystem II,electron transfer activity,electron transporter%2C transferring electrons within the cyclic electron transport pathway of photosynthesis activity,electron transfer activity,photosystem II,photosystem II reaction center",photosystem II protein D1.1,"TIGR01151,PF00124,PS00244,IPR000484,IPR005867","photosystem II q(b) protein,Photosynthetic reaction centre protein,Photosynthetic reaction center proteins signature.,Photosynthetic reaction centre%2C L/M,Photosystem II protein D1","112,164","Energy metabolism / Electron transport,Energy metabolism / Photosynthesis",,1.10.3.9
NZ_CP007753.1,aroC,aroC,EW14_RS01275,EW14_0268,Protein Homology,244585.0,245682.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002808417.1,chorismate synthase,WP_042849721.1,"GO:0009073,GO:0004107",,chorismate synthase activity|0004107||IEA,aromatic amino acid family biosynthetic process|0009073||IEA,EW14_0268,244585.0,245682.0,+,CK_Pro_MIT0604_00268,aroC,"GO:0009423,GO:0009073,GO:0004107",CK_00000482,A.1,Aromatic amino acids family (Phe%2C Trp%2C Tyr),"COG0082,bactNOG01306,cyaNOG01350","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",4.2.3.5,chorismate synthase%3B 5-O-(1-carboxyvinyl)-3-phosphoshikimate phosphate-lyase,"chorismate biosynthetic process,aromatic amino acid family biosynthetic process,chorismate biosynthetic process,aromatic amino acid family biosynthetic process,chorismate synthase activity",chorismate synthase,"TIGR00033,PF01264,PS00789,PS00787,PS00788,IPR000453,IPR020541","chorismate synthase,Chorismate synthase,Chorismate synthase signature 3.,Chorismate synthase signature 1.,Chorismate synthase signature 2.,Chorismate synthase,Chorismate synthase%2C conserved site",70,Amino acid biosynthesis / Aromatic amino acid family,,4.2.3.5
NZ_CP007753.1,EW14_RS01280,,EW14_RS01280,EW14_0269,Protein Homology,245716.0,246342.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011375793.1,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,WP_042849722.1,,,,,EW14_0269,245716.0,246342.0,-,CK_Pro_MIT0604_00269,eda,"GO:0008152,GO:0016829,GO:0003824",CK_00001199,"D.1.7,G.10","Trace metals,Other","COG0800,bactNOG24811,bactNOG20416,cyaNOG02263,cyaNOG06906","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism","4.1.2.14,4.1.3.42","2-dehydro-3-deoxy-phosphogluconate aldolase%3B phospho-2-keto-3-deoxygluconate aldolase%3B KDPG aldolase%3B phospho-2-keto-3-deoxygluconic aldolase%3B 2-keto-3-deoxy-6-phosphogluconic aldolase%3B 2-keto-3-deoxy-6-phosphogluconate aldolase%3B 6-phospho-2-keto-3-deoxygluconate aldolase%3B ODPG aldolase%3B 2-oxo-3-deoxy-6-phosphogluconate aldolase%3B 2-keto-3-deoxygluconate-6-P-aldolase%3B 2-keto-3-deoxygluconate-6-phosphate aldolase%3B 2-dehydro-3-deoxy-D-gluconate-6-phosphate D-glyceraldehyde-3-phosphate-lyase%3B 2-dehydro-3-deoxy-D-gluconate-6-phosphate D-glyceraldehyde-3-phosphate-lyase (pyruvate-forming),(4S)-4-hydroxy-2-oxoglutarate aldolase%3B 2-oxo-4-hydroxyglutarate aldolase (ambiguous)%3B hydroxyketoglutaric aldolase (ambiguous)%3B 4-hydroxy-2-ketoglutaric aldolase (ambiguous)%3B 2-keto-4-hydroxyglutaric aldolase (ambiguous)%3B 4-hydroxy-2-ketoglutarate aldolase (ambiguous)%3B 2-keto-4-hydroxyglutarate aldolase (ambiguous)%3B 2-oxo-4-hydroxyglutaric aldolase (ambiguous)%3B hydroxyketoglutarate aldolase (ambiguous)%3B 2-keto-4-hydroxybutyrate aldolase (ambiguous)%3B 4-hydroxy-2-oxoglutarate glyoxylate-lyase (ambiguous)%3B eda (gene name)","metabolic process,metabolic process,lyase activity,catalytic activity",2-keto-3-deoxy-6-phosphogluconate aldolase,"PF01081,PS00160,IPR000887,IPR013785,IPR031338","KDPG and KHG aldolase,KDPG and KHG aldolases Schiff-base forming residue.,KDPG/KHG aldolase,Aldolase-type TIM barrel,KDPG/KHG aldolase%2C active site 2",113,Energy metabolism / Entner-Doudoroff,,
NZ_CP007753.1,ftsH,ftsH,EW14_RS01285,EW14_0270,Protein Homology,246361.0,248214.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002806664.1,ATP-dependent zinc metalloprotease FtsH,WP_042849723.1,"GO:0006508,GO:0051301,GO:0004222,GO:0016887,GO:0016020",membrane|0016020||IEA,"metalloendopeptidase activity|0004222||IEA,ATP hydrolysis activity|0016887||IEA","proteolysis|0006508||IEA,cell division|0051301||IEA",EW14_0270,246361.0,248172.0,-,CK_Pro_MIT0604_00270,ftsH1,"GO:0030163,GO:0006508,GO:0004222,GO:0005524,GO:0017111,GO:0008270,GO:0042651,GO:0016021",CK_00008085,D.2,Cell division,"COG0465,bactNOG01729,cyaNOG01610","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",3.4.24.-,,"protein catabolic process,proteolysis,protein catabolic process,proteolysis,metalloendopeptidase activity,ATP binding,nucleoside-triphosphatase activity,zinc ion binding,protein catabolic process,proteolysis,metalloendopeptidase activity,ATP binding,nucleoside-triphosphatase activity,zinc ion binding,thylakoid membrane,integral component of membrane",cell division protein FtsH1,"TIGR01241,PF01434,PF06480,PF00004,PS00674,IPR000642,IPR011546,IPR003959,IPR003960,IPR005936","ATP-dependent metallopeptidase HflB,Peptidase family M41,FtsH Extracellular,ATPase family associated with various cellular activities (AAA),AAA-protein family signature.,Peptidase M41,Peptidase M41%2C FtsH extracellular,ATPase%2C AAA-type%2C core,ATPase%2C AAA-type%2C conserved site,Peptidase%2C FtsH",93,Cellular processes / Cell division,,
NZ_CP007753.1,sat,sat,EW14_RS01290,EW14_0271,Protein Homology,248261.0,249436.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002808290.1,sulfate adenylyltransferase,WP_042849724.1,"GO:0000103,GO:0004781",,sulfate adenylyltransferase (ATP) activity|0004781||IEA,sulfate assimilation|0000103||IEA,EW14_0271,248261.0,249436.0,-,CK_Pro_MIT0604_00271,sat,"GO:0000103,GO:0004781",CK_00000481,E.7,Sulfur metabolism,"COG2046,bactNOG00865,cyaNOG01272","COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",2.7.7.4,sulfate adenylyltransferase%3B ATP-sulfurylase%3B adenosine-5'-triphosphate sulfurylase%3B adenosinetriphosphate sulfurylase%3B adenylylsulfate pyrophosphorylase%3B ATP sulfurylase%3B ATP-sulfurylase%3B sulfurylase,"sulfate assimilation,sulfate assimilation,sulfate adenylyltransferase (ATP) activity",sulfate adenylyltransferase,"TIGR00339,PF01747,PF14306,IPR024951,IPR002650,IPR025980","sulfate adenylyltransferase,ATP-sulfurylase,PUA-like domain,Sulphate adenylyltransferase catalytic domain,Sulphate adenylyltransferase,ATP-sulfurylase PUA-like domain",106,Central intermediary metabolism / Sulfur metabolism,,2.7.7.4
NZ_CP007753.1,EW14_RS01295,,EW14_RS01295,EW14_0272,Protein Homology,249508.0,250302.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019474069.1,photosystem II manganese-stabilizing polypeptide,WP_042849726.1,,,,,EW14_0272,249508.0,250302.0,-,CK_Pro_MIT0604_00272,psbO,"GO:0015979,GO:0042549,GO:0010242,GO:0005509,GO:0009654,GO:0009523,GO:0019898,GO:0042651",CK_00000480,J.8,Photosystem II,"NOG05777,COG0054,COG1048,bactNOG13579,cyaNOG01131","COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [H] Coenzyme transport and metabolism,COG: METABOLISM [C] Energy production and conversion,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,"photosynthesis,photosystem II stabilization,photosynthesis,photosystem II stabilization,oxygen evolving activity,calcium ion binding,photosynthesis,photosystem II stabilization,oxygen evolving activity,calcium ion binding,photosystem II oxygen evolving complex,photosystem II,extrinsic component of membrane,thylakoid membrane",photosystem II manganese-stabilizing protein PsbO,"PF01716,PS51257,IPR002628","Manganese-stabilising protein / photosystem II polypeptide,Prokaryotic membrane lipoprotein lipid attachment site profile.,Photosystem II PsbO%2C manganese-stabilising",164,Energy metabolism / Photosynthesis,,
NZ_CP007753.1,coaBC,coaBC,EW14_RS01300,EW14_0273,Protein Homology,250529.0,251776.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007032.1,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,WP_042849727.1,"GO:0015937,GO:0015941,GO:0004632,GO:0004633,GO:0010181",,"phosphopantothenate--cysteine ligase activity|0004632||IEA,phosphopantothenoylcysteine decarboxylase activity|0004633||IEA,FMN binding|0010181||IEA","coenzyme A biosynthetic process|0015937||IEA,pantothenate catabolic process|0015941||IEA",EW14_0273,250529.0,251776.0,-,CK_Pro_MIT0604_00273,coaBC,"GO:0015937,GO:0015939,GO:0015937,GO:0015941,GO:0004632,GO:0004633,GO:0003824,GO:0004632,GO:0004633,GO:0010181",CK_00000479,B.4,Pantothenate and coenzyme A,"COG0452,bactNOG01472,cyaNOG01606","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism","4.1.1.36,6.3.2.5","phosphopantothenoylcysteine decarboxylase%3B 4-phosphopantotheoylcysteine decarboxylase%3B 4-phosphopantothenoyl-L-cysteine decarboxylase%3B PPC-decarboxylase%3B N-[(R)-4'-phosphopantothenoyl]-L-cysteine carboxy-lyase,phosphopantothenate---cysteine ligase (CTP)%3B phosphopantothenoylcysteine synthetase (ambiguous)%3B phosphopantothenate---cysteine ligase (ambiguous)","coenzyme A biosynthetic process,pantothenate metabolic process,coenzyme A biosynthetic process,pantothenate catabolic process,coenzyme A biosynthetic process,pantothenate metabolic process,coenzyme A biosynthetic process,pantothenate catabolic process,phosphopantothenate--cysteine ligase activity,phosphopantothenoylcysteine decarboxylase activity,catalytic activity,phosphopantothenate--cysteine ligase activity,phosphopantothenoylcysteine decarboxylase activity,FMN binding",phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase,"TIGR00521,PF04127,PF02441,IPR007085,IPR003382,IPR005252","phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase,DNA / pantothenate metabolism flavoprotein,Flavoprotein,DNA/pantothenate metabolism flavoprotein%2C C-terminal,Flavoprotein,Coenzyme A biosynthesis bifunctional protein CoaBC",83,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Pantothenate and coenzyme A,,"4.1.1.36,6.3.2.5"
NZ_CP007753.1,EW14_RS01305,,EW14_RS01305,EW14_0274,Protein Homology,251766.0,251987.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862273.1,DUF2555 domain-containing protein,WP_042849729.1,,,,,EW14_0274,251766.0,251987.0,-,CK_Pro_MIT0604_00274,,,CK_00001198,,,"NOG15790,bactNOG71490,bactNOG49082,cyaNOG04143,cyaNOG04708","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF10742,IPR019678","Protein of unknown function (DUF2555),Protein of unknown function DUF2555",156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS01310,,EW14_RS01310,EW14_0275,Protein Homology,252207.0,252407.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862274.1,hypothetical protein,WP_042849730.1,,,,,EW14_0275,252273.0,252407.0,+,CK_Pro_MIT0604_00275,,,CK_00000133,R.1,Conserved hypothetical domains,"NOG45344,COG1053,bactNOG70835,cyaNOG07822","COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [C] Energy production and conversion,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS01315,,EW14_RS01315,EW14_0276,Protein Homology,252419.0,252760.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817725.1,DUF565 domain-containing protein,WP_042849731.1,,,,,EW14_0276,252419.0,252760.0,+,CK_Pro_MIT0604_00276,ycf20,GO:0016020,CK_00000478,R.2,Conserved hypothetical proteins,"COG1498,NOG321033,NOG46120,COG1419,NOG13983,bactNOG68910,bactNOG49641,cyaNOG07466,cyaNOG03760","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,COG: POORLY CHARACTERIZED [S] Function unknown,COG: CELLULAR PROCESSES AND SIGNALING [N] Cell motility,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,membrane,uncharacterised membrane protein Ycf20,"PF04483,IPR007572","Protein of unknown function (DUF565),Uncharacterised protein family Ycf20",156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS01320,,EW14_RS01320,EW14_0277,Protein Homology,252755.0,253777.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019478063.1,aspartate carbamoyltransferase catalytic subunit,WP_042849732.1,"GO:0006207,GO:0006520,GO:0004070,GO:0016597",,"aspartate carbamoyltransferase activity|0004070||IEA,amino acid binding|0016597||IEA","'de novo' pyrimidine nucleobase biosynthetic process|0006207||IEA,amino acid metabolic process|0006520||IEA",EW14_0277,252755.0,253777.0,-,CK_Pro_MIT0604_00277,pyrB,"GO:0009220,GO:0006520,GO:0006207,GO:0004070,GO:0016743,GO:0016597,GO:0004070",CK_00000477,M.4,Pyrimidine ribonucleotide biosynthesis,"COG0540,bactNOG01191,cyaNOG00365","COG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",2.1.3.2,aspartate carbamoyltransferase%3B carbamylaspartotranskinase%3B aspartate transcarbamylase%3B aspartate carbamyltransferase%3B aspartic acid transcarbamoylase%3B aspartic carbamyltransferase%3B aspartic transcarbamylase%3B carbamylaspartotranskinase%3B L-aspartate transcarbamoylase%3B L-aspartate transcarbamylase%3B carbamoylaspartotranskinase%3B aspartate transcarbamylase%3B aspartate transcarbamoylase%3B ATCase,"pyrimidine ribonucleotide biosynthetic process,cellular amino acid metabolic process,'de novo' pyrimidine nucleobase biosynthetic process,pyrimidine ribonucleotide biosynthetic process,cellular amino acid metabolic process,'de novo' pyrimidine nucleobase biosynthetic process,aspartate carbamoyltransferase activity,carboxyl- or carbamoyltransferase activity,amino acid binding,aspartate carbamoyltransferase activity",aspartate carbamoyltransferase,"TIGR00670,PF02729,PF00185,PS00097,IPR006132,IPR006131,IPR002082,IPR006130","aspartate carbamoyltransferase,Aspartate/ornithine carbamoyltransferase%2C carbamoyl-P binding domain,Aspartate/ornithine carbamoyltransferase%2C Asp/Orn binding domain,Aspartate and ornithine carbamoyltransferases signature.,Aspartate/ornithine carbamoyltransferase%2C carbamoyl-P binding,Aspartate/ornithine carbamoyltransferase%2C Asp/Orn-binding domain,Aspartate carbamoyltransferase,Aspartate/ornithine carbamoyltransferase",126,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Pyrimidine ribonucleotide biosynthesis,,2.1.3.2
NZ_CP007753.1,EW14_RS01325,,EW14_RS01325,EW14_0278,Protein Homology,253799.0,254383.0,-,,,COORDINATES: protein motif:HMM:TIGR00567.1,DNA-3-methyladenine glycosylase,WP_071840791.1,,,,,EW14_0278,253799.0,254206.0,-,CK_Pro_MIT0604_00278,mpg,"GO:0006284,GO:0003677,GO:0003905",CK_00044232,F.1.1,Base excision repair,"COG2094,bactNOG33086,cyaNOG03438","COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",3.2.2.21,DNA-3-methyladenine glycosylase II%3B deoxyribonucleate 3-methyladenine glycosidase II%3B 3-methyladenine DNA glycosylase II%3B DNA-3-methyladenine glycosidase II%3B AlkA,"base-excision repair,base-excision repair,DNA binding,alkylbase DNA N-glycosylase activity",DNA-3-methyladenine glycosylase,"PF02245,IPR003180","Methylpurine-DNA glycosylase (MPG),Methylpurine-DNA glycosylase",132,DNA metabolism / DNA replication%2C recombination%2C and repair,,
