seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NC_019393.1,AMAD1_RS00060,,AMAD1_RS00060,amad1_00060,Protein Homology,12805,13338,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065840.1,class I SAM-dependent methyltransferase,WP_232362889.1,"GO:0032259,GO:0008168,GO:0008757,GO:1904047",,"methyltransferase activity|0008168||IEA,S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,S-adenosyl-L-methionine binding|1904047||IEA",methylation|0032259||IEA,,amad1_00060,"2.1.-.-,2.1.1.-"
NC_019393.1,AMAD1_RS00065,,AMAD1_RS00065,amad1_00065,Protein Homology,13802,14425,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996768.1,c-type cytochrome,WP_012516536.1,"GO:0009055,GO:0020037,GO:0046872",,"electron transfer activity|0009055||IEA,heme binding|0020037||IEA,metal ion binding|0046872||IEA",,,amad1_00065,
NC_019393.1,yihA,yihA,AMAD1_RS00070,amad1_00070,Protein Homology,14600,15238,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516537.1,ribosome biogenesis GTP-binding protein YihA/YsxC,WP_012516537.1,"GO:0042254,GO:0003924,GO:0005525,GO:0043022,GO:0005737",cytoplasm|0005737||IEA,"GTPase activity|0003924||IEA,GTP binding|0005525||IEA,ribosome binding|0043022||IEA",ribosome biogenesis|0042254||IEA,,amad1_00070,
NC_019393.1,polA,polA,AMAD1_RS00075,amad1_00075,Protein Homology,15622,18414,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516538.1,DNA polymerase I,WP_015065841.1,"GO:0006261,GO:0003676,GO:0003677,GO:0003887,GO:0008408",,"nucleic acid binding|0003676||IEA,DNA binding|0003677||IEA,DNA-directed DNA polymerase activity|0003887||IEA,3'-5' exonuclease activity|0008408||IEA",DNA-templated DNA replication|0006261||IEA,,amad1_00075,2.7.7.7
NC_019393.1,elbB,elbB,AMAD1_RS00080,amad1_00080,Protein Homology,18836,19489,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975251.1,isoprenoid biosynthesis glyoxalase ElbB,WP_015065842.1,,,,,,amad1_00080,4.2.1.-
NC_019393.1,AMAD1_RS00085,,AMAD1_RS00085,amad1_00085,Protein Homology,19678,21129,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516540.1,TrkH family potassium uptake protein,WP_012516540.1,"GO:0015379,GO:0016020",membrane|0016020||IEA,potassium:chloride symporter activity|0015379||IEA,,,amad1_00085,
NC_019393.1,trkA,trkA,AMAD1_RS00090,amad1_00090,Protein Homology,21275,22654,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018982135.1,Trk system potassium transporter TrkA,WP_012516541.1,"GO:0006813,GO:0015079,GO:0016020",membrane|0016020||IEA,potassium ion transmembrane transporter activity|0015079||IEA,potassium ion transport|0006813||IEA,,amad1_00090,
NC_019393.1,rsmB,rsmB,AMAD1_RS00095,amad1_00095,Protein Homology,22720,24039,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516542.1,16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB,WP_015065843.1,"GO:0001510,GO:0006355,GO:0006364,GO:0003723,GO:0008649",,"RNA binding|0003723||IEA,rRNA methyltransferase activity|0008649||IEA","RNA methylation|0001510||IEA,regulation of DNA-templated transcription|0006355||IEA,rRNA processing|0006364||IEA",,amad1_00095,2.1.1.176
NC_019393.1,fmt,fmt,AMAD1_RS00100,amad1_00100,Protein Homology,24042,24992,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947728.1,methionyl-tRNA formyltransferase,WP_015065844.1,"GO:0071951,GO:0004479,GO:0005737",cytoplasm|0005737||IEA,methionyl-tRNA formyltransferase activity|0004479||IEA,conversion of methionyl-tRNA to N-formyl-methionyl-tRNA|0071951||IEA,,amad1_00100,2.1.2.9
NC_019393.1,def,def,AMAD1_RS00105,amad1_00105,Protein Homology,25001,25510,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018982132.1,peptide deformylase,WP_012516544.1,"GO:0036211,GO:0042586",,peptide deformylase activity|0042586||IEA,protein modification process|0036211||IEA,,amad1_00105,3.5.1.88
NC_019393.1,AMAD1_RS00110,,AMAD1_RS00110,amad1_00110,Protein Homology,25727,26800,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516545.1,LysM peptidoglycan-binding domain-containing protein,WP_015065845.1,GO:0097367,,carbohydrate derivative binding|0097367||IEA,,,amad1_00110,
NC_019393.1,dprA,dprA,AMAD1_RS00115,amad1_00115,Protein Homology,26840,27949,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065846.1,DNA-processing protein DprA,WP_015065846.1,GO:0009294,,,DNA-mediated transformation|0009294||IEA,,amad1_00115,
NC_019393.1,AMAD1_RS00120,,AMAD1_RS00120,amad1_00120,Protein Homology,27951,28427,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007107314.1,DUF494 family protein,WP_012516547.1,,,,,,amad1_00120,
NC_019393.1,AMAD1_RS00125,,AMAD1_RS00125,amad1_00125,Protein Homology,28522,29064,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977866.1,DNA topoisomerase family protein,WP_012516548.1,"GO:0006265,GO:0003677,GO:0003917",,"DNA binding|0003677||IEA,DNA topoisomerase type I (single strand cut%2C ATP-independent) activity|0003917||IEA",DNA topological change|0006265||IEA,,amad1_00125,5.6.2.1
NC_019393.1,tsaC,tsaC,AMAD1_RS00130,amad1_00130,Protein Homology,29087,29692,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947734.1,L-threonylcarbamoyladenylate synthase type 1 TsaC,WP_012516549.1,"GO:0002949,GO:0003725,GO:0005524",,"double-stranded RNA binding|0003725||IEA,ATP binding|0005524||IEA",tRNA threonylcarbamoyladenosine modification|0002949||IEA,,amad1_00130,2.7.7.87
NC_019393.1,hemF,hemF,AMAD1_RS00135,amad1_00135,Protein Homology,29689,30621,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996781.1,oxygen-dependent coproporphyrinogen oxidase,WP_012516550.1,"GO:0006779,GO:0004109",,coproporphyrinogen oxidase activity|0004109||IEA,porphyrin-containing compound biosynthetic process|0006779||IEA,,amad1_00135,1.3.3.3
NC_019393.1,AMAD1_RS00140,,AMAD1_RS00140,amad1_00140,Protein Homology,30857,31531,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516551.1,OmpW family outer membrane protein,WP_012516551.1,GO:0019867,outer membrane|0019867||IEA,,,,amad1_00140,
NC_019393.1,AMAD1_RS00145,,AMAD1_RS00145,amad1_00145,Protein Homology,31647,32078,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977869.1,group II truncated hemoglobin,WP_012516552.1,"GO:0005344,GO:0019825,GO:0020037,GO:0046872",,"oxygen carrier activity|0005344||IEA,oxygen binding|0019825||IEA,heme binding|0020037||IEA,metal ion binding|0046872||IEA",,,amad1_00145,
NC_019393.1,aroE,aroE,AMAD1_RS00150,amad1_00150,Protein Homology,32077,32916,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516553.1,shikimate dehydrogenase,WP_012516553.1,"GO:0019632,GO:0004764",,shikimate 3-dehydrogenase (NADP+) activity|0004764||IEA,shikimate metabolic process|0019632||IEA,,amad1_00150,1.1.1.25
NC_019393.1,AMAD1_RS00155,,AMAD1_RS00155,amad1_00155,Protein Homology,32913,33455,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516554.1,gamma carbonic anhydrase family protein,WP_012516554.1,GO:0046872,,metal ion binding|0046872||IEA,,,amad1_00155,4.2.1.-
NC_019393.1,AMAD1_RS00160,,AMAD1_RS00160,amad1_00160,Protein Homology,33601,34644,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065847.1,CDP-glycerol--poly(glycerophosphate) glycerophosphotransferase,WP_015065847.1,,,,,,amad1_00160,
NC_019393.1,AMAD1_RS00185,,AMAD1_RS00185,amad1_00165,Protein Homology,40650,41180,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947741.1,acyloxyacyl hydrolase,WP_015065848.1,,,,,,amad1_00165,3.1.1.77
NC_019393.1,AMAD1_RS00190,,AMAD1_RS00190,amad1_00170,Protein Homology,41316,42125,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516557.1,type 2 periplasmic-binding domain-containing protein,WP_015065849.1,,,,,,amad1_00170,
NC_019393.1,AMAD1_RS00195,,AMAD1_RS00195,amad1_00175,Protein Homology,42127,42918,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516558.1,type 2 periplasmic-binding domain-containing protein,WP_015065850.1,,,,,,amad1_00175,
NC_019393.1,AMAD1_RS00200,,AMAD1_RS00200,amad1_00185,Protein Homology,43059,46148,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516560.1,error-prone DNA polymerase,WP_015065852.1,"GO:0006260,GO:0003887,GO:0008408",,"DNA-directed DNA polymerase activity|0003887||IEA,3'-5' exonuclease activity|0008408||IEA",DNA replication|0006260||IEA,,amad1_00185,2.7.7.7
NC_019393.1,AMAD1_RS00205,,AMAD1_RS00205,amad1_00190,Protein Homology,46177,47688,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065853.1,Y-family DNA polymerase,WP_232363002.1,"GO:0006260,GO:0006281,GO:0003684,GO:0003887,GO:0046872",,"damaged DNA binding|0003684||IEA,DNA-directed DNA polymerase activity|0003887||IEA,metal ion binding|0046872||IEA","DNA replication|0006260||IEA,DNA repair|0006281||IEA",,amad1_00190,2.7.7.7
NC_019393.1,AMAD1_RS00210,,AMAD1_RS00210,amad1_00195,Protein Homology,47634,48338,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065854.1,recombinase A,WP_015065854.1,,,,,,amad1_00195,
NC_019393.1,AMAD1_RS00215,,AMAD1_RS00215,amad1_00200,Protein Homology,48588,49100,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516563.1,hypothetical protein,WP_015065855.1,,,,,,amad1_00200,
NC_019393.1,AMAD1_RS00220,,AMAD1_RS00220,amad1_00205,Protein Homology,49103,50854,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977880.1,DUF885 domain-containing protein,WP_012516564.1,,,,,,amad1_00205,
NC_019393.1,AMAD1_RS00225,,AMAD1_RS00225,amad1_00210,Protein Homology,50894,51229,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516565.1,DUF1820 family protein,WP_012516565.1,,,,,,amad1_00210,
NC_019393.1,AMAD1_RS00230,,AMAD1_RS00230,amad1_00215,Protein Homology,51418,53055,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996794.1,M28 family metallopeptidase,WP_012516566.1,"GO:0008237,GO:0008270,GO:0016020",membrane|0016020||IEA,"metallopeptidase activity|0008237||IEA,zinc ion binding|0008270||IEA",,,amad1_00215,3.4.-.-
NC_019393.1,AMAD1_RS00235,,AMAD1_RS00235,amad1_00220,Protein Homology,53345,54112,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516567.1,glycosyltransferase family 2 protein,WP_012516567.1,"GO:0009101,GO:0016757",,glycosyltransferase activity|0016757||IEA,glycoprotein biosynthetic process|0009101||IEA,,amad1_00220,2.4.-.-
NC_019393.1,slmA,slmA,AMAD1_RS00240,amad1_00225,Protein Homology,54224,54811,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996795.1,nucleoid occlusion factor SlmA,WP_012516568.1,"GO:0010974,GO:0003677",,DNA binding|0003677||IEA,negative regulation of division septum assembly|0010974||IEA,,amad1_00225,
NC_019393.1,coaBC,coaBC,AMAD1_RS00245,amad1_00230,Protein Homology,54933,56156,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516569.1,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,WP_012516569.1,"GO:0015937,GO:0015941,GO:0004632,GO:0004633,GO:0010181",,"phosphopantothenate--cysteine ligase activity|0004632||IEA,phosphopantothenoylcysteine decarboxylase activity|0004633||IEA,FMN binding|0010181||IEA","coenzyme A biosynthetic process|0015937||IEA,pantothenate catabolic process|0015941||IEA",,amad1_00230,"4.1.1.36,6.3.2.5"
NC_019393.1,radC,radC,AMAD1_RS00250,amad1_00235,Protein Homology,56362,57039,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516570.1,RadC family protein,WP_012516570.1,,,,,,amad1_00235,
NC_019393.1,AMAD1_RS00255,,AMAD1_RS00255,amad1_00240,Protein Homology,57132,57491,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977885.1,hypothetical protein,WP_012516571.1,,,,,,amad1_00240,
NC_019393.1,AMAD1_RS00260,,AMAD1_RS00260,amad1_00245,Protein Homology,57585,58274,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947754.1,YjbF family lipoprotein,WP_015065856.1,,,,,,amad1_00245,
NC_019393.1,AMAD1_RS00265,,AMAD1_RS00265,amad1_00250,Protein Homology,58274,59023,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996800.1,capsule biosynthesis GfcC family protein,WP_015065857.1,,,,,,amad1_00250,
NC_019393.1,AMAD1_RS00270,,AMAD1_RS00270,amad1_00255,Protein Homology,59020,61122,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996801.1,YjbH domain-containing protein,WP_015065858.1,GO:0016020,membrane|0016020||IEA,,,,amad1_00255,
NC_019393.1,rpmB,rpmB,AMAD1_RS00275,amad1_00260,Protein Homology,61450,61686,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_018347033.1,50S ribosomal protein L28,WP_012516576.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,amad1_00260,
NC_019393.1,rpmG,rpmG,AMAD1_RS00280,amad1_00265,Protein Homology,61698,61853,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011470150.1,50S ribosomal protein L33,WP_012516577.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,amad1_00265,
NC_019393.1,AMAD1_RS00285,,AMAD1_RS00285,amad1_00270,Protein Homology,62119,62583,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977888.1,hypothetical protein,WP_015065859.1,,,,,,amad1_00270,
NC_019393.1,mutM,mutM,AMAD1_RS00290,amad1_00275,Protein Homology,62584,63393,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996803.1,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,WP_012516579.1,"GO:0006281,GO:0006284,GO:0003676,GO:0003684,GO:0003906,GO:0008270,GO:0008534,GO:0016799,GO:0019104",,"nucleic acid binding|0003676||IEA,damaged DNA binding|0003684||IEA,DNA-(apurinic or apyrimidinic site) endonuclease activity|0003906||IEA,zinc ion binding|0008270||IEA,oxidized purine nucleobase lesion DNA N-glycosylase activity|0008534||IEA,hydrolase activity%2C hydrolyzing N-glycosyl compounds|0016799||IEA,DNA N-glycosylase activity|0019104||IEA","DNA repair|0006281||IEA,base-excision repair|0006284||IEA",,amad1_00275,"3.2.2.23,4.2.99.18"
NC_019393.1,coaD,coaD,AMAD1_RS00295,amad1_00280,Protein Homology,63420,63908,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516580.1,pantetheine-phosphate adenylyltransferase,WP_012516580.1,"GO:0015937,GO:0004595",,pantetheine-phosphate adenylyltransferase activity|0004595||IEA,coenzyme A biosynthetic process|0015937||IEA,,amad1_00280,2.7.7.3
NC_019393.1,AMAD1_RS00300,,AMAD1_RS00300,amad1_00285,Protein Homology,64014,64739,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516581.1,3-deoxy-D-manno-octulosonic acid kinase,WP_012516581.1,GO:0016773,,phosphotransferase activity%2C alcohol group as acceptor|0016773||IEA,,,amad1_00285,2.7.1.166
NC_019393.1,AMAD1_RS00305,,AMAD1_RS00305,amad1_00290,Protein Homology,64833,65837,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011498025.1,glycosyltransferase family 9 protein,WP_012516582.1,GO:0016757,,glycosyltransferase activity|0016757||IEA,,,amad1_00290,2.4.-.-
NC_019393.1,AMAD1_RS00310,,AMAD1_RS00310,amad1_00295,Protein Homology,65927,66400,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516583.1,hypothetical protein,WP_012516583.1,,,,,,amad1_00295,
NC_019393.1,AMAD1_RS00315,,AMAD1_RS00315,amad1_00300,Protein Homology,66397,67572,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065860.1,TonB-dependent receptor,WP_015065860.1,"GO:0006810,GO:0015891,GO:0055085,GO:0015267,GO:0016020",membrane|0016020||IEA,channel activity|0015267||IEA,"transport|0006810||IEA,siderophore transport|0015891||IEA,transmembrane transport|0055085||IEA",,amad1_00300,
NC_019393.1,AMAD1_RS00320,,AMAD1_RS00320,amad1_00305,Protein Homology,67582,70026,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516585.1,putative bifunctional diguanylate cyclase/phosphodiesterase,WP_015065861.1,"GO:0005525,GO:0046872,GO:0052621,GO:0071111,GO:0005886",plasma membrane|0005886||IEA,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA,cyclic-guanylate-specific phosphodiesterase activity|0071111||IEA",,,amad1_00305,2.7.7.65
NC_019393.1,AMAD1_RS00325,,AMAD1_RS00325,amad1_00310,Protein Homology,70185,71381,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516586.1,glycine C-acetyltransferase,WP_012516586.1,"GO:0009058,GO:0008890,GO:0030170",,"glycine C-acetyltransferase activity|0008890||IEA,pyridoxal phosphate binding|0030170||IEA",biosynthetic process|0009058||IEA,,amad1_00310,2.3.1.29
NC_019393.1,tdh,tdh,AMAD1_RS00330,amad1_00315,Protein Homology,71378,72403,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065862.1,L-threonine 3-dehydrogenase,WP_015065862.1,"GO:0006567,GO:0008743",,L-threonine 3-dehydrogenase activity|0008743||IEA,L-threonine catabolic process|0006567||IEA,,amad1_00315,1.1.1.103
NC_019393.1,glpE,glpE,AMAD1_RS00335,amad1_00320,Protein Homology,72403,72714,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977895.1,thiosulfate sulfurtransferase GlpE,WP_012516588.1,GO:0004792,,thiosulfate-cyanide sulfurtransferase activity|0004792||IEA,,,amad1_00320,2.8.1.1
NC_019393.1,glpG,glpG,AMAD1_RS00340,amad1_00325,Protein Homology,72887,73750,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977896.1,rhomboid family intramembrane serine protease GlpG,WP_012516589.1,"GO:0019538,GO:0004252,GO:0005886",plasma membrane|0005886||IEA,serine-type endopeptidase activity|0004252||IEA,protein metabolic process|0019538||IEA,,amad1_00325,3.4.21.105
NC_019393.1,AMAD1_RS00345,,AMAD1_RS00345,amad1_00330,Protein Homology,73871,74284,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516590.1,flagellar basal body-associated protein FliL,WP_012516590.1,,,,,,amad1_00330,
NC_019393.1,AMAD1_RS00350,,AMAD1_RS00350,amad1_00335,Protein Homology,74433,75002,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065863.1,chorismate--pyruvate lyase family protein,WP_015065863.1,"GO:0006744,GO:0008813,GO:0005737",cytoplasm|0005737||IEA,chorismate lyase activity|0008813||IEA,ubiquinone biosynthetic process|0006744||IEA,,amad1_00335,4.1.3.40
NC_019393.1,ubiA,ubiA,AMAD1_RS00355,amad1_00340,Protein Homology,74999,75859,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516592.1,4-hydroxybenzoate octaprenyltransferase,WP_012516592.1,"GO:0006744,GO:0008412",,4-hydroxybenzoate polyprenyltransferase activity|0008412||IEA,ubiquinone biosynthetic process|0006744||IEA,,amad1_00340,2.5.1.39
NC_019393.1,AMAD1_RS00360,,AMAD1_RS00360,amad1_00345,Protein Homology,76126,76428,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516593.1,type II toxin-antitoxin system RelE/ParE family toxin,WP_232362891.1,"GO:0004519,GO:0090729,GO:0110001",toxin-antitoxin complex|0110001||IEA,"endonuclease activity|0004519||IEA,toxin activity|0090729||IEA",,,amad1_00345,
NC_019393.1,AMAD1_RS00365,,AMAD1_RS00365,amad1_00350,Protein Homology,76430,76735,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516594.1,helix-turn-helix domain-containing protein,WP_012516594.1,GO:0003677,,DNA binding|0003677||IEA,,,amad1_00350,
NC_019393.1,ubiK,ubiK,AMAD1_RS00370,amad1_00355,Protein Homology,76846,77097,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975278.1,ubiquinone biosynthesis accessory factor UbiK,WP_012516595.1,"GO:0006744,GO:0042802",,identical protein binding|0042802||IEA,ubiquinone biosynthetic process|0006744||IEA,yqiC,amad1_00355,
NC_019393.1,rep,rep,AMAD1_RS00375,amad1_00360,Protein Homology,77209,79224,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947773.1,DNA helicase Rep,WP_012516596.1,"GO:0006260,GO:0003677,GO:0003678,GO:0005524",,"DNA binding|0003677||IEA,DNA helicase activity|0003678||IEA,ATP binding|0005524||IEA",DNA replication|0006260||IEA,,amad1_00360,3.6.4.12
NC_019393.1,AMAD1_RS00380,,AMAD1_RS00380,amad1_00365,Protein Homology,79268,81868,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516597.1,sensor domain-containing phosphodiesterase,WP_015065864.1,"GO:0000160,GO:0007165,GO:0005515,GO:0071111",,"protein binding|0005515||IEA,cyclic-guanylate-specific phosphodiesterase activity|0071111||IEA","phosphorelay signal transduction system|0000160||IEA,signal transduction|0007165||IEA",,amad1_00365,3.1.4.52
NC_019393.1,AMAD1_RS00385,,AMAD1_RS00385,amad1_00370,Protein Homology,81972,82379,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996819.1,c-type cytochrome,WP_012516598.1,"GO:0009055,GO:0020037,GO:0046872",,"electron transfer activity|0009055||IEA,heme binding|0020037||IEA,metal ion binding|0046872||IEA",,,amad1_00370,
NC_019393.1,AMAD1_RS00395,,AMAD1_RS00395,amad1_00375,Protein Homology,82754,83947,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065865.1,type II toxin-antitoxin system HipA family toxin,WP_015065865.1,"GO:0016310,GO:0004674,GO:0110001",toxin-antitoxin complex|0110001||IEA,protein serine/threonine kinase activity|0004674||IEA,phosphorylation|0016310||IEA,,amad1_00375,2.7.11.1
NC_019393.1,AMAD1_RS00400,,AMAD1_RS00400,amad1_00380,Protein Homology,83937,84227,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516600.1,helix-turn-helix domain-containing protein,WP_012516600.1,GO:0003677,,DNA binding|0003677||IEA,,,amad1_00380,
