SeqID	Localization	Score
WP_012516562.1 MULTISPECIES: recombinase RecA [Alteromonas]	CytoplasmicMembrane	9.82
WP_012516563.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_012516564.1 MULTISPECIES: DUF885 domain-containing protein [Alteromonas]	Unknown	4.90
WP_012516565.1 MULTISPECIES: DUF1820 family protein [Alteromonas]	Cytoplasmic	8.96
WP_012516566.1 MULTISPECIES: M28 family metallopeptidase [Alteromonas]	Unknown	2.50
WP_012516567.1 MULTISPECIES: glycosyltransferase family 2 protein [Alteromonas]	Cytoplasmic	8.96
WP_012516568.1 MULTISPECIES: nucleoid occlusion factor SlmA [Alteromonas]	Cytoplasmic	9.97
WP_012516569.1 MULTISPECIES: bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC [Alteromonas]	Cytoplasmic	9.26
WP_012516570.1 MULTISPECIES: RadC family protein [Alteromonas]	Cytoplasmic	9.97
WP_012516571.1 MULTISPECIES: hypothetical protein [Alteromonas]	Extracellular	9.65
WP_012516572.1 YjbF family lipoprotein [Alteromonas mediterranea]	Unknown	2.00
WP_012516575.1 YjbH domain-containing protein [Alteromonas mediterranea]	OuterMembrane	9.52
WP_012516576.1 MULTISPECIES: 50S ribosomal protein L28 [Alteromonas]	Cytoplasmic	9.26
WP_012516577.1 MULTISPECIES: 50S ribosomal protein L33 [Alteromonadaceae]	Cytoplasmic	9.26
WP_012516579.1 MULTISPECIES: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase [Alteromonas]	Cytoplasmic	9.26
WP_012516580.1 MULTISPECIES: pantetheine-phosphate adenylyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_012516581.1 MULTISPECIES: 3-deoxy-D-manno-octulosonic acid kinase [Alteromonas]	CytoplasmicMembrane	7.88
WP_012516582.1 MULTISPECIES: glycosyltransferase family 9 protein [Alteromonas]	Cytoplasmic	8.96
WP_012516583.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_012516584.1 TonB-dependent receptor [Alteromonas mediterranea]	Unknown	2.00
WP_012516585.1 putative bifunctional diguanylate cyclase/phosphodiesterase [Alteromonas mediterranea]	CytoplasmicMembrane	9.99
WP_012516586.1 MULTISPECIES: glycine C-acetyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_012516587.1 L-threonine 3-dehydrogenase [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516588.1 MULTISPECIES: thiosulfate sulfurtransferase GlpE [Alteromonas]	Cytoplasmic	9.26
WP_012516589.1 MULTISPECIES: rhomboid family intramembrane serine protease GlpG [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516590.1 MULTISPECIES: flagellar basal body-associated protein FliL [Alteromonas]	CytoplasmicMembrane	9.97
WP_012516591.1 MULTISPECIES: chorismate--pyruvate lyase family protein [Alteromonas]	Cytoplasmic	9.26
WP_012516592.1 MULTISPECIES: 4-hydroxybenzoate octaprenyltransferase [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516593.1 MULTISPECIES: type II toxin-antitoxin system RelE/ParE family toxin [Alteromonas]	Unknown	2.00
WP_012516594.1 MULTISPECIES: helix-turn-helix domain-containing protein [Alteromonas]	Unknown	2.00
WP_012516595.1 MULTISPECIES: ubiquinone biosynthesis accessory factor UbiK [Alteromonas]	Cytoplasmic	8.96
WP_012516596.1 MULTISPECIES: DNA helicase Rep [Alteromonas]	Cytoplasmic	9.97
WP_012516597.1 sensor domain-containing phosphodiesterase [Alteromonas mediterranea]	CytoplasmicMembrane	7.88
WP_012516598.1 MULTISPECIES: c-type cytochrome [Alteromonas]	Unknown	2.50
WP_012516599.1 MULTISPECIES: type II toxin-antitoxin system HipA family toxin [Alteromonas]	Unknown	2.00
WP_012516600.1 MULTISPECIES: helix-turn-helix domain-containing protein [Alteromonas]	Unknown	2.00
WP_012516602.1 Na+/H+ antiporter NhaC [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516603.1 MULTISPECIES: YeeE/YedE family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516604.1 YeeE/YedE family protein [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516605.1 MULTISPECIES: RrF2 family transcriptional regulator [Alteromonas]	Cytoplasmic	8.96
WP_012516606.1 sulfite exporter TauE/SafE family protein [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516607.1 MULTISPECIES: MBL fold metallo-hydrolase [Alteromonas]	Cytoplasmic	8.96
WP_012516608.1 bifunctional protein tyrosine phosphatase family protein/NAD(P)/FAD-dependent oxidoreductase [Alteromonas mediterranea]	Unknown	5.41
WP_012516610.1 MULTISPECIES: DUF2938 family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516611.1 hypothetical protein [Alteromonas mediterranea]	CytoplasmicMembrane	9.86
WP_012516612.1 amino acid ABC transporter ATP-binding/permease protein [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516613.1 thiol reductant ABC exporter subunit CydD [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516614.1 MULTISPECIES: cytochrome d ubiquinol oxidase subunit II [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516615.1 MULTISPECIES: cytochrome ubiquinol oxidase subunit I [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516616.1 rhodanese-like domain-containing protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516617.1 MBL fold metallo-hydrolase [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516618.1 MULTISPECIES: peroxiredoxin [Alteromonas]	Cytoplasmic	9.26
WP_012516621.1 MULTISPECIES: helix-turn-helix transcriptional regulator [Alteromonas]	CytoplasmicMembrane	9.82
WP_012516622.1 TolC family protein [Alteromonas mediterranea]	OuterMembrane	9.52
WP_012516623.1 efflux RND transporter periplasmic adaptor subunit [Alteromonas mediterranea]	Unknown	2.50
WP_012516624.1 efflux RND transporter permease subunit [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516625.1 DUF3240 family protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516626.1 BCCT family transporter [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516627.1 hypothetical protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516628.1 MULTISPECIES: DUF2960 family protein [Gammaproteobacteria]	Unknown	2.00
WP_012516630.1 GTP pyrophosphokinase [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516631.1 nucleoid-associated protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516632.1 DUF4231 domain-containing protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516633.1 hypothetical protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516634.1 hypothetical protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516635.1 hypothetical protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516636.1 SMC family protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516637.1 hypothetical protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516638.1 DEAD/DEAH box helicase family protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516639.1 DUF4007 family protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516641.1 phosphoadenosine phosphosulfate reductase domain-containing protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516642.1 cysteine desulfurase family protein [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516643.1 DNA phosphorothioation-associated putative methyltransferase [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516645.1 hypothetical protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516646.1 DUF262 domain-containing protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516648.1 class I SAM-dependent methyltransferase [Alteromonas mediterranea]	Unknown	2.00
WP_012516649.1 MULTISPECIES: HlyD family secretion protein [Alteromonadaceae]	CytoplasmicMembrane	9.82
WP_012516652.1 ABC transporter permease [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516653.1 TonB-dependent siderophore receptor [Alteromonas mediterranea]	OuterMembrane	10.00
WP_012516654.1 hypothetical protein [Alteromonas mediterranea]	Unknown	4.90
WP_012516655.1 acyl-CoA dehydrogenase family protein [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516656.1 LysR family transcriptional regulator [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516657.1 MULTISPECIES: MBL fold metallo-hydrolase [Alteromonas]	Cytoplasmic	8.96
WP_012516659.1 YcjF family protein [Alteromonas mediterranea]	OuterMembrane	9.49
WP_012516660.1 MULTISPECIES: threonine/serine exporter family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516662.1 2-iminoacetate synthase ThiH [Alteromonas mediterranea]	Unknown	2.00
WP_012516663.1 thiazole synthase [Alteromonas mediterranea]	Cytoplasmic	9.26
WP_012516664.1 MULTISPECIES: sulfur carrier protein ThiS [Alteromonas]	Unknown	2.00
WP_012516665.1 HesA/MoeB/ThiF family protein [Alteromonas mediterranea]	Cytoplasmic	9.26
WP_012516666.1 thiamine phosphate synthase [Alteromonas mediterranea]	Unknown	2.00
WP_012516667.1 phosphomethylpyrimidine synthase ThiC [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516668.1 heme biosynthesis HemY N-terminal domain-containing protein [Alteromonas mediterranea]	CytoplasmicMembrane	9.97
WP_012516669.1 uroporphyrinogen-III C-methyltransferase [Alteromonas mediterranea]	CytoplasmicMembrane	9.82
WP_012516670.1 uroporphyrinogen-III synthase [Alteromonas mediterranea]	Unknown	2.00
WP_012516671.1 MULTISPECIES: hydroxymethylbilane synthase [Alteromonas]	Cytoplasmic	9.97
WP_012516672.1 GGDEF domain-containing protein [Alteromonas mediterranea]	CytoplasmicMembrane	9.99
WP_012516674.1 alpha/beta hydrolase [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516676.1 MULTISPECIES: DNA-directed RNA polymerase subunit omega [Alteromonas]	Unknown	2.00
WP_012516677.1 MULTISPECIES: bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase [Alteromonas]	Cytoplasmic	8.96
WP_012516678.1 MULTISPECIES: RidA family protein [Alteromonas]	Cytoplasmic	9.26
WP_012516679.1 MULTISPECIES: tRNA (guanosine(18)-2'-O)-methyltransferase TrmH [Alteromonas]	Cytoplasmic	9.97
WP_012516680.1 ATP-dependent DNA helicase RecG [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516681.1 class I SAM-dependent methyltransferase [Alteromonas mediterranea]	Unknown	2.00
WP_012516682.1 MULTISPECIES: peroxiredoxin [Alteromonas]	Unknown	2.00
WP_012516683.1 hypothetical protein [Alteromonas mediterranea]	Unknown	4.90
WP_012516684.1 extracellular solute-binding protein [Alteromonas mediterranea]	Periplasmic	9.76
WP_012516685.1 ABC transporter permease [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516686.1 ABC transporter ATP-binding protein [Alteromonas mediterranea]	CytoplasmicMembrane	9.82
WP_012516687.1 mechanosensitive ion channel family protein [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516688.1 BaiN/RdsA family NAD(P)/FAD-dependent oxidoreductase [Alteromonas mediterranea]	Unknown	6.49
WP_012516689.1 MULTISPECIES: Abi family protein [Alteromonas]	Cytoplasmic	8.96
WP_012516690.1 MULTISPECIES: HNH endonuclease [Alteromonas]	Cytoplasmic	8.96
WP_012516693.1 MULTISPECIES: Abi family protein [Alteromonas]	Cytoplasmic	8.96
WP_012516694.1 hypothetical protein [Alteromonas mediterranea]	Unknown	2.50
WP_012516695.1 MULTISPECIES: IS1634 family transposase [Gammaproteobacteria]	Cytoplasmic	8.96
WP_012516696.1 diguanylate phosphodiesterase [Alteromonas mediterranea]	CytoplasmicMembrane	7.88
WP_012516697.1 ArgP/LysG family DNA-binding transcriptional regulator [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516698.1 LysE/ArgO family amino acid transporter [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516699.1 MULTISPECIES: DMT family transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516700.1 DUF1499 domain-containing protein [Alteromonas mediterranea]	CytoplasmicMembrane	9.46
WP_012516701.1 DNA-J related domain-containing protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516702.1 MULTISPECIES: efflux RND transporter periplasmic adaptor subunit [Alteromonas]	CytoplasmicMembrane	9.97
WP_012516703.1 efflux RND transporter permease subunit [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516704.1 MULTISPECIES: alpha/beta hydrolase [Alteromonas]	Unknown	2.00
WP_012516705.1 MULTISPECIES: bifunctional acetyl-CoA hydrolase/transferase family protein/GNAT family N-acetyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_012516706.1 histone deacetylase family protein [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516707.1 MauE/DoxX family redox-associated membrane protein [Alteromonas mediterranea]	CytoplasmicMembrane	9.46
WP_012516708.1 MULTISPECIES: DUF6436 domain-containing protein [Alteromonas]	Unknown	2.00
WP_012516709.1 methyl-accepting chemotaxis protein [Alteromonas mediterranea]	CytoplasmicMembrane	9.81
WP_012516710.1 MULTISPECIES: ATP-grasp domain-containing protein [Alteromonas]	Unknown	2.00
WP_012516711.1 DUF3300 domain-containing protein [Alteromonas mediterranea]	Unknown	2.50
WP_012516712.1 MULTISPECIES: GTP cyclohydrolase II [Alteromonas]	Cytoplasmic	9.97
WP_012516713.1 EAL domain-containing protein [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516714.1 MULTISPECIES: DUF3630 family protein [Alteromonas]	Unknown	2.00
WP_012516715.1 glutathione S-transferase [Alteromonas mediterranea]	Unknown	2.00
WP_012516716.1 DNA helicase RecQ [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516717.1 MULTISPECIES: magnesium transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516719.1 MULTISPECIES: GGDEF domain-containing response regulator [Alteromonas]	Cytoplasmic	9.97
WP_012516720.1 MULTISPECIES: DNA helicase II [Alteromonas]	Cytoplasmic	9.97
WP_012516721.1 MULTISPECIES: serine O-acetyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_012516723.1 MULTISPECIES: tyrosine recombinase XerC [Alteromonas]	Cytoplasmic	9.97
WP_012516724.1 MULTISPECIES: DUF484 family protein [Alteromonas]	Unknown	2.00
WP_012516725.1 MULTISPECIES: diaminopimelate epimerase [Alteromonas]	Cytoplasmic	9.97
WP_012516726.1 MULTISPECIES: diaminopimelate decarboxylase [Alteromonas]	Cytoplasmic	9.97
WP_012516728.1 MJ1255/VC2487 family glycosyltransferase [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516729.1 phosphatase PAP2 family protein [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516730.1 ribonuclease E activity regulator RraA [Alteromonas mediterranea]	Cytoplasmic	9.26
WP_012516731.1 S1/P1 nuclease [Alteromonas mediterranea]	Unknown	2.50
WP_012516732.1 MULTISPECIES: flavin prenyltransferase UbiX [Alteromonas]	Cytoplasmic	9.26
WP_012516733.1 UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [Alteromonas mediterranea]	Cytoplasmic	9.26
WP_012516734.1 class 1 fructose-bisphosphatase [Alteromonas mediterranea]	Unknown	2.00
WP_012516736.1 inorganic diphosphatase [Alteromonas mediterranea]	Cytoplasmic	9.26
WP_012516737.1 DUF3299 domain-containing protein [Alteromonas mediterranea]	Unknown	2.50
WP_012516738.1 2OG-Fe(II) oxygenase [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516739.1 acyl-CoA thioesterase [Alteromonas mediterranea]	Unknown	2.00
WP_012516740.1 Hsp70 family protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516741.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_012516742.1 excinuclease ABC subunit UvrA [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516743.1 MULTISPECIES: MFS transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516744.1 MULTISPECIES: HAD family hydrolase [Alteromonas]	Cytoplasmic	9.26
WP_012516746.1 MULTISPECIES: alpha/beta hydrolase family protein [Alteromonas]	Unknown	2.00
WP_012516748.1 MULTISPECIES: LacI family DNA-binding transcriptional regulator [Alteromonas]	Cytoplasmic	9.97
WP_012516749.1 aldose epimerase family protein [Alteromonas mediterranea]	Periplasmic	9.44
WP_012516750.1 MULTISPECIES: UDP-glucose--hexose-1-phosphate uridylyltransferase [Alteromonas]	Unknown	2.00
WP_012516751.1 galactokinase [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516752.1 sodium/sugar symporter [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516753.1 MULTISPECIES: single-stranded DNA-binding protein [Alteromonas]	Cytoplasmic	9.26
WP_012516755.1 CIA30 family protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516756.1 UDP-glucose 4-epimerase GalE [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516757.1 glycoside hydrolase family 2 TIM barrel-domain containing protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516758.1 TonB-dependent receptor [Alteromonas mediterranea]	OuterMembrane	9.52
WP_012516760.1 glycerol kinase GlpK [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516761.1 DeoR/GlpR family transcriptional regulator [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516762.1 glycerol-3-phosphate dehydrogenase [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516763.1 phosphoglycerate mutase family protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516764.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.50
WP_012516765.1 hypothetical protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516766.1 PilN domain-containing protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516767.1 type II secretion system protein M [Alteromonas mediterranea]	CytoplasmicMembrane	9.82
WP_012516768.1 agglutinin biogenesis protein MshK [Alteromonas mediterranea]	Unknown	2.50
WP_012516769.1 pilus (MSHA type) biogenesis protein MshL [Alteromonas mediterranea]	OuterMembrane	9.92
WP_012516770.1 MULTISPECIES: ExeA family protein [Alteromonas]	Unknown	6.29
WP_012516771.1 tetratricopeptide repeat protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516772.1 GspE/PulE family protein [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516773.1 type II secretion system F family protein [Alteromonas mediterranea]	CytoplasmicMembrane	10.00
WP_012516774.1 hypothetical protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516775.1 MULTISPECIES: prepilin-type N-terminal cleavage/methylation domain-containing protein [Alteromonas]	Unknown	2.00
WP_012516776.1 type II secretion system protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516777.1 type II secretion system protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516778.1 prepilin-type N-terminal cleavage/methylation domain-containing protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516779.1 PulJ/GspJ family protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516780.1 hypothetical protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516782.1 MULTISPECIES: rod shape-determining protein [Alteromonas]	Cytoplasmic	9.97
WP_012516783.1 rod shape-determining protein MreC [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516784.1 MULTISPECIES: rod shape-determining protein MreD [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516785.1 Maf family protein [Alteromonas mediterranea]	Cytoplasmic	9.26
WP_012516786.1 ribonuclease G [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516787.1 YhdP family protein [Alteromonas mediterranea]	OuterMembrane	9.52
WP_012516788.1 carbon-nitrogen hydrolase family protein [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516789.1 metalloprotease TldD [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516790.1 ribosome biogenesis factor YjgA [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516791.1 metalloprotease PmbA [Alteromonas mediterranea]	Cytoplasmic	9.26
WP_012516792.1 AraC family transcriptional regulator [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516793.1 beta-galactosidase [Alteromonas mediterranea]	Unknown	2.00
WP_012516794.1 MULTISPECIES: two-component system response regulator ArcA [Alteromonas]	Cytoplasmic	9.97
WP_012516795.1 MULTISPECIES: sensor histidine kinase [Alteromonas]	CytoplasmicMembrane	9.82
WP_012516796.1 glycogen synthase GlgA [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516797.1 methyltransferase [Alteromonas mediterranea]	Cytoplasmic	9.26
WP_012516798.1 tRNA (guanosine(46)-N7)-methyltransferase TrmB [Alteromonas mediterranea]	Cytoplasmic	9.97
WP_012516799.1 alpha/beta fold hydrolase [Alteromonas mediterranea]	Unknown	2.00
WP_012516800.1 MULTISPECIES: A/G-specific adenine glycosylase [Alteromonas]	Cytoplasmic	9.97
WP_012516801.1 MULTISPECIES: oxidative damage protection protein [Alteromonas]	Unknown	2.00
WP_012516802.1 nucleoid-associated protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516803.1 MULTISPECIES: hypothetical protein [Alteromonas]	Cytoplasmic	8.96
WP_012516804.1 DNA cytosine methyltransferase [Alteromonas mediterranea]	Unknown	2.00
WP_012516805.1 DUF429 domain-containing protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516806.1 DUF2034 domain-containing protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516807.1 MULTISPECIES: NYN domain-containing protein [Alteromonas]	Unknown	2.00
WP_012516808.1 RNase H1/viroplasmin domain-containing protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516809.1 DUF2787 family protein [Alteromonas mediterranea]	Unknown	2.00
WP_012516810.1 hypothetical protein [Alteromonas mediterranea]	Cytoplasmic	8.96
WP_012516811.1 AAA family ATPase [Alteromonas mediterranea]	CytoplasmicMembrane	7.88
WP_012516812.1 tyrosine-type recombinase/integrase [Alteromonas mediterranea]	CytoplasmicMembrane	8.46
WP_012516814.1 MULTISPECIES: DUF3987 domain-containing protein [Alteromonas]	Cytoplasmic	8.96
WP_012516815.1 MULTISPECIES: hypothetical protein [Alteromonas]	Cytoplasmic	8.96
WP_012516816.1 MULTISPECIES: DNA-processing protein DprA [Alteromonas]	Cytoplasmic	8.96
WP_012516817.1 hypothetical protein [Alteromonas mediterranea]	Unknown	2.00
