SeqID	Localization	Score
WP_011824772.1 DNA polymerase III subunit delta [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824773.1 precorrin-8X methylmutase [Prochlorococcus marinus]	Unknown	2.00
WP_011824774.1 HlyD family secretion protein [Prochlorococcus marinus]	Unknown	4.86
WP_011824775.1 peptidase domain-containing ABC transporter [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824777.1 DNA mismatch repair protein MutS [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824779.1 GNAT family N-acetyltransferase [Prochlorococcus marinus]	Unknown	2.00
WP_011824780.1 dTDP-4-dehydrorhamnose 3,5-epimerase [Prochlorococcus marinus]	Unknown	2.00
WP_011824781.1 hypothetical protein [Prochlorococcus marinus]	Extracellular	10.00
WP_011824782.1 dTDP-4-dehydrorhamnose reductase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011824783.1 D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824784.1 nucleotidyltransferase family protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824786.1 PfkB family carbohydrate kinase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824787.1 NAD-dependent epimerase/dehydratase family protein [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011824788.1 radical SAM protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824792.1 radical SAM protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824793.1 imidazole glycerol phosphate synthase subunit HisH [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824794.1 N-acetyl sugar amidotransferase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824796.1 N-acetylneuraminate synthase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824797.1 acetyltransferase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824798.1 LegC family aminotransferase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011824799.1 NAD-dependent 4,6-dehydratase LegB [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011824800.1 oxidoreductase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011824801.1 cytidylyltransferase domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824802.1 Gfo/Idh/MocA family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824804.1 dTDP-glucose 4,6-dehydratase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824806.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824809.1 6-hydroxymethylpterin diphosphokinase MptE-like protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824814.1 glycosyltransferase [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011824815.1 ABC transporter transmembrane domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824816.1 peptidylprolyl isomerase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824817.1 HlyD family secretion protein [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_011824820.1 sulfotransferase family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824823.1 ABC transporter ATP-binding protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011824825.1 glucose-1-phosphate cytidylyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824826.1 CDP-glucose 4,6-dehydratase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824829.1 3-dehydroquinate synthase [Prochlorococcus marinus]	Unknown	7.33
WP_011824832.1 NAD-dependent epimerase/dehydratase family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824835.1 glycosyltransferase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824837.1 preprotein translocase subunit SecA [Prochlorococcus marinus]	Cytoplasmic	9.12
WP_011824838.1 MULTISPECIES: serine O-acetyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011824839.1 GntR family transcriptional regulator [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824841.1 translation initiation factor IF-3 [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824842.1 tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011824843.1 DNA topoisomerase (ATP-hydrolyzing) subunit B [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824844.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.50
WP_011824846.1 fluoride efflux transporter FluC [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824848.1 glutathione peroxidase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011824849.1 magnesium transporter [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824852.1 efflux RND transporter permease subunit [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824854.1 succinate dehydrogenase cytochrome b subunit [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824855.1 fumarate reductase/succinate dehydrogenase flavoprotein subunit [Prochlorococcus marinus]	CytoplasmicMembrane	9.99
WP_011824856.1 succinate dehydrogenase/fumarate reductase iron-sulfur subunit [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011824857.1 isopenicillin N synthase family dioxygenase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824859.1 carbohydrate kinase family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824861.1 adenosylhomocysteinase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824863.1 DedA family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824864.1 single-stranded DNA-binding protein [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011824865.1 rod shape-determining protein MreC [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011824866.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824867.1 ABC transporter substrate-binding protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011824868.1 response regulator transcription factor RpaB [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824869.1 lysine--tRNA ligase [Prochlorococcus marinus]	Cytoplasmic	10.00
WP_011824870.1 hercynine metabolism protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824871.1 hercynine metabolism small protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824872.1 L-histidine N(alpha)-methyltransferase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824873.1 ergothioneine biosynthesis protein EgtB [Prochlorococcus marinus]	Unknown	2.00
WP_011824874.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824876.1 MULTISPECIES: SsrA-binding protein SmpB [Prochlorococcus]	Cytoplasmic	8.96
WP_011824878.1 tetratricopeptide repeat protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824879.1 amidohydrolase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824880.1 DUF3188 domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011824881.1 phosphomethylpyrimidine synthase ThiC [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824882.1 Nif11-like leader peptide family RiPP precursor [Prochlorococcus marinus]	Unknown	2.00
WP_011824883.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824884.1 DUF1499 domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824886.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824889.1 shikimate kinase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011824890.1 6-carboxytetrahydropterin synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824891.1 RibD family protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824892.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824895.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824896.1 DUF4346 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824897.1 B12-binding domain-containing radical SAM protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824898.1 MFS transporter [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824899.1 30S ribosomal protein S12 methylthiotransferase RimO [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824900.1 vitamin K epoxide reductase family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824901.1 L-aspartate oxidase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824902.1 photosystem II complex extrinsic protein PsbU [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_011824903.1 DUF3120 domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824904.1 undecaprenyl-diphosphate phosphatase [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824905.1 TIGR03279 family radical SAM protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824906.1 TolC family protein [Prochlorococcus marinus]	OuterMembrane	9.52
WP_011824907.1 inositol monophosphatase family protein [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_011824912.1 YihY/virulence factor BrkB family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824914.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.86
WP_011824920.1 exodeoxyribonuclease VII small subunit [Prochlorococcus marinus]	Unknown	2.00
WP_011824921.1 exodeoxyribonuclease VII large subunit [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824923.1 MULTISPECIES: high light inducible protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011824924.1 ATP-dependent helicase HrpB [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824926.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_011824929.1 trypsin-like peptidase domain-containing protein [Prochlorococcus marinus]	Periplasmic	9.76
WP_011824930.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824931.1 ATP-binding cassette domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_011824933.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824934.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_011824936.1 anhydro-N-acetylmuramic acid kinase [Prochlorococcus marinus]	Unknown	2.00
WP_011824937.1 MULTISPECIES: potassium channel family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011824938.1 TrkH family potassium uptake protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824939.1 SLC13 family permease [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_011824940.1 GTPase HflX [Prochlorococcus marinus]	Cytoplasmic	8.96
