SeqID	Localization	Score
WP_012516886.1 MULTISPECIES: efflux RND transporter permease subunit [Alteromonas]	CytoplasmicMembrane	10.00
WP_012516887.1 MULTISPECIES: cation diffusion facilitator family transporter [Gammaproteobacteria]	CytoplasmicMembrane	10.00
WP_012516900.1 MULTISPECIES: copper resistance CopC family protein [Gammaproteobacteria]	Unknown	2.50
WP_012516902.1 MULTISPECIES: YybH family protein [Gammaproteobacteria]	Unknown	2.50
WP_012516904.1 MULTISPECIES: formyltransferase family protein [Alteromonas]	Unknown	2.00
WP_012516906.1 MULTISPECIES: MerR family transcriptional regulator [Gammaproteobacteria]	Cytoplasmic	9.26
WP_012516907.1 MULTISPECIES: heavy metal translocating P-type ATPase [Gammaproteobacteria]	CytoplasmicMembrane	10.00
WP_012516908.1 MULTISPECIES: cupredoxin domain-containing protein [Gammaproteobacteria]	Unknown	2.00
WP_012516909.1 MULTISPECIES: DUF2933 domain-containing protein [Gammaproteobacteria]	Unknown	2.00
WP_012516910.1 MULTISPECIES: methyltransferase family protein [Gammaproteobacteria]	CytoplasmicMembrane	10.00
WP_012516911.1 MULTISPECIES: hypothetical protein [Gammaproteobacteria]	Unknown	2.50
WP_012516912.1 MULTISPECIES: hypothetical protein [Gammaproteobacteria]	Cytoplasmic	8.96
WP_012516914.1 MULTISPECIES: hypothetical protein [Gammaproteobacteria]	Unknown	2.00
WP_012516915.1 MULTISPECIES: APC family permease [Gammaproteobacteria]	CytoplasmicMembrane	10.00
WP_012516916.1 MULTISPECIES: copper resistance protein B [Gammaproteobacteria]	OuterMembrane	9.92
WP_012516917.1 MULTISPECIES: copper resistance system multicopper oxidase [Gammaproteobacteria]	Periplasmic	10.00
WP_012516918.1 MULTISPECIES: MauE/DoxX family redox-associated membrane protein [Gammaproteobacteria]	CytoplasmicMembrane	10.00
WP_012516919.1 MULTISPECIES: DUF305 domain-containing protein [Gammaproteobacteria]	CytoplasmicMembrane	10.00
WP_012516958.1 MULTISPECIES: 50S ribosomal protein L4 [Alteromonas]	Cytoplasmic	9.97
WP_012516959.1 MULTISPECIES: 50S ribosomal protein L23 [Alteromonas]	Cytoplasmic	9.26
WP_012516961.1 MULTISPECIES: 30S ribosomal protein S19 [Alteromonas]	Cytoplasmic	9.97
WP_012516988.1 MULTISPECIES: P-II family nitrogen regulator [Alteromonas]	CytoplasmicMembrane	7.88
WP_012517074.1 MULTISPECIES: thioredoxin TrxA [Alteromonas]	Cytoplasmic	9.26
WP_012517169.1 MULTISPECIES: 50S ribosomal protein L21 [Alteromonas]	Cytoplasmic	9.97
WP_012517170.1 MULTISPECIES: 50S ribosomal protein L27 [Alteromonas]	Cytoplasmic	9.26
WP_012517256.1 MULTISPECIES: GatB/YqeY domain-containing protein [Alteromonas]	Cytoplasmic	9.97
WP_012517258.1 MULTISPECIES: 30S ribosomal protein S21 [Alteromonadaceae]	Cytoplasmic	9.26
WP_012517276.1 MULTISPECIES: TonB-dependent receptor domain-containing protein [Alteromonas]	OuterMembrane	9.52
WP_012517279.1 MULTISPECIES: MotA/TolQ/ExbB proton channel family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_012517332.1 MULTISPECIES: stringent starvation protein SspA [Alteromonas]	Cytoplasmic	9.97
WP_012517338.1 MULTISPECIES: ribosome hibernation promoting factor [Alteromonas]	Cytoplasmic	9.26
WP_012517351.1 MULTISPECIES: BolA family protein [Alteromonas]	Unknown	2.00
WP_012517538.1 MULTISPECIES: transcriptional regulator NrdR [Alteromonas]	Cytoplasmic	9.97
WP_012517627.1 MULTISPECIES: flagellar basal body rod protein FlgC [Alteromonas]	Periplasmic	9.44
WP_012517628.1 MULTISPECIES: flagellar hook assembly protein FlgD [Alteromonas]	Extracellular	9.71
WP_012517675.1 MULTISPECIES: flagellar biosynthesis protein FliQ [Alteromonas]	CytoplasmicMembrane	10.00
WP_012517682.1 MULTISPECIES: chemotaxis response regulator CheY [Alteromonadaceae]	Cytoplasmic	9.97
WP_012517705.1 MULTISPECIES: carbon storage regulator CsrA [Alteromonas]	Unknown	2.00
WP_012517736.1 MULTISPECIES: MotA/TolQ/ExbB proton channel family protein [Gammaproteobacteria]	CytoplasmicMembrane	10.00
WP_012517737.1 MULTISPECIES: ExbD/TolR family protein [Alteromonas]	Unknown	2.00
WP_012517742.1 MULTISPECIES: acyl-CoA thioesterase [Alteromonas]	Cytoplasmic	9.97
WP_012517787.1 MULTISPECIES: hypothetical protein [Gammaproteobacteria]	CytoplasmicMembrane	9.82
WP_012517852.1 MULTISPECIES: dihydroneopterin triphosphate 2'-epimerase [Alteromonas]	Unknown	2.00
WP_012517879.1 MULTISPECIES: outer membrane protein assembly factor BamE [Alteromonas]	OuterMembrane	9.92
WP_012518091.1 MULTISPECIES: 50S ribosomal protein L35 [Alteromonadaceae]	Cytoplasmic	9.26
WP_012518092.1 MULTISPECIES: 50S ribosomal protein L20 [Alteromonas]	Cytoplasmic	9.26
WP_012518127.1 MULTISPECIES: phenylalanine--tRNA ligase subunit alpha [Alteromonas]	Cytoplasmic	10.00
WP_012518206.1 MULTISPECIES: 50S ribosomal protein L32 [Alteromonas]	Cytoplasmic	9.26
WP_012518211.1 MULTISPECIES: acyl carrier protein [Alteromonadaceae]	Cytoplasmic	9.97
WP_012518257.1 MULTISPECIES: 30S ribosomal protein S15 [Alteromonas]	Cytoplasmic	9.26
WP_012518305.1 MULTISPECIES: MarR family winged helix-turn-helix transcriptional regulator [Alteromonas]	Cytoplasmic	9.97
WP_012518362.1 MULTISPECIES: succinate dehydrogenase iron-sulfur subunit [Alteromonas]	CytoplasmicMembrane	9.82
WP_012518366.1 MULTISPECIES: succinate--CoA ligase subunit alpha [Alteromonadales]	Cytoplasmic	9.97
WP_012518428.1 MULTISPECIES: EF-hand domain-containing protein [Alteromonas]	Unknown	2.00
WP_012518757.1 MULTISPECIES: IS66 family insertion sequence element accessory protein TnpB [Alteromonadales]	Unknown	2.00
WP_012518940.1 MULTISPECIES: transcription antitermination factor NusB [Alteromonas]	Cytoplasmic	8.96
WP_012518957.1 MULTISPECIES: RNA polymerase sigma factor RpoE [Alteromonas]	Cytoplasmic	9.97
WP_012518978.1 MULTISPECIES: nucleoid-associated protein HU-beta [Alteromonas]	Cytoplasmic	9.26
WP_012519093.1 MULTISPECIES: DUF2788 domain-containing protein [Gammaproteobacteria]	CytoplasmicMembrane	9.82
WP_012519109.1 MULTISPECIES: 5'-deoxynucleotidase [Alteromonas]	Cytoplasmic	8.96
WP_012519212.1 MULTISPECIES: 50S ribosomal protein L17 [Gammaproteobacteria]	Cytoplasmic	9.97
WP_012519214.1 MULTISPECIES: 30S ribosomal protein S4 [Gammaproteobacteria]	Cytoplasmic	9.97
WP_012519215.1 MULTISPECIES: 30S ribosomal protein S11 [Gammaproteobacteria]	Cytoplasmic	9.26
WP_012519216.1 MULTISPECIES: 30S ribosomal protein S13 [Gammaproteobacteria]	Cytoplasmic	9.97
WP_012519217.1 MULTISPECIES: 50S ribosomal protein L36 [Gammaproteobacteria]	Cytoplasmic	9.26
WP_012519221.1 MULTISPECIES: 30S ribosomal protein S5 [Alteromonas]	Cytoplasmic	9.97
WP_012519224.1 MULTISPECIES: 30S ribosomal protein S8 [Alteromonas]	Cytoplasmic	9.97
WP_012519228.1 MULTISPECIES: 50S ribosomal protein L14 [Alteromonas]	Cytoplasmic	9.26
WP_012519465.1 MULTISPECIES: division/cell wall cluster transcriptional repressor MraZ [Alteromonas]	Cytoplasmic	9.97
WP_012519516.1 MULTISPECIES: DUF3545 family protein [Alteromonas]	Unknown	2.00
WP_012519580.1 MULTISPECIES: FAD-dependent oxidoreductase [Alteromonas]	Cytoplasmic	9.97
WP_012519633.1 MULTISPECIES: DNA polymerase III subunit chi [Alteromonas]	Unknown	2.00
WP_012519905.1 MULTISPECIES: transcription antiterminator/RNA stability regulator CspE [Alteromonas]	Cytoplasmic	9.26
WP_012519953.1 MULTISPECIES: 50S ribosomal protein L9 [Alteromonas]	Cytoplasmic	9.97
WP_012519954.1 MULTISPECIES: 30S ribosomal protein S18 [Alteromonas/Salinimonas group]	Cytoplasmic	9.26
WP_012520075.1 MULTISPECIES: peptidylprolyl isomerase PpiC [Alteromonas]	Cytoplasmic	9.26
WP_012520077.1 MULTISPECIES: cytochrome o ubiquinol oxidase subunit IV [Alteromonas]	CytoplasmicMembrane	10.00
WP_012520088.1 MULTISPECIES: co-chaperone GroES [Alteromonas]	Cytoplasmic	9.97
WP_012520109.1 MULTISPECIES: DNA-binding transcriptional regulator Fis [Alteromonas]	Cytoplasmic	9.26
WP_012520154.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_012520217.1 MULTISPECIES: F0F1 ATP synthase subunit gamma [Alteromonas]	Cytoplasmic	9.12
WP_012520222.1 MULTISPECIES: F0F1 ATP synthase subunit C [Alteromonas/Salinimonas group]	CytoplasmicMembrane	10.00
WP_012520223.1 MULTISPECIES: F0F1 ATP synthase subunit A [Alteromonas]	CytoplasmicMembrane	10.00
WP_012801201.1 MULTISPECIES: mercury(II) reductase [Gammaproteobacteria]	Cytoplasmic	9.97
WP_012801202.1 MULTISPECIES: mercury resistance system periplasmic binding protein MerP [Gammaproteobacteria]	Unknown	2.50
WP_012801203.1 MULTISPECIES: mercuric transporter MerT family protein [Gammaproteobacteria]	CytoplasmicMembrane	10.00
WP_014290886.1 MULTISPECIES: 50S ribosomal protein L34 [Gammaproteobacteria]	Cytoplasmic	9.26
WP_014947716.1 MULTISPECIES: glycine--tRNA ligase subunit alpha [Alteromonas]	Cytoplasmic	9.97
WP_014947719.1 MULTISPECIES: Der GTPase-activating protein YihI [Alteromonas]	Cytoplasmic	8.96
WP_014947721.1 MULTISPECIES: c-type cytochrome [Alteromonas]	Periplasmic	10.00
WP_014947722.1 MULTISPECIES: ribosome biogenesis GTP-binding protein YihA/YsxC [Alteromonas]	Cytoplasmic	8.96
WP_014947725.1 MULTISPECIES: TrkH family potassium uptake protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947726.1 MULTISPECIES: Trk system potassium transporter TrkA [Alteromonas]	CytoplasmicMembrane	7.88
WP_014947732.1 MULTISPECIES: DUF494 family protein [Alteromonas]	Cytoplasmic	8.96
WP_014947739.1 MULTISPECIES: gamma carbonic anhydrase family protein [Alteromonas]	Cytoplasmic	9.97
WP_014947752.1 MULTISPECIES: RadC family protein [Alteromonas]	Cytoplasmic	9.97
WP_014947754.1 MULTISPECIES: YjbF family lipoprotein [Alteromonas]	Unknown	2.00
WP_014947757.1 MULTISPECIES: 50S ribosomal protein L28 [Alteromonas]	Cytoplasmic	9.26
WP_014947759.1 MULTISPECIES: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase [Alteromonas]	Cytoplasmic	9.26
WP_014947760.1 MULTISPECIES: pantetheine-phosphate adenylyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014947767.1 MULTISPECIES: thiosulfate sulfurtransferase GlpE [Alteromonas]	Cytoplasmic	9.26
WP_014947779.1 MULTISPECIES: DUF2960 family protein [Alteromonas]	Unknown	2.00
WP_014947786.1 MULTISPECIES: acyl-CoA dehydrogenase family protein [Alteromonas]	Cytoplasmic	9.97
WP_014947791.1 MULTISPECIES: threonine/serine exporter family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947801.1 MULTISPECIES: hydroxymethylbilane synthase [Alteromonas]	Cytoplasmic	9.97
WP_014947805.1 MULTISPECIES: DNA-directed RNA polymerase subunit omega [Alteromonas]	Cytoplasmic	8.96
WP_014947811.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	4.90
WP_014947826.1 MULTISPECIES: efflux RND transporter periplasmic adaptor subunit [Alteromonas]	CytoplasmicMembrane	9.97
WP_014947828.1 MULTISPECIES: alpha/beta hydrolase [Alteromonas]	Unknown	2.00
WP_014947829.1 MULTISPECIES: bifunctional acetyl-CoA hydrolase/transferase family protein/GNAT family N-acetyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014947832.1 MULTISPECIES: DUF6436 domain-containing protein [Alteromonas]	Unknown	2.00
WP_014947854.1 MULTISPECIES: phosphatase PAP2 family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947858.1 MULTISPECIES: flavin prenyltransferase UbiX [Alteromonas]	Cytoplasmic	9.26
WP_014947861.1 MULTISPECIES: inorganic diphosphatase [Alteromonas]	Cytoplasmic	9.26
WP_014947865.1 MULTISPECIES: acyl-CoA thioesterase [Alteromonas]	Unknown	2.00
WP_014947876.1 MULTISPECIES: LacI family DNA-binding transcriptional regulator [Alteromonas]	Cytoplasmic	9.97
WP_014947886.1 MULTISPECIES: TonB-dependent receptor [Alteromonas]	OuterMembrane	10.00
WP_014947888.1 MULTISPECIES: DeoR/GlpR family transcriptional regulator [Alteromonas]	Cytoplasmic	9.97
WP_014947891.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014947895.1 MULTISPECIES: agglutinin biogenesis protein MshK [Alteromonas]	Unknown	2.50
WP_014947896.1 MULTISPECIES: pilus (MSHA type) biogenesis protein MshL [Alteromonas]	OuterMembrane	9.92
WP_014947909.1 MULTISPECIES: rod shape-determining protein [Alteromonas]	Cytoplasmic	9.97
WP_014947913.1 MULTISPECIES: ribonuclease G [Alteromonas]	Cytoplasmic	9.97
WP_014947922.1 MULTISPECIES: two-component system response regulator ArcA [Alteromonas]	Cytoplasmic	9.97
WP_014947959.1 MULTISPECIES: DUF3392 family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947966.1 MULTISPECIES: gluconate 2-dehydrogenase subunit 3 family protein [Alteromonas]	Unknown	2.50
WP_014947970.1 MULTISPECIES: 2,3-diphosphoglycerate-dependent phosphoglycerate mutase [Alteromonas]	Cytoplasmic	8.96
WP_014947973.1 MULTISPECIES: SEL1-like repeat protein [Alteromonas]	Unknown	2.50
WP_014947975.1 MULTISPECIES: 50S ribosomal protein L3 [Alteromonas]	Cytoplasmic	9.26
WP_014947977.1 MULTISPECIES: 50S ribosomal protein L22 [Alteromonas]	Cytoplasmic	9.97
WP_014947978.1 MULTISPECIES: 30S ribosomal protein S3 [Alteromonas]	Cytoplasmic	9.97
WP_014947980.1 MULTISPECIES: 50S ribosomal protein L29 [Alteromonas]	Cytoplasmic	9.26
WP_014948000.1 MULTISPECIES: DUF808 domain-containing protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948004.1 MULTISPECIES: ammonium transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948008.1 MULTISPECIES: glutamate-1-semialdehyde 2,1-aminomutase [Alteromonas]	Cytoplasmic	9.26
WP_014948018.1 MULTISPECIES: DUF1338 domain-containing protein [Alteromonas]	Unknown	2.00
WP_014948020.1 MULTISPECIES: arginine N-succinyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948026.1 MULTISPECIES: TorF family putative porin [Alteromonas]	Unknown	2.50
WP_014948027.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948028.1 MULTISPECIES: DUF2970 domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948032.1 MULTISPECIES: shikimate kinase AroK [Alteromonas]	Cytoplasmic	9.97
WP_014948034.1 MULTISPECIES: pilus assembly protein PilP [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948035.1 MULTISPECIES: type IV pilus inner membrane component PilO [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948049.1 MULTISPECIES: argininosuccinate lyase [Alteromonas]	Cytoplasmic	9.97
WP_014948051.1 MULTISPECIES: ornithine carbamoyltransferase [Alteromonas]	Cytoplasmic	9.26
WP_014948054.1 MULTISPECIES: methylglyoxal synthase [Alteromonas]	Cytoplasmic	9.26
WP_014948056.1 MULTISPECIES: flagellar basal body L-ring protein FlgH [Alteromonas]	OuterMembrane	9.92
WP_014948062.1 MULTISPECIES: tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL [Alteromonas]	Unknown	2.00
WP_014948068.1 MULTISPECIES: protein-export chaperone SecB [Alteromonas]	Cytoplasmic	9.26
WP_014948069.1 MULTISPECIES: glutaredoxin 3 [Alteromonas]	Unknown	2.00
WP_014948070.1 MULTISPECIES: rhodanese-like domain-containing protein [Alteromonas]	Unknown	6.49
WP_014948071.1 MULTISPECIES: murein hydrolase activator EnvC family protein [Alteromonas]	Unknown	4.74
WP_014948073.1 MULTISPECIES: MerC domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948075.1 MULTISPECIES: DMT family transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948076.1 MULTISPECIES: archaetidylserine decarboxylase [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948087.1 MULTISPECIES: Sec-independent protein translocase protein TatB [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948088.1 MULTISPECIES: twin-arginine translocase subunit TatC [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948089.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.50
WP_014948094.1 MULTISPECIES: transcription termination factor Rho [Alteromonas]	Cytoplasmic	9.97
WP_014948098.1 MULTISPECIES: 5-(carboxyamino)imidazole ribonucleotide mutase [Alteromonas]	Unknown	2.00
WP_014948100.1 MULTISPECIES: copper chaperone PCu(A)C [Alteromonas]	Unknown	2.50
WP_014948101.1 MULTISPECIES: Dps family protein [Alteromonas]	Cytoplasmic	9.97
WP_014948105.1 MULTISPECIES: thioredoxin [Alteromonas]	Cytoplasmic	9.97
WP_014948106.1 MULTISPECIES: hypothetical protein [Alteromonas]	Cytoplasmic	8.96
WP_014948108.1 MULTISPECIES: DUF2065 domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948109.1 MULTISPECIES: adenylosuccinate synthase [Alteromonas]	Cytoplasmic	9.97
WP_014948122.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948132.1 MULTISPECIES: zinc ribbon domain-containing protein YjdM [Alteromonas]	Unknown	2.00
WP_014948150.1 MULTISPECIES: octaprenyl diphosphate synthase [Alteromonas]	Cytoplasmic	9.97
WP_014948153.1 MULTISPECIES: superoxide dismutase, Ni [Alteromonas]	Cytoplasmic	9.26
WP_014948157.1 MULTISPECIES: RNA polymerase sigma factor RpoS [Alteromonas]	Cytoplasmic	9.97
WP_014948159.1 MULTISPECIES: YqaA family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948160.1 MULTISPECIES: protein-L-isoaspartate(D-aspartate) O-methyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948164.1 MULTISPECIES: cell division protein FtsB [Alteromonas]	Unknown	2.00
WP_014948166.1 MULTISPECIES: methyl-accepting chemotaxis protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948175.1 MULTISPECIES: TIGR04211 family SH3 domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948181.1 sulfite exporter TauE/SafE family protein [Alteromonas macleodii]	CytoplasmicMembrane	10.00
WP_014948183.1 MULTISPECIES: thymidylate synthase [Alteromonas]	Cytoplasmic	9.97
WP_014948188.1 MULTISPECIES: hypothetical protein [Alteromonas]	Cytoplasmic	8.96
WP_014948226.1 MULTISPECIES: BolA family protein [Alteromonas]	Unknown	2.00
WP_014948227.1 MULTISPECIES: phosphatase PAP2 family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948232.1 MULTISPECIES: hypothetical protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948265.1 MULTISPECIES: RNA polymerase sigma factor RpoD [Alteromonas]	Cytoplasmic	9.97
WP_014948270.1 MULTISPECIES: glycerol-3-phosphate 1-O-acyltransferase PlsY [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948274.1 MULTISPECIES: histidine triad nucleotide-binding protein [Alteromonas]	Cytoplasmic	9.26
WP_014948279.1 MULTISPECIES: recombination-associated protein RdgC [Alteromonas]	Cytoplasmic	9.97
WP_014948281.1 MULTISPECIES: phosphate regulon transcriptional regulator PhoB [Alteromonas]	Cytoplasmic	9.97
WP_014948282.1 MULTISPECIES: phosphate regulon sensor histidine kinase PhoR [Alteromonas]	CytoplasmicMembrane	9.99
WP_014948287.1 MULTISPECIES: DUF3450 domain-containing protein [Alteromonas]	Unknown	4.90
WP_014948288.1 MULTISPECIES: MotA/TolQ/ExbB proton channel family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948289.1 MULTISPECIES: ExbD/TolR family protein [Alteromonas]	Unknown	2.00
WP_014948290.1 MULTISPECIES: energy transducer TonB [Alteromonas]	Unknown	2.00
WP_014948302.1 MULTISPECIES: DUF192 domain-containing protein [Alteromonas]	Unknown	2.50
WP_014948305.1 MULTISPECIES: HAMP domain-containing methyl-accepting chemotaxis protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948307.1 MULTISPECIES: Co2+/Mg2+ efflux protein ApaG [Alteromonas]	Cytoplasmic	8.96
WP_014948308.1 MULTISPECIES: 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA [Alteromonas]	Cytoplasmic	9.97
WP_014948310.1 peptidylprolyl isomerase SurA [Alteromonas macleodii]	Periplasmic	9.76
WP_014948312.1 MULTISPECIES: co-chaperone DjlA [Alteromonas]	Cytoplasmic	9.12
WP_014948313.1 MULTISPECIES: bifunctional protein-disulfide isomerase/oxidoreductase DsbC [Alteromonas]	Periplasmic	9.76
WP_014948329.1 MULTISPECIES: 50S ribosomal protein L13 [Alteromonas]	Cytoplasmic	9.26
WP_014948330.1 MULTISPECIES: 30S ribosomal protein S9 [Alteromonas]	Cytoplasmic	9.97
WP_014948334.1 MULTISPECIES: ClpXP protease specificity-enhancing factor [Alteromonas]	Unknown	2.00
WP_014948338.1 MULTISPECIES: magnesium transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948339.1 MULTISPECIES: HPr family phosphocarrier protein [Alteromonas]	Cytoplasmic	9.26
WP_014948340.1 MULTISPECIES: RNase adapter RapZ [Alteromonas]	Cytoplasmic	9.97
WP_014948343.1 MULTISPECIES: LPS export ABC transporter ATP-binding protein [Alteromonas]	Cytoplasmic	9.12
WP_014948345.1 MULTISPECIES: LPS export ABC transporter periplasmic protein LptC [Alteromonas]	Unknown	2.00
WP_014948348.1 MULTISPECIES: calcium/sodium antiporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948350.1 MULTISPECIES: lipid asymmetry maintenance ABC transporter permease subunit MlaE [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948351.1 MULTISPECIES: outer membrane lipid asymmetry maintenance protein MlaD [Alteromonas]	Unknown	2.00
WP_014948355.1 MULTISPECIES: UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948356.1 MULTISPECIES: trypsin-like peptidase domain-containing protein [Alteromonas]	Periplasmic	9.44
WP_014948357.1 MULTISPECIES: DegQ family serine endoprotease [Alteromonas]	Periplasmic	9.76
WP_014948358.1 MULTISPECIES: ZapG family protein [Alteromonas]	Unknown	2.00
WP_014948360.1 MULTISPECIES: YebC/PmpR family DNA-binding transcriptional regulator [Alteromonas]	Cytoplasmic	8.96
WP_014948380.1 MULTISPECIES: 3'-5' exonuclease [Alteromonas]	Cytoplasmic	8.96
WP_014948381.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.50
WP_014948398.1 MULTISPECIES: polyphosphate kinase 1 [Alteromonas]	CytoplasmicMembrane	7.88
WP_014948403.1 MULTISPECIES: phosphate signaling complex protein PhoU [Alteromonas]	Cytoplasmic	9.97
WP_014948406.1 MULTISPECIES: hydrogen peroxide-inducible genes activator [Alteromonas]	Cytoplasmic	9.26
WP_014948432.1 serine/threonine transporter SstT [Alteromonas macleodii]	CytoplasmicMembrane	10.00
WP_014948463.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948465.1 MULTISPECIES: DUF3718 domain-containing protein [Alteromonas]	Unknown	2.50
WP_014948470.1 MULTISPECIES: PAS domain-containing protein [Alteromonas]	Unknown	2.00
WP_014948475.1 MULTISPECIES: XTP/dITP diphosphatase [Alteromonas]	Cytoplasmic	9.26
WP_014948476.1 MULTISPECIES: ATP-dependent RNA helicase SrmB [Alteromonas]	Cytoplasmic	9.97
WP_014948480.1 MULTISPECIES: ExeA family protein [Alteromonas]	CytoplasmicMembrane	9.98
