SeqID	Localization	Score
WP_014947720.1 MULTISPECIES: class I SAM-dependent methyltransferase [Alteromonas]	Cytoplasmic	8.96
WP_014947721.1 MULTISPECIES: c-type cytochrome [Alteromonas]	Periplasmic	10.00
WP_014947722.1 MULTISPECIES: ribosome biogenesis GTP-binding protein YihA/YsxC [Alteromonas]	Cytoplasmic	8.96
WP_014947725.1 MULTISPECIES: TrkH family potassium uptake protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947726.1 MULTISPECIES: Trk system potassium transporter TrkA [Alteromonas]	CytoplasmicMembrane	7.88
WP_014947729.1 MULTISPECIES: peptide deformylase [Alteromonas]	Cytoplasmic	9.97
WP_014947730.1 MULTISPECIES: LysM peptidoglycan-binding domain-containing protein [Alteromonas]	Unknown	4.90
WP_014947732.1 MULTISPECIES: DUF494 family protein [Alteromonas]	Cytoplasmic	8.96
WP_014947734.1 MULTISPECIES: Sua5/YciO/YrdC/YwlC family protein [Alteromonas]	Unknown	2.00
WP_014947736.1 MULTISPECIES: OmpW family outer membrane protein [Alteromonas]	OuterMembrane	10.00
WP_014947737.1 MULTISPECIES: group II truncated hemoglobin [Alteromonas]	Cytoplasmic	8.96
WP_014947750.1 MULTISPECIES: M28 family metallopeptidase [Alteromonas]	Unknown	2.50
WP_014947752.1 MULTISPECIES: RadC family protein [Alteromonas]	Cytoplasmic	9.97
WP_014947754.1 MULTISPECIES: YjbF family lipoprotein [Alteromonas]	Unknown	2.00
WP_014947757.1 MULTISPECIES: 50S ribosomal protein L28 [Alteromonas]	Cytoplasmic	9.26
WP_014947759.1 MULTISPECIES: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase [Alteromonas]	Cytoplasmic	9.26
WP_014947760.1 MULTISPECIES: pantetheine-phosphate adenylyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014947763.1 hypothetical protein [Alteromonas macleodii]	Unknown	2.00
WP_014947766.1 MULTISPECIES: L-threonine 3-dehydrogenase [Alteromonas]	Cytoplasmic	9.97
WP_014947767.1 MULTISPECIES: thiosulfate sulfurtransferase GlpE [Alteromonas]	Cytoplasmic	9.26
WP_014947769.1 MULTISPECIES: flagellar basal body-associated protein FliL [Alteromonas]	CytoplasmicMembrane	9.97
WP_014947773.1 MULTISPECIES: DNA helicase Rep [Alteromonas]	Cytoplasmic	9.97
WP_014947774.1 MULTISPECIES: sensor domain-containing phosphodiesterase [Alteromonas]	CytoplasmicMembrane	7.88
WP_014947800.1 MULTISPECIES: uroporphyrinogen-III synthase [Alteromonas]	Unknown	2.00
WP_014947801.1 MULTISPECIES: hydroxymethylbilane synthase [Alteromonas]	Cytoplasmic	9.97
WP_014947802.1 MULTISPECIES: GGDEF domain-containing protein [Alteromonas]	Unknown	7.40
WP_014947805.1 MULTISPECIES: DNA-directed RNA polymerase subunit omega [Alteromonas]	Cytoplasmic	8.96
WP_014947810.1 MULTISPECIES: peroxiredoxin [Alteromonas]	Unknown	2.00
WP_014947811.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	4.90
WP_014947823.1 MULTISPECIES: DMT family transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947826.1 MULTISPECIES: efflux RND transporter periplasmic adaptor subunit [Alteromonas]	CytoplasmicMembrane	9.97
WP_014947828.1 MULTISPECIES: alpha/beta hydrolase [Alteromonas]	Unknown	2.00
WP_014947829.1 MULTISPECIES: bifunctional acetyl-CoA hydrolase/transferase family protein/GNAT family N-acetyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014947830.1 MULTISPECIES: histone deacetylase family protein [Alteromonas]	Cytoplasmic	9.97
WP_014947832.1 MULTISPECIES: DUF6436 domain-containing protein [Alteromonas]	Unknown	2.00
WP_014947836.1 MULTISPECIES: GTP cyclohydrolase II [Alteromonas]	Cytoplasmic	9.97
WP_014947845.1 MULTISPECIES: serine O-acetyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014947849.1 MULTISPECIES: DUF484 family protein [Alteromonas]	Unknown	2.00
WP_014947850.1 MULTISPECIES: diaminopimelate epimerase [Alteromonas]	Cytoplasmic	9.97
WP_014947854.1 MULTISPECIES: phosphatase PAP2 family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947855.1 MULTISPECIES: ribonuclease E activity regulator RraA [Alteromonas]	Cytoplasmic	9.97
WP_014947858.1 MULTISPECIES: flavin prenyltransferase UbiX [Alteromonas]	Cytoplasmic	9.26
WP_014947860.1 MULTISPECIES: class 1 fructose-bisphosphatase [Alteromonas]	Unknown	2.00
WP_014947861.1 MULTISPECIES: inorganic diphosphatase [Alteromonas]	Cytoplasmic	9.26
WP_014947862.1 MULTISPECIES: DUF3299 domain-containing protein [Alteromonas]	Unknown	2.50
WP_014947874.1 MULTISPECIES: alpha/beta hydrolase family protein [Alteromonas]	Unknown	2.00
WP_014947876.1 MULTISPECIES: LacI family DNA-binding transcriptional regulator [Alteromonas]	Cytoplasmic	9.97
WP_014947878.1 MULTISPECIES: UDP-glucose--hexose-1-phosphate uridylyltransferase [Alteromonas]	Unknown	2.00
WP_014947881.1 MULTISPECIES: single-stranded DNA-binding protein [Alteromonas]	Cytoplasmic	9.26
WP_014947886.1 MULTISPECIES: TonB-dependent receptor [Alteromonas]	OuterMembrane	10.00
WP_014947887.1 MULTISPECIES: glycerol kinase GlpK [Alteromonas]	Cytoplasmic	9.97
WP_014947894.1 MULTISPECIES: agglutinin biogenesis protein MshJ [Alteromonas]	Unknown	2.00
WP_014947896.1 MULTISPECIES: pilus (MSHA type) biogenesis protein MshL [Alteromonas]	OuterMembrane	9.92
WP_014947897.1 ExeA family protein [Alteromonas macleodii]	Unknown	6.29
WP_014947901.1 hypothetical protein [Alteromonas macleodii]	Unknown	2.00
WP_014947904.1 MULTISPECIES: type II secretion system protein [Alteromonas]	Unknown	2.00
WP_014947909.1 MULTISPECIES: rod shape-determining protein [Alteromonas]	Cytoplasmic	9.97
WP_014947910.1 rod shape-determining protein MreC [Alteromonas macleodii]	Unknown	2.00
WP_014947913.1 MULTISPECIES: ribonuclease G [Alteromonas]	Cytoplasmic	9.97
WP_014947915.1 MULTISPECIES: carbon-nitrogen hydrolase family protein [Alteromonas]	Cytoplasmic	9.26
WP_014947922.1 MULTISPECIES: two-component system response regulator ArcA [Alteromonas]	Cytoplasmic	9.97
WP_014947929.1 MULTISPECIES: oxidative damage protection protein [Alteromonas]	Unknown	2.00
WP_014947933.1 MULTISPECIES: response regulator [Alteromonas]	Cytoplasmic	9.26
WP_014947935.1 MULTISPECIES: chemotaxis protein CheW [Alteromonas]	Cytoplasmic	9.97
WP_014947938.1 MULTISPECIES: chemoreceptor glutamine deamidase CheD [Alteromonas]	Unknown	2.00
WP_014947939.1 MULTISPECIES: protein-glutamate methylesterase/protein-glutamine glutaminase [Alteromonas]	Cytoplasmic	9.97
WP_014947941.1 MULTISPECIES: response regulator [Alteromonas]	Cytoplasmic	9.26
WP_014947943.1 MULTISPECIES: chemotaxis protein CheW [Alteromonas]	Cytoplasmic	9.97
WP_014947947.1 MULTISPECIES: chemoreceptor glutamine deamidase CheD [Alteromonas]	Cytoplasmic	8.96
WP_014947948.1 MULTISPECIES: protein-glutamate methylesterase/protein-glutamine glutaminase [Alteromonas]	Cytoplasmic	9.97
WP_014947949.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.50
WP_014947951.1 MULTISPECIES: TonB-dependent receptor [Alteromonas]	OuterMembrane	9.52
WP_014947956.1 MULTISPECIES: DMT family transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947958.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014947959.1 MULTISPECIES: DUF3392 family protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014947964.1 MULTISPECIES: hydroxypyruvate isomerase family protein [Alteromonas]	Unknown	4.99
WP_014947966.1 MULTISPECIES: gluconate 2-dehydrogenase subunit 3 family protein [Alteromonas]	Unknown	2.50
WP_014947969.1 MULTISPECIES: branched-chain amino acid aminotransferase [Alteromonas]	Cytoplasmic	9.97
WP_014947971.1 MULTISPECIES: cupin domain-containing protein [Alteromonas]	Unknown	2.00
WP_014947974.1 MULTISPECIES: GspE/PulE family protein [Alteromonas]	Cytoplasmic	9.97
WP_014947975.1 MULTISPECIES: 50S ribosomal protein L3 [Alteromonas]	Cytoplasmic	9.26
WP_014947976.1 MULTISPECIES: 50S ribosomal protein L2 [Alteromonas]	Cytoplasmic	9.97
WP_014947977.1 MULTISPECIES: 50S ribosomal protein L22 [Alteromonas]	Cytoplasmic	9.97
WP_014947978.1 MULTISPECIES: 30S ribosomal protein S3 [Alteromonas]	Cytoplasmic	9.97
WP_014947980.1 MULTISPECIES: 50S ribosomal protein L29 [Alteromonas]	Cytoplasmic	9.26
WP_014947986.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.50
WP_014948004.1 MULTISPECIES: ammonium transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948007.1 MULTISPECIES: adenylate/guanylate cyclase domain-containing protein [Alteromonas]	Cytoplasmic	8.96
WP_014948008.1 MULTISPECIES: glutamate-1-semialdehyde 2,1-aminomutase [Alteromonas]	Cytoplasmic	9.26
WP_014948009.1 MULTISPECIES: aspartate carbamoyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948016.1 MULTISPECIES: heme NO-binding domain-containing protein [Alteromonas]	Cytoplasmic	8.96
WP_014948018.1 MULTISPECIES: DUF1338 domain-containing protein [Alteromonas]	Unknown	2.00
WP_014948020.1 MULTISPECIES: arginine N-succinyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948027.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948028.1 MULTISPECIES: DUF2970 domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948032.1 MULTISPECIES: shikimate kinase AroK [Alteromonas]	Cytoplasmic	9.97
WP_014948035.1 MULTISPECIES: type IV pilus inner membrane component PilO [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948036.1 MULTISPECIES: PilN domain-containing protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948049.1 MULTISPECIES: argininosuccinate lyase [Alteromonas]	Cytoplasmic	9.97
WP_014948054.1 MULTISPECIES: methylglyoxal synthase [Alteromonas]	Cytoplasmic	9.26
WP_014948068.1 MULTISPECIES: protein-export chaperone SecB [Alteromonas]	Cytoplasmic	9.26
WP_014948069.1 MULTISPECIES: glutaredoxin 3 [Alteromonas]	Unknown	2.00
WP_014948070.1 MULTISPECIES: rhodanese-like domain-containing protein [Alteromonas]	Unknown	6.49
WP_014948073.1 MULTISPECIES: MerC domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948075.1 MULTISPECIES: DMT family transporter [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948078.1 MULTISPECIES: oligoribonuclease [Alteromonas]	Cytoplasmic	9.97
WP_014948080.1 MULTISPECIES: TonB-dependent receptor domain-containing protein [Alteromonas]	Unknown	2.50
WP_014948087.1 MULTISPECIES: Sec-independent protein translocase protein TatB [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948088.1 MULTISPECIES: twin-arginine translocase subunit TatC [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948089.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.50
WP_014948094.1 MULTISPECIES: transcription termination factor Rho [Alteromonas]	Cytoplasmic	9.97
WP_014948097.1 MULTISPECIES: Na+/H+ antiporter NhaA [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948098.1 MULTISPECIES: 5-(carboxyamino)imidazole ribonucleotide mutase [Alteromonas]	Unknown	2.00
WP_014948101.1 MULTISPECIES: Dps family protein [Alteromonas]	Cytoplasmic	9.97
WP_014948104.1 MULTISPECIES: DUF962 domain-containing protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948106.1 MULTISPECIES: hypothetical protein [Alteromonas]	Cytoplasmic	8.96
WP_014948108.1 MULTISPECIES: DUF2065 domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948109.1 MULTISPECIES: adenylosuccinate synthase [Alteromonas]	Cytoplasmic	9.97
WP_014948113.1 MULTISPECIES: LabA-like NYN domain-containing protein [Alteromonas]	Unknown	2.00
WP_014948122.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948132.1 MULTISPECIES: zinc ribbon domain-containing protein YjdM [Alteromonas]	Unknown	2.00
WP_014948136.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948151.1 MULTISPECIES: Obg family GTPase CgtA [Alteromonas]	Cytoplasmic	8.96
WP_014948160.1 MULTISPECIES: protein-L-isoaspartate(D-aspartate) O-methyltransferase [Alteromonas]	Cytoplasmic	9.97
WP_014948162.1 MULTISPECIES: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Alteromonas]	Cytoplasmic	9.97
WP_014948164.1 MULTISPECIES: cell division protein FtsB [Alteromonas]	Unknown	2.00
WP_014948166.1 MULTISPECIES: methyl-accepting chemotaxis protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948175.1 MULTISPECIES: TIGR04211 family SH3 domain-containing protein [Alteromonas]	CytoplasmicMembrane	9.82
WP_014948176.1 MULTISPECIES: CYTH domain-containing protein [Alteromonas]	Unknown	2.00
WP_014948178.1 MULTISPECIES: DNA mismatch repair endonuclease MutH [Alteromonas]	Cytoplasmic	9.26
WP_014948179.1 MULTISPECIES: RNA pyrophosphohydrolase [Alteromonas]	Cytoplasmic	9.26
WP_014948183.1 MULTISPECIES: thymidylate synthase [Alteromonas]	Cytoplasmic	9.97
WP_014948188.1 MULTISPECIES: hypothetical protein [Alteromonas]	Cytoplasmic	8.96
WP_014948190.1 MULTISPECIES: bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA [Alteromonas]	Cytoplasmic	9.97
WP_014948201.1 MULTISPECIES: DEAD/DEAH box helicase [Alteromonas]	Cytoplasmic	9.97
WP_014948204.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948223.1 MULTISPECIES: methyltransferase [Alteromonas]	Cytoplasmic	9.26
WP_014948225.1 MULTISPECIES: alpha-ketoglutarate-dependent dioxygenase AlkB family protein [Alteromonas]	Unknown	2.00
WP_014948226.1 MULTISPECIES: BolA family protein [Alteromonas]	Unknown	2.00
WP_014948232.1 MULTISPECIES: hypothetical protein [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948243.1 MULTISPECIES: CmpA/NrtA family ABC transporter substrate-binding protein [Alteromonas]	Unknown	4.96
WP_014948247.1 MULTISPECIES: HD domain-containing protein [Alteromonas]	Cytoplasmic	9.97
WP_014948248.1 MULTISPECIES: thiol:disulfide interchange protein DsbA/DsbL [Alteromonas]	Periplasmic	9.76
WP_014948251.1 MULTISPECIES: hypothetical protein [Alteromonas]	Unknown	2.00
WP_014948252.1 MULTISPECIES: DUF3016 domain-containing protein [Alteromonas]	Unknown	2.50
WP_014948263.1 MULTISPECIES: hypothetical protein [Alteromonas]	OuterMembrane	9.52
WP_014948265.1 MULTISPECIES: RNA polymerase sigma factor RpoD [Alteromonas]	Cytoplasmic	9.97
WP_014948270.1 MULTISPECIES: glycerol-3-phosphate 1-O-acyltransferase PlsY [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948271.1 MULTISPECIES: dihydroneopterin aldolase [Alteromonas]	Cytoplasmic	9.97
WP_014948273.1 MULTISPECIES: undecaprenyl-diphosphate phosphatase [Alteromonas]	CytoplasmicMembrane	10.00
WP_014948274.1 MULTISPECIES: histidine triad nucleotide-binding protein [Alteromonas]	Cytoplasmic	9.26
WP_014948276.1 MULTISPECIES: HDOD domain-containing protein [Alteromonas]	Unknown	2.00
WP_014948278.1 MULTISPECIES: helix-turn-helix domain-containing protein [Alteromonas]	Cytoplasmic	9.26
WP_014948281.1 MULTISPECIES: phosphate regulon transcriptional regulator PhoB [Alteromonas]	Cytoplasmic	9.97
WP_014948282.1 MULTISPECIES: phosphate regulon sensor histidine kinase PhoR [Alteromonas]	CytoplasmicMembrane	9.99
