SeqID	Localization	Score
WP_011055160.1 beta-class carbonic anhydrase [Synechococcus elongatus]	Unknown	2.00
WP_011055161.1 catalase family peroxidase [Synechococcus elongatus]	Periplasmic	10.00
WP_011055162.1 MgtC/SapB family protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011055163.1 chromate transporter [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011055164.1 cysteine synthase A [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011055165.1 gamma-glutamyltransferase family protein [Synechococcus elongatus]	Periplasmic	9.44
WP_011055166.1 DUF4242 domain-containing protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011055167.1 acyl-CoA dehydrogenase family protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011055168.1 ABC transporter ATP-binding protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011055169.1 ABC transporter substrate-binding protein [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011055170.1 ABC transporter permease [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011055171.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011055172.1 BrnT family toxin [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011055173.1 BrnA antitoxin family protein [Synechococcus elongatus]	Unknown	2.00
WP_011055174.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242314.1 flavodoxin FldA [Synechococcus elongatus]	Unknown	2.00
WP_011242315.1 chlorophyll a/b binding light-harvesting protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242317.1 type II toxin-antitoxin system VapC family toxin [Synechococcus elongatus]	Unknown	2.00
WP_011242318.1 RNB domain-containing ribonuclease [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242320.1 LexA family protein [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242324.1 PHP domain-containing protein [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242330.1 acyltransferase [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242331.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242335.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242339.1 cupredoxin domain-containing protein [Synechococcus elongatus]	Unknown	2.50
WP_011242343.1 glucose 1-dehydrogenase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242344.1 MGH1-like glycoside hydrolase domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242346.1 H(+)/Cl(-) exchange transporter ClcA [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242351.1 M14 family metallopeptidase [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242360.1 Tab2/Atab2 family RNA-binding protein [Synechococcus elongatus]	Unknown	2.00
WP_011242361.1 S1 RNA-binding domain-containing protein [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242364.1 long-chain acyl-[acyl-carrier-protein] reductase [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242365.1 acetyl-CoA carboxylase carboxyltransferase subunit alpha [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242366.1 SDR family oxidoreductase [Synechococcus elongatus]	CytoplasmicMembrane	9.76
WP_011242367.1 GTP cyclohydrolase I FolE [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242368.1 PhzF family phenazine biosynthesis protein [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242369.1 SpoIID/LytB domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242370.1 ATP adenylyltransferase family protein [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242371.1 DUF2256 domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242381.1 NAD(P) transhydrogenase subunit alpha part 2 [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242382.1 NAD(P) transhydrogenase subunit alpha [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242384.1 50S ribosomal protein L34 [Synechococcus elongatus]	Unknown	2.00
WP_011242385.1 ribonuclease P protein component [Synechococcus elongatus]	Unknown	2.00
WP_011242386.1 PH domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242387.1 membrane protein insertase YidC [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242388.1 Jag family protein [Synechococcus elongatus]	Unknown	2.00
WP_011242391.1 AAA family ATPase [Synechococcus elongatus]	CytoplasmicMembrane	7.88
WP_011242392.1 B12-binding domain-containing radical SAM protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242393.1 peptidase U32 family protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242394.1 hypothetical protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242396.1 glycosyltransferase family 4 protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242397.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.50
WP_011242400.1 cytochrome b/b6 domain-containing protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242401.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242402.1 cytochrome c6 PetJ [Synechococcus elongatus]	Periplasmic	9.84
WP_011242403.1 tetratricopeptide repeat protein [Synechococcus elongatus]	Unknown	2.50
WP_011242404.1 hypothetical protein [Synechococcus elongatus]	CytoplasmicMembrane	9.86
WP_011242406.1 P-loop NTPase family protein [Synechococcus elongatus]	Unknown	2.00
WP_011242408.1 iron-regulated protein A [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242410.1 Ycf34 family protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242411.1 tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB [Synechococcus elongatus]	Unknown	2.00
WP_011242413.1 lysophospholipid acyltransferase family protein [Synechococcus elongatus]	Unknown	2.00
WP_011242414.1 ACP S-malonyltransferase [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242415.1 beta-ketoacyl-ACP synthase III [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242416.1 phosphate acyltransferase PlsX [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242419.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.50
WP_011242421.1 UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242422.1 quinolinate synthase NadA [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242426.1 class II fructose-bisphosphate aldolase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242427.1 VOC family protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242428.1 adenosylcobinamide-phosphate synthase CbiB [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242429.1 homoserine kinase [Synechococcus elongatus]	Unknown	2.00
WP_011242430.1 NAD(P)H-quinone oxidoreductase subunit 4 [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242433.1 DUF6439 family protein [Synechococcus elongatus]	Unknown	2.00
WP_011242435.1 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242436.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242437.1 N-acetyl-gamma-glutamyl-phosphate reductase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242439.1 peptidylprolyl isomerase [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242440.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242441.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242442.1 5-(carboxyamino)imidazole ribonucleotide synthase [Synechococcus elongatus]	CytoplasmicMembrane	9.97
WP_011242443.1 ribulose bisphosphate carboxylase small subunit [Synechococcus elongatus]	Unknown	2.00
WP_011242444.1 form I ribulose bisphosphate carboxylase large subunit [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242445.1 beta-carboxysome assembly protein CcmO [Synechococcus elongatus]	Unknown	2.00
WP_011242446.1 beta-carboxysome scaffolding protein CcmN [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242448.1 beta-carboxysome shell vertex protein CcmL [Synechococcus elongatus]	Unknown	2.00
WP_011242449.1 carbon dioxide-concentrating mechanism protein CcmK [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242451.1 ferredoxin:protochlorophyllide reductase (ATP-dependent) iron-sulfur ATP-binding protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242452.1 S-layer homology domain-containing protein [Synechococcus elongatus]	Extracellular	9.65
WP_011242453.1 type I DNA topoisomerase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242454.1 NAD(P)H-quinone oxidoreductase subunit N [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242455.1 ABC transporter ATP-binding protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242457.1 YbjN domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242458.1 lipoate--protein ligase family protein [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242460.1 Fe(3+) ABC transporter substrate-binding protein [Synechococcus elongatus]	Periplasmic	9.76
WP_011242461.1 class I SAM-dependent methyltransferase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242468.1 VOC family protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242471.1 glycosyltransferase [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242473.1 hypothetical protein [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242474.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242475.1 M61 family metallopeptidase [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242477.1 choice-of-anchor I family protein [Synechococcus elongatus]	Unknown	5.77
WP_011242478.1 YifB family Mg chelatase-like AAA ATPase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242481.1 carbonic anhydrase family protein [Synechococcus elongatus]	Unknown	2.00
WP_011242482.1 ATP-dependent sacrificial sulfur transferase LarE [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242486.1 inorganic diphosphatase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242490.1 SLC26/SulP family anion transporter [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242491.1 acetyl-CoA carboxylase biotin carboxylase subunit [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242493.1 RelA/SpoT family protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242495.1 NAD(P)H-dependent oxidoreductase [Synechococcus elongatus]	Unknown	2.00
WP_011242496.1 RluA family pseudouridine synthase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242497.1 HupE/UreJ family protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242500.1 recombination mediator RecR [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242501.1 SH3 domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242502.1 cytochrome P450 [Synechococcus elongatus]	CytoplasmicMembrane	8.46
WP_011242503.1 2-carboxy-1,4-naphthoquinone phytyltransferase [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242505.1 HHL1-like protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242507.1 pentapeptide repeat-containing protein [Synechococcus elongatus]	CytoplasmicMembrane	9.86
WP_011242509.1 Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C-terminal domain [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242514.1 EAL domain-containing protein [Synechococcus elongatus]	CytoplasmicMembrane	7.88
WP_011242515.1 MFS transporter [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242517.1 acetate--CoA ligase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242519.1 YqiA/YcfP family alpha/beta fold hydrolase [Synechococcus elongatus]	Unknown	2.00
WP_011242520.1 2-hydroxyacid dehydrogenase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242521.1 NADH-quinone oxidoreductase subunit NuoK [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242523.1 NAD(P)H-quinone oxidoreductase subunit I [Synechococcus elongatus]	Cytoplasmic	9.12
WP_011242524.1 NADH-quinone oxidoreductase subunit NuoH [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242527.1 peptide deformylase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242528.1 hypothetical protein [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242533.1 aminotransferase class IV [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242535.1 7-cyano-7-deazaguanine synthase QueC [Synechococcus elongatus]	Unknown	2.50
WP_011242536.1 7-carboxy-7-deazaguanine synthase QueE [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242537.1 chlorophyll a/b-binding protein [Synechococcus elongatus]	Unknown	2.00
WP_011242540.1 DUF1622 domain-containing protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242545.1 photosystem I reaction center subunit IV [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242547.1 CHAD domain-containing protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242548.1 bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242549.1 metal ABC transporter permease [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242552.1 FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242557.1 HTH-type transcriptional activator CmpR [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242559.1 tryptophan--tRNA ligase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242560.1 ABC transporter permease [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242561.1 DUF3172 domain-containing protein [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242564.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242566.1 RecQ family ATP-dependent DNA helicase [Synechococcus elongatus]	CytoplasmicMembrane	8.46
WP_011242567.1 5-formyltetrahydrofolate cyclo-ligase [Synechococcus elongatus]	Unknown	2.00
WP_011242568.1 Npun_F2552 family protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242570.1 NAD(P)-dependent malic enzyme [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242571.1 2OG-Fe(II) oxygenase family protein [Synechococcus elongatus]	Unknown	2.00
WP_011242576.1 Zn(II)-sensing metalloregulatory transcriptional repressor SmtB [Synechococcus elongatus]	Unknown	2.00
WP_011242588.1 50S ribosomal protein L35 [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242589.1 50S ribosomal protein L20 [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242590.1 transporter substrate-binding domain-containing protein [Synechococcus elongatus]	Periplasmic	9.48
WP_011242592.1 tetratricopeptide repeat protein [Synechococcus elongatus]	Unknown	2.00
WP_011242595.1 glycosyltransferase [Synechococcus elongatus]	Unknown	2.00
WP_011242597.1 phosphoglucomutase/phosphomannomutase family protein [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242603.1 NAD(P)/FAD-dependent oxidoreductase [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242609.1 glutathione S-transferase family protein [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242610.1 aminotransferase class V-fold PLP-dependent enzyme [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242613.1 tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD [Synechococcus elongatus]	Extracellular	9.45
WP_011242614.1 photosystem I reaction center subunit III [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242621.1 Crp/Fnr family transcriptional regulator [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242622.1 LysR family transcriptional regulator [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242623.1 HEAT repeat domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242624.1 ferredoxin--nitrite reductase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242625.1 CmpA/NrtA family ABC transporter substrate-binding protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242626.1 nitrate ABC transporter permease [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242627.1 nitrate ABC transporter ATP-binding protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242628.1 nitrate ABC transporter ATP-binding protein [Synechococcus elongatus]	CytoplasmicMembrane	9.99
WP_011242631.1 potassium channel family protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242632.1 cytochrome b6-f complex iron-sulfur subunit [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242633.1 cytochrome f [Synechococcus elongatus]	Unknown	2.00
WP_011242635.1 precorrin-4 C(11)-methyltransferase [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242637.1 RadC family protein [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242640.1 HlyD family efflux transporter periplasmic adaptor subunit [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242642.1 tRNA pseudouridine(55) synthase TruB [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242644.1 50S ribosomal protein L27 [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242647.1 circadian clock protein KaiB [Synechococcus elongatus]	Cytoplasmic	10.00
WP_011242648.1 circadian clock protein KaiC [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242652.1 DUF4160 domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242653.1 DUF2442 domain-containing protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242655.1 DUF2442 domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242656.1 type II toxin-antitoxin system Phd/YefM family antitoxin [Synechococcus elongatus]	Unknown	2.00
WP_011242657.1 Txe/YoeB family addiction module toxin [Synechococcus elongatus]	Unknown	2.00
WP_011242660.1 type II toxin-antitoxin system VapC family toxin [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242661.1 glycosyltransferase family 39 protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242664.1 TrmH family RNA methyltransferase [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242666.1 indole-3-glycerol phosphate synthase TrpC [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242667.1 regulatory protein SipA [Synechococcus elongatus]	Unknown	2.00
WP_011242674.1 molybdenum cofactor guanylyltransferase [Synechococcus elongatus]	CytoplasmicMembrane	9.76
WP_011242675.1 DUF4346 domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242677.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242678.1 6-carboxytetrahydropterin synthase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242679.1 hypothetical protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242681.1 NADH dehydrogenase subunit K [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242683.1 rubredoxin [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242685.1 cytochrome b559 subunit alpha [Synechococcus elongatus]	Unknown	2.00
WP_011242686.1 cytochrome b559 subunit beta [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242692.1 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242696.1 recombinase family protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242700.1 DMT family transporter [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242701.1 DMT family transporter [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242702.1 NAD-dependent epimerase/dehydratase family protein [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242703.1 MarR family winged helix-turn-helix transcriptional regulator [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242707.1 hypothetical protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242709.1 GTPase family protein [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242711.1 bifunctional pantoate--beta-alanine ligase/(d)CMP kinase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242712.1 DUF305 domain-containing protein [Synechococcus elongatus]	CytoplasmicMembrane	9.86
WP_011242714.1 HD domain-containing phosphohydrolase [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242715.1 type II toxin-antitoxin system HicA family toxin [Synechococcus elongatus]	Unknown	2.00
WP_011242716.1 BolA family protein [Synechococcus elongatus]	Unknown	2.00
WP_011242719.1 LabA-like NYN domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242720.1 methionine--tRNA ligase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242725.1 DUF561 domain-containing protein [Synechococcus elongatus]	Unknown	2.00
WP_011242727.1 gamma-glutamylcyclotransferase [Synechococcus elongatus]	Unknown	2.00
WP_011242728.1 peptidase domain-containing ABC transporter [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242730.1 ferredoxin-thioredoxin reductase variable chain [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242733.1 bluetail domain-containing putative surface protein [Synechococcus elongatus]	Extracellular	10.00
WP_011242734.1 TldD/PmbA family protein [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242735.1 ABC transporter permease [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242737.1 ribonuclease R family protein [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242738.1 30S ribosomal protein S18 [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242739.1 50S ribosomal protein L33 [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242743.1 mercuric reductase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242744.1 EcsC family protein [Synechococcus elongatus]	Unknown	2.00
WP_011242746.1 universal stress protein [Synechococcus elongatus]	Unknown	2.00
WP_011242747.1 ribosome biogenesis GTPase YlqF [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242748.1 AI-2E family transporter [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242749.1 RluA family pseudouridine synthase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242753.1 HU family DNA-binding protein [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242754.1 pentapeptide repeat-containing protein [Synechococcus elongatus]	Extracellular	9.71
WP_011242755.1 CRR6 family NdhI maturation factor [Synechococcus elongatus]	Unknown	2.00
WP_011242756.1 iron-sulfur cluster carrier protein ApbC [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242759.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242760.1 HhoA/HhoB/HtrA family serine endopeptidase [Synechococcus elongatus]	Periplasmic	9.44
WP_011242762.1 bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242766.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242767.1 TenA family protein [Synechococcus elongatus]	Unknown	2.00
WP_011242769.1 class I SAM-dependent methyltransferase [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242770.1 class I SAM-dependent methyltransferase [Synechococcus elongatus]	Unknown	2.00
WP_011242771.1 TPM domain-containing protein [Synechococcus elongatus]	CytoplasmicMembrane	10.00
WP_011242773.1 plastocyanin [Synechococcus elongatus]	Periplasmic	9.76
WP_011242774.1 NAD-dependent epimerase/dehydratase family protein [Synechococcus elongatus]	Unknown	2.00
WP_011242775.1 uroporphyrinogen decarboxylase [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242776.1 1,4-alpha-glucan branching protein GlgB [Synechococcus elongatus]	Cytoplasmic	9.26
WP_011242777.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242780.1 potassium channel family protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242782.1 ATP-dependent DNA helicase RecG [Synechococcus elongatus]	CytoplasmicMembrane	8.46
WP_011242783.1 hypothetical protein [Synechococcus elongatus]	Unknown	2.00
WP_011242785.1 YbjN domain-containing protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242786.1 hypothetical protein [Synechococcus elongatus]	Cytoplasmic	8.96
WP_011242787.1 hypothetical protein [Synechococcus elongatus]	CytoplasmicMembrane	9.82
WP_011242788.1 ribonuclease PH [Synechococcus elongatus]	Cytoplasmic	9.97
WP_011242790.1 bifunctional nuclease family protein [Synechococcus elongatus]	Unknown	2.00
