Carbon Metabolism,1200,K00626,AEZ55_4446,scf7180000008835,2238190,2239371,+,-1.178248072,9.020136952,6.190217192,0.012845842,acetyl-CoA C-acetyltransferase
Carbon Metabolism,1200,K00626,AEZ55_4357,scf7180000008835,2141520,2142695,+,-0.963696742,9.767003038,6.815309262,0.009037965,acetyl-CoA C-acetyltransferase
Carbon Metabolism,1200,K00626,AEZ55_0841,scf7180000008834,767630,768880,+,-0.092403616,3.011702257,0.102058729,0.749372928,acetyl-CoA acetyltransferase
Carbon Metabolism,1200,K00627,AEZ55_1133,scf7180000008834,1057580,1059628,+,-0.738151895,8.486752413,3.147110154,0.076061558,dihydrolipoyllysine-residue acetyltransferase
Carbon Metabolism,1200,K00640,AEZ55_4312,scf7180000008835,2096891,2097466,-,-0.057921955,4.409650502,0.047239072,0.82793909,bacterial transferase hexapeptide repeat
Carbon Metabolism,1200,K00640,AEZ55_1417,scf7180000008834,1354058,1354882,+,-0.614974674,6.624480164,6.173837618,0.012965306,serine O-acetyltransferase
Carbon Metabolism,1200,K00640,AEZ55_2631,scf7180000008835,449996,450802,+,-0.093485264,8.680010185,0.071343998,0.789389878,serine O-acetyltransferase
Carbon Metabolism,1200,K00658,AEZ55_4711,scf7180000008835,2492557,2494068,+,0.103516178,8.647021318,0.091717869,0.762004496,"dihydrolipoyllysine-residue succinyltransferase,"
Carbon Metabolism,1200,K00830,AEZ55_4799,scf7180000008835,2596247,2597368,+,0.596198373,9.668660678,1.64893019,0.199104601,"aminotransferase, class V"
Carbon Metabolism,1200,K00831,AEZ55_2091,scf7180000008834,1989474,1989899,+,0.07549385,4.872711082,0.085220186,0.770343994,putative phosphoserine transaminase
Carbon Metabolism,1200,K00831,AEZ55_2090,scf7180000008834,1989055,1989477,+,-0.117477766,5.408451998,0.195966742,0.657996263,putative phosphoserine transaminase
Carbon Metabolism,1200,K00831,AEZ55_2092,scf7180000008834,1989957,1990154,+,0.165383229,3.099710823,0.228107742,0.632930473,conserved domain protein
Carbon Metabolism,1200,K00845,AEZ55_1837,scf7180000008834,1752694,1753647,+,-0.992854757,7.440638366,4.071022972,0.043624847,glucokinase
Carbon Metabolism,1200,K00850,AEZ55_4760,scf7180000008835,2552303,2553307,-,0.107029964,4.503461423,0.186204612,0.66609444,phosphofructokinase
Carbon Metabolism,1200,K00855,AEZ55_2238,scf7180000008835,60368,61273,+,0.014526969,6.338249016,0.003824361,0.950689119,phosphoribulokinase / Uridine kinase family
Carbon Metabolism,1200,K00873,AEZ55_1829,scf7180000008834,1745860,1747296,-,-0.705540099,8.909847102,2.342759231,0.125866434,pyruvate kinase
Carbon Metabolism,1200,K00874,AEZ55_1801,scf7180000008834,1717422,1718393,-,0.091710197,4.20216846,0.141137402,0.707152889,"kinase, PfkB family"
Carbon Metabolism,1200,K00925,AEZ55_4124,scf7180000008835,1923781,1924962,+,0.104998567,6.458945018,0.175798001,0.675009523,acetate kinase
Carbon Metabolism,1200,K00927,AEZ55_3403,scf7180000008835,1201396,1202589,+,0.158985736,7.199269253,0.380125134,0.537536274,phosphoglycerate kinase
Carbon Metabolism,1200,K00948,AEZ55_4169,scf7180000008835,1955256,1956203,-,0.681563796,8.856629964,4.708927799,0.030006361,ribose-phosphate diphosphokinase
Carbon Metabolism,1200,K01007,AEZ55_4553,scf7180000008835,2350653,2353025,+,0.582633272,10.42246865,2.543257252,0.11076607,phosphoenolpyruvate synthase
Carbon Metabolism,1200,K01057,AEZ55_1833,scf7180000008834,1750165,1750818,+,-1.215767968,7.660337722,6.178685562,0.012929829,6-phosphogluconolactonase
Carbon Metabolism,1200,K01070,AEZ55_0672,scf7180000008834,600572,601414,+,0.013284601,5.455701361,0.003097764,0.955614608,S-formylglutathione hydrolase
Carbon Metabolism,1200,K01079,AEZ55_1526,scf7180000008834,1449087,1450070,+,-0.030846894,5.369936047,0.021134145,0.88441411,phosphoserine phosphatase SerB
Carbon Metabolism,1200,K01491,AEZ55_1456,scf7180000008834,1391296,1392150,-,0.256345645,6.704422379,1.001380901,0.316976601,"tetrahydrofolate dehydrogenase/cyclohydrolase,"
Carbon Metabolism,1200,K01595,AEZ55_0587,scf7180000008834,520950,523571,-,-1.038502905,10.13915759,5.121623144,0.023629505,phosphoenolpyruvate carboxykinase (GTP)
Carbon Metabolism,1200,K01610,AEZ55_2245,scf7180000008835,69076,70638,-,1.822609793,11.60232821,13.52600721,0.00023528,phosphoenolpyruvate carboxykinase (ATP)
Carbon Metabolism,1200,K01623,AEZ55_3404,scf7180000008835,1202872,1203771,+,0.13815658,8.342149162,0.24632255,0.619676469,fructose-bisphosphate aldolase class-I
Carbon Metabolism,1200,K01625,AEZ55_1802,scf7180000008834,1718390,1719028,-,0.235887957,2.811790051,0.719934178,0.396165501,putative KHG/KDPG aldolase
Carbon Metabolism,1200,K01625,AEZ55_1838,scf7180000008834,1753651,1754295,+,-0.727467601,6.649115048,2.363033001,0.124240426,KHG/KDPG aldolase
Carbon Metabolism,1200,K01637,AEZ55_1390,scf7180000008834,1326580,1327035,-,1.078640795,11.64379667,3.774407997,0.052042314,conserved domain protein
Carbon Metabolism,1200,K01637,AEZ55_1389,scf7180000008834,1325441,1326604,-,0.599478784,12.69088359,1.110523535,0.291968172,isocitrate lyase family protein
Carbon Metabolism,1200,K01638,AEZ55_1387,scf7180000008834,1321922,1324117,-,0.893263517,11.66737579,2.445037184,0.117897091,malate synthase G
Carbon Metabolism,1200,K01647,AEZ55_4704,scf7180000008835,2484354,2485631,-,-0.133465199,10.84202068,0.159714086,0.689419887,citrate (Si)-synthase
Carbon Metabolism,1200,K01676,AEZ55_4789,scf7180000008835,2579906,2581435,+,0.120956779,8.636870945,0.162425215,0.686933425,"hydrolyase, tartrate alpha subunit/fumarate"
Carbon Metabolism,1200,K01679,AEZ55_0914,scf7180000008834,842378,843751,+,0.593840497,4.657920292,4.994293923,0.025431027,fumarate hydratase
Carbon Metabolism,1200,K01681,AEZ55_2839,scf7180000008835,659828,662545,+,1.06766461,9.944067809,9.969187582,0.001591817,aconitate hydratase 1
Carbon Metabolism,1200,K01682,AEZ55_3288,scf7180000008835,1088244,1091054,+,0.027038053,11.59623551,0.006054446,0.937978937,"aconitate hydratase 2, N-terminal domain"
Carbon Metabolism,1200,K01682,AEZ55_3296,scf7180000008835,1097707,1100319,+,0.352592539,10.30863567,0.631693011,0.426734986,aconitate hydratase 2
Carbon Metabolism,1200,K01689,AEZ55_3523,scf7180000008835,1326669,1327961,-,-0.324231606,8.330272269,1.111695589,0.291713662,phosphopyruvate hydratase
Carbon Metabolism,1200,K01690,AEZ55_1834,scf7180000008834,1750866,1751609,+,-1.080576381,7.924877557,4.43219628,0.035267099,putative phosphogluconate dehydratase
Carbon Metabolism,1200,K01690,AEZ55_1836,scf7180000008834,1751855,1752694,+,-0.857511268,8.01568084,3.282723895,0.070012641,putative phosphogluconate dehydratase
Carbon Metabolism,1200,K01738,AEZ55_2036,scf7180000008834,1937889,1938854,-,-0.010769147,9.278573442,0.001045848,0.974201253,cysteine synthase A
Carbon Metabolism,1200,K01738,AEZ55_3776,scf7180000008835,1577708,1578757,-,-0.283742736,5.224380767,0.984458569,0.321100531,pyridoxal-phosphate dependent protein
Carbon Metabolism,1200,K01752,AEZ55_4785,scf7180000008835,2576037,2577410,-,0.567305896,8.273877887,2.700651979,0.10030722,L-serine ammonia-lyase
Carbon Metabolism,1200,K01754,AEZ55_0639,scf7180000008834,566180,567220,-,-0.233529027,4.820288645,1.081331463,0.298399889,pyridoxal-phosphate dependent protein
Carbon Metabolism,1200,K01754,AEZ55_2346,scf7180000008835,183381,184937,-,0.109498236,6.810038219,0.068806828,0.793082024,"threonine ammonia-lyase, biosynthetic"
Carbon Metabolism,1200,K01782,AEZ55_3875,scf7180000008835,1679998,1681797,+,-0.633014033,9.085266718,3.635554417,0.056557764,"putative fatty oxidation complex, alpha subunit"
Carbon Metabolism,1200,K01782,AEZ55_0842,scf7180000008834,768903,771053,+,0.417126383,3.891609319,2.525161595,0.112043302,putative multifunctional fatty acid oxidation
Carbon Metabolism,1200,K01783,AEZ55_2905,scf7180000008835,732277,732954,-,0.026800782,6.834144905,0.010697693,0.91762198,ribulose-phosphate 3-epimerase
Carbon Metabolism,1200,K01803,AEZ55_4612,scf7180000008835,2407852,2408595,+,0.119084806,8.93062936,0.124794285,0.723891771,triose-phosphate isomerase
Carbon Metabolism,1200,K01807,AEZ55_1150,scf7180000008834,1075679,1076335,-,0.618714292,6.621748313,3.928683948,0.047469079,ribose 5-phosphate isomerase A
Carbon Metabolism,1200,K01810,AEZ55_1020,scf7180000008834,944020,945669,-,-0.176592829,8.097658618,0.325322421,0.568426485,glucose-6-phosphate isomerase
Carbon Metabolism,1200,K01825,AEZ55_3095,scf7180000008835,890333,890878,-,-0.200825244,7.379245449,0.44607811,0.504203306,multifunctional fatty acid oxidation complex
Carbon Metabolism,1200,K01825,AEZ55_3096,scf7180000008835,890860,892482,-,0.137430147,9.784732608,0.190160361,0.662783184,"putative fatty oxidation complex, alpha subunit"
Carbon Metabolism,1200,K01834,AEZ55_2836,scf7180000008835,657953,658699,-,-0.218911953,7.413897574,0.611517284,0.434217097,phosphoglycerate mutase 1 family protein
Carbon Metabolism,1200,K01895,AEZ55_0558,scf7180000008834,490602,492548,+,0.294380892,9.73209296,0.554724427,0.456393695,acetate--CoA ligase
Carbon Metabolism,1200,K01902,AEZ55_4713,scf7180000008835,2495387,2496259,+,0.226776613,8.334477379,0.460964654,0.497173486,succinyl-CoA synthetase subunit alpha
Carbon Metabolism,1200,K01903,AEZ55_4712,scf7180000008835,2494221,2495387,+,0.282934922,9.194750303,0.688501044,0.4066747,"succinate-CoA ligase, beta subunit"
Carbon Metabolism,1200,K01961,AEZ55_2214,scf7180000008835,39558,40901,+,-0.246835193,7.493990851,0.458994885,0.49809409,"acetyl-CoA carboxylase, biotin carboxylase"
Carbon Metabolism,1200,K01962,AEZ55_3598,scf7180000008835,1402612,1403049,+,0.06587009,5.477665708,0.083763723,0.772260274,acetyl co-enzyme A carboxylase
Carbon Metabolism,1200,K01962,AEZ55_3599,scf7180000008835,1403007,1403567,+,0.001478742,5.917721034,3.85E-05,0.995047548,acetyl-CoA carboxylase carboxyltransferase
Carbon Metabolism,1200,K01963,AEZ55_1715,scf7180000008834,1627907,1628752,+,0.064091613,7.038199323,0.055871391,0.813144565,"acetyl-CoA carboxylase, carboxyl transferase,"
Carbon Metabolism,1200,K02160,AEZ55_2213,scf7180000008835,39079,39543,+,0.122843679,6.42218313,0.101525815,0.750006223,"acetyl-CoA carboxylase, biotin carboxyl carrier"
Carbon Metabolism,1200,K03841,AEZ55_2650,scf7180000008835,464290,465267,+,0.078477975,7.141539163,0.095990447,0.756695369,"fructose-1,6-bisphosphatase"
Carbon Metabolism,1200,K07516,AEZ55_4445,scf7180000008835,2236758,2238029,+,-1.127464122,9.344266864,6.403567044,0.011389131,"noyl-CoA hydratase/3,2-trans-enoyl-CoA"
Carbon Metabolism,1200,K07516,AEZ55_4444,scf7180000008835,2235907,2236761,+,-0.925837872,8.498648757,4.713420699,0.029928044,enoyl-CoA hydratase/isomerase family protein
Carbon Metabolism,1200,K13788,AEZ55_4125,scf7180000008835,1925007,1927148,+,0.06141735,6.73504536,0.051368895,0.820698187,phosphate acetyltransferase
Fatty Acid Metabolism,1212,K00059,AEZ55_4426,scf7180000008835,2217077,2217817,+,-0.218606263,6.626118978,0.408854712,0.522551381,3-oxoacyl-(acyl-carrier-protein) reductase
Fatty Acid Metabolism,1212,K00059,AEZ55_3831,scf7180000008835,1629656,1630366,-,-1.135915203,4.380856499,10.9734012,0.00092429,"oxidoreductase, short chain"
Fatty Acid Metabolism,1212,K00248,AEZ55_1990,scf7180000008834,1902424,1904226,+,-1.00050174,8.800343021,4.063172825,0.043828077,"acyl-CoA dehydrogenase, C-terminal domain"
Fatty Acid Metabolism,1212,K00249,AEZ55_1938,scf7180000008834,1853514,1854485,+,-1.232814391,8.255923316,9.687815964,0.001854939,"acyl-CoA dehydrogenase, middle domain protein"
Fatty Acid Metabolism,1212,K00507,AEZ55_0704,scf7180000008834,623702,624664,-,-0.176351227,8.998910253,0.299988503,0.583889629,stearoyl-CoA 9-desaturase
Fatty Acid Metabolism,1212,K00626,AEZ55_4446,scf7180000008835,2238190,2239371,+,-1.178248072,9.020136952,6.190217192,0.012845842,acetyl-CoA C-acetyltransferase
Fatty Acid Metabolism,1212,K00626,AEZ55_4357,scf7180000008835,2141520,2142695,+,-0.963696742,9.767003038,6.815309262,0.009037965,acetyl-CoA C-acetyltransferase
Fatty Acid Metabolism,1212,K00626,AEZ55_0841,scf7180000008834,767630,768880,+,-0.092403616,3.011702257,0.102058729,0.749372928,acetyl-CoA acetyltransferase
Fatty Acid Metabolism,1212,K00632,AEZ55_3094,scf7180000008835,889151,890314,-,-0.203741722,8.625920638,0.369572757,0.543237245,acetyl-CoA C-acyltransferase FadA
Fatty Acid Metabolism,1212,K00632,AEZ55_3874,scf7180000008835,1678686,1679996,+,-0.335209589,9.597482559,1.013220414,0.314132562,acetyl-CoA C-acyltransferase FadI
Fatty Acid Metabolism,1212,K00645,AEZ55_4425,scf7180000008835,2216138,2217067,+,-0.304821847,6.882983102,0.807544543,0.368847204,malonyl CoA-acyl carrier protein transacylase
Fatty Acid Metabolism,1212,K00647,AEZ55_1701,scf7180000008834,1612748,1613962,+,-0.263104763,8.169224288,0.51410147,0.473368731,"beta-ketoacyl synthase, N-terminal domain"
Fatty Acid Metabolism,1212,K00648,AEZ55_4424,scf7180000008835,2215073,2216038,+,-0.350996499,7.132508647,1.174381203,0.278502847,3-oxoacyl-(acyl carrier protein) synthase III
Fatty Acid Metabolism,1212,K01692,AEZ55_1668,scf7180000008834,1578757,1579596,+,-0.651903659,8.331801074,4.308729207,0.037917276,enoyl-CoA hydratase/isomerase family protein
Fatty Acid Metabolism,1212,K01692,AEZ55_1311,scf7180000008834,1237534,1238190,-,0.344649722,6.450048336,1.365622559,0.242565415,enoyl-CoA hydratase/isomerase family protein
Fatty Acid Metabolism,1212,K01716,AEZ55_4821,scf7180000008835,2627956,2628474,-,0.114999375,6.976771592,0.168041042,0.681858696,beta-hydroxyacyl-(acyl-carrier-protein)
Fatty Acid Metabolism,1212,K01782,AEZ55_3875,scf7180000008835,1679998,1681797,+,-0.633014033,9.085266718,3.635554417,0.056557764,"putative fatty oxidation complex, alpha subunit"
Fatty Acid Metabolism,1212,K01782,AEZ55_0842,scf7180000008834,768903,771053,+,0.417126383,3.891609319,2.525161595,0.112043302,putative multifunctional fatty acid oxidation
Fatty Acid Metabolism,1212,K01825,AEZ55_3095,scf7180000008835,890333,890878,-,-0.200825244,7.379245449,0.44607811,0.504203306,multifunctional fatty acid oxidation complex
Fatty Acid Metabolism,1212,K01825,AEZ55_3096,scf7180000008835,890860,892482,-,0.137430147,9.784732608,0.190160361,0.662783184,"putative fatty oxidation complex, alpha subunit"
Fatty Acid Metabolism,1212,K01897,AEZ55_1644,scf7180000008834,1554219,1555871,+,0.105220585,8.873093478,0.119977747,0.729058626,long-chain-fatty-acid--CoA ligase
Fatty Acid Metabolism,1212,K01897,AEZ55_3285,scf7180000008835,1084346,1085914,-,-0.456330275,7.102330875,2.521289685,0.112318691,putative long-chain-fatty-acid--CoA ligase
Fatty Acid Metabolism,1212,K01897,AEZ55_1700,scf7180000008834,1611699,1612454,+,-0.362663823,4.367678304,1.386494183,0.238998041,conserved hypothetical protein
Fatty Acid Metabolism,1212,K01961,AEZ55_2214,scf7180000008835,39558,40901,+,-0.246835193,7.493990851,0.458994885,0.49809409,"acetyl-CoA carboxylase, biotin carboxylase"
Fatty Acid Metabolism,1212,K01962,AEZ55_3598,scf7180000008835,1402612,1403049,+,0.06587009,5.477665708,0.083763723,0.772260274,acetyl co-enzyme A carboxylase
Fatty Acid Metabolism,1212,K01962,AEZ55_3599,scf7180000008835,1403007,1403567,+,0.001478742,5.917721034,3.85E-05,0.995047548,acetyl-CoA carboxylase carboxyltransferase
Fatty Acid Metabolism,1212,K01963,AEZ55_1715,scf7180000008834,1627907,1628752,+,0.064091613,7.038199323,0.055871391,0.813144565,"acetyl-CoA carboxylase, carboxyl transferase,"
Fatty Acid Metabolism,1212,K02160,AEZ55_2213,scf7180000008835,39079,39543,+,0.122843679,6.42218313,0.101525815,0.750006223,"acetyl-CoA carboxylase, biotin carboxyl carrier"
Fatty Acid Metabolism,1212,K02372,AEZ55_3592,scf7180000008835,1395634,1396083,+,-0.072687836,6.796026133,0.084559801,0.771210649,beta-hydroxyacyl-(acyl-carrier-protein)
Fatty Acid Metabolism,1212,K06445,AEZ55_2052,scf7180000008834,1953689,1956151,-,-0.030198568,10.97198711,0.008660358,0.925855067,acyl-CoA dehydrogenase
Fatty Acid Metabolism,1212,K07516,AEZ55_4445,scf7180000008835,2236758,2238029,+,-1.127464122,9.344266864,6.403567044,0.011389131,"noyl-CoA hydratase/3,2-trans-enoyl-CoA"
Fatty Acid Metabolism,1212,K07516,AEZ55_4444,scf7180000008835,2235907,2236761,+,-0.925837872,8.498648757,4.713420699,0.029928044,enoyl-CoA hydratase/isomerase family protein
Fatty Acid Metabolism,1212,K09458,AEZ55_4428,scf7180000008835,2218337,2219575,+,0.109050962,6.565043611,0.16317491,0.686250118,beta-ketoacyl-acyl-carrier-protein synthase II
Biosynthesis of amino acids,1230,K00013,AEZ55_1615,scf7180000008834,1533671,1534975,-,-1.245111198,7.218481217,12.9615742,0.00031795,histidinol dehydrogenase
Biosynthesis of amino acids,1230,K00014,AEZ55_2488,scf7180000008835,315076,315900,+,-0.030658494,4.324870839,0.019906575,0.887798319,shikimate 5-dehydrogenase
Biosynthesis of amino acids,1230,K00030,AEZ55_3560,scf7180000008835,1361981,1362988,-,-0.086272168,9.217193666,0.081615978,0.775119315,"putative isocitrate dehydrogenase,"
Biosynthesis of amino acids,1230,K00031,AEZ55_4568,scf7180000008835,2365839,2368058,+,-0.042956386,8.438506805,0.022405236,0.881014102,"isocitrate dehydrogenase, NADP-dependent"
Biosynthesis of amino acids,1230,K00052,AEZ55_3519,scf7180000008835,1322683,1323780,-,-0.819885747,8.416785388,2.614496225,0.105891149,3-isopropylmalate dehydrogenase
Biosynthesis of amino acids,1230,K00053,AEZ55_2351,scf7180000008835,190621,192099,+,2.34913908,10.33433124,19.48179611,1.02E-05,ketol-acid reductoisomerase
Biosynthesis of amino acids,1230,K00058,AEZ55_1149,scf7180000008834,1074101,1075330,-,0.372540558,8.456076024,1.481814264,0.223490879,phosphoglycerate dehydrogenase
Biosynthesis of amino acids,1230,K00133,AEZ55_3967,scf7180000008835,1768499,1769623,-,0.126680975,7.593292533,0.178310799,0.67282895,aspartate-semialdehyde dehydrogenase
Biosynthesis of amino acids,1230,K00133,AEZ55_1711,scf7180000008834,1620462,1621478,+,-0.088225305,6.335822702,0.134415188,0.713897438,aspartate-semialdehyde dehydrogenase
Biosynthesis of amino acids,1230,K00134,AEZ55_1840,scf7180000008834,1755458,1755826,-,-1.100642966,8.606002164,4.292886823,0.03827213,"glyceraldehyde 3-phosphate dehydrogenase,"
Biosynthesis of amino acids,1230,K00134,AEZ55_1842,scf7180000008834,1755997,1756455,-,-0.945339176,9.567278701,3.668953871,0.055434968,putative glyceraldehyde-3-phosphate
Biosynthesis of amino acids,1230,K00134,AEZ55_1852,scf7180000008834,1767004,1768449,+,1.197180006,7.720394234,8.2321888,0.004115387,"glyceraldehyde-3-phosphate dehydrogenase, type"
Biosynthesis of amino acids,1230,K00145,AEZ55_2942,scf7180000008835,765462,766508,-,-0.211431328,6.845815292,0.592516427,0.441447678,N-acetyl-gamma-glutamyl-phosphate reductase
Biosynthesis of amino acids,1230,K00147,AEZ55_4629,scf7180000008835,2423536,2424783,+,-2.273819372,11.582054,27.68027865,1.43E-07,glutamate-5-semialdehyde dehydrogenase
Biosynthesis of amino acids,1230,K00215,AEZ55_4113,scf7180000008835,1912441,1913082,+,0.020381948,5.309553417,0.00648212,0.935830359,dihydrodipicolinate reductase
Biosynthesis of amino acids,1230,K00215,AEZ55_4114,scf7180000008835,1913042,1913245,+,0.487321487,3.449975152,3.72170931,0.053709362,"dihydrodipicolinate reductase, C-terminus"
Biosynthesis of amino acids,1230,K00265,AEZ55_0950,scf7180000008834,875451,879917,-,0.071316412,10.34338141,0.042388491,0.836881012,class II glutamine amidotransferase
Biosynthesis of amino acids,1230,K00266,AEZ55_0949,scf7180000008834,874022,875437,-,-0.406754496,8.335962049,0.885609366,0.346669908,glutamate synthase subunit beta
Biosynthesis of amino acids,1230,K00286,AEZ55_1054,scf7180000008834,974694,975515,-,0.167781814,7.257992954,0.404123274,0.524967472,pyrroline-5-carboxylate reductase
