SeqID	Localization	Score
WP_011055904.1 transglycosylase domain-containing protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011055905.1 tyrosine--tRNA ligase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055906.1 M16 family metallopeptidase [Thermosynechococcus vestitus]	Unknown	6.53
WP_011055907.1 cytochrome c biogenesis protein CcdA [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011055908.1 ABC transporter ATP-binding protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	7.88
WP_011055909.1 guanylate kinase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055910.1 ExbD/TolR family protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055911.1 GTPase Era [Thermosynechococcus vestitus]	CytoplasmicMembrane	7.88
WP_011055912.1 urease accessory protein UreG [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055915.1 metallophosphoesterase family protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011055916.1 CIA30 family protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055917.1 tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055918.1 photosystem II assembly protein Psb34 [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.82
WP_011055919.1 glycosyltransferase [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011055920.1 thiazole synthase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055922.1 6,7-dimethyl-8-ribityllumazine synthase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055923.1 CHAT domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055924.1 aspartate-semialdehyde dehydrogenase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055925.1 DUF1838 domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055926.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055928.1 UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055929.1 FxLYD domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055930.1 SH3 domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055931.1 AAA family ATPase [Thermosynechococcus vestitus]	CytoplasmicMembrane	7.88
WP_011055932.1 YceD family protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055933.1 BLUF domain-containing protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011055935.1 tRNA guanosine(34) transglycosylase Tgt [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055936.1 50S ribosomal protein L3 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055937.1 50S ribosomal protein L4 [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055938.1 50S ribosomal protein L23 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055939.1 50S ribosomal protein L2 [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055940.1 MULTISPECIES: 30S ribosomal protein S19 [Thermosynechococcus]	Cytoplasmic	9.26
WP_011055941.1 MULTISPECIES: 50S ribosomal protein L22 [Thermosynechococcus]	Cytoplasmic	9.26
WP_011055942.1 30S ribosomal protein S3 [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055943.1 MULTISPECIES: 50S ribosomal protein L16 [Thermosynechococcus]	Cytoplasmic	9.26
WP_011055944.1 50S ribosomal protein L29 [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055945.1 MULTISPECIES: 30S ribosomal protein S17 [Thermosynechococcus]	Cytoplasmic	9.26
WP_011055946.1 50S ribosomal protein L14 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055947.1 50S ribosomal protein L24 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055948.1 50S ribosomal protein L5 [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055949.1 30S ribosomal protein S8 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055950.1 50S ribosomal protein L6 [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055951.1 50S ribosomal protein L18 [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055952.1 MULTISPECIES: 30S ribosomal protein S5 [Thermosynechococcus]	Cytoplasmic	9.97
WP_011055953.1 50S ribosomal protein L15 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055954.1 preprotein translocase subunit SecY [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011055955.1 adenylate kinase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055956.1 MULTISPECIES: translation initiation factor IF-1 [Cyanophyceae]	Cytoplasmic	10.00
WP_011055957.1 MULTISPECIES: 50S ribosomal protein L36 [Thermosynechococcus]	Cytoplasmic	9.26
WP_011055958.1 MULTISPECIES: 30S ribosomal protein S13 [Thermosynechococcus]	Cytoplasmic	9.97
WP_011055959.1 MULTISPECIES: 30S ribosomal protein S11 [Thermosynechococcus]	Cytoplasmic	9.26
WP_011055960.1 DNA-directed RNA polymerase subunit alpha [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055961.1 50S ribosomal protein L17 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055962.1 tRNA pseudouridine(38-40) synthase TruA [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.82
WP_011055963.1 MULTISPECIES: 50S ribosomal protein L13 [Thermosynechococcus]	Cytoplasmic	9.26
WP_011055964.1 30S ribosomal protein S9 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055965.1 50S ribosomal protein L31 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011055966.1 agmatine deiminase family protein [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055967.1 N-carbamoylputrescine amidase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055968.1 ferredoxin-thioredoxin reductase catalytic domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055969.1 group II intron reverse transcriptase/maturase [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011055971.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055972.1 DUF3143 domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055973.1 J domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055976.1 type IV pilus twitching motility protein PilT [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055977.1 GspE/PulE family protein [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055979.1 lipopolysaccharide assembly protein LapA domain-containing protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.82
WP_011055981.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055982.1 glycosyltransferase family 2 protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.82
WP_011055983.1 AAA family ATPase [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011055984.1 hypothetical protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011055985.1 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055986.1 ATP-dependent zinc metalloprotease FtsH3 [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011055988.1 imidazoleglycerol-phosphate dehydratase HisB [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011055990.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.50
WP_011055992.1 peptidylprolyl isomerase [Thermosynechococcus vestitus]	Periplasmic	9.76
WP_011055993.1 DUF2062 domain-containing protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011055994.1 MFS transporter [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011055995.1 BCD family MFS transporter [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011055996.1 hypothetical protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011055997.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055998.1 L-threonylcarbamoyladenylate synthase [Thermosynechococcus vestitus]	Unknown	2.00
WP_011055999.1 uroporphyrinogen-III C-methyltransferase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056000.1 chloride channel protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056001.1 NnrU family protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056002.1 30S ribosomal protein S4 [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056003.1 peptide chain release factor 1 [Thermosynechococcus vestitus]	Cytoplasmic	10.00
WP_011056004.1 YciI family protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056005.1 geranylgeranyl reductase [Thermosynechococcus vestitus]	Unknown	4.90
WP_011056006.1 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056007.1 ABC transporter ATP-binding protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056008.1 HAD-IC family P-type ATPase [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056012.1 IS200/IS605 family transposase [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056013.1 cation:proton antiporter [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056015.1 (2Fe-2S) ferredoxin domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056016.1 helix-turn-helix domain-containing protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056017.1 ABC transporter ATP-binding protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056018.1 ParB N-terminal domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056019.1 alkaline phosphatase PhoX [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056020.1 DUF4278 domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056021.1 50S ribosomal protein L27 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056022.1 50S ribosomal protein L21 [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056023.1 FHA domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056024.1 Rrf2 family transcriptional regulator [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056025.1 SagB/ThcOx family dehydrogenase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056026.1 pentapeptide repeat-containing protein [Thermosynechococcus vestitus]	Extracellular	9.71
WP_011056027.1 bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056028.1 cobalt-precorrin-8X methylmutase [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056029.1 single-stranded-DNA-specific exonuclease RecJ [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056030.1 YebC/PmpR family DNA-binding transcriptional regulator [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056031.1 MULTISPECIES: photosystem II reaction center protein K [Thermosynechococcaceae]	CytoplasmicMembrane	9.82
WP_011056032.1 tRNA adenosine(34) deaminase TadA [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056034.1 photosystem I biogenesis protein BtpA [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056035.1 ATP phosphoribosyltransferase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056036.1 ATP phosphoribosyltransferase regulatory subunit [Thermosynechococcus vestitus]	Cytoplasmic	10.00
WP_011056037.1 J domain-containing protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056038.1 formyltetrahydrofolate deformylase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056040.1 chaperonin GroEL [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056041.1 co-chaperone GroES [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056042.1 carbohydrate ABC transporter permease [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056043.1 ammonium transporter [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056045.1 bifunctional folylpolyglutamate synthase/dihydrofolate synthase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056046.1 class I SAM-dependent methyltransferase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056047.1 Fur family transcriptional regulator [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056049.1 hypothetical protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056050.1 GAF domain-containing sensor histidine kinase [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056051.1 hypothetical protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056052.1 MULTISPECIES: photosystem I reaction center subunit XII [Thermosynechococcus]	CytoplasmicMembrane	9.82
WP_011056053.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.50
WP_011056054.1 E3 ubiquitin ligase family protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056056.1 hypothetical protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056057.1 protein translocase subunit SecF [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056058.1 protein translocase subunit SecD [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056059.1 alpha-ketoacid dehydrogenase subunit beta [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056060.1 RNA-guided endonuclease InsQ/TnpB family protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056062.1 glutathione S-transferase family protein [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056063.1 MULTISPECIES: DUF3531 family protein [Thermosynechococcus]	Unknown	2.00
WP_011056064.1 16S rRNA (cytosine(967)-C(5))-methyltransferase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056065.1 CPBP family intramembrane glutamic endopeptidase [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056067.1 lysine--tRNA ligase [Thermosynechococcus vestitus]	Cytoplasmic	10.00
WP_011056069.1 ABC transporter ATP-binding protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056071.1 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056073.1 preQ(1) synthase [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056074.1 hypothetical protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056075.1 fasciclin domain-containing protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.82
WP_011056076.1 NAD-dependent succinate-semialdehyde dehydrogenase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056077.1 RNA-guided endonuclease InsQ/TnpB family protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056081.1 pyruvate formate-lyase-activating protein [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056082.1 bifunctional acetaldehyde-CoA/alcohol dehydrogenase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056084.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056086.1 quinolinate synthase NadA [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056087.1 C-3',4' desaturase CrtD [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056088.1 bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056090.1 hypothetical protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.82
WP_011056091.1 asparagine synthase (glutamine-hydrolyzing) [Thermosynechococcus vestitus]	Unknown	7.33
WP_011056093.1 hypothetical protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056097.1 glycosyltransferase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056098.1 glycosyltransferase family 4 protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056103.1 DUF2949 domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056104.1 TPM domain-containing protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056105.1 helicase HerA domain-containing protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056107.1 metal-binding protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056108.1 DUF6439 family protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056111.1 IS200/IS605 family transposase [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056112.1 RNA-guided endonuclease InsQ/TnpB family protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056114.1 ribosome recycling factor [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056115.1 UMP kinase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056116.1 response regulator transcription factor NblR [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056117.1 DUF192 domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056118.1 flotillin domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056120.1 cob(I)yrinic acid a,c-diamide adenosyltransferase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056122.1 nucleoside-diphosphate kinase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056123.1 TerC family protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056126.1 magnesium chelatase subunit H [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056127.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.50
WP_011056128.1 RNA-guided endonuclease InsQ/TnpB family protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056129.1 sulfate ABC transporter substrate-binding protein [Thermosynechococcus vestitus]	Periplasmic	9.76
WP_011056130.1 sulfate ABC transporter permease subunit CysT [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056131.1 sulfate ABC transporter permease subunit CysW [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056132.1 homoserine dehydrogenase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056133.1 AAA family ATPase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056135.1 DnaJ C-terminal domain-containing protein [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056136.1 histidinol-phosphate transaminase [Thermosynechococcus vestitus]	CytoplasmicMembrane	8.46
WP_011056138.1 PspA/IM30 family protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.82
WP_011056139.1 energy-coupling factor transporter transmembrane component T family protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056141.1 DUF3122 domain-containing protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.82
WP_011056142.1 Tll0287-like domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056143.1 NAD(P)/FAD-dependent oxidoreductase [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056144.1 single-stranded DNA-binding protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056145.1 alpha-mannosidase [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056146.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056147.1 alpha/beta fold hydrolase [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056148.1 preprotein translocase subunit SecE [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056149.1 transcription termination/antitermination protein NusG [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056150.1 MULTISPECIES: 50S ribosomal protein L11 [Thermosynechococcus]	Cytoplasmic	9.26
WP_011056152.1 50S ribosomal protein L10 [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056153.1 50S ribosomal protein L7/L12 [Thermosynechococcus vestitus]	Unknown	6.49
WP_011056154.1 ribonuclease HI [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056156.1 30S ribosomal protein PSRP-3 [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056158.1 isocitrate/isopropylmalate dehydrogenase family protein [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056160.1 translation elongation factor 4 [Thermosynechococcus vestitus]	CytoplasmicMembrane	7.88
WP_011056161.1 hypothetical protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.82
WP_011056162.1 transglutaminase domain-containing protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056163.1 ATP-dependent Clp protease ATP-binding subunit [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056164.1 group II intron reverse transcriptase/maturase [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056166.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056167.1 ATP-dependent helicase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056168.1 DUF4278 domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056169.1 glycosyltransferase family 2 protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056170.1 DUF3110 domain-containing protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056172.1 sigma-70 family RNA polymerase sigma factor [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056173.1 hypothetical protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056174.1 Spy/CpxP family protein refolding chaperone [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056176.1 lipid-A-disaccharide synthase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056177.1 glutamate--cysteine ligase [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056178.1 hypothetical protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056179.1 J domain-containing protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.16
WP_011056180.1 phosphoglycerate dehydrogenase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056181.1 50S ribosomal protein L11 methyltransferase [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056182.1 glycosyltransferase family 4 protein [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056184.1 HEAT repeat domain-containing protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
WP_011056185.1 urease subunit beta [Thermosynechococcus vestitus]	Cytoplasmic	9.26
WP_011056186.1 pyridoxamine 5'-phosphate oxidase [Thermosynechococcus vestitus]	Cytoplasmic	9.97
WP_011056187.1 DUF2339 domain-containing protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056188.1 septal ring lytic transglycosylase RlpA family protein, partial [Thermosynechococcus vestitus]	Unknown	2.50
WP_011056190.1 inorganic phosphate transporter [Thermosynechococcus vestitus]	CytoplasmicMembrane	10.00
WP_011056191.1 SRPBCC family protein [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056192.1 9,9'-di-cis-zeta-carotene desaturase [Thermosynechococcus vestitus]	Unknown	4.90
WP_011056195.1 YheT family hydrolase [Thermosynechococcus vestitus]	Unknown	2.00
WP_011056196.1 hypothetical protein [Thermosynechococcus vestitus]	CytoplasmicMembrane	9.82
WP_011056197.1 TIGR04376 family protein [Thermosynechococcus vestitus]	Cytoplasmic	8.96
