SeqID	Localization	Score
WP_011126887.1 tetratricopeptide repeat protein [Parasynechococcus marenigrum]	Unknown	2.50
WP_011126888.1 tRNA epoxyqueuosine(34) reductase QueG [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126889.1 HpsJ family protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011126890.1 DUF502 domain-containing protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011126891.1 transcription antitermination factor NusB [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126892.1 signal recognition particle-docking protein FtsY [Parasynechococcus marenigrum]	Unknown	6.29
WP_011126893.1 PP2C family protein-serine/threonine phosphatase [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126894.1 argininosuccinate lyase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126895.1 RNA recognition motif domain-containing protein [Parasynechococcus marenigrum]	Extracellular	9.96
WP_011126896.1 tRNA dihydrouridine(20/20a) synthase DusA [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126897.1 peptide-methionine (R)-S-oxide reductase MsrB [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126899.1 type II secretion system F family protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011126900.1 GspE/PulE family protein [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126901.1 nucleotide exchange factor GrpE [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126902.1 molecular chaperone DnaJ [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126903.1 sulfurtransferase TusA family protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126904.1 ribosome small subunit-dependent GTPase A [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126905.1 MULTISPECIES: YbaB/EbfC family nucleoid-associated protein [Synechococcales]	Unknown	2.00
WP_011126906.1 UDP-N-acetylmuramate dehydrogenase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126907.1 UDP-N-acetylmuramate--L-alanine ligase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126908.1 type I glyceraldehyde-3-phosphate dehydrogenase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126909.1 thiamine-phosphate kinase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126911.1 elongation factor P [Parasynechococcus marenigrum]	Cytoplasmic	10.00
WP_011126912.1 acetyl-CoA carboxylase biotin carboxyl carrier protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126913.1 4-hydroxythreonine-4-phosphate dehydrogenase PdxA [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126915.1 SDR family oxidoreductase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126916.1 HNH endonuclease [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126917.1 DEAD/DEAH box helicase [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126918.1 DUF6554 family protein [Parasynechococcus marenigrum]	Unknown	2.50
WP_011126921.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126925.1 glutamine-hydrolyzing GMP synthase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126926.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126927.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126928.1 penicillin-binding protein 2 [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011126929.1 glycosyltransferase family 4 protein [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126930.1 NAD-dependent epimerase/dehydratase family protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126931.1 photosystem II assembly protein Psb34 [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011126932.1 thiazole synthase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126933.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126934.1 tetratricopeptide repeat protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126935.1 50S ribosomal protein L20 [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126936.1 MULTISPECIES: 50S ribosomal protein L35 [Synechococcales]	Cytoplasmic	9.26
WP_011126937.1 SpoIID/LytB domain-containing protein [Parasynechococcus marenigrum]	Unknown	2.50
WP_011126938.1 glycosyltransferase [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011126939.1 DNA polymerase III subunit gamma/tau [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126940.1 lecithin retinol acyltransferase family protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126941.1 ATP-dependent protease ATP-binding subunit ClpX [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126942.1 ATP-dependent Clp endopeptidase proteolytic subunit ClpP [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126943.1 trigger factor [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126945.1 4-hydroxy-tetrahydrodipicolinate synthase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126946.1 ribonuclease J [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126947.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126948.1 aspartate kinase [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126949.1 TA system VapC family ribonuclease toxin [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126950.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126951.1 DNA polymerase III subunit delta [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126952.1 precorrin-8X methylmutase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126953.1 tRNA lysidine(34) synthetase TilS [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126954.1 DUF561 domain-containing protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126955.1 excinuclease ABC subunit UvrB [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126956.1 DNA mismatch repair protein MutS [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126957.1 sulfotransferase family 2 domain-containing protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126960.1 6,7-dimethyl-8-ribityllumazine synthase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126961.1 sulfotransferase domain-containing protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126962.1 glycosyltransferase family 4 protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126964.1 preprotein translocase subunit SecA [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126965.1 glycosyltransferase family 2 protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126966.1 glycosyltransferase family 2 protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126968.1 serine O-acetyltransferase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126969.1 GntR family transcriptional regulator [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011126970.1 dienelactone hydrolase family protein [Parasynechococcus marenigrum]	Extracellular	9.64
WP_011126971.1 translation initiation factor IF-3 [Parasynechococcus marenigrum]	Cytoplasmic	10.00
WP_011126972.1 tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126973.1 DNA topoisomerase (ATP-hydrolyzing) subunit B [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126974.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.50
WP_011126975.1 FluC/FEX family fluoride channel [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011126976.1 fluoride efflux transporter FluC [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011126977.1 glutathione peroxidase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126979.1 magnesium transporter [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011126980.1 RpoD/SigA family RNA polymerase sigma factor [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126983.1 alpha/beta fold hydrolase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126984.1 AAA family ATPase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126985.1 AAA family ATPase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126986.1 DUF58 domain-containing protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011126987.1 transglutaminase family protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011126988.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126989.1 YqhA family protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011126991.1 alkyl/aryl-sulfatase [Parasynechococcus marenigrum]	Unknown	2.50
WP_011126993.1 8-oxo-dGTP diphosphatase MutT [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126994.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011126996.1 tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011126997.1 adenosylhomocysteinase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011126998.1 DedA family protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011126999.1 MULTISPECIES: single-stranded DNA-binding protein [Synechococcales]	Cytoplasmic	9.26
WP_011127000.1 rod shape-determining protein [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127001.1 rod shape-determining protein MreC [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127002.1 hypothetical protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127003.1 ABC transporter substrate-binding protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127004.1 response regulator transcription factor RpaB [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127005.1 lysine--tRNA ligase [Parasynechococcus marenigrum]	Cytoplasmic	10.00
WP_011127006.1 hercynine metabolism protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127007.1 hercynine metabolism small protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127008.1 L-histidine N(alpha)-methyltransferase [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127010.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127011.1 SsrA-binding protein SmpB [Parasynechococcus marenigrum]	Unknown	4.90
WP_011127012.1 Holliday junction branch migration DNA helicase RuvB [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127014.1 M20 family metallopeptidase [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127015.1 DUF3188 domain-containing protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.86
WP_011127016.1 HEAT repeat domain-containing protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127018.1 transketolase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127019.1 beta-ketoacyl-ACP synthase II [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127021.1 glutamine--fructose-6-phosphate transaminase (isomerizing) [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127022.1 magnesium transporter CorA family protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127024.1 mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127025.1 ribosome maturation factor RimM [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127026.1 MULTISPECIES: NAD(P)H dehydrogenase subunit NdhS [Synechococcales]	Unknown	2.00
WP_011127027.1 ion transporter [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127028.1 ribonuclease III [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127029.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127030.1 hypothetical protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127031.1 acetate/propionate family kinase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127032.1 glycogen/starch/alpha-glucan phosphorylase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127033.1 cation:proton antiporter [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127034.1 hypothetical protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127035.1 alpha/beta fold hydrolase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127036.1 aldose epimerase family protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127037.1 FAD-binding oxidoreductase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127038.1 four-carbon acid sugar kinase family protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127039.1 (Fe-S)-binding protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	7.88
WP_011127042.1 NADP-dependent isocitrate dehydrogenase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127044.1 ChbG/HpnK family deacetylase [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127045.1 5'-methylthioadenosine/adenosylhomocysteine nucleosidase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127046.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127047.1 biliverdin-producing heme oxygenase [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127048.1 glycosyltransferase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127049.1 ABC transporter ATP-binding protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127050.1 glycosyltransferase family 1 protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127054.1 glycosyltransferase family 2 protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127055.1 hypothetical protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127056.1 3-deoxy-8-phosphooctulonate synthase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127057.1 UvrD-helicase domain-containing protein [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011127058.1 sulfotransferase [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127060.1 3-deoxy-manno-octulosonate cytidylyltransferase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011127061.1 sulfotransferase family protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127062.1 KdsC family phosphatase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011127063.1 KpsF/GutQ family sugar-phosphate isomerase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127064.1 tRNA nucleotidyltransferase/poly(A) polymerase family protein [Parasynechococcus marenigrum]	Unknown	4.99
WP_011127065.1 hypothetical protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127066.1 selenide, water dikinase SelD [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127067.1 UDP-glucose 4-epimerase GalE [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127069.1 peptidase domain-containing ABC transporter [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127070.1 HlyD family secretion protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127071.1 glycosyltransferase family 4 protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127072.1 alkaline phosphatase D family protein [Parasynechococcus marenigrum]	Extracellular	10.00
WP_011127073.1 histidine--tRNA ligase [Parasynechococcus marenigrum]	Cytoplasmic	10.00
WP_011127074.1 UDP-glucuronic acid decarboxylase family protein [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127075.1 nucleotide sugar dehydrogenase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127076.1 NAD-dependent epimerase [Parasynechococcus marenigrum]	Unknown	4.99
WP_011127077.1 photosystem II reaction center protein J [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127078.1 MULTISPECIES: photosystem II reaction center protein L [Synechococcales]	CytoplasmicMembrane	10.00
WP_011127079.1 MULTISPECIES: cytochrome b559 subunit beta [Synechococcales]	CytoplasmicMembrane	9.82
WP_011127080.1 MULTISPECIES: cytochrome b559 subunit alpha [Synechococcales]	Unknown	2.00
WP_011127081.1 photosynthesis system II assembly factor Ycf48 [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127082.1 rubredoxin [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127083.1 NAD(P)H-quinone oxidoreductase subunit 3 [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127084.1 NADH-quinone oxidoreductase subunit NuoB [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127085.1 NAD(P)H-quinone oxidoreductase subunit J [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127086.1 gluconeogenesis factor YvcK family protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.86
WP_011127087.1 ABC transporter ATP-binding protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127088.1 MlaD family protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127089.1 magnesium chelatase ATPase subunit D [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127090.1 type II toxin-antitoxin system VapC family toxin [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127092.1 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011127093.1 ATP-binding cassette domain-containing protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127094.1 NUDIX hydrolase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127095.1 FAD-binding domain-containing protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127096.1 DegT/DnrJ/EryC1/StrS family aminotransferase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127097.1 thioredoxin family protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127098.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127099.1 hypothetical protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127100.1 FAD-binding domain-containing protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127101.1 enoyl-ACP reductase FabI [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127102.1 imidazoleglycerol-phosphate dehydratase HisB [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127103.1 carotenoid oxygenase family protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127105.1 BCCT family transporter [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127106.1 FAD-dependent oxidoreductase [Parasynechococcus marenigrum]	Unknown	4.99
WP_011127109.1 class I SAM-dependent methyltransferase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127110.1 RdgB/HAM1 family non-canonical purine NTP pyrophosphatase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011127111.1 phosphoglucomutase/phosphomannomutase family protein [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127112.1 TM0106 family RecB-like putative nuclease [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127113.1 CAF17-like 4Fe-4S cluster assembly/insertion protein YgfZ [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127114.1 orotate phosphoribosyltransferase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127115.1 hemolysin family protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127116.1 Gfo/Idh/MocA family protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127118.1 WecB/TagA/CpsF family glycosyltransferase [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127119.1 photosystem II reaction center protein K [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127120.1 tRNA guanosine(34) transglycosylase Tgt [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127121.1 adenosylcobinamide-GDP ribazoletransferase [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127122.1 sensor histidine kinase [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127123.1 DUF3155 domain-containing protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127124.1 alpha/beta hydrolase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127125.1 bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127126.1 DUF4079 domain-containing protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127127.1 DUF1997 domain-containing protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127128.1 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127129.1 ammonium transporter [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127130.1 DNA/RNA nuclease SfsA [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127132.1 cytochrome-c oxidase [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127135.1 serine hydroxymethyltransferase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127136.1 glycosyltransferase family 4 protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127137.1 competence/damage-inducible protein A [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127138.1 3-isopropylmalate dehydratase large subunit [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127139.1 3-isopropylmalate dehydratase small subunit [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011127140.1 pentapeptide repeat-containing protein [Parasynechococcus marenigrum]	Extracellular	9.45
WP_011127141.1 DUF3769 domain-containing protein [Parasynechococcus marenigrum]	OuterMembrane	9.49
WP_011127143.1 MULTISPECIES: photosystem II reaction center protein PsbN [Synechococcales]	Unknown	2.00
WP_011127144.1 TatA/E family twin arginine-targeting protein translocase [Parasynechococcus marenigrum]	CytoplasmicMembrane	9.82
WP_011127145.1 aminoacyl-tRNA hydrolase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011127146.1 DUF3146 family protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127147.1 RuvC family protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127148.1 DUF3084 domain-containing protein [Parasynechococcus marenigrum]	OuterMembrane	9.49
WP_011127149.1 global nitrogen regulator NtcA [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127150.1 ribonuclease PH [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011127151.1 cob(I)yrinic acid a,c-diamide adenosyltransferase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011127152.1 dCTP deaminase [Parasynechococcus marenigrum]	Cytoplasmic	9.26
WP_011127153.1 FAD-dependent thymidylate synthase [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127154.1 thioredoxin family protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127156.1 phosphoglucosamine mutase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127157.1 BadF/BadG/BcrA/BcrD ATPase family protein [Parasynechococcus marenigrum]	Cytoplasmic	8.96
WP_011127158.1 IctB family putative bicarbonate transporter [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127159.1 tRNA (guanosine(46)-N7)-methyltransferase TrmB [Parasynechococcus marenigrum]	CytoplasmicMembrane	8.46
WP_011127160.1 FIST signal transduction protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127161.1 DUF3177 family protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127162.1 DUF7734 family protein [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127163.1 isoleucine--tRNA ligase [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127164.1 Ycf66 family protein [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127165.1 beta-carotene hydroxylase [Parasynechococcus marenigrum]	CytoplasmicMembrane	10.00
WP_011127166.1 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127169.1 DNA-3-methyladenine glycosylase [Parasynechococcus marenigrum]	Unknown	2.00
WP_011127170.1 aspartate carbamoyltransferase catalytic subunit [Parasynechococcus marenigrum]	Cytoplasmic	9.97
WP_011127171.1 NAD(P)/FAD-dependent oxidoreductase [Parasynechococcus marenigrum]	CytoplasmicMembrane	7.88
WP_011127173.1 MULTISPECIES: hypothetical protein [Synechococcales]	Unknown	2.00
