SeqID	Localization	Score
HBY37904.1 MAG TPA: [protein-PII] uridylyltransferase [Alteromonas sp.]	Cytoplasmic	9.97
HBY37905.1 MAG TPA: type I methionyl aminopeptidase [Alteromonas sp.]	Cytoplasmic	9.97
HBY37906.1 MAG TPA: 30S ribosomal protein S2, partial [Alteromonas sp.]	Cytoplasmic	9.26
HBY37907.1 MAG TPA: phosphatidylserine decarboxylase, partial [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37908.1 MAG TPA: ribosome biogenesis GTPase RsgA [Alteromonas sp.]	Cytoplasmic	9.97
HBY37909.1 MAG TPA: oligoribonuclease [Alteromonas sp.]	Cytoplasmic	9.97
HBY37910.1 MAG TPA: esterase, partial [Alteromonas sp.]	Extracellular	9.96
HBY37911.1 MAG TPA: sensor histidine kinase [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37912.1 MAG TPA: DNA-binding response regulator [Alteromonas sp.]	Cytoplasmic	9.97
HBY37913.1 MAG TPA: TonB-dependent siderophore receptor [Alteromonas sp.]	OuterMembrane	10.00
HBY37914.1 MAG TPA: hypothetical protein DEH24_00775 [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37915.1 MAG TPA: hypothetical protein DEH24_00780 [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37916.1 MAG TPA: peptidase, partial [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37917.1 MAG TPA: ABC transporter ATP-binding protein, partial [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37918.1 MAG TPA: cytochrome bd-I oxidase subunit CydX [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37919.1 MAG TPA: cytochrome d ubiquinol oxidase subunit II [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37920.1 MAG TPA: cytochrome bd-I ubiquinol oxidase subunit CydA [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37921.1 MAG TPA: hypothetical protein DEH24_00810 [Alteromonas sp.]	Periplasmic	9.83
HBY37922.1 MAG TPA: pyridine nucleotide-disulfide oxidoreductase, partial [Alteromonas sp.]	Unknown	2.00
HBY37923.1 MAG TPA: DUF5009 domain-containing protein, partial [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37924.1 MAG TPA: hypothetical protein DEH24_00825 [Alteromonas sp.]	Periplasmic	9.44
HBY37925.1 MAG TPA: intradiol ring-cleavage dioxygenase [Alteromonas sp.]	Unknown	2.00
HBY37926.1 MAG TPA: peptidase M14 [Alteromonas sp.]	Cytoplasmic	8.96
HBY37927.1 MAG TPA: MurR/RpiR family transcriptional regulator [Alteromonas sp.]	Cytoplasmic	9.26
HBY37928.1 MAG TPA: hypothetical protein DEH24_00845, partial [Alteromonas sp.]	Unknown	2.00
HBY37929.1 MAG TPA: cytochrome c oxidase accessory protein CcoG [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37930.1 MAG TPA: GntR family transcriptional regulator [Alteromonas sp.]	Cytoplasmic	9.97
HBY37931.1 MAG TPA: hypothetical protein DEH24_00860 [Alteromonas sp.]	Cytoplasmic	8.96
HBY37932.1 MAG TPA: hypothetical protein DEH24_00865 [Alteromonas sp.]	Unknown	2.50
HBY37933.1 MAG TPA: DNA-binding response regulator [Alteromonas sp.]	Cytoplasmic	9.97
HBY37934.1 MAG TPA: two-component sensor histidine kinase [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37935.1 MAG TPA: hypothetical protein DEH24_00880 [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37936.1 MAG TPA: TonB-dependent receptor, partial [Alteromonas sp.]	OuterMembrane	9.49
HBY37937.1 MAG TPA: TonB-dependent receptor, partial [Alteromonas sp.]	OuterMembrane	9.49
HBY37938.1 MAG TPA: tryptophan halogenase [Alteromonas sp.]	Unknown	2.00
HBY37939.1 MAG TPA: tryptophan halogenase [Alteromonas sp.]	Unknown	2.00
HBY37940.1 MAG TPA: LacI family transcriptional regulator [Alteromonas sp.]	Cytoplasmic	9.97
HBY37941.1 MAG TPA: uracil phosphoribosyltransferase [Alteromonas sp.]	Cytoplasmic	9.97
HBY37942.1 MAG TPA: hypothetical protein DEH24_00915 [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37943.1 MAG TPA: acyl-CoA dehydrogenase, partial [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37944.1 MAG TPA: beta-glucosidase, partial [Alteromonas sp.]	Cytoplasmic	9.26
HBY37945.1 MAG TPA: MFS transporter, partial [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37946.1 MAG TPA: MFS transporter, partial [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37947.1 MAG TPA: MFS transporter, partial [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37948.1 MAG TPA: LacI family transcriptional regulator [Alteromonas sp.]	Cytoplasmic	9.97
HBY37949.1 MAG TPA: chemotaxis protein [Alteromonas sp.]	OuterMembrane	8.86
HBY37950.1 MAG TPA: chemotaxis protein, partial [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37951.1 MAG TPA: hypothetical protein DEH24_00960, partial [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37952.1 MAG TPA: hypothetical protein DEH24_00965 [Alteromonas sp.]	Unknown	2.00
HBY37953.1 MAG TPA: hypothetical protein DEH24_00970 [Alteromonas sp.]	Unknown	2.00
HBY37954.1 MAG TPA: hypothetical protein DEH24_00975 [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37955.1 MAG TPA: hypothetical protein DEH24_00980 [Alteromonas sp.]	Unknown	2.50
HBY37956.1 MAG TPA: hypothetical protein DEH24_00985 [Alteromonas sp.]	Cytoplasmic	8.96
HBY37957.1 MAG TPA: hypothetical protein DEH24_00990 [Alteromonas sp.]	Unknown	2.00
HBY37958.1 MAG TPA: hypothetical protein DEH24_00995 [Alteromonas sp.]	Unknown	2.00
HBY37959.1 MAG TPA: DUF5009 domain-containing protein, partial [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37960.1 MAG TPA: glycosyl hydrolase family 3 [Alteromonas sp.]	Cytoplasmic	9.26
HBY37961.1 MAG TPA: penicillin binding protein PBP4B [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37962.1 MAG TPA: sodium:proton antiporter [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37963.1 MAG TPA: gamma-glutamyltransferase [Alteromonas sp.]	Unknown	6.53
HBY37964.1 MAG TPA: YafY family transcriptional regulator [Alteromonas sp.]	Cytoplasmic	8.96
HBY37965.1 MAG TPA: glyoxalase, partial [Alteromonas sp.]	Unknown	2.00
HBY37966.1 MAG TPA: MFS transporter [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37967.1 MAG TPA: alpha-N-arabinofuranosidase [Alteromonas sp.]	Unknown	2.50
HBY37968.1 MAG TPA: tRNA dihydrouridine(20/20a) synthase DusA [Alteromonas sp.]	Cytoplasmic	9.97
HBY37969.1 MAG TPA: hypothetical protein DEH24_01050 [Alteromonas sp.]	Unknown	2.50
HBY37970.1 MAG TPA: hypothetical protein DEH24_01055 [Alteromonas sp.]	Unknown	2.50
HBY37971.1 MAG TPA: phage shock protein PspA [Alteromonas sp.]	CytoplasmicMembrane	7.88
HBY37972.1 MAG TPA: PspC domain-containing protein [Alteromonas sp.]	Unknown	2.00
HBY37973.1 MAG TPA: hypothetical protein DEH24_01070 [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37974.1 MAG TPA: DUF2333 domain-containing protein [Alteromonas sp.]	Unknown	2.00
HBY37975.1 MAG TPA: TIGR04219 family outer membrane beta-barrel protein [Alteromonas sp.]	Unknown	2.50
HBY37976.1 MAG TPA: assimilatory sulfite reductase (NADPH) flavoprotein subunit [Alteromonas sp.]	CytoplasmicMembrane	9.97
HBY37977.1 MAG TPA: assimilatory sulfite reductase (NADPH) hemoprotein subunit [Alteromonas sp.]	Cytoplasmic	9.97
HBY37978.1 MAG TPA: phosphoadenylyl-sulfate reductase [Alteromonas sp.]	Cytoplasmic	9.97
HBY37979.1 MAG TPA: TIGR03899 family protein [Alteromonas sp.]	Unknown	2.00
HBY37980.1 MAG TPA: diguanylate phosphodiesterase [Alteromonas sp.]	CytoplasmicMembrane	7.88
HBY37981.1 MAG TPA: hypothetical protein DEH24_01110 [Alteromonas sp.]	Unknown	2.00
HBY37982.1 MAG TPA: pyridine nucleotide transhydrogenase [Alteromonas sp.]	Unknown	2.50
HBY37983.1 MAG TPA: Si-specific NAD(P)(+) transhydrogenase [Alteromonas sp.]	Cytoplasmic	9.97
HBY37984.1 MAG TPA: hypothetical protein DEH24_01125 [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37985.1 MAG TPA: DUF3369 domain-containing protein [Alteromonas sp.]	CytoplasmicMembrane	7.88
HBY37986.1 MAG TPA: acyl-CoA desaturase [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37987.1 MAG TPA: HTH-type transcriptional repressor FabR [Alteromonas sp.]	Cytoplasmic	9.26
HBY37988.1 MAG TPA: tRNA (uridine(54)-C5)-methyltransferase TrmA [Alteromonas sp.]	Cytoplasmic	9.97
HBY37989.1 MAG TPA: DUF4367 domain-containing protein [Alteromonas sp.]	OuterMembrane	9.49
HBY37990.1 MAG TPA: RNA-binding protein [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY37991.1 MAG TPA: anti-sigma factor antagonist, partial [Alteromonas sp.]	Unknown	2.00
HBY37992.1 MAG TPA: stress response translation initiation inhibitor YciH [Alteromonas sp.]	Unknown	2.00
HBY37993.1 MAG TPA: response regulator [Alteromonas sp.]	Cytoplasmic	9.97
HBY37994.1 MAG TPA: prephenate dehydratase [Alteromonas sp.]	Cytoplasmic	9.97
HBY37995.1 MAG TPA: bifunctional chorismate mutase/prephenate dehydrogenase, partial [Alteromonas sp.]	Cytoplasmic	9.26
HBY37996.1 MAG TPA: hybrid sensor histidine kinase/response regulator, partial [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY37997.1 MAG TPA: nucleotide exchange factor GrpE [Alteromonas sp.]	Cytoplasmic	9.97
HBY37998.1 MAG TPA: molecular chaperone DnaK [Alteromonas sp.]	Cytoplasmic	9.97
HBY37999.1 MAG TPA: molecular chaperone DnaJ [Alteromonas sp.]	Cytoplasmic	9.97
HBY38000.1 MAG TPA: cytochrome C [Alteromonas sp.]	Periplasmic	9.84
HBY38001.1 MAG TPA: alpha-L-arabinofuranosidase [Alteromonas sp.]	Unknown	2.50
HBY38002.1 MAG TPA: alpha-glucosidase [Alteromonas sp.]	CytoplasmicMembrane	9.86
HBY38003.1 MAG TPA: galactose-1-epimerase, partial [Alteromonas sp.]	Periplasmic	9.44
HBY38004.1 MAG TPA: hypothetical protein DEH24_01225 [Alteromonas sp.]	Unknown	2.00
HBY38005.1 MAG TPA: class II glutamine amidotransferase [Alteromonas sp.]	Cytoplasmic	9.97
HBY38006.1 MAG TPA: nitrate reductase [Alteromonas sp.]	Periplasmic	9.83
HBY38007.1 MAG TPA: hypothetical protein DEH24_01240, partial [Alteromonas sp.]	Extracellular	9.65
HBY38008.1 MAG TPA: efflux RND transporter periplasmic adaptor subunit, partial [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY38009.1 MAG TPA: LysR family transcriptional regulator [Alteromonas sp.]	Cytoplasmic	8.96
HBY38010.1 MAG TPA: CPBP family intramembrane metalloprotease [Alteromonas sp.]	CytoplasmicMembrane	9.82
HBY38011.1 MAG TPA: hypothetical protein DEH24_01260 [Alteromonas sp.]	Unknown	2.00
HBY38012.1 MAG TPA: 50S ribosomal protein L20, partial [Alteromonas sp.]	Unknown	2.00
HBY38013.1 MAG TPA: DNA replication/repair protein RecF [Alteromonas sp.]	Cytoplasmic	9.26
HBY38014.1 MAG TPA: DNA polymerase III subunit beta [Alteromonas sp.]	Cytoplasmic	9.97
HBY38015.1 MAG TPA: chromosomal replication initiator protein DnaA [Alteromonas sp.]	Cytoplasmic	9.97
HBY38016.1 MAG TPA: 50S ribosomal protein L34 [Alteromonas sp.]	Cytoplasmic	9.26
HBY38017.1 MAG TPA: ribonuclease P protein component [Alteromonas sp.]	Unknown	2.00
HBY38018.1 MAG TPA: membrane protein insertion efficiency factor YidD [Alteromonas sp.]	Unknown	2.00
HBY38019.1 MAG TPA: membrane protein insertase YidC [Alteromonas sp.]	CytoplasmicMembrane	10.00
HBY38020.1 MAG TPA: YajQ family cyclic di-GMP-binding protein [Alteromonas sp.]	Cytoplasmic	9.97
