rast_fig_id,locus_tag
fig|226.6.peg.1092,MIT1002_04055
fig|226.6.peg.1093,MIT1002_04054
fig|226.6.peg.1094,MIT1002_04053
fig|226.6.peg.1095,MIT1002_04052
fig|226.6.peg.1096,MIT1002_04051
fig|226.6.peg.1097,MIT1002_04050
fig|226.6.peg.1098,MIT1002_04049
fig|226.6.peg.1099,MIT1002_04048
fig|226.6.peg.11,MIT1002_04000
fig|226.6.peg.110,MIT1002_03906
fig|226.6.peg.1101,MIT1002_01610
fig|226.6.peg.1102,MIT1002_01611
fig|226.6.peg.1103,MIT1002_01612
fig|226.6.peg.1104,MIT1002_01613
fig|226.6.peg.1105,MIT1002_01614
fig|226.6.peg.1106,MIT1002_01615
fig|226.6.peg.1107,MIT1002_01616
fig|226.6.peg.1108,MIT1002_01617
fig|226.6.peg.1109,MIT1002_01618
fig|226.6.peg.111,MIT1002_03905
fig|226.6.peg.1110,MIT1002_01619
fig|226.6.peg.1111,MIT1002_01620
fig|226.6.peg.1112,MIT1002_01621
fig|226.6.peg.1113,MIT1002_01622
fig|226.6.peg.1114,MIT1002_01623
fig|226.6.peg.1115,MIT1002_01624
fig|226.6.peg.1116,MIT1002_01625
fig|226.6.peg.1117,MIT1002_01626
fig|226.6.peg.1118,MIT1002_01627
fig|226.6.peg.1119,MIT1002_01628
fig|226.6.peg.112,MIT1002_03904
fig|226.6.peg.1120,MIT1002_01629
fig|226.6.peg.1121,MIT1002_01630
fig|226.6.peg.1122,MIT1002_01631
fig|226.6.peg.1123,MIT1002_01632
fig|226.6.peg.1124,MIT1002_01633
fig|226.6.peg.1126,MIT1002_01634
fig|226.6.peg.1127,MIT1002_01635
fig|226.6.peg.1128,MIT1002_01636
fig|226.6.peg.1129,MIT1002_01637
fig|226.6.peg.113,MIT1002_03903
fig|226.6.peg.1130,MIT1002_01638
fig|226.6.peg.1131,MIT1002_01639
fig|226.6.peg.1132,MIT1002_01640
fig|226.6.peg.1133,MIT1002_01641
fig|226.6.peg.1134,MIT1002_01642
fig|226.6.peg.1135,MIT1002_01643
fig|226.6.peg.1136,MIT1002_01644
fig|226.6.peg.1137,MIT1002_01645
fig|226.6.peg.1138,MIT1002_01646
fig|226.6.peg.1139,MIT1002_01647
fig|226.6.peg.114,MIT1002_03902
fig|226.6.peg.1140,MIT1002_01648
fig|226.6.peg.1141,MIT1002_01649
fig|226.6.peg.1142,ALT831_RS08090
fig|226.6.peg.1143,MIT1002_01650
fig|226.6.peg.1144,MIT1002_01651
fig|226.6.peg.1145,MIT1002_01652
fig|226.6.peg.1146,MIT1002_01653
fig|226.6.peg.1147,MIT1002_01654
fig|226.6.peg.1148,MIT1002_01655
fig|226.6.peg.1149,MIT1002_01656
fig|226.6.peg.115,MIT1002_03901
fig|226.6.peg.1150,MIT1002_01657
fig|226.6.peg.1151,MIT1002_01658
fig|226.6.peg.1152,MIT1002_01659
fig|226.6.peg.1153,MIT1002_01660
fig|226.6.peg.1154,MIT1002_01661
fig|226.6.peg.1155,MIT1002_01662
fig|226.6.peg.1156,MIT1002_01663
fig|226.6.peg.1157,MIT1002_01664
fig|226.6.peg.1158,MIT1002_01665
fig|226.6.peg.1159,MIT1002_01666
fig|226.6.peg.116,MIT1002_03900
fig|226.6.peg.1160,MIT1002_01667
fig|226.6.peg.1161,MIT1002_01668
fig|226.6.peg.1162,MIT1002_01669
fig|226.6.peg.1163,MIT1002_01670
fig|226.6.peg.1164,MIT1002_01671
fig|226.6.peg.1165,MIT1002_01672
fig|226.6.peg.1166,MIT1002_01673
fig|226.6.peg.1168,MIT1002_01674
fig|226.6.peg.1169,MIT1002_01675
fig|226.6.peg.117,MIT1002_03899
fig|226.6.peg.1170,MIT1002_01676
fig|226.6.peg.1171,MIT1002_01677
fig|226.6.peg.1172,MIT1002_01678
fig|226.6.peg.1173,MIT1002_01679
fig|226.6.peg.1174,MIT1002_01680
fig|226.6.peg.1175,MIT1002_01681
fig|226.6.peg.1177,MIT1002_01682
fig|226.6.peg.1178,MIT1002_01683
fig|226.6.peg.1179,MIT1002_01684
fig|226.6.peg.118,MIT1002_03898
fig|226.6.peg.1180,MIT1002_01685
fig|226.6.peg.1181,MIT1002_01686
fig|226.6.peg.1182,MIT1002_01687
fig|226.6.peg.1183,MIT1002_01688
fig|226.6.peg.1184,MIT1002_01689
fig|226.6.peg.1185,MIT1002_01690
fig|226.6.peg.1186,MIT1002_01691
fig|226.6.peg.1187,MIT1002_01692
fig|226.6.peg.1188,MIT1002_02757
fig|226.6.peg.119,MIT1002_03897
fig|226.6.peg.1190,MIT1002_02756
fig|226.6.peg.1191,MIT1002_02755
fig|226.6.peg.1193,MIT1002_02753
fig|226.6.peg.1194,MIT1002_02752
fig|226.6.peg.1195,MIT1002_02751
fig|226.6.peg.1196,MIT1002_02750
fig|226.6.peg.1197,MIT1002_02749
fig|226.6.peg.1198,MIT1002_02748
fig|226.6.peg.12,MIT1002_03999
fig|226.6.peg.120,MIT1002_03896
fig|226.6.peg.1200,MIT1002_02747
fig|226.6.peg.1201,MIT1002_02746
fig|226.6.peg.1202,MIT1002_02745
fig|226.6.peg.1203,MIT1002_02744
fig|226.6.peg.1204,MIT1002_02743
fig|226.6.peg.1205,MIT1002_02742
fig|226.6.peg.1206,MIT1002_02741
fig|226.6.peg.1207,MIT1002_02740
fig|226.6.peg.1208,MIT1002_02739
fig|226.6.peg.1209,MIT1002_02738
fig|226.6.peg.121,MIT1002_03895
fig|226.6.peg.1210,MIT1002_02737
fig|226.6.peg.1211,MIT1002_02736
fig|226.6.peg.1212,MIT1002_02735
fig|226.6.peg.1213,MIT1002_02734
fig|226.6.peg.1214,MIT1002_02733
fig|226.6.peg.1215,MIT1002_02732
fig|226.6.peg.1216,MIT1002_02731
fig|226.6.peg.1217,MIT1002_02730
fig|226.6.peg.1218,MIT1002_02728
fig|226.6.peg.1219,MIT1002_02727
fig|226.6.peg.122,MIT1002_03894
fig|226.6.peg.1220,MIT1002_02726
fig|226.6.peg.1221,MIT1002_02725
fig|226.6.peg.1222,MIT1002_02724
fig|226.6.peg.1223,MIT1002_02723
fig|226.6.peg.1224,MIT1002_02722
fig|226.6.peg.1225,MIT1002_02721
fig|226.6.peg.1226,MIT1002_02720
fig|226.6.peg.1227,MIT1002_02719
fig|226.6.peg.1228,MIT1002_02718
fig|226.6.peg.1229,MIT1002_02717
fig|226.6.peg.123,MIT1002_03893
fig|226.6.peg.1230,MIT1002_02716
fig|226.6.peg.1232,MIT1002_02715
fig|226.6.peg.1233,MIT1002_02714
fig|226.6.peg.1234,MIT1002_02713
fig|226.6.peg.1235,MIT1002_02712
fig|226.6.peg.1236,MIT1002_02711
fig|226.6.peg.1237,MIT1002_02710
fig|226.6.peg.1238,MIT1002_02709
fig|226.6.peg.1239,MIT1002_02708
fig|226.6.peg.124,MIT1002_03892
fig|226.6.peg.1240,MIT1002_02707
fig|226.6.peg.1241,MIT1002_02706
fig|226.6.peg.1242,MIT1002_02705
fig|226.6.peg.1243,MIT1002_02704
fig|226.6.peg.1244,MIT1002_02703
fig|226.6.peg.1245,MIT1002_02702
fig|226.6.peg.1246,MIT1002_02701
fig|226.6.peg.1247,MIT1002_02700
fig|226.6.peg.1248,MIT1002_02699
fig|226.6.peg.1249,MIT1002_02698
fig|226.6.peg.125,MIT1002_03891
fig|226.6.peg.1250,MIT1002_02697
fig|226.6.peg.1251,MIT1002_02696
fig|226.6.peg.1252,MIT1002_02695
fig|226.6.peg.1253,MIT1002_02694
fig|226.6.peg.1254,MIT1002_02693
fig|226.6.peg.1255,MIT1002_02692
fig|226.6.peg.1256,MIT1002_02691
fig|226.6.peg.1257,MIT1002_02690
fig|226.6.peg.1258,MIT1002_02689
fig|226.6.peg.1259,MIT1002_02688
fig|226.6.peg.1260,MIT1002_02687
fig|226.6.peg.1261,MIT1002_02686
fig|226.6.peg.1262,MIT1002_02685
fig|226.6.peg.1263,MIT1002_02684
fig|226.6.peg.1264,MIT1002_02683
fig|226.6.peg.1265,MIT1002_02682
fig|226.6.peg.1266,MIT1002_02681
fig|226.6.peg.1267,MIT1002_02680
fig|226.6.peg.1268,MIT1002_02679
fig|226.6.peg.1269,MIT1002_02678
fig|226.6.peg.127,MIT1002_03890
fig|226.6.peg.1270,MIT1002_02677
fig|226.6.peg.1272,MIT1002_02675
fig|226.6.peg.1273,MIT1002_02674
fig|226.6.peg.1274,MIT1002_02673
fig|226.6.peg.1275,MIT1002_02672
fig|226.6.peg.1276,MIT1002_02671
fig|226.6.peg.1277,MIT1002_02670
fig|226.6.peg.1278,MIT1002_02669
fig|226.6.peg.1279,MIT1002_02668
fig|226.6.peg.128,MIT1002_03889
fig|226.6.peg.1282,MIT1002_01759
fig|226.6.peg.1284,MIT1002_01760
fig|226.6.peg.1285,MIT1002_01761
fig|226.6.peg.1286,MIT1002_01762
fig|226.6.peg.1287,MIT1002_01763
fig|226.6.peg.1288,MIT1002_01767
fig|226.6.peg.1289,MIT1002_01768
fig|226.6.peg.129,MIT1002_03888
fig|226.6.peg.1290,MIT1002_01769
fig|226.6.peg.1291,MIT1002_01770
fig|226.6.peg.1292,MIT1002_01771
fig|226.6.peg.1293,MIT1002_01772
fig|226.6.peg.1294,MIT1002_01773
fig|226.6.peg.1295,MIT1002_01775
fig|226.6.peg.1296,MIT1002_01776
fig|226.6.peg.1297,MIT1002_01777
fig|226.6.peg.1298,MIT1002_01778
fig|226.6.peg.13,MIT1002_03998
fig|226.6.peg.1300,MIT1002_01780
fig|226.6.peg.1301,MIT1002_01781
fig|226.6.peg.1302,MIT1002_01782
fig|226.6.peg.1303,MIT1002_01783
fig|226.6.peg.1304,MIT1002_01784
fig|226.6.peg.1305,MIT1002_01785
fig|226.6.peg.1306,MIT1002_01786
fig|226.6.peg.1307,MIT1002_01787
fig|226.6.peg.1308,MIT1002_01788
fig|226.6.peg.1309,MIT1002_01789
fig|226.6.peg.131,MIT1002_03886
fig|226.6.peg.1310,MIT1002_01790
fig|226.6.peg.1311,MIT1002_01791
fig|226.6.peg.1312,MIT1002_01792
fig|226.6.peg.1313,MIT1002_01793
fig|226.6.peg.1314,MIT1002_01794
fig|226.6.peg.1316,MIT1002_01795
fig|226.6.peg.1317,MIT1002_01796
fig|226.6.peg.1318,MIT1002_01797
fig|226.6.peg.1319,MIT1002_01798
fig|226.6.peg.132,MIT1002_03885
fig|226.6.peg.1320,MIT1002_01799
fig|226.6.peg.1321,MIT1002_01800
fig|226.6.peg.1323,MIT1002_01802
fig|226.6.peg.1324,MIT1002_01803
fig|226.6.peg.1325,MIT1002_01805
fig|226.6.peg.1326,MIT1002_01806
fig|226.6.peg.1327,MIT1002_01807
fig|226.6.peg.1328,MIT1002_01808
fig|226.6.peg.1329,MIT1002_01809
fig|226.6.peg.133,MIT1002_03884
fig|226.6.peg.1330,MIT1002_01810
fig|226.6.peg.1331,MIT1002_01811
fig|226.6.peg.1332,MIT1002_01812
fig|226.6.peg.1333,MIT1002_01813
fig|226.6.peg.1334,MIT1002_01814
fig|226.6.peg.1335,MIT1002_01815
fig|226.6.peg.1336,MIT1002_01816
fig|226.6.peg.1337,MIT1002_01817
fig|226.6.peg.1339,MIT1002_01819
fig|226.6.peg.134,MIT1002_03883
fig|226.6.peg.1340,MIT1002_01820
fig|226.6.peg.1342,MIT1002_01821
fig|226.6.peg.1343,MIT1002_01822
fig|226.6.peg.1344,MIT1002_01823
fig|226.6.peg.1345,MIT1002_01824
fig|226.6.peg.1346,MIT1002_01825
fig|226.6.peg.1347,MIT1002_01826
fig|226.6.peg.1348,MIT1002_01827
fig|226.6.peg.1349,MIT1002_01828
fig|226.6.peg.135,MIT1002_03882
fig|226.6.peg.1350,MIT1002_01829
fig|226.6.peg.1351,MIT1002_01830
fig|226.6.peg.1352,MIT1002_01832
fig|226.6.peg.1353,MIT1002_01833
fig|226.6.peg.1354,MIT1002_01834
fig|226.6.peg.1355,MIT1002_01835
fig|226.6.peg.1357,MIT1002_04210
fig|226.6.peg.1358,MIT1002_03577
fig|226.6.peg.1359,MIT1002_03578
fig|226.6.peg.136,MIT1002_03881
fig|226.6.peg.1360,MIT1002_03579
fig|226.6.peg.1361,MIT1002_03580
fig|226.6.peg.1362,MIT1002_03581
fig|226.6.peg.1363,MIT1002_03582
fig|226.6.peg.1364,MIT1002_03583
fig|226.6.peg.1365,MIT1002_03584
fig|226.6.peg.1366,MIT1002_03585
fig|226.6.peg.1367,MIT1002_03586
fig|226.6.peg.1368,MIT1002_03587
fig|226.6.peg.1369,MIT1002_03588
fig|226.6.peg.137,MIT1002_03880
fig|226.6.peg.1370,MIT1002_03590
fig|226.6.peg.1371,MIT1002_03591
fig|226.6.peg.1372,MIT1002_03592
fig|226.6.peg.1373,MIT1002_03593
fig|226.6.peg.1374,MIT1002_03594
fig|226.6.peg.1375,MIT1002_03595
fig|226.6.peg.1376,MIT1002_03596
fig|226.6.peg.1377,MIT1002_03597
fig|226.6.peg.1378,MIT1002_03598
fig|226.6.peg.1379,MIT1002_03599
fig|226.6.peg.138,MIT1002_03879
fig|226.6.peg.1380,MIT1002_03600
fig|226.6.peg.1381,MIT1002_03601
fig|226.6.peg.1382,MIT1002_03602
fig|226.6.peg.1383,MIT1002_03603
fig|226.6.peg.1384,MIT1002_03604
fig|226.6.peg.1385,MIT1002_03605
fig|226.6.peg.1386,MIT1002_03606
fig|226.6.peg.1387,MIT1002_03607
fig|226.6.peg.1388,MIT1002_03608
fig|226.6.peg.1389,MIT1002_03609
fig|226.6.peg.139,MIT1002_03878
fig|226.6.peg.1390,MIT1002_03610
fig|226.6.peg.1391,MIT1002_03611
fig|226.6.peg.1392,MIT1002_03612
fig|226.6.peg.1393,MIT1002_03613
fig|226.6.peg.1394,MIT1002_03614
fig|226.6.peg.1395,MIT1002_03615
fig|226.6.peg.1397,MIT1002_03616
fig|226.6.peg.1398,MIT1002_03617
fig|226.6.peg.1399,MIT1002_03618
fig|226.6.peg.14,MIT1002_03997
fig|226.6.peg.140,MIT1002_03877
fig|226.6.peg.1400,MIT1002_03619
fig|226.6.peg.1401,MIT1002_03620
fig|226.6.peg.1402,MIT1002_03621
fig|226.6.peg.1403,MIT1002_03622
fig|226.6.peg.1404,MIT1002_03623
fig|226.6.peg.1405,MIT1002_03624
fig|226.6.peg.1406,MIT1002_03625
fig|226.6.peg.1407,MIT1002_03626
fig|226.6.peg.1408,ALT831_RS17845
fig|226.6.peg.1409,MIT1002_03628
fig|226.6.peg.141,MIT1002_03876
fig|226.6.peg.1410,MIT1002_03629
fig|226.6.peg.1411,MIT1002_03630
fig|226.6.peg.1412,MIT1002_03631
fig|226.6.peg.1413,MIT1002_03632
fig|226.6.peg.1414,MIT1002_03633
fig|226.6.peg.1415,MIT1002_03634
fig|226.6.peg.1416,MIT1002_03635
fig|226.6.peg.1417,MIT1002_03636
fig|226.6.peg.1418,MIT1002_03637
fig|226.6.peg.1419,MIT1002_03638
fig|226.6.peg.142,MIT1002_03875
fig|226.6.peg.1420,MIT1002_03639
fig|226.6.peg.1421,MIT1002_03640
fig|226.6.peg.1422,MIT1002_03641
fig|226.6.peg.1423,MIT1002_03642
fig|226.6.peg.1424,MIT1002_03643
fig|226.6.peg.1425,MIT1002_03644
fig|226.6.peg.1426,MIT1002_03645
fig|226.6.peg.1427,MIT1002_03646
fig|226.6.peg.1428,MIT1002_03648
fig|226.6.peg.1429,MIT1002_03649
fig|226.6.peg.143,MIT1002_03874
fig|226.6.peg.1430,MIT1002_03650
fig|226.6.peg.1431,MIT1002_03651
fig|226.6.peg.1432,MIT1002_03652
fig|226.6.peg.1433,MIT1002_03653
fig|226.6.peg.1434,MIT1002_03654
fig|226.6.peg.1435,MIT1002_03655
fig|226.6.peg.1436,MIT1002_03656
fig|226.6.peg.1437,MIT1002_03657
fig|226.6.peg.1438,MIT1002_03658
fig|226.6.peg.1439,MIT1002_03659
fig|226.6.peg.144,MIT1002_03873
fig|226.6.peg.1440,MIT1002_03660
fig|226.6.peg.1441,MIT1002_03661
fig|226.6.peg.1442,MIT1002_01485
fig|226.6.peg.1444,MIT1002_01484
fig|226.6.peg.1445,MIT1002_01483
fig|226.6.peg.1446,MIT1002_01482
fig|226.6.peg.1447,MIT1002_01481
fig|226.6.peg.1448,MIT1002_01480
fig|226.6.peg.1449,MIT1002_01479
fig|226.6.peg.145,MIT1002_03872
fig|226.6.peg.1450,MIT1002_01478
fig|226.6.peg.1451,MIT1002_01477
fig|226.6.peg.1452,MIT1002_01476
fig|226.6.peg.1453,MIT1002_01475
fig|226.6.peg.1454,MIT1002_01474
fig|226.6.peg.1455,MIT1002_01473
fig|226.6.peg.1456,MIT1002_01472
fig|226.6.peg.1457,MIT1002_01471
fig|226.6.peg.1458,MIT1002_01470
fig|226.6.peg.1459,MIT1002_01469
fig|226.6.peg.146,MIT1002_03871
fig|226.6.peg.1460,MIT1002_01468
fig|226.6.peg.1461,MIT1002_01467
fig|226.6.peg.1462,MIT1002_01466
fig|226.6.peg.1463,MIT1002_01465
fig|226.6.peg.1464,MIT1002_01464
fig|226.6.peg.1465,MIT1002_01463
fig|226.6.peg.1466,MIT1002_01462
fig|226.6.peg.1467,MIT1002_01461
fig|226.6.peg.1468,MIT1002_01460
fig|226.6.peg.1469,MIT1002_01459
fig|226.6.peg.147,MIT1002_03870
fig|226.6.peg.1470,MIT1002_01458
fig|226.6.peg.1471,MIT1002_01457
fig|226.6.peg.1472,MIT1002_01456
fig|226.6.peg.1473,MIT1002_01455
fig|226.6.peg.1475,MIT1002_01454
fig|226.6.peg.1476,MIT1002_01453
fig|226.6.peg.1477,MIT1002_01452
fig|226.6.peg.1478,MIT1002_01451
fig|226.6.peg.1479,MIT1002_01450
fig|226.6.peg.148,MIT1002_03869
fig|226.6.peg.1480,MIT1002_01449
fig|226.6.peg.1481,MIT1002_01448
fig|226.6.peg.1482,MIT1002_01447
fig|226.6.peg.1483,MIT1002_01446
fig|226.6.peg.1484,MIT1002_01445
fig|226.6.peg.1485,MIT1002_01444
fig|226.6.peg.1486,MIT1002_01443
fig|226.6.peg.1487,MIT1002_01442
fig|226.6.peg.1488,MIT1002_01441
fig|226.6.peg.1489,MIT1002_01440
fig|226.6.peg.149,MIT1002_03868
fig|226.6.peg.1491,MIT1002_01439
fig|226.6.peg.1492,MIT1002_01438
fig|226.6.peg.1493,MIT1002_01437
fig|226.6.peg.1494,MIT1002_01436
fig|226.6.peg.1495,MIT1002_01435
fig|226.6.peg.1496,MIT1002_01434
fig|226.6.peg.1497,MIT1002_01433
fig|226.6.peg.1498,MIT1002_01432
fig|226.6.peg.150,MIT1002_03867
fig|226.6.peg.1500,MIT1002_01431
fig|226.6.peg.1501,MIT1002_01430
fig|226.6.peg.1502,MIT1002_01429
fig|226.6.peg.1503,MIT1002_01428
fig|226.6.peg.1504,MIT1002_01427
fig|226.6.peg.1505,MIT1002_01426
fig|226.6.peg.1506,MIT1002_01425
fig|226.6.peg.1507,MIT1002_01424
fig|226.6.peg.1508,MIT1002_01423
fig|226.6.peg.1509,MIT1002_01422
fig|226.6.peg.1510,MIT1002_01421
fig|226.6.peg.1511,MIT1002_01420
fig|226.6.peg.1512,MIT1002_01419
fig|226.6.peg.1513,MIT1002_01418
fig|226.6.peg.1514,MIT1002_01417
fig|226.6.peg.1515,MIT1002_01416
fig|226.6.peg.1516,MIT1002_01415
fig|226.6.peg.1517,MIT1002_01414
fig|226.6.peg.1518,MIT1002_01412
fig|226.6.peg.1519,MIT1002_01411
fig|226.6.peg.152,MIT1002_03866
fig|226.6.peg.1520,MIT1002_01410
fig|226.6.peg.1521,MIT1002_01409
fig|226.6.peg.1522,MIT1002_01408
fig|226.6.peg.1524,MIT1002_02521
fig|226.6.peg.1525,MIT1002_02520
fig|226.6.peg.1526,MIT1002_02519
fig|226.6.peg.1527,MIT1002_02518
fig|226.6.peg.1528,MIT1002_02517
fig|226.6.peg.1529,MIT1002_02516
fig|226.6.peg.153,MIT1002_03865
fig|226.6.peg.1530,MIT1002_02514
fig|226.6.peg.1531,MIT1002_02513
fig|226.6.peg.1532,MIT1002_02512
fig|226.6.peg.1533,MIT1002_02511
fig|226.6.peg.1535,MIT1002_02509
fig|226.6.peg.1536,MIT1002_02508
fig|226.6.peg.1537,MIT1002_02507
fig|226.6.peg.1539,MIT1002_02504
fig|226.6.peg.154,MIT1002_03864
fig|226.6.peg.1540,MIT1002_02503
fig|226.6.peg.1541,MIT1002_02502
fig|226.6.peg.1542,MIT1002_02501
fig|226.6.peg.1543,MIT1002_02500
fig|226.6.peg.1544,MIT1002_02499
fig|226.6.peg.1545,MIT1002_02498
fig|226.6.peg.1546,MIT1002_02497
fig|226.6.peg.1547,MIT1002_02496
fig|226.6.peg.1549,MIT1002_02495
fig|226.6.peg.155,MIT1002_03863
fig|226.6.peg.1550,MIT1002_02494
fig|226.6.peg.1551,MIT1002_02493
fig|226.6.peg.1552,MIT1002_02492
fig|226.6.peg.1553,MIT1002_02491
fig|226.6.peg.1554,MIT1002_02490
fig|226.6.peg.1555,MIT1002_02489
fig|226.6.peg.1556,MIT1002_02488
fig|226.6.peg.1557,MIT1002_02487
fig|226.6.peg.1558,MIT1002_02486
fig|226.6.peg.1559,MIT1002_02484
fig|226.6.peg.156,MIT1002_03862
fig|226.6.peg.1560,MIT1002_02483
fig|226.6.peg.1561,MIT1002_02482
fig|226.6.peg.1562,MIT1002_02480
fig|226.6.peg.1563,MIT1002_02478
fig|226.6.peg.1564,MIT1002_02477
fig|226.6.peg.1565,MIT1002_02476
fig|226.6.peg.1566,MIT1002_02475
fig|226.6.peg.1567,MIT1002_02474
fig|226.6.peg.1568,MIT1002_02473
fig|226.6.peg.1569,MIT1002_02472
fig|226.6.peg.157,MIT1002_03861
fig|226.6.peg.1570,MIT1002_02471
fig|226.6.peg.1571,MIT1002_02470
fig|226.6.peg.1572,MIT1002_02469
fig|226.6.peg.1573,MIT1002_02468
fig|226.6.peg.1574,MIT1002_02466
fig|226.6.peg.1575,MIT1002_02465
fig|226.6.peg.1576,MIT1002_02464
fig|226.6.peg.1577,MIT1002_02463
fig|226.6.peg.1578,MIT1002_02462
fig|226.6.peg.158,MIT1002_03860
fig|226.6.peg.1580,MIT1002_02461
fig|226.6.peg.1581,MIT1002_02460
fig|226.6.peg.1582,MIT1002_02459
fig|226.6.peg.1583,MIT1002_02458
fig|226.6.peg.1584,MIT1002_02457
fig|226.6.peg.1585,MIT1002_02456
fig|226.6.peg.1586,MIT1002_02455
fig|226.6.peg.1587,MIT1002_02454
fig|226.6.peg.1588,MIT1002_02453
fig|226.6.peg.1589,MIT1002_02452
fig|226.6.peg.159,MIT1002_03859
fig|226.6.peg.1590,MIT1002_02451
fig|226.6.peg.1591,MIT1002_02450
fig|226.6.peg.1592,MIT1002_02449
fig|226.6.peg.1593,MIT1002_02448
fig|226.6.peg.1594,MIT1002_02447
fig|226.6.peg.1595,MIT1002_02446
fig|226.6.peg.1596,MIT1002_02444
fig|226.6.peg.1597,MIT1002_02443
fig|226.6.peg.1598,MIT1002_02442
fig|226.6.peg.1599,MIT1002_03456
fig|226.6.peg.16,MIT1002_03996
fig|226.6.peg.160,MIT1002_03858
fig|226.6.peg.1600,MIT1002_03457
fig|226.6.peg.1601,MIT1002_03458
fig|226.6.peg.1602,MIT1002_03459
fig|226.6.peg.1603,MIT1002_03460
fig|226.6.peg.1605,MIT1002_03461
fig|226.6.peg.1606,MIT1002_03462
fig|226.6.peg.1607,MIT1002_03463
fig|226.6.peg.1608,MIT1002_03464
fig|226.6.peg.1609,MIT1002_03465
