SeqID	Localization	Score
WP_002805176.1 glucose-6-phosphate dehydrogenase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805177.1 adenylosuccinate synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805178.1 NAD(P)H-quinone oxidoreductase subunit 3 [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805179.1 tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805182.1 FAD-dependent oxidoreductase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805183.1 acetyltransferase [Prochlorococcus marinus]	Unknown	2.00
WP_002805184.1 septum site-determining protein MinD [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805187.1 DUF1499 domain-containing protein [Prochlorococcus marinus]	Unknown	4.90
WP_002805188.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805189.1 methyltransferase domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805190.1 DUF3172 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805192.1 THUMP domain-containing class I SAM-dependent RNA methyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805193.1 polyphosphate kinase 1 [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_002805194.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805195.1 NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805196.1 S41 family peptidase [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805198.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805199.1 alpha/beta hydrolase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805204.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805205.1 DevA family ABC transporter ATP-binding protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805206.1 thiol-disulfide oxidoreductase DCC family protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805207.1 prolyl aminopeptidase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805208.1 MULTISPECIES: 50S ribosomal protein L7/L12 [Prochlorococcus]	Cytoplasmic	9.26
WP_002805209.1 RNA polymerase sigma factor RpoD [Prochlorococcus marinus]	Cytoplasmic	9.94
WP_002805210.1 F0F1 ATP synthase subunit gamma [Prochlorococcus marinus]	Cytoplasmic	9.12
WP_002805211.1 methionine--tRNA ligase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805213.1 DUF3288 family protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805217.1 urea ABC transporter permease subunit UrtC [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805219.1 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805220.1 peptide chain release factor N(5)-glutamine methyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805223.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805225.1 DUF3764 family protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805227.1 cell division protein FtsZ [Prochlorococcus marinus]	Cytoplasmic	9.12
WP_002805229.1 DUF2130 domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805232.1 MULTISPECIES: 50S ribosomal protein L11 [Prochlorococcus]	Cytoplasmic	9.26
WP_002805233.1 fatty acid desaturase [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805234.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805236.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805237.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805239.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805241.1 chlorophyll synthase ChlG [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805243.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805244.1 carboxysome peptide A [Prochlorococcus marinus]	Unknown	2.00
WP_002805246.1 ABC transporter permease [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805248.1 precorrin-2 C(20)-methyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805250.1 DNA/RNA nuclease SfsA [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805256.1 SulP family inorganic anion transporter [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805259.1 nucleotidyltransferase family protein [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805261.1 5'/3'-nucleotidase SurE [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805262.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805265.1 PIN/TRAM domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805268.1 UMP kinase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805269.1 methionyl-tRNA formyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805270.1 CsoS2 family carboxysome shell protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805271.1 Ycf66 family protein [Prochlorococcus marinus]	OuterMembrane	8.97
WP_002805272.1 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805273.1 CPBP family intramembrane glutamic endopeptidase [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805274.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805275.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805276.1 SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805277.1 threonine ammonia-lyase, biosynthetic [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805278.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805281.1 MULTISPECIES: 50S ribosomal protein L32 [Prochlorococcus]	Unknown	2.00
WP_002805283.1 aminotransferase class V-fold PLP-dependent enzyme [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805288.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805293.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.50
WP_002805294.1 acyl-CoA desaturase [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805296.1 TonB-dependent hemoglobin/transferrin/lactoferrin family receptor [Prochlorococcus marinus]	OuterMembrane	10.00
WP_002805297.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805298.1 glycogen/starch/alpha-glucan phosphorylase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805301.1 MULTISPECIES: chlorophyll a/b-binding protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_002805302.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805305.1 MULTISPECIES: NifU family protein [Prochlorococcus]	Unknown	2.00
WP_002805306.1 photosystem I core protein PsaA [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805312.1 CAAD domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805315.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805317.1 N-acetyl-gamma-glutamyl-phosphate reductase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805322.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805323.1 TatD family hydrolase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805330.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805335.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805337.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805338.1 ATP phosphoribosyltransferase regulatory subunit [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805339.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805340.1 TVP38/TMEM64 family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805341.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805342.1 tRNA-(ms[2]io[6]A)-hydroxylase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805344.1 glutathione synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805346.1 AI-2E family transporter [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805347.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805348.1 RNA methyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805349.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805353.1 translation elongation factor 4 [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_002805354.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805356.1 nucleotide exchange factor GrpE [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805357.1 cell division protein SepF [Prochlorococcus marinus]	Extracellular	9.64
WP_002805359.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805361.1 signal recognition particle protein [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_002805368.1 hydrolase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805371.1 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805373.1 Holliday junction branch migration protein RuvA [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805374.1 Nif11-like leader peptide family natural product precursor [Prochlorococcus marinus]	Unknown	2.00
WP_002805376.1 YggS family pyridoxal phosphate-dependent enzyme [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805381.1 DUF4335 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805383.1 hypothetical protein [Prochlorococcus marinus]	OuterMembrane	9.49
WP_002805384.1 cupin domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805385.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805386.1 bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805391.1 F0F1 ATP synthase subunit beta [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_002805392.1 hypothetical protein [Prochlorococcus marinus]	Unknown	5.48
WP_002805394.1 heme-copper oxidase subunit III [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805395.1 DUF2862 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805396.1 type I DNA topoisomerase [Prochlorococcus marinus]	Cytoplasmic	9.94
WP_002805398.1 aldehyde dehydrogenase family protein [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805400.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805401.1 sensor histidine kinase [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_002805402.1 2Fe-2S iron-sulfur cluster-binding protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805404.1 TMEM165/GDT1 family protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805405.1 phosphopyruvate hydratase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805407.1 DUF1643 domain-containing protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805409.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805412.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805413.1 DUF4336 domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805414.1 UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805416.1 DUF3110 domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805417.1 SAM-dependent methyltransferase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805418.1 MULTISPECIES: photosystem II reaction center protein K [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_002805419.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805420.1 homoserine dehydrogenase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805421.1 Grx4 family monothiol glutaredoxin [Prochlorococcus marinus]	Unknown	2.00
WP_002805422.1 15-cis-phytoene desaturase [Prochlorococcus marinus]	Unknown	2.00
WP_002805423.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805425.1 DCC1-like thiol-disulfide oxidoreductase family protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805427.1 ABC transporter permease [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805428.1 NAD(P)H-quinone oxidoreductase subunit J [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805429.1 nucleoside 2-deoxyribosyltransferase [Prochlorococcus marinus]	Unknown	2.00
WP_002805435.1 adenosylmethionine--8-amino-7-oxononanoate transaminase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805445.1 MULTISPECIES: ferredoxin:protochlorophyllide reductase (ATP-dependent) iron-sulfur ATP-binding protein [Prochlorococcus]	Cytoplasmic	8.96
WP_002805446.1 alanine racemase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805447.1 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805452.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805454.1 GntR family transcriptional regulator [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805455.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805456.1 aldo/keto reductase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805458.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805459.1 enoyl-ACP reductase FabI [Prochlorococcus marinus]	CytoplasmicMembrane	9.82
WP_002805460.1 DUF3120 domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805461.1 aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805462.1 FAD-binding domain-containing protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805463.1 NADH-quinone oxidoreductase subunit J [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805464.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805466.1 aspartate aminotransferase family protein [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805467.1 histidine--tRNA ligase [Prochlorococcus marinus]	Cytoplasmic	10.00
WP_002805468.1 alpha-D-glucose phosphate-specific phosphoglucomutase [Prochlorococcus marinus]	Extracellular	9.64
WP_002805469.1 aminomethyl-transferring glycine dehydrogenase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805470.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805473.1 pseudouridine synthase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805475.1 MULTISPECIES: DUF1651 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_002805476.1 CIA30 family protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805478.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805482.1 lycopene beta cyclase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805484.1 FAD-dependent thymidylate synthase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805488.1 diacylglycerol kinase family protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805490.1 ACP S-malonyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805491.1 4a-hydroxytetrahydrobiopterin dehydratase [Prochlorococcus marinus]	Unknown	2.00
WP_002805492.1 GDSL-type esterase/lipase family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805493.1 SRPBCC family protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805494.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805496.1 diaminopimelate decarboxylase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805497.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805498.1 hypothetical protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805499.1 metal ABC transporter permease [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805501.1 photosystem II S4 domain protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805502.1 SpoIID/LytB domain-containing protein [Prochlorococcus marinus]	OuterMembrane	9.49
WP_002805503.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805504.1 transaldolase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805509.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805510.1 hypothetical protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805511.1 chorismate mutase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805512.1 DUF2834 domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	9.86
WP_002805513.1 HNH endonuclease [Prochlorococcus marinus]	Unknown	2.00
WP_002805514.1 cryptochrome/photolyase family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805515.1 cobalt-precorrin-5B (C(1))-methyltransferase CbiD [Prochlorococcus marinus]	Unknown	2.00
WP_002805516.1 SprT family zinc-dependent metalloprotease [Prochlorococcus marinus]	Unknown	2.00
WP_002805518.1 aldo/keto reductase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805519.1 hypothetical protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805520.1 S-methyl-5'-thioadenosine phosphorylase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805521.1 NAD(P)H dehydrogenase subunit NdhS [Prochlorococcus marinus]	Unknown	2.00
WP_002805522.1 6-pyruvoyl trahydropterin synthase family protein [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805523.1 3-isopropylmalate dehydratase small subunit [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805524.1 30S ribosome-binding factor RbfA [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805526.1 UDP-N-acetylmuramate dehydrogenase [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805533.1 MULTISPECIES: photosystem II q(b) protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_002805534.1 arsenosugar biosynthesis radical SAM (seleno)protein ArsS [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805535.1 50S ribosomal protein L17 [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805540.1 MULTISPECIES: 50S ribosomal protein L33 [Prochlorococcus]	Cytoplasmic	9.26
WP_002805543.1 alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB [Prochlorococcus marinus]	Unknown	2.00
WP_002805545.1 BamA/TamA family outer membrane protein [Prochlorococcus marinus]	OuterMembrane	10.00
WP_002805549.1 ornithine carbamoyltransferase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805550.1 aspartoacylase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805552.1 tRNA lysidine(34) synthetase TilS [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805554.1 ABC1 kinase family protein [Prochlorococcus marinus]	CytoplasmicMembrane	7.88
WP_002805555.1 50S ribosomal protein L10 [Prochlorococcus marinus]	Cytoplasmic	9.26
WP_002805556.1 aminotransferase class IV [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805557.1 ABC transporter ATP-binding protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805558.1 dephospho-CoA kinase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805559.1 tetratricopeptide repeat protein [Prochlorococcus marinus]	Unknown	2.00
WP_002805560.1 DUF565 domain-containing protein [Prochlorococcus marinus]	CytoplasmicMembrane	10.00
WP_002805561.1 DNA topoisomerase (ATP-hydrolyzing) subunit A [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805563.1 nucleoside triphosphate pyrophosphohydrolase [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805564.1 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Prochlorococcus marinus]	Cytoplasmic	9.97
WP_002805566.1 tRNA 2-selenouridine(34) synthase MnmH [Prochlorococcus marinus]	Cytoplasmic	8.96
WP_002805567.1 urease subunit alpha [Prochlorococcus marinus]	Cytoplasmic	9.97
