SeqID	Localization	Score
WP_011131675.1 MULTISPECIES: glutamine-hydrolyzing GMP synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131676.1 MULTISPECIES: PD-(D/E)XK nuclease family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131677.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131678.1 MULTISPECIES: penicillin-binding protein 2 [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011131679.1 MULTISPECIES: NADPH-dependent FMN reductase [Prochlorococcus]	Unknown	2.00
WP_011131680.1 MULTISPECIES: diflavin flavoprotein [Prochlorococcus]	Cytoplasmic	9.97
WP_011131681.1 MULTISPECIES: diflavin flavoprotein [Prochlorococcus]	Cytoplasmic	9.26
WP_011131682.1 MULTISPECIES: alanine--tRNA ligase [Prochlorococcus]	Cytoplasmic	10.00
WP_011131683.1 MULTISPECIES: biosynthetic arginine decarboxylase [Prochlorococcus]	Unknown	5.41
WP_011131684.1 MULTISPECIES: nucleoside-diphosphate kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131685.1 MULTISPECIES: glycine oxidase ThiO [Prochlorococcus]	CytoplasmicMembrane	7.88
WP_011131686.1 MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB [Prochlorococcus]	Cytoplasmic	9.97
WP_011131687.1 MULTISPECIES: dephospho-CoA kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131689.1 MULTISPECIES: AAA family ATPase [Prochlorococcus]	Unknown	2.00
WP_011131690.1 MULTISPECIES: aldo/keto reductase [Prochlorococcus]	Cytoplasmic	9.26
WP_011131691.1 MULTISPECIES: THUMP domain-containing class I SAM-dependent RNA methyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131692.1 MULTISPECIES: phage holin family protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011131693.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131694.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131697.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131698.1 MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011131699.1 MULTISPECIES: YggT family protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011131701.1 MULTISPECIES: Ycf66 family protein [Prochlorococcus]	OuterMembrane	8.97
WP_011131702.1 MULTISPECIES: chlorophyll a/b-binding protein [Prochlorococcus]	Unknown	2.00
WP_011131703.1 MULTISPECIES: ABC transporter ATP-binding protein/permease [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131704.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131705.1 MULTISPECIES: histidine triad nucleotide-binding protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011131706.1 MULTISPECIES: peptide deformylase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131707.1 MULTISPECIES: alpha/beta hydrolase family protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011131708.1 MULTISPECIES: SufS family cysteine desulfurase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131709.1 MULTISPECIES: SufD family Fe-S cluster assembly protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131710.1 MULTISPECIES: Fe-S cluster assembly ATPase SufC [Prochlorococcus]	Cytoplasmic	9.97
WP_011131711.1 MULTISPECIES: Fe-S cluster assembly protein SufB [Prochlorococcus]	Unknown	2.00
WP_011131712.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131713.1 MULTISPECIES: DUF4912 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011131714.1 MULTISPECIES: alpha-D-glucose phosphate-specific phosphoglucomutase [Prochlorococcus]	Extracellular	9.64
WP_011131715.1 MULTISPECIES: AAA family ATPase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131716.1 MULTISPECIES: 4'-phosphopantetheinyl transferase family protein [Prochlorococcus]	Unknown	2.00
WP_011131717.1 MULTISPECIES: thioredoxin-dependent thiol peroxidase [Prochlorococcus]	Unknown	2.00
WP_011131718.1 MULTISPECIES: type III pantothenate kinase [Prochlorococcus]	Unknown	2.00
WP_011131719.1 MULTISPECIES: phosphoadenylyl-sulfate reductase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131720.1 MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus]	CytoplasmicMembrane	7.88
WP_011131721.1 MULTISPECIES: SLC13 family permease [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131722.1 MULTISPECIES: potassium transporter TrkG [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131723.1 MULTISPECIES: potassium channel family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131724.1 MULTISPECIES: ribbon-helix-helix domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011131725.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131726.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131727.1 MULTISPECIES: ABC-F family ATP-binding cassette domain-containing protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011131728.1 MULTISPECIES: trypsin-like peptidase domain-containing protein [Prochlorococcus]	Periplasmic	9.44
WP_011131729.1 MULTISPECIES: DUF2973 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011131731.1 MULTISPECIES: high light inducible protein [Prochlorococcus]	Unknown	2.00
WP_011131732.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011131734.1 MULTISPECIES: inositol monophosphatase family protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011131735.1 MULTISPECIES: TolC family protein [Prochlorococcus]	OuterMembrane	10.00
WP_011131736.1 MULTISPECIES: TIGR03279 family radical SAM protein [Prochlorococcus]	Unknown	5.48
WP_011131737.1 MULTISPECIES: DUF3120 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131738.1 MULTISPECIES: L-aspartate oxidase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131739.1 MULTISPECIES: vitamin K epoxide reductase family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131740.1 MULTISPECIES: 30S ribosomal protein S12 methylthiotransferase RimO [Prochlorococcus]	Cytoplasmic	9.97
WP_011131742.1 MULTISPECIES: DUF4346 domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131743.1 MULTISPECIES: GNAT family N-acetyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131744.1 MULTISPECIES: RibD family protein [Prochlorococcus]	Unknown	2.00
WP_011131745.1 MULTISPECIES: 6-pyruvoyl trahydropterin synthase family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131746.1 MULTISPECIES: shikimate kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131747.1 MULTISPECIES: chlororespiratory reduction protein 7 [Prochlorococcus]	Unknown	2.00
WP_011131748.1 MULTISPECIES: DUF6816 family protein [Prochlorococcus]	Unknown	2.00
WP_011131749.1 MULTISPECIES: glutathione S-transferase family protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011131751.1 MULTISPECIES: 30S ribosome-binding factor RbfA [Prochlorococcus]	Cytoplasmic	9.97
WP_011131753.1 MULTISPECIES: SRPBCC family protein [Prochlorococcus]	Unknown	2.00
WP_011131754.1 MULTISPECIES: 9,9'-di-cis-zeta-carotene desaturase [Prochlorococcus]	Cytoplasmic	8.96
WP_011131755.1 MULTISPECIES: HesB/IscA family protein [Prochlorococcus]	Cytoplasmic	9.26
WP_011131756.1 MULTISPECIES: tetratricopeptide repeat protein [Prochlorococcus]	Unknown	2.00
WP_011131757.1 MULTISPECIES: lipid-A-disaccharide synthase-related protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131758.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011131759.1 MULTISPECIES: TIGR01777 family oxidoreductase [Prochlorococcus]	Cytoplasmic	9.26
WP_011131760.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit O [Prochlorococcus]	Unknown	2.00
WP_011131761.1 MULTISPECIES: J domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131762.1 MULTISPECIES: cysteine synthase A [Prochlorococcus]	Cytoplasmic	9.97
WP_011131763.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131764.1 MULTISPECIES: ABC transporter ATP-binding protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011131766.1 MULTISPECIES: DUF7326 family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131767.1 MULTISPECIES: response regulator transcription factor [Prochlorococcus]	Cytoplasmic	9.97
WP_011131768.1 MULTISPECIES: DNA polymerase III subunit delta' [Prochlorococcus]	Cytoplasmic	8.96
WP_011131769.1 MULTISPECIES: dTMP kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131770.1 MULTISPECIES: heavy metal translocating P-type ATPase [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131771.1 MULTISPECIES: photosystem I assembly protein Ycf3 [Prochlorococcus]	Unknown	2.00
WP_011131772.1 MULTISPECIES: DNA repair protein RadA [Prochlorococcus]	Cytoplasmic	8.96
WP_011131773.1 MULTISPECIES: response regulator transcription factor RpaB [Prochlorococcus]	Cytoplasmic	9.97
WP_011131774.1 MULTISPECIES: phosphate acyltransferase PlsX [Prochlorococcus]	Cytoplasmic	9.97
WP_011131775.1 MULTISPECIES: beta-ketoacyl-ACP synthase III [Prochlorococcus]	Unknown	6.58
WP_011131776.1 MULTISPECIES: ACP S-malonyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131777.1 MULTISPECIES: lysophospholipid acyltransferase family protein [Prochlorococcus]	Unknown	2.00
WP_011131778.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131779.1 MULTISPECIES: Ycf34 family protein [Prochlorococcus]	Unknown	2.00
WP_011131780.1 MULTISPECIES: CCA tRNA nucleotidyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131781.1 MULTISPECIES: RNA-binding protein [Prochlorococcus]	Unknown	2.00
WP_011131782.1 MULTISPECIES: phytoene synthase [Prochlorococcus]	Unknown	2.00
WP_011131783.1 MULTISPECIES: 15-cis-phytoene desaturase [Prochlorococcus]	Unknown	2.00
WP_011131784.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit M [Prochlorococcus]	Cytoplasmic	8.96
WP_011131785.1 MULTISPECIES: DUF3172 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011131786.1 MULTISPECIES: LysR family transcriptional regulator [Prochlorococcus]	Cytoplasmic	9.97
WP_011131787.1 MULTISPECIES: NnrU family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131788.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit 5 [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131789.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit 4 [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131791.1 MULTISPECIES: nucleotidyltransferase family protein [Prochlorococcus]	Cytoplasmic	9.97
WP_011131792.1 MULTISPECIES: methylenetetrahydrofolate reductase [Prochlorococcus]	Cytoplasmic	8.96
WP_011131793.1 MULTISPECIES: helix-turn-helix domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011131794.1 MULTISPECIES: CYTH domain-containing protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131796.1 MULTISPECIES: NADH-quinone oxidoreductase subunit NuoK [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131797.1 MULTISPECIES: NADH-quinone oxidoreductase subunit J [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131798.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit I [Prochlorococcus]	Cytoplasmic	9.12
WP_011131799.1 MULTISPECIES: NADH-quinone oxidoreductase subunit NuoH [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131800.1 MULTISPECIES: citrate synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131801.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	5.48
WP_011131802.1 MULTISPECIES: rhodanese-like domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011131803.1 MULTISPECIES: tryptophan synthase subunit beta [Prochlorococcus]	Cytoplasmic	9.97
WP_011131804.1 MULTISPECIES: translation initiation factor SUI1 [Prochlorococcus]	Cytoplasmic	8.96
WP_011131805.1 MULTISPECIES: adenylyl-sulfate kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131807.1 MULTISPECIES: magnesium protoporphyrin IX methyltransferase [Prochlorococcus]	Cytoplasmic	8.96
WP_011131808.1 MULTISPECIES: response regulator transcription factor [Prochlorococcus]	Cytoplasmic	9.97
WP_011131810.1 MULTISPECIES: 16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH [Prochlorococcus]	Cytoplasmic	9.97
WP_011131811.1 MULTISPECIES: NAD(P)H-quinone oxidoreductase subunit H [Prochlorococcus]	Cytoplasmic	9.12
WP_011131812.1 MULTISPECIES: acyl-CoA thioesterase [Prochlorococcus]	Cytoplasmic	8.96
WP_011131814.1 MULTISPECIES: o-succinylbenzoate synthase [Prochlorococcus]	Cytoplasmic	8.96
WP_011131815.1 MULTISPECIES: 2-carboxy-1,4-naphthoquinone phytyltransferase [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131816.1 MULTISPECIES: isochorismate synthase [Prochlorococcus]	Cytoplasmic	8.96
WP_011131817.1 MULTISPECIES: glutathione synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131818.1 MULTISPECIES: glutaredoxin 3 [Prochlorococcus]	Cytoplasmic	8.96
WP_011131819.1 MULTISPECIES: peptide chain release factor 2 [Prochlorococcus]	Cytoplasmic	9.97
WP_011131820.1 MULTISPECIES: DUF3285 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011131821.1 MULTISPECIES: rRNA maturation RNase YbeY [Prochlorococcus]	Cytoplasmic	9.26
WP_011131822.1 MULTISPECIES: diacylglycerol kinase family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131823.1 MULTISPECIES: anthranilate synthase component II [Prochlorococcus]	Cytoplasmic	9.26
WP_011131824.1 MULTISPECIES: MBL fold metallo-hydrolase [Prochlorococcus]	Unknown	2.50
WP_011131825.1 MULTISPECIES: pyridoxal phosphate-dependent aminotransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131826.1 MULTISPECIES: arginine--tRNA ligase [Prochlorococcus]	Cytoplasmic	10.00
WP_011131827.1 MULTISPECIES: carboxylating nicotinate-nucleotide diphosphorylase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131828.1 MULTISPECIES: tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Prochlorococcus]	Cytoplasmic	9.12
WP_011131829.1 MULTISPECIES: DUF2062 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131830.1 MULTISPECIES: RelA/SpoT family protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131831.1 MULTISPECIES: ABC transporter ATP-binding protein [Prochlorococcus]	CytoplasmicMembrane	9.59
WP_011131832.1 MULTISPECIES: RluA family pseudouridine synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131833.1 MULTISPECIES: ribosome biogenesis GTPase YlqF [Prochlorococcus]	Cytoplasmic	8.96
WP_011131834.1 MULTISPECIES: phosphoglycerate kinase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131835.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131836.1 MULTISPECIES: UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [Prochlorococcus]	CytoplasmicMembrane	9.97
WP_011131837.1 MULTISPECIES: pyridoxal phosphate-dependent aminotransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131838.1 MULTISPECIES: quinone-dependent dihydroorotate dehydrogenase [Prochlorococcus]	CytoplasmicMembrane	7.88
WP_011131839.1 MULTISPECIES: ribonuclease H family protein [Prochlorococcus]	Unknown	2.00
WP_011131840.1 MULTISPECIES: 50S ribosomal protein L7/L12 [Prochlorococcus]	Cytoplasmic	9.26
WP_011131841.1 MULTISPECIES: 50S ribosomal protein L10 [Prochlorococcus]	Cytoplasmic	9.26
WP_011131842.1 MULTISPECIES: 50S ribosomal protein L1 [Prochlorococcus]	Cytoplasmic	9.97
WP_011131843.1 MULTISPECIES: 50S ribosomal protein L11 [Prochlorococcus]	Cytoplasmic	9.26
WP_011131844.1 MULTISPECIES: transcription termination/antitermination protein NusG [Prochlorococcus]	Cytoplasmic	9.97
WP_011131845.1 MULTISPECIES: preprotein translocase subunit SecE [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011131846.1 MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011131847.1 MULTISPECIES: phosphopyruvate hydratase [Prochlorococcus]	Cytoplasmic	10.00
WP_011131848.1 MULTISPECIES: ABC1 kinase family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131849.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131850.1 MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131851.1 MULTISPECIES: P-II family nitrogen regulator [Prochlorococcus]	Unknown	2.00
WP_011131852.1 MULTISPECIES: sodium-dependent bicarbonate transport family permease [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131853.1 MULTISPECIES: SulP family inorganic anion transporter [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131854.1 MULTISPECIES: porphobilinogen synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131855.1 MULTISPECIES: VOC family protein [Prochlorococcus]	Unknown	2.00
WP_011131856.1 MULTISPECIES: endonuclease MutS2 [Prochlorococcus]	Cytoplasmic	9.97
WP_011131857.1 MULTISPECIES: GTPase ObgE [Prochlorococcus]	Cytoplasmic	8.96
WP_011131858.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131859.1 MULTISPECIES: Calvin cycle protein CP12 [Prochlorococcus]	Unknown	2.00
WP_011131861.1 MULTISPECIES: aspartoacylase [Prochlorococcus]	Cytoplasmic	8.96
WP_011131862.1 MULTISPECIES: photosystem II q(b) protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131863.1 MULTISPECIES: chorismate synthase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131864.1 MULTISPECIES: bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase [Prochlorococcus]	Cytoplasmic	9.26
WP_011131865.1 MULTISPECIES: ATP-dependent zinc metalloprotease FtsH [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131866.1 MULTISPECIES: sulfate adenylyltransferase [Prochlorococcus]	Cytoplasmic	8.96
WP_011131867.1 MULTISPECIES: photosystem II manganese-stabilizing polypeptide [Prochlorococcus]	Unknown	2.00
WP_011131868.1 MULTISPECIES: bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC [Prochlorococcus]	Cytoplasmic	9.26
WP_011131869.1 MULTISPECIES: DUF2555 domain-containing protein [Prochlorococcus]	Unknown	2.00
WP_011131870.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Unknown	2.00
WP_011131871.1 MULTISPECIES: DUF565 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131872.1 MULTISPECIES: aspartate carbamoyltransferase catalytic subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011131874.1 MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC [Prochlorococcus]	Cytoplasmic	9.97
WP_011131876.1 MULTISPECIES: isoleucine--tRNA ligase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131877.1 MULTISPECIES: DUF3177 family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131878.1 MULTISPECIES: tRNA (guanosine(46)-N7)-methyltransferase TrmB [Prochlorococcus]	Cytoplasmic	9.97
WP_011131879.1 MULTISPECIES: phosphoglucosamine mutase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131880.1 MULTISPECIES: thioredoxin family protein [Prochlorococcus]	Unknown	2.00
WP_011131881.1 MULTISPECIES: FAD-dependent thymidylate synthase [Prochlorococcus]	Cytoplasmic	8.96
WP_011131882.1 MULTISPECIES: dCTP deaminase [Prochlorococcus]	Cytoplasmic	9.26
WP_011131883.1 MULTISPECIES: cob(I)yrinic acid a,c-diamide adenosyltransferase [Prochlorococcus]	Unknown	2.00
WP_011131884.1 MULTISPECIES: global nitrogen regulator NtcA [Prochlorococcus]	Cytoplasmic	9.97
WP_011131885.1 MULTISPECIES: DUF3084 domain-containing protein [Prochlorococcus]	CytoplasmicMembrane	9.27
WP_011131886.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	Cytoplasmic	8.96
WP_011131887.1 MULTISPECIES: DUF3146 family protein [Prochlorococcus]	Unknown	2.00
WP_011131888.1 MULTISPECIES: aminoacyl-tRNA hydrolase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131889.1 MULTISPECIES: photosystem II reaction center phosphoprotein PsbH [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011131890.1 MULTISPECIES: photosystem II reaction center protein PsbN [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011131891.1 MULTISPECIES: DUF3769 domain-containing protein [Prochlorococcus]	OuterMembrane	9.49
WP_011131892.1 MULTISPECIES: 3-isopropylmalate dehydratase small subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011131893.1 MULTISPECIES: 3-isopropylmalate dehydratase large subunit [Prochlorococcus]	Cytoplasmic	9.97
WP_011131894.1 MULTISPECIES: competence/damage-inducible protein A [Prochlorococcus]	Unknown	2.00
WP_011131895.1 MULTISPECIES: serine hydroxymethyltransferase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131896.1 MULTISPECIES: hypothetical protein [Prochlorococcus]	CytoplasmicMembrane	9.82
WP_011131897.1 MULTISPECIES: DUF3181 family protein [Prochlorococcus]	Unknown	2.00
WP_011131898.1 MULTISPECIES: murein biosynthesis integral membrane protein MurJ [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131899.1 MULTISPECIES: DNA/RNA nuclease SfsA [Prochlorococcus]	Cytoplasmic	9.97
WP_011131900.1 MULTISPECIES: ammonium transporter [Prochlorococcus]	CytoplasmicMembrane	10.00
WP_011131901.1 MULTISPECIES: 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Prochlorococcus]	Cytoplasmic	9.97
WP_011131902.1 MULTISPECIES: DoxX family protein [Prochlorococcus]	CytoplasmicMembrane	10.00
