seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NC_018679.1,yihI,yihI,AMBAS45_RS00060,AMBAS45_00065,Protein Homology,14264,14767,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996766.1,Der GTPase-activating protein YihI,WP_014947719.1,,,,,,AMBAS45_00065,
NC_018679.1,AMBAS45_RS00065,,AMBAS45_RS00065,AMBAS45_00070,Protein Homology,14895,15596,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947720.1,class I SAM-dependent methyltransferase,WP_014977856.1,"GO:0032259,GO:0008168,GO:0008757,GO:1904047",,"methyltransferase activity|0008168||IEA,S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,S-adenosyl-L-methionine binding|1904047||IEA",methylation|0032259||IEA,,AMBAS45_00070,"2.1.-.-,2.1.1.-"
NC_018679.1,AMBAS45_RS00070,,AMBAS45_RS00070,AMBAS45_00075,Protein Homology,15897,16520,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996768.1,c-type cytochrome,WP_014947721.1,"GO:0009055,GO:0020037,GO:0046872",,"electron transfer activity|0009055||IEA,heme binding|0020037||IEA,metal ion binding|0046872||IEA",,,AMBAS45_00075,
NC_018679.1,yihA,yihA,AMBAS45_RS00075,AMBAS45_00080,Protein Homology,16695,17330,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975249.1,ribosome biogenesis GTP-binding protein YihA/YsxC,WP_014977857.1,"GO:0042254,GO:0003924,GO:0005525,GO:0043022,GO:0005737",cytoplasm|0005737||IEA,"GTPase activity|0003924||IEA,GTP binding|0005525||IEA,ribosome binding|0043022||IEA",ribosome biogenesis|0042254||IEA,,AMBAS45_00080,
NC_018679.1,polA,polA,AMBAS45_RS00080,AMBAS45_00085,Protein Homology,17747,20539,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516538.1,DNA polymerase I,WP_014977858.1,"GO:0006261,GO:0003676,GO:0003677,GO:0003887,GO:0008408",,"nucleic acid binding|0003676||IEA,DNA binding|0003677||IEA,DNA-directed DNA polymerase activity|0003887||IEA,3'-5' exonuclease activity|0008408||IEA",DNA-templated DNA replication|0006261||IEA,,AMBAS45_00085,2.7.7.7
NC_018679.1,elbB,elbB,AMBAS45_RS00085,AMBAS45_00090,Protein Homology,20961,21614,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975251.1,isoprenoid biosynthesis glyoxalase ElbB,WP_014977859.1,,,,,,AMBAS45_00090,4.2.1.-
NC_018679.1,AMBAS45_RS00090,,AMBAS45_RS00090,AMBAS45_00095,Protein Homology,21881,23332,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516540.1,TrkH family potassium uptake protein,WP_014977860.1,"GO:0015379,GO:0016020",membrane|0016020||IEA,potassium:chloride symporter activity|0015379||IEA,,,AMBAS45_00095,
NC_018679.1,trkA,trkA,AMBAS45_RS00095,AMBAS45_00100,Protein Homology,23463,24842,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018982135.1,Trk system potassium transporter TrkA,WP_014947726.1,"GO:0006813,GO:0015079,GO:0016020",membrane|0016020||IEA,potassium ion transmembrane transporter activity|0015079||IEA,potassium ion transport|0006813||IEA,,AMBAS45_00100,
NC_018679.1,rsmB,rsmB,AMBAS45_RS00100,AMBAS45_00105,Protein Homology,24907,26226,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975252.1,16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB,WP_014977861.1,"GO:0001510,GO:0006355,GO:0006364,GO:0003723,GO:0008649",,"RNA binding|0003723||IEA,rRNA methyltransferase activity|0008649||IEA","RNA methylation|0001510||IEA,regulation of DNA-templated transcription|0006355||IEA,rRNA processing|0006364||IEA",,AMBAS45_00105,2.1.1.176
NC_018679.1,fmt,fmt,AMBAS45_RS00105,AMBAS45_00110,Protein Homology,26229,27179,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947728.1,methionyl-tRNA formyltransferase,WP_014977862.1,"GO:0071951,GO:0004479,GO:0005737",cytoplasm|0005737||IEA,methionyl-tRNA formyltransferase activity|0004479||IEA,conversion of methionyl-tRNA to N-formyl-methionyl-tRNA|0071951||IEA,,AMBAS45_00110,2.1.2.9
NC_018679.1,def,def,AMBAS45_RS00110,AMBAS45_00115,Protein Homology,27188,27697,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018982132.1,peptide deformylase,WP_014977863.1,"GO:0036211,GO:0042586",,peptide deformylase activity|0042586||IEA,protein modification process|0036211||IEA,,AMBAS45_00115,3.5.1.88
NC_018679.1,AMBAS45_RS00115,,AMBAS45_RS00115,AMBAS45_00120,Protein Homology,27914,28987,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516545.1,LysM peptidoglycan-binding domain-containing protein,WP_014977864.1,GO:0097367,,carbohydrate derivative binding|0097367||IEA,,,AMBAS45_00120,
NC_018679.1,dprA,dprA,AMBAS45_RS00120,AMBAS45_00125,Protein Homology,29027,30136,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947731.1,DNA-processing protein DprA,WP_014977865.1,GO:0009294,,,DNA-mediated transformation|0009294||IEA,,AMBAS45_00125,
NC_018679.1,AMBAS45_RS00125,,AMBAS45_RS00125,AMBAS45_00130,Protein Homology,30138,30614,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007107314.1,DUF494 family protein,WP_014947732.1,,,,,,AMBAS45_00130,
NC_018679.1,AMBAS45_RS00130,,AMBAS45_RS00130,AMBAS45_00135,Protein Homology,30700,31242,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977866.1,DNA topoisomerase family protein,WP_014977866.1,"GO:0006265,GO:0003677,GO:0003917",,"DNA binding|0003677||IEA,DNA topoisomerase type I (single strand cut%2C ATP-independent) activity|0003917||IEA",DNA topological change|0006265||IEA,,AMBAS45_00135,5.6.2.1
NC_018679.1,tsaC,tsaC,AMBAS45_RS00135,AMBAS45_00140,Protein Homology,31288,31893,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947734.1,L-threonylcarbamoyladenylate synthase type 1 TsaC,WP_014977867.1,"GO:0002949,GO:0003725,GO:0005524",,"double-stranded RNA binding|0003725||IEA,ATP binding|0005524||IEA",tRNA threonylcarbamoyladenosine modification|0002949||IEA,,AMBAS45_00140,2.7.7.87
NC_018679.1,hemF,hemF,AMBAS45_RS00140,AMBAS45_00145,Protein Homology,31890,32822,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996781.1,oxygen-dependent coproporphyrinogen oxidase,WP_014977868.1,"GO:0006779,GO:0004109",,coproporphyrinogen oxidase activity|0004109||IEA,porphyrin-containing compound biosynthetic process|0006779||IEA,,AMBAS45_00145,1.3.3.3
NC_018679.1,AMBAS45_RS00145,,AMBAS45_RS00145,AMBAS45_00150,Protein Homology,33057,33737,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516551.1,OmpW family outer membrane protein,WP_014947736.1,GO:0019867,outer membrane|0019867||IEA,,,,AMBAS45_00150,
NC_018679.1,AMBAS45_RS00150,,AMBAS45_RS00150,AMBAS45_00155,Protein Homology,33862,34293,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977869.1,group II truncated hemoglobin,WP_014977869.1,"GO:0005344,GO:0019825,GO:0020037,GO:0046872",,"oxygen carrier activity|0005344||IEA,oxygen binding|0019825||IEA,heme binding|0020037||IEA,metal ion binding|0046872||IEA",,,AMBAS45_00155,
NC_018679.1,aroE,aroE,AMBAS45_RS00155,AMBAS45_00160,Protein Homology,34292,35131,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516553.1,shikimate dehydrogenase,WP_014977870.1,"GO:0019632,GO:0004764",,shikimate 3-dehydrogenase (NADP+) activity|0004764||IEA,shikimate metabolic process|0019632||IEA,,AMBAS45_00160,1.1.1.25
NC_018679.1,AMBAS45_RS00160,,AMBAS45_RS00160,AMBAS45_00165,Protein Homology,35128,35670,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516554.1,gamma carbonic anhydrase family protein,WP_014977871.1,GO:0046872,,metal ion binding|0046872||IEA,,,AMBAS45_00165,4.2.1.-
NC_018679.1,AMBAS45_RS00165,,AMBAS45_RS00165,AMBAS45_00170,Protein Homology,35847,36890,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977872.1,UDP-N-acetylglucosamine 2-epimerase,WP_014977872.1,,,,,,AMBAS45_00170,
NC_018679.1,AMBAS45_RS00200,,AMBAS45_RS00200,AMBAS45_00175,Protein Homology,43349,43879,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947741.1,acyloxyacyl hydrolase,WP_014977873.1,,,,,,AMBAS45_00175,3.1.1.77
NC_018679.1,AMBAS45_RS00205,,AMBAS45_RS00205,AMBAS45_00180,Protein Homology,44016,44846,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975263.1,substrate-binding periplasmic protein,WP_014977874.1,,,,,,AMBAS45_00180,
NC_018679.1,AMBAS45_RS00210,,AMBAS45_RS00210,AMBAS45_00185,Protein Homology,44827,45630,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975264.1,hypothetical protein,WP_232306438.1,,,,,,AMBAS45_00185,
NC_018679.1,AMBAS45_RS00215,,AMBAS45_RS00215,AMBAS45_00190,Protein Homology,45761,48850,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516560.1,error-prone DNA polymerase,WP_014977876.1,"GO:0006260,GO:0003887,GO:0008408",,"DNA-directed DNA polymerase activity|0003887||IEA,3'-5' exonuclease activity|0008408||IEA",DNA replication|0006260||IEA,,AMBAS45_00190,2.7.7.7
NC_018679.1,AMBAS45_RS00220,,AMBAS45_RS00220,AMBAS45_00195,Protein Homology,48887,50374,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996790.1,Y-family DNA polymerase,WP_014977877.1,"GO:0006260,GO:0006281,GO:0003684,GO:0003887,GO:0046872",,"damaged DNA binding|0003684||IEA,DNA-directed DNA polymerase activity|0003887||IEA,metal ion binding|0046872||IEA","DNA replication|0006260||IEA,DNA repair|0006281||IEA",,AMBAS45_00195,2.7.7.7
NC_018679.1,AMBAS45_RS00225,,AMBAS45_RS00225,AMBAS45_00200,Protein Homology,50374,51123,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065854.1,recombinase RecA,WP_014977878.1,,,,,,AMBAS45_00200,
NC_018679.1,AMBAS45_RS00230,,AMBAS45_RS00230,AMBAS45_00205,Protein Homology,51371,51880,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977879.1,hypothetical protein,WP_014977879.1,,,,,,AMBAS45_00205,
NC_018679.1,AMBAS45_RS00235,,AMBAS45_RS00235,AMBAS45_00210,Protein Homology,51883,53634,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977880.1,DUF885 domain-containing protein,WP_014977880.1,,,,,,AMBAS45_00210,
NC_018679.1,AMBAS45_RS00240,,AMBAS45_RS00240,AMBAS45_00215,Protein Homology,53673,54008,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516565.1,DUF1820 family protein,WP_014977881.1,,,,,,AMBAS45_00215,
NC_018679.1,AMBAS45_RS00245,,AMBAS45_RS00245,AMBAS45_00220,Protein Homology,54198,55835,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996794.1,M28 family metallopeptidase,WP_014977882.1,"GO:0008237,GO:0008270,GO:0016020",membrane|0016020||IEA,"metallopeptidase activity|0008237||IEA,zinc ion binding|0008270||IEA",,,AMBAS45_00220,3.4.-.-
NC_018679.1,slmA,slmA,AMBAS45_RS00250,AMBAS45_00225,Protein Homology,56079,56666,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996795.1,nucleoid occlusion factor SlmA,WP_012516568.1,"GO:0010974,GO:0003677",,DNA binding|0003677||IEA,negative regulation of division septum assembly|0010974||IEA,,AMBAS45_00225,
NC_018679.1,coaBC,coaBC,AMBAS45_RS00255,AMBAS45_00230,Protein Homology,56782,58011,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947751.1,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,WP_014977883.1,"GO:0015937,GO:0015941,GO:0004632,GO:0004633,GO:0010181",,"phosphopantothenate--cysteine ligase activity|0004632||IEA,phosphopantothenoylcysteine decarboxylase activity|0004633||IEA,FMN binding|0010181||IEA","coenzyme A biosynthetic process|0015937||IEA,pantothenate catabolic process|0015941||IEA",,AMBAS45_00230,"4.1.1.36,6.3.2.5"
NC_018679.1,radC,radC,AMBAS45_RS00260,AMBAS45_00235,Protein Homology,58221,58898,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947752.1,RadC family protein,WP_014977884.1,,,,,,AMBAS45_00235,
NC_018679.1,AMBAS45_RS00265,,AMBAS45_RS00265,AMBAS45_00240,Protein Homology,58991,59344,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977885.1,hypothetical protein,WP_014977885.1,,,,,,AMBAS45_00240,
NC_018679.1,AMBAS45_RS00270,,AMBAS45_RS00270,AMBAS45_00245,Protein Homology,59439,60128,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947754.1,YjbF family lipoprotein,WP_014947754.1,,,,,,AMBAS45_00245,
NC_018679.1,AMBAS45_RS00275,,AMBAS45_RS00275,AMBAS45_00250,Protein Homology,60128,60877,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996800.1,capsule biosynthesis GfcC family protein,WP_014977886.1,,,,,,AMBAS45_00250,
NC_018679.1,AMBAS45_RS00280,,AMBAS45_RS00280,AMBAS45_00255,Protein Homology,60874,62976,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996801.1,YjbH domain-containing protein,WP_014977887.1,GO:0016020,membrane|0016020||IEA,,,,AMBAS45_00255,
NC_018679.1,rpmB,rpmB,AMBAS45_RS00285,AMBAS45_00260,Protein Homology,63314,63550,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_018347033.1,50S ribosomal protein L28,WP_014947757.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,AMBAS45_00260,
NC_018679.1,rpmG,rpmG,AMBAS45_RS00290,AMBAS45_00265,Protein Homology,63562,63717,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011470150.1,50S ribosomal protein L33,WP_012516577.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,AMBAS45_00265,
NC_018679.1,AMBAS45_RS00295,,AMBAS45_RS00295,AMBAS45_00270,Protein Homology,63984,64448,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977888.1,hypothetical protein,WP_014977888.1,,,,,,AMBAS45_00270,
NC_018679.1,mutM,mutM,AMBAS45_RS00300,AMBAS45_00275,Protein Homology,64449,65258,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996803.1,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,WP_014977889.1,"GO:0006281,GO:0006284,GO:0003676,GO:0003684,GO:0003906,GO:0008270,GO:0008534,GO:0016799,GO:0019104",,"nucleic acid binding|0003676||IEA,damaged DNA binding|0003684||IEA,DNA-(apurinic or apyrimidinic site) endonuclease activity|0003906||IEA,zinc ion binding|0008270||IEA,oxidized purine nucleobase lesion DNA N-glycosylase activity|0008534||IEA,hydrolase activity%2C hydrolyzing N-glycosyl compounds|0016799||IEA,DNA N-glycosylase activity|0019104||IEA","DNA repair|0006281||IEA,base-excision repair|0006284||IEA",,AMBAS45_00275,"3.2.2.23,4.2.99.18"
NC_018679.1,coaD,coaD,AMBAS45_RS00305,AMBAS45_00280,Protein Homology,65277,65765,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996804.1,pantetheine-phosphate adenylyltransferase,WP_014947760.1,"GO:0015937,GO:0004595",,pantetheine-phosphate adenylyltransferase activity|0004595||IEA,coenzyme A biosynthetic process|0015937||IEA,,AMBAS45_00280,2.7.7.3
NC_018679.1,AMBAS45_RS00310,,AMBAS45_RS00310,AMBAS45_00285,Protein Homology,65854,66585,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996805.1,3-deoxy-D-manno-octulosonic acid kinase,WP_014977890.1,GO:0016773,,phosphotransferase activity%2C alcohol group as acceptor|0016773||IEA,,,AMBAS45_00285,2.7.1.166
NC_018679.1,AMBAS45_RS00315,,AMBAS45_RS00315,AMBAS45_00290,Protein Homology,67065,67538,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977891.1,hypothetical protein,WP_014977891.1,,,,,,AMBAS45_00290,
NC_018679.1,AMBAS45_RS00320,,AMBAS45_RS00320,AMBAS45_00295,Protein Homology,67535,68710,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977892.1,hypothetical protein,WP_014977892.1,,,,,,AMBAS45_00295,
NC_018679.1,AMBAS45_RS00325,,AMBAS45_RS00325,AMBAS45_00300,Protein Homology,68720,71164,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947764.1,bifunctional diguanylate cyclase/phosphodiesterase,WP_014977893.1,"GO:0007165,GO:0005525,GO:0046872,GO:0052621,GO:0071111",,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA,cyclic-guanylate-specific phosphodiesterase activity|0071111||IEA",signal transduction|0007165||IEA,,AMBAS45_00300,"2.7.7.65,3.1.4.52"
NC_018679.1,AMBAS45_RS00330,,AMBAS45_RS00330,AMBAS45_00305,Protein Homology,71328,72524,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516586.1,glycine C-acetyltransferase,WP_014977894.1,"GO:0009058,GO:0008890,GO:0030170",,"glycine C-acetyltransferase activity|0008890||IEA,pyridoxal phosphate binding|0030170||IEA",biosynthetic process|0009058||IEA,,AMBAS45_00305,2.3.1.29
NC_018679.1,tdh,tdh,AMBAS45_RS00335,AMBAS45_00310,Protein Homology,72521,73546,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065862.1,L-threonine 3-dehydrogenase,WP_014947766.1,"GO:0006567,GO:0008743",,L-threonine 3-dehydrogenase activity|0008743||IEA,L-threonine catabolic process|0006567||IEA,,AMBAS45_00310,1.1.1.103
NC_018679.1,glpE,glpE,AMBAS45_RS00340,AMBAS45_00315,Protein Homology,73546,73857,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977895.1,thiosulfate sulfurtransferase GlpE,WP_014977895.1,GO:0004792,,thiosulfate-cyanide sulfurtransferase activity|0004792||IEA,,,AMBAS45_00315,2.8.1.1
NC_018679.1,glpG,glpG,AMBAS45_RS00345,AMBAS45_00320,Protein Homology,73998,74861,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977896.1,rhomboid family intramembrane serine protease GlpG,WP_014977896.1,"GO:0019538,GO:0004252,GO:0005886",plasma membrane|0005886||IEA,serine-type endopeptidase activity|0004252||IEA,protein metabolic process|0019538||IEA,,AMBAS45_00320,3.4.21.105
NC_018679.1,AMBAS45_RS00350,,AMBAS45_RS00350,AMBAS45_00325,Protein Homology,74917,75330,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516590.1,flagellar basal body-associated protein FliL,WP_014977897.1,,,,,,AMBAS45_00325,
NC_018679.1,AMBAS45_RS00355,,AMBAS45_RS00355,AMBAS45_00330,Protein Homology,75479,76048,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065863.1,chorismate--pyruvate lyase family protein,WP_014975276.1,"GO:0006744,GO:0008813,GO:0005737",cytoplasm|0005737||IEA,chorismate lyase activity|0008813||IEA,ubiquinone biosynthetic process|0006744||IEA,,AMBAS45_00330,4.1.3.40
NC_018679.1,ubiA,ubiA,AMBAS45_RS00360,AMBAS45_00335,Protein Homology,76045,76902,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996815.1,4-hydroxybenzoate octaprenyltransferase,WP_014977898.1,"GO:0006744,GO:0008412",,4-hydroxybenzoate polyprenyltransferase activity|0008412||IEA,ubiquinone biosynthetic process|0006744||IEA,,AMBAS45_00335,2.5.1.39
NC_018679.1,ubiK,ubiK,AMBAS45_RS00365,AMBAS45_00340,Protein Homology,77004,77255,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975278.1,ubiquinone biosynthesis accessory factor UbiK,WP_014947772.1,"GO:0006744,GO:0042802",,identical protein binding|0042802||IEA,ubiquinone biosynthetic process|0006744||IEA,yqiC,AMBAS45_00340,
NC_018679.1,rep,rep,AMBAS45_RS00370,AMBAS45_00345,Protein Homology,77368,79383,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947773.1,DNA helicase Rep,WP_014947773.1,"GO:0006260,GO:0003677,GO:0003678,GO:0005524",,"DNA binding|0003677||IEA,DNA helicase activity|0003678||IEA,ATP binding|0005524||IEA",DNA replication|0006260||IEA,,AMBAS45_00345,3.6.4.12
NC_018679.1,AMBAS45_RS00375,,AMBAS45_RS00375,AMBAS45_00350,Protein Homology,79429,82029,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516597.1,sensor domain-containing phosphodiesterase,WP_014977899.1,"GO:0000160,GO:0007165,GO:0005515,GO:0071111",,"protein binding|0005515||IEA,cyclic-guanylate-specific phosphodiesterase activity|0071111||IEA","phosphorelay signal transduction system|0000160||IEA,signal transduction|0007165||IEA",,AMBAS45_00350,3.1.4.52
NC_018679.1,AMBAS45_RS00380,,AMBAS45_RS00380,AMBAS45_00355,Protein Homology,82133,82540,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996819.1,c-type cytochrome,WP_014977900.1,"GO:0009055,GO:0020037,GO:0046872",,"electron transfer activity|0009055||IEA,heme binding|0020037||IEA,metal ion binding|0046872||IEA",,,AMBAS45_00355,
NC_018679.1,nhaC,nhaC,AMBAS45_RS00390,AMBAS45_00360,Protein Homology,83074,84471,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977901.1,Na+/H+ antiporter NhaC,WP_014977901.1,"GO:0006814,GO:1902600,GO:0015297,GO:0015385,GO:0016020",membrane|0016020||IEA,"antiporter activity|0015297||IEA,sodium:proton antiporter activity|0015385||IEA","sodium ion transport|0006814||IEA,proton transmembrane transport|1902600||IEA",,AMBAS45_00360,
NC_018679.1,AMBAS45_RS00395,,AMBAS45_RS00395,AMBAS45_00365,Protein Homology,84585,85004,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516603.1,DUF6691 family protein,WP_014977902.1,,,,,,AMBAS45_00365,
NC_018679.1,AMBAS45_RS00400,,AMBAS45_RS00400,AMBAS45_00370,Protein Homology,85025,85453,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516604.1,YeeE/YedE family protein,WP_014977903.1,,,,,,AMBAS45_00370,
